CPT_PERIODENDING	ZONEID	MW
2007-03-12 20:00:00	240	7128
2007-03-12 20:00:00	242	14223
2007-03-12 20:00:00	244	8423
2007-03-12 20:00:00	246	2008
2007-03-12 20:15:00	240	7091
2007-03-12 20:15:00	242	13821
2007-03-12 20:15:00	244	8288
2007-03-12 20:15:00	246	1981
2007-03-12 20:30:00	240	7048
2007-03-12 20:30:00	242	13861
2007-03-12 20:30:00	244	8254
2007-03-12 20:30:00	246	1941
2007-03-12 20:45:00	240	7004
2007-03-12 20:45:00	242	13887
2007-03-12 20:45:00	244	8216
2007-03-12 20:45:00	246	1922
2007-03-12 21:00:00	240	6961
2007-03-12 21:00:00	242	13900
2007-03-12 21:00:00	244	8166
2007-03-12 21:00:00	246	1910
2007-03-12 21:15:00	240	5454
2007-03-12 21:15:00	242	12949
2007-03-12 21:15:00	244	8163
2007-03-12 21:15:00	246	1375
2007-03-12 21:30:00	240	5454
2007-03-12 21:30:00	242	12721
2007-03-12 21:30:00	244	7983
2007-03-12 21:30:00	246	1360
2007-03-12 21:45:00	240	5452
2007-03-12 21:45:00	242	12647
2007-03-12 21:45:00	244	7806
2007-03-12 21:45:00	246	1333
2007-03-12 22:00:00	240	5452
2007-03-12 22:00:00	242	12663
2007-03-12 22:00:00	244	7699
2007-03-12 22:00:00	246	1282
2007-03-12 22:15:00	240	5288
2007-03-12 22:15:00	242	11566
2007-03-12 22:15:00	244	7095
2007-03-12 22:15:00	246	1190
2007-03-12 22:30:00	240	5288
2007-03-12 22:30:00	242	11554
2007-03-12 22:30:00	244	7010
2007-03-12 22:30:00	246	1132
2007-03-12 22:45:00	240	5288
2007-03-12 22:45:00	242	11601
2007-03-12 22:45:00	244	6791
2007-03-12 22:45:00	246	1085
2007-03-12 23:00:00	240	5288
2007-03-12 23:00:00	242	11639
2007-03-12 23:00:00	244	6657
2007-03-12 23:00:00	246	1047
2007-03-12 23:15:00	240	5480
2007-03-12 23:15:00	242	11704
2007-03-12 23:15:00	244	6255
2007-03-12 23:15:00	246	928
2007-03-12 23:30:00	240	5477
2007-03-12 23:30:00	242	11621
2007-03-12 23:30:00	244	6249
2007-03-12 23:30:00	246	900
2007-03-12 23:45:00	240	5473
2007-03-12 23:45:00	242	11582
2007-03-12 23:45:00	244	6245
2007-03-12 23:45:00	246	867
2007-03-13 00:00:00	240	5470
2007-03-13 00:00:00	242	11548
2007-03-13 00:00:00	244	6235
2007-03-13 00:00:00	246	835
2007-03-13 00:15:00	240	5461
2007-03-13 00:15:00	242	11413
2007-03-13 00:15:00	244	6053
2007-03-13 00:15:00	246	892
2007-03-13 00:30:00	240	5461
2007-03-13 00:30:00	242	11415
2007-03-13 00:30:00	244	6026
2007-03-13 00:30:00	246	890
2007-03-13 00:45:00	240	5461
2007-03-13 00:45:00	242	11416
2007-03-13 00:45:00	244	6002
2007-03-13 00:45:00	246	892
2007-03-13 01:00:00	240	5461
2007-03-13 01:00:00	242	11417
2007-03-13 01:00:00	244	5983
2007-03-13 01:00:00	246	892
2007-03-13 01:15:00	240	5455
2007-03-13 01:15:00	242	11238
2007-03-13 01:15:00	244	5872
2007-03-13 01:15:00	246	685
2007-03-13 01:30:00	240	5455
2007-03-13 01:30:00	242	11238
2007-03-13 01:30:00	244	5854
2007-03-13 01:30:00	246	685
2007-03-13 01:45:00	240	5455
2007-03-13 01:45:00	242	11238
2007-03-13 01:45:00	244	5843
2007-03-13 01:45:00	246	691
2007-03-13 02:00:00	240	5455
2007-03-13 02:00:00	242	11238
2007-03-13 02:00:00	244	5865
2007-03-13 02:00:00	246	689
2007-03-13 02:15:00	240	5462
2007-03-13 02:15:00	242	11190
2007-03-13 02:15:00	244	5875
2007-03-13 02:15:00	246	725
2007-03-13 02:30:00	240	5462
2007-03-13 02:30:00	242	11190
2007-03-13 02:30:00	244	5872
2007-03-13 02:30:00	246	725
2007-03-13 02:45:00	240	5462
2007-03-13 02:45:00	242	11230
2007-03-13 02:45:00	244	5874
2007-03-13 02:45:00	246	735
2007-03-13 03:00:00	240	5462
2007-03-13 03:00:00	242	11249
2007-03-13 03:00:00	244	5873
2007-03-13 03:00:00	246	733
2007-03-13 03:15:00	240	5491
2007-03-13 03:15:00	242	11435
2007-03-13 03:15:00	244	6005
2007-03-13 03:15:00	246	775
2007-03-13 03:30:00	240	5491
2007-03-13 03:30:00	242	11448
2007-03-13 03:30:00	244	6089
2007-03-13 03:30:00	246	776
2007-03-13 03:45:00	240	5491
2007-03-13 03:45:00	242	11463
2007-03-13 03:45:00	244	6181
2007-03-13 03:45:00	246	792
2007-03-13 04:00:00	240	5491
2007-03-13 04:00:00	242	11532
2007-03-13 04:00:00	244	6293
2007-03-13 04:00:00	246	805
2007-03-13 04:15:00	240	5533
2007-03-13 04:15:00	242	11929
2007-03-13 04:15:00	244	6557
2007-03-13 04:15:00	246	876
2007-03-13 04:30:00	240	5533
2007-03-13 04:30:00	242	11973
2007-03-13 04:30:00	244	6637
2007-03-13 04:30:00	246	908
2007-03-13 04:45:00	240	5533
2007-03-13 04:45:00	242	11964
2007-03-13 04:45:00	244	7027
2007-03-13 04:45:00	246	936
2007-03-13 05:00:00	240	5533
2007-03-13 05:00:00	242	12194
2007-03-13 05:00:00	244	7317
2007-03-13 05:00:00	246	1022
2007-03-13 05:15:00	240	6301
2007-03-13 05:15:00	242	13004
2007-03-13 05:15:00	244	7378
2007-03-13 05:15:00	246	1860
2007-03-13 05:30:00	240	6302
2007-03-13 05:30:00	242	13054
2007-03-13 05:30:00	244	7383
2007-03-13 05:30:00	246	1809
2007-03-13 05:45:00	240	6304
2007-03-13 05:45:00	242	13081
2007-03-13 05:45:00	244	7402
2007-03-13 05:45:00	246	1770
2007-03-13 06:00:00	240	6305
2007-03-13 06:00:00	242	13087
2007-03-13 06:00:00	244	7441
2007-03-13 06:00:00	246	1761
2007-03-13 06:15:00	240	6310
2007-03-13 06:15:00	242	13277
2007-03-13 06:15:00	244	7679
2007-03-13 06:15:00	246	1809
2007-03-13 06:30:00	240	6314
2007-03-13 06:30:00	242	13276
2007-03-13 06:30:00	244	7723
2007-03-13 06:30:00	246	1809
2007-03-13 06:45:00	240	6318
2007-03-13 06:45:00	242	13275
2007-03-13 06:45:00	244	7751
2007-03-13 06:45:00	246	1795
2007-03-13 07:00:00	240	6322
2007-03-13 07:00:00	242	13276
2007-03-13 07:00:00	244	7771
2007-03-13 07:00:00	246	1792
2007-03-13 07:15:00	240	6310
2007-03-13 07:15:00	242	13291
2007-03-13 07:15:00	244	7963
2007-03-13 07:15:00	246	1728
2007-03-13 07:30:00	240	6319
2007-03-13 07:30:00	242	13294
2007-03-13 07:30:00	244	7980
2007-03-13 07:30:00	246	1724
2007-03-13 07:45:00	240	6327
2007-03-13 07:45:00	242	13308
2007-03-13 07:45:00	244	7999
2007-03-13 07:45:00	246	1723
2007-03-13 08:00:00	240	6336
2007-03-13 08:00:00	242	13336
2007-03-13 08:00:00	244	8023
2007-03-13 08:00:00	246	1720
2007-03-13 08:15:00	240	6328
2007-03-13 08:15:00	242	13304
2007-03-13 08:15:00	244	8026
2007-03-13 08:15:00	246	1719
2007-03-13 08:30:00	240	6341
2007-03-13 08:30:00	242	13346
2007-03-13 08:30:00	244	8034
2007-03-13 08:30:00	246	1719
2007-03-13 08:45:00	240	6353
2007-03-13 08:45:00	242	13469
2007-03-13 08:45:00	244	8048
2007-03-13 08:45:00	246	1720
2007-03-13 09:00:00	240	6366
2007-03-13 09:00:00	242	13481
2007-03-13 09:00:00	244	8068
2007-03-13 09:00:00	246	1721
2007-03-13 09:15:00	240	6329
2007-03-13 09:15:00	242	13866
2007-03-13 09:15:00	244	8125
2007-03-13 09:15:00	246	1711
2007-03-13 09:30:00	240	6341
2007-03-13 09:30:00	242	13860
2007-03-13 09:30:00	244	8146
2007-03-13 09:30:00	246	1718
2007-03-13 09:45:00	240	6351
2007-03-13 09:45:00	242	13837
2007-03-13 09:45:00	244	8161
2007-03-13 09:45:00	246	1740
2007-03-13 10:00:00	240	6363
2007-03-13 10:00:00	242	13795
2007-03-13 10:00:00	244	8171
2007-03-13 10:00:00	246	1782
2007-03-13 10:15:00	240	6446
2007-03-13 10:15:00	242	13932
2007-03-13 10:15:00	244	8316
2007-03-13 10:15:00	246	1885
2007-03-13 10:30:00	240	6449
2007-03-13 10:30:00	242	13896
2007-03-13 10:30:00	244	8342
2007-03-13 10:30:00	246	1921
2007-03-13 10:45:00	240	6451
2007-03-13 10:45:00	242	13879
2007-03-13 10:45:00	244	8355
2007-03-13 10:45:00	246	1942
2007-03-13 11:00:00	240	6454
2007-03-13 11:00:00	242	13878
2007-03-13 11:00:00	244	8355
2007-03-13 11:00:00	246	1948
2007-03-13 11:15:00	240	6441
2007-03-13 11:15:00	242	13887
2007-03-13 11:15:00	244	8331
2007-03-13 11:15:00	246	1947
2007-03-13 11:30:00	240	6443
2007-03-13 11:30:00	242	13890
2007-03-13 11:30:00	244	8322
2007-03-13 11:30:00	246	1944
2007-03-13 11:45:00	240	6445
2007-03-13 11:45:00	242	13886
2007-03-13 11:45:00	244	8313
2007-03-13 11:45:00	246	1948
2007-03-13 12:00:00	240	6447
2007-03-13 12:00:00	242	13875
2007-03-13 12:00:00	244	8310
2007-03-13 12:00:00	246	1961
2007-03-13 12:15:00	240	6449
2007-03-13 12:15:00	242	13802
2007-03-13 12:15:00	244	8490
2007-03-13 12:15:00	246	2053
2007-03-13 12:30:00	240	6450
2007-03-13 12:30:00	242	13800
2007-03-13 12:30:00	244	8494
2007-03-13 12:30:00	246	2056
2007-03-13 12:45:00	240	6450
2007-03-13 12:45:00	242	13805
2007-03-13 12:45:00	244	8505
2007-03-13 12:45:00	246	2052
2007-03-13 13:00:00	240	6451
2007-03-13 13:00:00	242	13817
2007-03-13 13:00:00	244	8523
2007-03-13 13:00:00	246	2040
2007-03-13 13:15:00	240	6495
2007-03-13 13:15:00	242	13623
2007-03-13 13:15:00	244	8535
2007-03-13 13:15:00	246	2020
2007-03-13 13:30:00	240	6495
2007-03-13 13:30:00	242	13665
2007-03-13 13:30:00	244	8548
2007-03-13 13:30:00	246	1976
2007-03-13 13:45:00	240	6495
2007-03-13 13:45:00	242	13687
2007-03-13 13:45:00	244	8554
2007-03-13 13:45:00	246	1954
2007-03-13 14:00:00	240	6495
2007-03-13 14:00:00	242	13689
2007-03-13 14:00:00	244	8551
2007-03-13 14:00:00	246	1958
2007-03-13 14:15:00	240	6664
2007-03-13 14:15:00	242	13902
2007-03-13 14:15:00	244	8564
2007-03-13 14:15:00	246	2067
2007-03-13 14:30:00	240	6664
2007-03-13 14:30:00	242	13894
2007-03-13 14:30:00	244	8558
2007-03-13 14:30:00	246	2062
2007-03-13 14:45:00	240	6664
2007-03-13 14:45:00	242	13872
2007-03-13 14:45:00	244	8558
2007-03-13 14:45:00	246	2080
2007-03-13 15:00:00	240	6664
2007-03-13 15:00:00	242	13837
2007-03-13 15:00:00	244	8564
2007-03-13 15:00:00	246	2119
2007-03-13 15:15:00	240	6739
2007-03-13 15:15:00	242	13818
2007-03-13 15:15:00	244	8431
2007-03-13 15:15:00	246	2495
2007-03-13 15:30:00	240	6755
2007-03-13 15:30:00	242	13784
2007-03-13 15:30:00	244	8437
2007-03-13 15:30:00	246	2530
2007-03-13 15:45:00	240	6758
2007-03-13 15:45:00	242	13764
2007-03-13 15:45:00	244	8461
2007-03-13 15:45:00	246	2609
2007-03-13 16:00:00	240	6818
2007-03-13 16:00:00	242	13759
2007-03-13 16:00:00	244	8501
2007-03-13 16:00:00	246	2622
2007-03-13 16:15:00	240	6911
2007-03-13 16:15:00	242	13620
2007-03-13 16:15:00	244	8501
2007-03-13 16:15:00	246	2585
2007-03-13 16:30:00	240	6931
2007-03-13 16:30:00	242	13620
2007-03-13 16:30:00	244	8511
2007-03-13 16:30:00	246	2586
2007-03-13 16:45:00	240	6949
2007-03-13 16:45:00	242	13620
2007-03-13 16:45:00	244	8519
2007-03-13 16:45:00	246	2611
2007-03-13 17:00:00	240	6969
2007-03-13 17:00:00	242	13619
2007-03-13 17:00:00	244	8525
2007-03-13 17:00:00	246	2605
2007-03-13 17:15:00	240	6694
2007-03-13 17:15:00	242	13736
2007-03-13 17:15:00	244	8673
2007-03-13 17:15:00	246	2518
2007-03-13 17:30:00	240	6735
2007-03-13 17:30:00	242	13693
2007-03-13 17:30:00	244	8657
2007-03-13 17:30:00	246	2515
2007-03-13 17:45:00	240	6776
2007-03-13 17:45:00	242	13646
2007-03-13 17:45:00	244	8631
2007-03-13 17:45:00	246	2511
2007-03-13 18:00:00	240	6807
2007-03-13 18:00:00	242	13603
2007-03-13 18:00:00	244	8649
2007-03-13 18:00:00	246	2517
2007-03-13 18:15:00	240	6916
2007-03-13 18:15:00	242	13901
2007-03-13 18:15:00	244	8737
2007-03-13 18:15:00	246	2494
2007-03-13 18:30:00	240	6900
2007-03-13 18:30:00	242	13897
2007-03-13 18:30:00	244	8769
2007-03-13 18:30:00	246	2510
2007-03-13 18:45:00	240	6878
2007-03-13 18:45:00	242	13910
2007-03-13 18:45:00	244	8798
2007-03-13 18:45:00	246	2511
2007-03-13 19:00:00	240	6862
2007-03-13 19:00:00	242	13927
2007-03-13 19:00:00	244	8828
2007-03-13 19:00:00	246	2508
2007-03-13 19:15:00	240	7038
2007-03-13 19:15:00	242	13772
2007-03-13 19:15:00	244	8747
2007-03-13 19:15:00	246	2314
2007-03-13 19:30:00	240	7043
2007-03-13 19:30:00	242	13771
2007-03-13 19:30:00	244	8763
2007-03-13 19:30:00	246	2311
2007-03-13 19:45:00	240	7046
2007-03-13 19:45:00	242	13769
2007-03-13 19:45:00	244	8784
2007-03-13 19:45:00	246	2315
2007-03-13 20:00:00	240	7041
2007-03-13 20:00:00	242	13772
2007-03-13 20:00:00	244	8798
2007-03-13 20:00:00	246	2319
2007-03-13 20:15:00	240	7189
2007-03-13 20:15:00	242	13282
2007-03-13 20:15:00	244	8434
2007-03-13 20:15:00	246	2279
2007-03-13 20:30:00	240	7132
2007-03-13 20:30:00	242	13281
2007-03-13 20:30:00	244	8418
2007-03-13 20:30:00	246	2281
2007-03-13 20:45:00	240	7073
2007-03-13 20:45:00	242	13293
2007-03-13 20:45:00	244	8397
2007-03-13 20:45:00	246	2283
2007-03-13 21:00:00	240	7018
2007-03-13 21:00:00	242	13303
2007-03-13 21:00:00	244	8361
2007-03-13 21:00:00	246	2284
2007-03-13 21:15:00	240	6298
2007-03-13 21:15:00	242	12188
2007-03-13 21:15:00	244	8271
2007-03-13 21:15:00	246	1830
2007-03-13 21:30:00	240	6344
2007-03-13 21:30:00	242	11907
2007-03-13 21:30:00	244	8211
2007-03-13 21:30:00	246	1825
2007-03-13 21:45:00	240	6375
2007-03-13 21:45:00	242	11874
2007-03-13 21:45:00	244	8146
2007-03-13 21:45:00	246	1792
2007-03-13 22:00:00	240	6403
2007-03-13 22:00:00	242	11889
2007-03-13 22:00:00	244	8076
2007-03-13 22:00:00	246	1727
2007-03-13 22:15:00	240	5571
2007-03-13 22:15:00	242	11421
2007-03-13 22:15:00	244	7468
2007-03-13 22:15:00	246	1845
2007-03-13 22:30:00	240	5568
2007-03-13 22:30:00	242	11468
2007-03-13 22:30:00	244	7314
2007-03-13 22:30:00	246	1773
2007-03-13 22:45:00	240	5496
2007-03-13 22:45:00	242	11566
2007-03-13 22:45:00	244	7246
2007-03-13 22:45:00	246	1697
2007-03-13 23:00:00	240	5441
2007-03-13 23:00:00	242	11709
2007-03-13 23:00:00	244	7236
2007-03-13 23:00:00	246	1596
2007-03-13 23:15:00	240	5136
2007-03-13 23:15:00	242	11352
2007-03-13 23:15:00	244	7019
2007-03-13 23:15:00	246	1696
2007-03-13 23:30:00	240	5156
2007-03-13 23:30:00	242	11392
2007-03-13 23:30:00	244	7015
2007-03-13 23:30:00	246	1721
2007-03-13 23:45:00	240	5176
2007-03-13 23:45:00	242	11426
2007-03-13 23:45:00	244	7012
2007-03-13 23:45:00	246	1713
2007-03-14 00:00:00	240	5196
2007-03-14 00:00:00	242	11454
2007-03-14 00:00:00	244	7006
2007-03-14 00:00:00	246	1650
2007-03-14 00:15:00	240	5173
2007-03-14 00:15:00	242	11168
2007-03-14 00:15:00	244	6822
2007-03-14 00:15:00	246	1614
2007-03-14 00:30:00	240	5181
2007-03-14 00:30:00	242	11188
2007-03-14 00:30:00	244	6799
2007-03-14 00:30:00	246	1606
2007-03-14 00:45:00	240	5189
2007-03-14 00:45:00	242	11203
2007-03-14 00:45:00	244	6777
2007-03-14 00:45:00	246	1706
2007-03-14 01:00:00	240	5197
2007-03-14 01:00:00	242	11213
2007-03-14 01:00:00	244	6758
2007-03-14 01:00:00	246	1715
2007-03-14 01:15:00	240	5192
2007-03-14 01:15:00	242	11124
2007-03-14 01:15:00	244	6543
2007-03-14 01:15:00	246	1837
2007-03-14 01:30:00	240	5197
2007-03-14 01:30:00	242	11131
2007-03-14 01:30:00	244	6518
2007-03-14 01:30:00	246	1829
2007-03-14 01:45:00	240	5203
2007-03-14 01:45:00	242	11133
2007-03-14 01:45:00	244	6508
2007-03-14 01:45:00	246	1839
2007-03-14 02:00:00	240	5208
2007-03-14 02:00:00	242	11131
2007-03-14 02:00:00	244	6503
2007-03-14 02:00:00	246	1848
2007-03-14 02:15:00	240	5212
2007-03-14 02:15:00	242	11130
2007-03-14 02:15:00	244	6455
2007-03-14 02:15:00	246	1667
2007-03-14 02:30:00	240	5213
2007-03-14 02:30:00	242	11124
2007-03-14 02:30:00	244	6451
2007-03-14 02:30:00	246	1670
2007-03-14 02:45:00	240	5215
2007-03-14 02:45:00	242	11114
2007-03-14 02:45:00	244	6448
2007-03-14 02:45:00	246	1701
2007-03-14 03:00:00	240	5216
2007-03-14 03:00:00	242	11098
2007-03-14 03:00:00	244	6450
2007-03-14 03:00:00	246	1724
2007-03-14 03:15:00	240	5227
2007-03-14 03:15:00	242	11268
2007-03-14 03:15:00	244	6422
2007-03-14 03:15:00	246	1817
2007-03-14 03:30:00	240	5228
2007-03-14 03:30:00	242	11239
2007-03-14 03:30:00	244	6433
2007-03-14 03:30:00	246	1832
2007-03-14 03:45:00	240	5230
2007-03-14 03:45:00	242	11210
2007-03-14 03:45:00	244	6495
2007-03-14 03:45:00	246	1844
2007-03-14 04:00:00	240	5231
2007-03-14 04:00:00	242	11180
2007-03-14 04:00:00	244	6556
2007-03-14 04:00:00	246	1876
2007-03-14 04:15:00	240	5327
2007-03-14 04:15:00	242	11780
2007-03-14 04:15:00	244	6686
2007-03-14 04:15:00	246	2116
2007-03-14 04:30:00	240	5328
2007-03-14 04:30:00	242	11755
2007-03-14 04:30:00	244	6748
2007-03-14 04:30:00	246	2157
2007-03-14 04:45:00	240	5330
2007-03-14 04:45:00	242	11744
2007-03-14 04:45:00	244	7149
2007-03-14 04:45:00	246	2211
2007-03-14 05:00:00	240	5331
2007-03-14 05:00:00	242	11749
2007-03-14 05:00:00	244	7331
2007-03-14 05:00:00	246	2296
2007-03-14 05:15:00	240	5533
2007-03-14 05:15:00	242	12619
2007-03-14 05:15:00	244	7891
2007-03-14 05:15:00	246	2616
2007-03-14 05:30:00	240	5534
2007-03-14 05:30:00	242	12626
2007-03-14 05:30:00	244	7916
2007-03-14 05:30:00	246	2626
2007-03-14 05:45:00	240	5536
2007-03-14 05:45:00	242	12626
2007-03-14 05:45:00	244	7948
2007-03-14 05:45:00	246	2710
2007-03-14 06:00:00	240	5537
2007-03-14 06:00:00	242	12619
2007-03-14 06:00:00	244	7991
2007-03-14 06:00:00	246	2726
2007-03-14 06:15:00	240	5642
2007-03-14 06:15:00	242	12888
2007-03-14 06:15:00	244	8159
2007-03-14 06:15:00	246	2350
2007-03-14 06:30:00	240	5642
2007-03-14 06:30:00	242	12881
2007-03-14 06:30:00	244	8202
2007-03-14 06:30:00	246	2348
2007-03-14 06:45:00	240	5644
2007-03-14 06:45:00	242	12881
2007-03-14 06:45:00	244	8221
2007-03-14 06:45:00	246	2317
2007-03-14 07:00:00	240	5644
2007-03-14 07:00:00	242	12888
2007-03-14 07:00:00	244	8233
2007-03-14 07:00:00	246	2302
2007-03-14 07:15:00	240	5650
2007-03-14 07:15:00	242	12862
2007-03-14 07:15:00	244	8346
2007-03-14 07:15:00	246	2276
2007-03-14 07:30:00	240	5651
2007-03-14 07:30:00	242	12927
2007-03-14 07:30:00	244	8356
2007-03-14 07:30:00	246	2269
2007-03-14 07:45:00	240	5658
2007-03-14 07:45:00	242	12974
2007-03-14 07:45:00	244	8367
2007-03-14 07:45:00	246	2312
2007-03-14 08:00:00	240	5675
2007-03-14 08:00:00	242	13003
2007-03-14 08:00:00	244	8379
2007-03-14 08:00:00	246	2337
2007-03-14 08:15:00	240	5732
2007-03-14 08:15:00	242	13050
2007-03-14 08:15:00	244	8586
2007-03-14 08:15:00	246	1938
2007-03-14 08:30:00	240	5773
2007-03-14 08:30:00	242	13050
2007-03-14 08:30:00	244	8601
2007-03-14 08:30:00	246	1934
2007-03-14 08:45:00	240	5793
2007-03-14 08:45:00	242	13084
2007-03-14 08:45:00	244	8608
2007-03-14 08:45:00	246	1910
2007-03-14 09:00:00	240	5793
2007-03-14 09:00:00	242	13241
2007-03-14 09:00:00	244	8614
2007-03-14 09:00:00	246	1869
2007-03-14 09:15:00	240	5818
2007-03-14 09:15:00	242	13041
2007-03-14 09:15:00	244	8861
2007-03-14 09:15:00	246	1809
2007-03-14 09:30:00	240	5819
2007-03-14 09:30:00	242	13058
2007-03-14 09:30:00	244	8870
2007-03-14 09:30:00	246	1766
2007-03-14 09:45:00	240	5821
2007-03-14 09:45:00	242	13089
2007-03-14 09:45:00	244	8887
2007-03-14 09:45:00	246	1716
2007-03-14 10:00:00	240	5822
2007-03-14 10:00:00	242	13134
2007-03-14 10:00:00	244	8914
2007-03-14 10:00:00	246	1662
2007-03-14 10:15:00	240	6150
2007-03-14 10:15:00	242	13472
2007-03-14 10:15:00	244	8905
2007-03-14 10:15:00	246	1463
2007-03-14 10:30:00	240	6156
2007-03-14 10:30:00	242	13484
2007-03-14 10:30:00	244	8933
2007-03-14 10:30:00	246	1461
2007-03-14 10:45:00	240	6157
2007-03-14 10:45:00	242	13492
2007-03-14 10:45:00	244	8952
2007-03-14 10:45:00	246	1453
2007-03-14 11:00:00	240	6157
2007-03-14 11:00:00	242	13493
2007-03-14 11:00:00	244	8964
2007-03-14 11:00:00	246	1457
2007-03-14 11:15:00	240	6162
2007-03-14 11:15:00	242	13408
2007-03-14 11:15:00	244	8982
2007-03-14 11:15:00	246	1526
2007-03-14 11:30:00	240	6162
2007-03-14 11:30:00	242	13408
2007-03-14 11:30:00	244	8987
2007-03-14 11:30:00	246	1554
2007-03-14 11:45:00	240	6162
2007-03-14 11:45:00	242	13408
2007-03-14 11:45:00	244	8994
2007-03-14 11:45:00	246	1549
2007-03-14 12:00:00	240	6170
2007-03-14 12:00:00	242	13408
2007-03-14 12:00:00	244	9005
2007-03-14 12:00:00	246	1548
2007-03-14 12:15:00	240	6211
2007-03-14 12:15:00	242	13504
2007-03-14 12:15:00	244	8969
2007-03-14 12:15:00	246	1563
2007-03-14 12:30:00	240	6211
2007-03-14 12:30:00	242	13504
2007-03-14 12:30:00	244	8951
2007-03-14 12:30:00	246	1563
2007-03-14 12:45:00	240	6240
2007-03-14 12:45:00	242	13504
2007-03-14 12:45:00	244	8945
2007-03-14 12:45:00	246	1563
2007-03-14 13:00:00	240	6283
2007-03-14 13:00:00	242	13504
2007-03-14 13:00:00	244	8951
2007-03-14 13:00:00	246	1563
2007-03-14 13:15:00	240	6335
2007-03-14 13:15:00	242	13482
2007-03-14 13:15:00	244	9029
2007-03-14 13:15:00	246	1733
2007-03-14 13:30:00	240	6375
2007-03-14 13:30:00	242	13482
2007-03-14 13:30:00	244	9044
2007-03-14 13:30:00	246	1733
2007-03-14 13:45:00	240	6415
2007-03-14 13:45:00	242	13482
2007-03-14 13:45:00	244	9057
2007-03-14 13:45:00	246	1733
2007-03-14 14:00:00	240	6438
2007-03-14 14:00:00	242	13482
2007-03-14 14:00:00	244	9066
2007-03-14 14:00:00	246	1733
2007-03-14 14:15:00	240	6444
2007-03-14 14:15:00	242	13625
2007-03-14 14:15:00	244	9073
2007-03-14 14:15:00	246	1780
2007-03-14 14:30:00	240	6444
2007-03-14 14:30:00	242	13575
2007-03-14 14:30:00	244	9078
2007-03-14 14:30:00	246	1781
2007-03-14 14:45:00	240	6444
2007-03-14 14:45:00	242	13625
2007-03-14 14:45:00	244	9087
2007-03-14 14:45:00	246	1785
2007-03-14 15:00:00	240	6444
2007-03-14 15:00:00	242	13625
2007-03-14 15:00:00	244	9098
2007-03-14 15:00:00	246	1784
2007-03-14 15:15:00	240	6449
2007-03-14 15:15:00	242	13551
2007-03-14 15:15:00	244	9088
2007-03-14 15:15:00	246	1700
2007-03-14 15:30:00	240	6449
2007-03-14 15:30:00	242	13551
2007-03-14 15:30:00	244	9090
2007-03-14 15:30:00	246	1701
2007-03-14 15:45:00	240	6449
2007-03-14 15:45:00	242	13551
2007-03-14 15:45:00	244	9092
2007-03-14 15:45:00	246	1729
2007-03-14 16:00:00	240	6449
2007-03-14 16:00:00	242	13551
2007-03-14 16:00:00	244	9096
2007-03-14 16:00:00	246	1735
2007-03-14 16:15:00	240	6367
2007-03-14 16:15:00	242	13731
2007-03-14 16:15:00	244	8952
2007-03-14 16:15:00	246	1671
2007-03-14 16:30:00	240	6344
2007-03-14 16:30:00	242	13729
2007-03-14 16:30:00	244	8963
2007-03-14 16:30:00	246	1673
2007-03-14 16:45:00	240	6321
2007-03-14 16:45:00	242	13724
2007-03-14 16:45:00	244	8991
2007-03-14 16:45:00	246	1683
2007-03-14 17:00:00	240	6300
2007-03-14 17:00:00	242	13713
2007-03-14 17:00:00	244	9035
2007-03-14 17:00:00	246	1694
2007-03-14 17:15:00	240	6475
2007-03-14 17:15:00	242	14373
2007-03-14 17:15:00	244	8445
2007-03-14 17:15:00	246	1707
2007-03-14 17:30:00	240	6475
2007-03-14 17:30:00	242	14362
2007-03-14 17:30:00	244	8502
2007-03-14 17:30:00	246	1718
2007-03-14 17:45:00	240	6475
2007-03-14 17:45:00	242	14357
2007-03-14 17:45:00	244	8541
2007-03-14 17:45:00	246	1723
2007-03-14 18:00:00	240	6475
2007-03-14 18:00:00	242	14355
2007-03-14 18:00:00	244	8568
2007-03-14 18:00:00	246	1726
2007-03-14 18:15:00	240	6469
2007-03-14 18:15:00	242	14571
2007-03-14 18:15:00	244	8508
2007-03-14 18:15:00	246	1727
2007-03-14 18:30:00	240	6469
2007-03-14 18:30:00	242	14571
2007-03-14 18:30:00	244	8525
2007-03-14 18:30:00	246	1726
2007-03-14 18:45:00	240	6469
2007-03-14 18:45:00	242	14571
2007-03-14 18:45:00	244	8525
2007-03-14 18:45:00	246	1717
2007-03-14 19:00:00	240	6469
2007-03-14 19:00:00	242	14571
2007-03-14 19:00:00	244	8513
2007-03-14 19:00:00	246	1716
2007-03-14 19:15:00	240	6472
2007-03-14 19:15:00	242	14471
2007-03-14 19:15:00	244	8521
2007-03-14 19:15:00	246	1772
2007-03-14 19:30:00	240	6472
2007-03-14 19:30:00	242	14472
2007-03-14 19:30:00	244	8490
2007-03-14 19:30:00	246	1773
2007-03-14 19:45:00	240	6472
2007-03-14 19:45:00	242	14476
2007-03-14 19:45:00	244	8455
2007-03-14 19:45:00	246	1778
2007-03-14 20:00:00	240	6472
2007-03-14 20:00:00	242	14481
2007-03-14 20:00:00	244	8414
2007-03-14 20:00:00	246	1772
2007-03-14 20:15:00	240	6437
2007-03-14 20:15:00	242	13949
2007-03-14 20:15:00	244	8331
2007-03-14 20:15:00	246	1657
2007-03-14 20:30:00	240	6358
