,"Air temperature | ('C)","Power generated by system | (kW)","Pressure | (atm)","Wind direction | (deg)","Wind speed | (m/s)"
"Jan 13, 07:00 pm",2.488,0,0.891926,106,3.133
"Jan 13, 08:00 pm",2.776,0,0.891779,109,3.471
"Jan 13, 09:00 pm",2.863,642.563,0.891571,113,3.664
"Jan 13, 10:00 pm",2.645,0,0.891391,104,3.155
"Jan 13, 11:00 pm",2.874,0,0.8913,100,3.414
"Jan 14, 12:00 am",2.669,1290.24,0.891309,100,4.017
"Jan 14, 01:00 am",2.883,4916.96,0.891196,115,5.236
"Jan 14, 02:00 am",3.137,7057.66,0.890937,122,5.687
"Jan 14, 03:00 am",3.233,3245.71,0.890708,119,4.779
"Jan 14, 04:00 am",3.189,3983.14,0.89063,123,4.998
"Jan 14, 05:00 am",3.169,7780.66,0.890353,134,5.835
"Jan 14, 06:00 am",3.118,11019.5,0.890092,142,6.495
"Jan 14, 07:00 am",2.867,7186.05,0.889872,145,5.733
"Jan 14, 08:00 am",2.45,5131.33,0.88975,152,5.354
"Jan 14, 09:00 am",1.944,7341.15,0.889471,159,5.783
"Jan 14, 10:00 am",2.097,3187.08,0.888911,147,4.782
"Jan 14, 11:00 am",1.41,1781.84,0.888491,132,4.225
"Jan 14, 12:00 pm",1.527,2972.12,0.888115,141,4.685
"Jan 14, 01:00 pm",1.864,5006.56,0.887872,149,5.307
"Jan 14, 02:00 pm",2.55,3866.65,0.887526,149,5.006
"Jan 14, 03:00 pm",2.714,2675.66,0.887244,137,4.577
"Jan 14, 04:00 pm",2.526,11979.3,0.886648,150,6.718
"Jan 14, 05:00 pm",1.814,3968.76,0.886156,151,5.042
"Jan 14, 06:00 pm",1.75,0,0.885085,152,3.483
"Jan 14, 07:00 pm",1.559,796.927,0.883745,170,3.742
"Jan 14, 08:00 pm",1.612,7291.26,0.883039,213,5.777
"Jan 14, 09:00 pm",1.935,53238,0.882364,233,13.444
"Jan 14, 10:00 pm",1.535,53277.4,0.881733,241,17.172
"Jan 14, 11:00 pm",-0.655,53716,0.881904,257,16.758
"Jan 15, 12:00 am",-1.976,37928.8,0.882526,289,9.717
"Jan 15, 01:00 am",-2.514,31770.1,0.882975,293,9
"Jan 15, 02:00 am",-3.544,54403,0.883713,302,13.437
"Jan 15, 03:00 am",-4.244,54578.3,0.884259,311,14.964
"Jan 15, 04:00 am",-4.319,54615.6,0.884616,307,15.932
"Jan 15, 05:00 am",-4.509,54704.4,0.885429,298,16.283
"Jan 15, 06:00 am",-5.131,54900.2,0.886541,298,15.63
"Jan 15, 07:00 am",-5.797,55131,0.888054,305,15.767
"Jan 15, 08:00 am",-6.427,55334.6,0.889235,306,14.877
"Jan 15, 09:00 am",-6.607,55454.3,0.890556,303,13.848
"Jan 15, 10:00 am",-6.443,55466.8,0.891306,301,12.671
"Jan 15, 11:00 am",-6.285,55465.5,0.891812,305,14.06
"Jan 15, 12:00 pm",-6.312,55484.5,0.892027,309,14.618
"Jan 15, 01:00 pm",-6.571,55582.7,0.892739,310,14.238
"Jan 15, 02:00 pm",-7.629,33956.6,0.89465,304,9.135
"Jan 15, 03:00 pm",-8.535,20647.2,0.895808,305,7.688
"Jan 15, 04:00 pm",-7.945,24448.9,0.896108,311,8.134
"Jan 15, 05:00 pm",-7.568,9375.74,0.896757,311,6.059
"Jan 15, 06:00 pm",-7.111,1077.47,0.897137,297,3.869
"Jan 15, 07:00 pm",-6.828,0,0.897427,289,2.941
"Jan 15, 08:00 pm",-6.588,0,0.897689,287,2.821
"Jan 15, 09:00 pm",-6.52,0,0.897655,277,3.081
"Jan 15, 10:00 pm",-6.691,0,0.897706,286,2.804
"Jan 15, 11:00 pm",-9.944,0,0.897845,290,2.952
"Jan 16, 12:00 am",-12.927,0,0.898129,296,3.161
"Jan 16, 01:00 am",-12.817,0,0.898614,314,2.269
"Jan 16, 02:00 am",-11.363,0,0.898594,328,2.845
"Jan 16, 03:00 am",-10.786,1794.72,0.898465,335,4.232
"Jan 16, 04:00 am",-10.916,2379.7,0.89841,336,4.45
"Jan 16, 05:00 am",-11.608,3827.36,0.898454,336,4.932
"Jan 16, 06:00 am",-12.592,3116.28,0.898351,334,4.718
"Jan 16, 07:00 am",-12.731,1306.49,0.8982,324,3.972
"Jan 16, 08:00 am",-12.999,0,0.898203,311,3.377
"Jan 16, 09:00 am",-12.943,0,0.898296,311,3.32
"Jan 16, 10:00 am",-12.861,706.059,0.898259,319,3.671
"Jan 16, 11:00 am",-12.928,0,0.89822,318,3.409
"Jan 16, 12:00 pm",-12.862,0,0.898335,319,3.168
"Jan 16, 01:00 pm",-12.577,0,0.898375,325,3.228
"Jan 16, 02:00 pm",-12.059,744.114,0.898263,330,3.714
"Jan 16, 03:00 pm",-11.347,1593.79,0.898107,333,4.147
"Jan 16, 04:00 pm",-9.069,2107.18,0.898271,330,4.35
"Jan 16, 05:00 pm",-5.279,2380.98,0.898379,326,4.446
"Jan 16, 06:00 pm",-4.313,1957.31,0.898265,322,4.272
"Jan 16, 07:00 pm",-3.953,1304.48,0.89815,311,3.987
"Jan 16, 08:00 pm",-3.689,815.984,0.898139,309,3.743
"Jan 16, 09:00 pm",-3.464,0,0.898046,309,3.495
"Jan 16, 10:00 pm",-3.507,0,0.897716,313,3.504
"Jan 16, 11:00 pm",-6.054,0,0.897461,319,3.321
"Jan 17, 12:00 am",-9.595,0,0.897438,318,2.804
"Jan 17, 01:00 am",-9.763,0,0.897259,323,2.14
"Jan 17, 02:00 am",-9.597,0,0.89696,313,1.886
"Jan 17, 03:00 am",-9.577,0,0.89686,302,1.838
"Jan 17, 04:00 am",-9.609,0,0.896679,295,1.786
"Jan 17, 05:00 am",-9.687,0,0.896453,302,1.373
"Jan 17, 06:00 am",-9.625,0,0.896078,283,1.758
"Jan 17, 07:00 am",-9.628,0,0.895866,272,1.906
"Jan 17, 08:00 am",-9.684,0,0.89572,305,1.843
"Jan 17, 09:00 am",-9.336,0,0.895656,316,2.938
"Jan 17, 10:00 am",-9.095,981.376,0.895555,318,3.813
"Jan 17, 11:00 am",-9.132,1121.48,0.89548,313,3.884
"Jan 17, 12:00 pm",-9.143,1167.18,0.8954,307,3.912
"Jan 17, 01:00 pm",-9.328,2471.28,0.895194,309,4.453
