,"AC inverter power | (W)","Ambient temperature | (C)","Angle of incidence | (deg)","Beam irradiance | (W/m2)","Diffuse irradiance | (W/m2)","DC array power | (W)","Global horizontal irradiance | (W/m2)","Module temperature | (C)","Plane of array irradiance | (W/m2)","Power generated by system | (kW)","Shading factor for beam radiation","Sun up over horizon | (0/1)","Transmitted plane of array irradiance | (W/m2)","Wind speed | (m/s)"
"Jul 30, 02:00 pm",2800.33,26.4,31.7214,962,79,2911.06,842,39.2413,909.895,2.80033,1,1,907.741,8.7
"Jul 30, 03:00 pm",2269.58,26.6,45.5455,933,71,2357.94,700,36.8901,734.979,2.26958,1,1,726.66,8.7
"Jul 30, 04:00 pm",1583.87,26.7,59.2946,884,63,1647.33,526,33.5412,522.11,1.58387,1,1,499.341,9.3
"Jul 30, 05:00 pm",734.461,26.9,72.8744,741,50,773.176,310,30.1919,270.827,0.734461,1,1,230.585,9.3
"Jul 30, 06:00 pm",150.752,26.5,86.1578,441,48,176.318,123,26.9072,71.6574,0.150752,1,1,51.7643,9.3
"Jul 30, 07:00 pm",0,26.2,95.3372,110,2,6.64966,7,25.5429,1.93969,0,1,3,1.93969,10
"Jul 30, 08:00 pm",0,25.9,0,0,0,0,0,25.9,0,0,1,0,0,10
"Jul 30, 09:00 pm",0,25.1,0,0,0,0,0,25.1,0,0,1,0,0,10
"Jul 30, 10:00 pm",0,24.3,0,0,0,0,0,24.3,0,0,1,0,0,6.8
"Jul 30, 11:00 pm",0,23.5,0,0,0,0,0,23.5,0,0,1,0,0,6.8
"Jul 31, 12:00 am",0,22.9,0,0,0,0,0,22.9,0,0,1,0,0,6.8
"Jul 31, 01:00 am",0,22.3,0,0,0,0,0,22.3,0,0,1,0,0,4.7
"Jul 31, 02:00 am",0,21.6,0,0,0,0,0,21.6,0,0,1,0,0,4.7
"Jul 31, 03:00 am",0,20.8,0,0,0,0,0,20.8,0,0,1,0,0,4.7
"Jul 31, 04:00 am",0,20,0,0,0,0,0,20,0,0,1,0,0,2.7
"Jul 31, 05:00 am",37.824,19.2,92.2803,329,21,61.2034,47,17.9462,17.2359,0.037824,1,2,17.2359,2.7
"Jul 31, 06:00 am",395.501,19.3,79.86,698,44,426.203,222,21.8341,166.541,0.395501,1,1,122.187,2.7
"Jul 31, 07:00 am",1160.49,19.5,66.412,822,57,1210.78,413,28.9138,391.683,1.16049,1,1,358.882,1.9
"Jul 31, 08:00 am",1923.48,19.6,52.7381,909,68,1998.7,610,35.9374,627.65,1.92348,1,1,613.044,1.9
"Jul 31, 09:00 am",2445.79,20.8,38.9422,926,78,2541.27,757,42.4686,810.001,2.44579,1,1,805.529,1.9
"Jul 31, 10:00 am",2832.96,21.9,25.1342,949,86,2945.14,878,47.3953,958.642,2.83296,1,1,957.706,2
"Jul 31, 11:00 am",3069.87,23.1,11.6651,983,84,3193,962,51.4053,1060.74,3.06987,1,1,1060.65,2
"Jul 31, 12:00 pm",3100.56,24.1,5.83101,985,87,3225.14,978,53.1135,1081.25,3.10056,1,1,1081.23,2
"Jul 31, 01:00 pm",3043.12,25.1,18.0671,923,131,3164.98,935,46.4251,1024.29,3.04312,1,1,1023.98,4.6
"Jul 31, 02:00 pm",2539.99,26.1,31.7956,760,175,2639.41,776,43.7549,843.897,2.53999,1,1,842.181,4.6
"Jul 31, 03:00 pm",2188.6,26.5,45.6209,874,102,2273.78,689,41.4777,724.946,2.1886,1,1,717.101,4.6
"Jul 31, 04:00 pm",1544.98,26.9,59.3775,884,63,1607.15,523,38.0501,521.058,1.54498,1,1,498.161,4.2
"Jul 31, 05:00 pm",765.045,27.3,72.9686,800,49,804.535,328,33.1875,287.055,0.765045,1,1,243.451,4.2
"Jul 31, 06:00 pm",154.881,27.3,86.2661,360,53,180.529,113,28.1214,69.2639,0.154881,1,1,53.3077,4.2
"Jul 31, 07:00 pm",0,27.2,95.3337,86,3,9.94363,6,26.1995,2.90954,0,1,3,2.90954,4.5
"Jul 31, 08:00 pm",0,27.1,0,0,0,0,0,27.1,0,0,1,0,0,4.5
"Jul 31, 09:00 pm",0,26.5,0,0,0,0,0,26.5,0,0,1,0,0,4.5
"Jul 31, 10:00 pm",0,25.8,0,0,0,0,0,25.8,0,0,1,0,0,3.2
"Jul 31, 11:00 pm",0,25.2,0,0,0,0,0,25.2,0,0,1,0,0,3.2
"Aug 1, 12:00 am",0,24.5,0,0,0,0,0,24.5,0,0,1,0,0,3.2
"Aug 1, 01:00 am",0,23.8,0,0,0,0,0,23.8,0,0,1,0,0,4.3
"Aug 1, 02:00 am",0,23.1,0,0,0,0,0,23.1,0,0,1,0,0,4.3
"Aug 1, 03:00 am",0,22.7,0,0,0,0,0,22.7,0,0,1,0,0,4.3
"Aug 1, 04:00 am",0,22.2,0,0,0,0,0,22.2,0,0,1,0,0,4.1
"Aug 1, 05:00 am",27.166,21.8,92.2609,346,18,50.345,45,20.7265,14.3596,0.027166,1,2,14.3596,4.1
"Aug 1, 06:00 am",399.722,22.2,79.9358,722,45,430.517,227,24.5676,170.883,0.399722,1,1,125.006,4.1
"Aug 1, 07:00 am",1149.44,22.5,66.4744,785,70,1199.4,408,30.0627,388.91,1.14944,1,1,357.477,3.8
"Aug 1, 08:00 am",1926.15,22.8,52.7908,919,64,2001.48,610,36.0039,628.923,1.92615,1,1,614.097,3.8
"Aug 1, 09:00 am",2500.11,24.2,38.9902,957,71,2597.84,771,42.0563,826.37,2.50011,1,1,821.725,3.8
"Aug 1, 10:00 am",2887.2,25.7,25.1878,978,78,3001.84,892,47.2161,976.196,2.8872,1,1,975.225,3.7
"Aug 1, 11:00 am",3089.17,27.1,11.7647,988,82,3213.21,962,50.6694,1063.26,3.08917,1,1,1063.16,3.7
"Aug 1, 12:00 pm",3124.66,27.8,6.05042,991,83,3250.39,978,51.9119,1082.67,3.12466,1,1,1082.65,3.7
"Aug 1, 01:00 pm",3066.22,28.6,18.1639,984,81,3189.17,936,45.9753,1029.72,3.06622,1,1,1029.38,6.6
"Aug 1, 02:00 pm",2644.69,29.3,31.875,639,315,2748.57,819,44.1701,880.349,2.64469,1,1,878.893,6.6
"Aug 1, 03:00 pm",419.897,29.5,45.701,0,142,451.14,142,31.8851,135.651,0.419897,1,1,135.651,6.6
"Aug 1, 04:00 pm",1567.15,29.6,59.4648,608,207,1630.05,522,37.7337,520.302,1.56715,1,1,504.461,6.3
"Aug 1, 05:00 pm",186.758,29.7,73.0671,0,67,213.046,67,30.5151,63.636,0.186758,1,1,63.636,6.3
"Aug 1, 06:00 pm",164.519,29.5,86.3785,72,62,190.36,74,29.6856,59.7639,0.164519,1,1,56.6331,6.3
"Aug 1, 07:00 pm",0,29.2,95.3307,17,3,9.84055,4,28.3928,2.90954,0,1,3,2.90954,6.2
"Aug 1, 08:00 pm",0,29,0,0,0,0,0,29,0,0,1,0,0,6.2
"Aug 1, 09:00 pm",0,28.3,0,0,0,0,0,28.3,0,0,1,0,0,6.2
"Aug 1, 10:00 pm",0,27.6,0,0,0,0,0,27.6,0,0,1,0,0,6.6
"Aug 1, 11:00 pm",0,26.8,0,0,0,0,0,26.8,0,0,1,0,0,6.6
"Aug 2, 12:00 am",0,26.3,0,0,0,0,0,26.3,0,0,1,0,0,6.6
"Aug 2, 01:00 am",0,25.8,0,0,0,0,0,25.8,0,0,1,0,0,4.9
"Aug 2, 02:00 am",0,25.3,0,0,0,0,0,25.3,0,0,1,0,0,4.9
"Aug 2, 03:00 am",0,24.3,0,0,0,0,0,24.3,0,0,1,0,0,4.9
"Aug 2, 04:00 am",0,23.4,0,0,0,0,0,23.4,0,0,1,0,0,5.9
"Aug 2, 05:00 am",0.453565,22.4,92.2402,0,7,23.1346,7,21.4157,6.61958,0.000453565,1,2,6.61958,5.9
"Aug 2, 06:00 am",100.979,22.5,80.0111,0,38,125.567,38,22.0474,36.0341,0.100979,1,1,36.0341,5.9
"Aug 2, 07:00 am",1122.94,22.7,66.5363,503,165,1172.14,381,27.7254,365.673,1.12294,1,1,345.463,6.8
"Aug 2, 08:00 am",1627.63,22.8,52.8432,515,194,1692.54,499,30.6193,514.152,1.62763,1,1,505.81,6.8
"Aug 2, 09:00 am",2498.45,24.5,39.0385,750,202,2596.11,749,37.247,805.139,2.49845,1,1,801.482,6.8
"Aug 2, 10:00 am",2049.06,26.2,25.2428,259,397,2128.93,612,35.217,650.922,2.04906,1,1,650.663,8.7
"Aug 2, 11:00 am",3215.42,27.8,11.869,840,213,3345.53,960,42.4746,1060.58,3.21542,1,1,1060.49,8.7
"Aug 2, 12:00 pm",2973.26,28.3,6.27793,664,285,3091.86,883,42.1605,978.523,2.97326,1,1,978.508,8.7
"Aug 2, 01:00 pm",1792.39,28.8,18.2676,172,396,1862.94,545,36.156,572.084,1.79239,1,1,572.024,10
"Aug 2, 02:00 pm",1959.19,29.3,31.9596,285,371,2035.72,595,37.1228,628.743,1.95919,1,1,628.087,10
"Aug 2, 03:00 pm",2259.67,29.1,45.7856,737,205,2347.64,696,38.3345,735.435,2.25967,1,1,728.724,10
"Aug 2, 04:00 pm",989.648,28.9,59.5563,205,218,1035.09,324,33.267,318.712,0.989648,1,1,313.338,8.6
"Aug 2, 05:00 pm",661.947,28.7,73.1696,409,116,698.86,256,31.4939,232.201,0.661947,1,1,209.737,8.6
"Aug 2, 06:00 pm",137.979,28,86.4949,324,49,163.292,101,28.295,62.0558,0.137979,1,1,48.2578,8.6
"Aug 2, 07:00 pm",0,27.3,95.3282,71,2,6.61273,5,26.7215,1.93969,0,1,3,1.93969,11.9
"Aug 2, 08:00 pm",0,26.6,0,0,0,0,0,26.6,0,0,1,0,0,11.9
"Aug 2, 09:00 pm",0,25.7,0,0,0,0,0,25.7,0,0,1,0,0,11.9
"Aug 2, 10:00 pm",0,24.9,0,0,0,0,0,24.9,0,0,1,0,0,9.5
"Aug 2, 11:00 pm",0,24,0,0,0,0,0,24,0,0,1,0,0,9.5
"Aug 3, 12:00 am",0,23.3,0,0,0,0,0,23.3,0,0,1,0,0,9.5
"Aug 3, 01:00 am",0,22.6,0,0,0,0,0,22.6,0,0,1,0,0,8.1
"Aug 3, 02:00 am",0,22,0,0,0,0,0,22,0,0,1,0,0,8.1
"Aug 3, 03:00 am",0,20.8,0,0,0,0,0,20.8,0,0,1,0,0,8.1
"Aug 3, 04:00 am",0,19.6,0,0,0,0,0,19.6,0,0,1,0,0,2.8
"Aug 3, 05:00 am",21.6158,18.4,92.2182,286,16,44.6908,38,17.025,12.5332,0.0216158,1,2,12.5332,2.8
"Aug 3, 06:00 am",375.545,18.9,80.086,665,44,405.807,209,21.1831,158.233,0.375545,1,1,115.99,2.8
"Aug 3, 07:00 am",1177.57,19.4,66.5979,798,72,1228.36,412,28.0356,394.739,1.17757,1,1,362.567,2.6
"Aug 3, 08:00 am",1865.54,19.9,52.8955,830,91,1938.69,581,34.2301,603.146,1.86554,1,1,589.648,2.6
"Aug 3, 09:00 am",2376.86,21.4,39.087,824,122,2469.52,721,40.4001,778.618,2.37686,1,1,774.581,2.6
"Aug 3, 10:00 am",2799.26,22.9,25.2991,923,123,2909.94,888,52.4374,972.932,2.79926,1,1,972.002,1.1
"Aug 3, 11:00 am",2967.63,24.4,11.9781,978,84,3085.96,952,56.6687,1054.99,2.96763,1,1,1054.88,1.1
"Aug 3, 12:00 pm",3013.81,25.1,6.5132,990,83,3134.3,973,58.2679,1080.98,3.01381,1,1,1080.95,1.1
"Aug 3, 01:00 pm",3030.12,25.7,18.3783,901,151,3151.37,930,48.2402,1029.66,3.03012,1,1,1029.33,4
"Aug 3, 02:00 pm",2282.64,26.4,32.0497,558,261,2371.52,699,43.2233,755.933,2.28264,1,1,754.635,4
"Aug 3, 03:00 pm",2210.48,26.2,45.8749,736,204,2296.51,693,42.0339,733.082,2.21048,1,1,726.328,4
"Aug 3, 04:00 pm",1001.77,26,59.6521,217,216,1047.55,327,33.1686,322.681,1.00177,1,1,316.956,4
"Aug 3, 05:00 pm",758.728,25.9,73.2764,533,117,798.057,298,31.0857,268.426,0.758728,1,1,239.035,4
"Aug 3, 06:00 pm",173.571,25.8,86.6153,153,64,199.593,88,26.4742,64.8469,0.173571,1,1,58.4774,4
"Aug 3, 07:00 pm",0,25.8,95.3262,32,3,10.0269,4,24.4273,2.90954,0,1,3,2.90954,1.9
"Aug 3, 08:00 pm",0,25.7,0,0,0,0,0,25.7,0,0,1,0,0,1.9
"Aug 3, 09:00 pm",0,25.2,0,0,0,0,0,25.2,0,0,1,0,0,1.9
"Aug 3, 10:00 pm",0,24.7,0,0,0,0,0,24.7,0,0,1,0,0,2.6
"Aug 3, 11:00 pm",0,24.2,0,0,0,0,0,24.2,0,0,1,0,0,2.6
"Aug 4, 12:00 am",0,23.5,0,0,0,0,0,23.5,0,0,1,0,0,2.6
"Aug 4, 01:00 am",0,22.8,0,0,0,0,0,22.8,0,0,1,0,0,4.9
"Aug 4, 02:00 am",0,22,0,0,0,0,0,22,0,0,1,0,0,4.9
"Aug 4, 03:00 am",0,20.8,0,0,0,0,0,20.8,0,0,1,0,0,4.9
"Aug 4, 04:00 am",0,19.5,0,0,0,0,0,19.5,0,0,1,0,0,1.7
"Aug 4, 05:00 am",21.8059,18.3,92.1948,276,16,44.8845,37,16.6674,12.5671,0.0218059,1,2,12.5671,1.7
"Aug 4, 06:00 am",371.188,18.7,80.1605,661,44,401.355,206,21.2665,156.742,0.371188,1,1,114.762,1.7
"Aug 4, 07:00 am",1176.56,19.2,66.6591,849,55,1227.31,415,28.4651,397.344,1.17656,1,1,363.002,2.1
"Aug 4, 08:00 am",1899.74,19.6,52.9476,908,62,1974.11,596,35.2655,618.316,1.89974,1,1,603.491,2.1
"Aug 4, 09:00 am",2464.71,21,39.1358,943,72,2560.97,756,42.1745,815.194,2.46471,1,1,810.552,2.1
"Aug 4, 10:00 am",2849.09,22.4,25.357,977,78,2962,886,49.373,974.293,2.84909,1,1,973.3,1.7
"Aug 4, 11:00 am",3040.1,23.8,12.0923,988,81,3161.82,956,53.3168,1061.28,3.0401,1,1,1061.17,1.7
"Aug 4, 12:00 pm",3072.22,24.5,6.75595,990,83,3195.46,971,54.698,1080.58,3.07222,1,1,1080.56,1.7
"Aug 4, 01:00 pm",3091.04,25.2,18.496,984,81,3215.17,929,44.1176,1028.18,3.09104,1,1,1027.82,5.7
"Aug 4, 02:00 pm",2745.07,25.9,32.145,968,75,2853.33,832,42.6004,907.329,2.74507,1,1,905.055,5.7
"Aug 4, 03:00 pm",2224.47,25.5,45.9688,617,282,2311.05,690,38.7686,724.641,2.22447,1,1,718.933,5.7
"Aug 4, 04:00 pm",288.205,25.2,59.7523,0,98,316.589,98,27.5529,93.2313,0.288206,1,1,93.2313,3.6
"Aug 4, 05:00 pm",795.965,24.8,73.3873,475,143,836.247,303,29.8237,275.255,0.795965,1,1,248.953,3.6
"Aug 4, 06:00 pm",144.71,24.7,86.7398,244,53,170.157,91,25.2856,59.4836,0.14471,1,1,49.5743,3.6
"Aug 4, 07:00 pm",0,24.7,95.3247,49,2,6.71778,4,23.369,1.93969,0,1,3,1.93969,2.6
"Aug 4, 08:00 pm",0,24.6,0,0,0,0,0,24.6,0,0,1,0,0,2.6
"Aug 4, 09:00 pm",0,24,0,0,0,0,0,24,0,0,1,0,0,2.6
"Aug 4, 10:00 pm",0,23.4,0,0,0,0,0,23.4,0,0,1,0,0,3.6
"Aug 4, 11:00 pm",0,22.8,0,0,0,0,0,22.8,0,0,1,0,0,3.6
"Aug 5, 12:00 am",0,21.9,0,0,0,0,0,21.9,0,0,1,0,0,3.6
"Aug 5, 01:00 am",0,20.9,0,0,0,0,0,20.9,0,0,1,0,0,3
"Aug 5, 02:00 am",0,20,0,0,0,0,0,20,0,0,1,0,0,3
"Aug 5, 03:00 am",0,18.8,0,0,0,0,0,18.8,0,0,1,0,0,3
"Aug 5, 04:00 am",0,17.6,0,0,0,0,0,17.6,0,0,1,0,0,6
"Aug 5, 05:00 am",18.8977,16.3,92.1702,243,15,41.9218,33,15.3176,11.6664,0.0188977,1,2,11.6664,6
"Aug 5, 06:00 am",360.7,16.7,80.2344,616,45,390.638,194,18.1697,149.234,0.3607,1,1,110.122,6
"Aug 5, 07:00 am",1118.02,17.1,66.7198,748,69,1167.08,384,25.3078,370.415,1.11802,1,1,340.058,2.4
"Aug 5, 08:00 am",1949.03,17.5,52.9995,867,92,2025.19,600,32.7088,625.601,1.94903,1,1,611.389,2.4
"Aug 5, 09:00 am",2509.08,19.1,39.1851,949,72,2607.19,758,39.6676,819.433,2.50908,1,1,814.738,2.4
"Aug 5, 10:00 am",2962.47,20.7,25.4165,977,78,3080.56,884,41.7596,973.94,2.96247,1,1,972.94,4
"Aug 5, 11:00 am",3100.49,22.3,12.2115,909,130,3225.07,933,44.8598,1035.05,3.10049,1,1,1034.95,4
"Aug 5, 12:00 pm",3199.88,23.4,7.00587,990,83,3329.24,969,46.958,1080.16,3.19988,1,1,1080.13,4
"Aug 5, 01:00 pm",3000.25,24.6,18.6207,984,80,3120.1,926,49.5361,1026.51,3.00025,1,1,1026.14,2.9
"Aug 5, 02:00 pm",2666.69,25.7,32.2458,968,74,2771.52,829,47.7903,905.422,2.66669,1,1,903.121,2.9
"Aug 5, 03:00 pm",2142.49,26.1,46.0675,924,67,2225.89,676,43.7175,718.723,2.14249,1,1,710.101,2.9
"Aug 5, 04:00 pm",1543.74,26.4,59.8568,742,134,1605.87,510,37.2445,515.609,1.54374,1,1,495.766,4.4
"Aug 5, 05:00 pm",586.73,26.8,73.5023,268,129,621.824,218,30.7606,200.859,0.58673,1,1,185.957,4.4
"Aug 5, 06:00 pm",160.826,26.7,86.8682,113,60,186.593,77,27.1075,59.2995,0.160826,1,1,54.8329,4.4
"Aug 5, 07:00 pm",0,26.6,95.3235,21,2,6.66069,3,25.1909,1.93969,0,1,3,1.93969,1.8
"Aug 5, 08:00 pm",0,26.5,0,0,0,0,0,26.5,0,0,1,0,0,1.8
"Aug 5, 09:00 pm",0,26,0,0,0,0,0,26,0,0,1,0,0,1.8
"Aug 5, 10:00 pm",0,25.6,0,0,0,0,0,25.6,0,0,1,0,0,2.8
"Aug 5, 11:00 pm",0,25.2,0,0,0,0,0,25.2,0,0,1,0,0,2.8
"Aug 6, 12:00 am",0,24.9,0,0,0,0,0,24.9,0,0,1,0,0,2.8
"Aug 6, 01:00 am",0,24.6,0,0,0,0,0,24.6,0,0,1,0,0,3
"Aug 6, 02:00 am",0,24.3,0,0,0,0,0,24.3,0,0,1,0,0,3
"Aug 6, 03:00 am",0,23.2,0,0,0,0,0,23.2,0,0,1,0,0,3
"Aug 6, 04:00 am",0,22.2,0,0,0,0,0,22.2,0,0,1,0,0,6
"Aug 6, 05:00 am",0,21.2,92.1443,0,6,19.9387,6,20.1869,5.6729,0,1,2,5.6729,6
"Aug 6, 06:00 am",95.2131,21.2,80.308,0,36,119.689,36,20.6949,34.1334,0.0952131,1,1,34.1334,6
"Aug 6, 07:00 am",679.53,21.1,66.7802,103,178,716.875,221,23.9936,211.789,0.67953,1,1,207.595,5.2
"Aug 6, 08:00 am",1255.61,21.1,53.0513,217,259,1308.7,386,27.658,389.16,1.25561,1,1,385.589,5.2
"Aug 6, 09:00 am",1292.58,21.2,39.2348,98,324,1346.8,395,28.2093,398.344,1.29258,1,1,397.857,5.2
"Aug 6, 10:00 am",1467.18,21.4,25.4777,83,377,1526.83,445,29.5813,454.099,1.46718,1,1,454.013,5.1
"Aug 6, 11:00 am",1433.28,21.6,12.3361,36,404,1491.85,436,29.6745,443.815,1.43328,1,1,443.811,5.1
"Aug 6, 12:00 pm",1858.79,22.2,7.26269,143,425,1931.69,553,32.9508,583.855,1.85879,1,1,583.85,5.1
"Aug 6, 01:00 pm",1944.79,22.8,18.7525,227,396,2020.8,591,37.5791,624.99,1.94479,1,1,624.904,2.9
"Aug 6, 02:00 pm",1483.78,23.5,32.352,123,359,1543.96,455,34.8108,471.233,1.48378,1,1,470.937,2.9
"Aug 6, 03:00 pm",549.661,23.3,46.1708,0,179,583.877,179,27.151,171.616,0.549661,1,1,171.616,2.9
"Aug 6, 04:00 pm",738.769,23,59.9656,61,205,777.592,236,26.6057,229.607,0.738769,1,1,227.964,4.9
"Aug 6, 05:00 pm",152.238,22.8,73.6214,0,54,177.834,54,22.9705,51.2526,0.152238,1,1,51.2526,4.9
"Aug 6, 06:00 pm",29.6283,22.6,87.0005,0,16,52.8535,16,21.7495,15.1465,0.0296283,1,1,15.1465,4.9
"Aug 6, 07:00 pm",0,22.3,95.3226,0,1,3.39259,1,21.218,0.969846,0,1,3,0.969846,5.8
"Aug 6, 08:00 pm",0,22,0,0,0,0,0,22,0,0,1,0,0,5.8
"Aug 6, 09:00 pm",0,20.2,0,0,0,0,0,20.2,0,0,1,0,0,5.8
"Aug 6, 10:00 pm",0,18.3,0,0,0,0,0,18.3,0,0,1,0,0,7.7
"Aug 6, 11:00 pm",0,16.5,0,0,0,0,0,16.5,0,0,1,0,0,7.7
"Aug 7, 12:00 am",0,15.8,0,0,0,0,0,15.8,0,0,1,0,0,7.7
"Aug 7, 01:00 am",0,15.1,0,0,0,0,0,15.1,0,0,1,0,0,5.8
"Aug 7, 02:00 am",0,14.5,0,0,0,0,0,14.5,0,0,1,0,0,5.8
"Aug 7, 03:00 am",0,14.3,0,0,0,0,0,14.3,0,0,1,0,0,5.8
"Aug 7, 04:00 am",0,14.1,0,0,0,0,0,14.1,0,0,1,0,0,6.3
"Aug 7, 05:00 am",13.1662,14,92.117,258,13,36.0834,31,12.9894,9.93762,0.0131662,1,2,9.93762,6.3
"Aug 7, 06:00 am",363.981,14.7,80.381,685,39,393.991,201,16.1767,153.531,0.363981,1,1,110.069,6.3
"Aug 7, 07:00 am",1185.49,15.4,66.8403,847,54,1236.5,407,24.3153,393.213,1.18549,1,1,358.611,2.3
"Aug 7, 08:00 am",1948.96,16.1,53.103,917,63,2025.12,596,31.5338,623.034,1.94896,1,1,607.883,2.3
"Aug 7, 09:00 am",2527.72,17.8,39.285,953,72,2626.61,757,38.7179,821.651,2.52772,1,1,816.89,2.3
"Aug 7, 10:00 am",2969.17,19.4,25.5408,974,78,3087.57,877,40.6086,970.475,2.96917,1,1,969.461,3.9
"Aug 7, 11:00 am",3159,21,12.466,975,84,3286.39,941,44.1091,1050.65,3.159,1,1,1050.54,3.9
"Aug 7, 12:00 pm",3211.66,22.1,7.52615,990,82,3341.59,964,45.8891,1078.13,3.21166,1,1,1078.09,3.9
"Aug 7, 01:00 pm",3024.84,23.1,18.8915,984,79,3145.84,921,47.5348,1024.1,3.02484,1,1,1023.72,3.1
"Aug 7, 02:00 pm",2692.62,24.1,32.4637,968,75,2798.58,825,45.7649,904.677,2.69262,1,1,902.319,3.1
"Aug 7, 03:00 pm",2184.13,24.4,46.2788,890,98,2269.14,680,41.8232,725.358,2.18413,1,1,716.9,3.1
"Aug 7, 04:00 pm",1410.53,24.7,60.0786,783,71,1468.38,463,35.276,470.162,1.41053,1,1,448.912,3.7
"Aug 7, 05:00 pm",644.031,25,73.7446,643,56,680.505,266,29.9857,238.814,0.644031,1,1,202.746,3.7
"Aug 7, 06:00 pm",133.13,24.8,87.1366,437,46,158.347,109,25.3625,62.3823,0.13313,1,1,46.1503,3.7
"Aug 7, 07:00 pm",0,24.5,95.3219,74,1,3.35777,3,23.4404,0.969846,0,1,3,0.969846,5
"Aug 7, 08:00 pm",0,24.2,0,0,0,0,0,24.2,0,0,1,0,0,5
"Aug 7, 09:00 pm",0,23.6,0,0,0,0,0,23.6,0,0,1,0,0,5
"Aug 7, 10:00 pm",0,22.9,0,0,0,0,0,22.9,0,0,1,0,0,7
"Aug 7, 11:00 pm",0,22.3,0,0,0,0,0,22.3,0,0,1,0,0,7
"Aug 8, 12:00 am",0,21.6,0,0,0,0,0,21.6,0,0,1,0,0,7
"Aug 8, 01:00 am",0,20.9,0,0,0,0,0,20.9,0,0,1,0,0,7.4
"Aug 8, 02:00 am",0,20.3,0,0,0,0,0,20.3,0,0,1,0,0,7.4
"Aug 8, 03:00 am",0,19.3,0,0,0,0,0,19.3,0,0,1,0,0,7.4
"Aug 8, 04:00 am",0,18.3,0,0,0,0,0,18.3,0,0,1,0,0,9
"Aug 8, 05:00 am",4.2953,17.3,92.0885,0,8,27.0475,8,16.5044,7.56742,0.0042953,1,2,7.56742,9
"Aug 8, 06:00 am",162.869,17.7,80.4535,0,56,188.676,56,17.5398,53.0365,0.162869,1,1,53.0365,9
"Aug 8, 07:00 am",707.381,18.1,66.8999,118,176,745.417,225,21.0916,217.806,0.707381,1,1,212.97,5.2
"Aug 8, 08:00 am",1453.64,18.6,53.1546,336,242,1512.86,436,26.2636,448.375,1.45364,1,1,442.801,5.2
"Aug 8, 09:00 am",2034.6,19.6,39.3357,476,249,2113.92,590,31.1955,635.89,2.0346,1,1,633.5,5.2
"Aug 8, 10:00 am",2684.63,20.6,25.6059,646,264,2790.24,793,40.276,875.306,2.68463,1,1,874.627,3.4
"Aug 8, 11:00 am",1434.14,21.6,12.6013,75,373,1492.74,439,32.4033,449.984,1.43414,1,1,449.975,3.4
"Aug 8, 12:00 pm",529.851,22.3,7.79601,2,169,563.603,171,25.6806,164.509,0.529851,1,1,164.509,3.4
"Aug 8, 01:00 pm",529.541,22.9,19.0375,0,171,563.287,171,25.5668,164.328,0.529541,1,1,164.328,3.6
"Aug 8, 02:00 pm",606.434,23.6,32.5809,1,195,641.999,196,26.8197,188.406,0.606434,1,1,188.403,3.6
"Aug 8, 03:00 pm",410.839,23.7,46.3915,0,135,441.88,135,25.6375,128.953,0.410839,1,1,128.953,3.6
"Aug 8, 04:00 pm",624.33,23.7,60.196,20,193,660.326,203,27.3142,194.784,0.62433,1,1,194.237,2.7
"Aug 8, 05:00 pm",315.298,23.8,73.8718,0,106,344.257,106,25.2704,100.29,0.315298,1,1,100.29,2.7
"Aug 8, 06:00 pm",22.9234,23.7,87.2765,0,14,46.0228,14,22.7477,13.2502,0.0229234,1,1,13.2502,2.7
"Aug 8, 07:00 pm",0,23.5,95.3215,0,0,0,0,23.5,0,0,1,3,0,0.7
"Aug 8, 08:00 pm",0,23.4,0,0,0,0,0,23.4,0,0,1,0,0,0.7
"Aug 8, 09:00 pm",0,23,0,0,0,0,0,23,0,0,1,0,0,0.7
"Aug 8, 10:00 pm",0,22.7,0,0,0,0,0,22.7,0,0,1,0,0,2.1
"Aug 8, 11:00 pm",0,22.4,0,0,0,0,0,22.4,0,0,1,0,0,2.1
"Aug 9, 12:00 am",0,22.1,0,0,0,0,0,22.1,0,0,1,0,0,2.1
"Aug 9, 01:00 am",0,21.8,0,0,0,0,0,21.8,0,0,1,0,0,2.2
"Aug 9, 02:00 am",0,21.5,0,0,0,0,0,21.5,0,0,1,0,0,2.2
"Aug 9, 03:00 am",0,20.6,0,0,0,0,0,20.6,0,0,1,0,0,2.2
"Aug 9, 04:00 am",0,19.8,0,0,0,0,0,19.8,0,0,1,0,0,3.5
"Aug 9, 05:00 am",14.0993,18.9,92.0586,0,11,37.0339,11,17.5906,10.4125,0.0140993,1,2,10.4125,3.5
"Aug 9, 06:00 am",226.064,19,80.5255,12,75,253.152,78,19.1549,72.447,0.226064,1,1,71.6863,3.5
"Aug 9, 07:00 am",1037.39,19.2,66.9592,425,168,1084.16,343,26.6806,335.427,1.03739,1,1,317.953,2
"Aug 9, 08:00 am",940.79,19.3,53.2062,79,247,984.899,293,26.4334,289.819,0.94079,1,1,288.504,2
"Aug 9, 09:00 am",1722.5,20.2,39.3871,261,330,1790.63,516,33.8578,544.939,1.7225,1,1,543.622,2
"Aug 9, 10:00 am",827.148,21.1,25.673,19,246,868.237,262,27.1184,255.177,0.827148,1,1,255.157,2.9
