,"AC inverter power | (W)","Ambient temperature | (C)","Angle of incidence | (deg)","Beam irradiance | (W/m2)","Diffuse irradiance | (W/m2)","DC array power | (W)","Global horizontal irradiance | (W/m2)","Module temperature | (C)","Plane of array irradiance | (W/m2)","Power generated by system | (kW)","Shading factor for beam radiation","Sun up over horizon | (0/1)","Transmitted plane of array irradiance | (W/m2)","Wind speed | (m/s)"
"Feb 25, 11:00 am",3191.99,3.5,34.3522,1040,58,3320.96,683,17.0957,934.759,3.19199,1,1,931.636,7.9
"Feb 25, 12:00 pm",3273.95,4.3,31.8807,1044,59,3406.94,706,18.4424,964.003,3.27395,1,1,961.623,7.9
"Feb 25, 01:00 pm",3007.61,5.2,35.8328,804,195,3127.81,668,19.5109,889.989,3.00762,1,1,887.16,6.9
"Feb 25, 02:00 pm",1003.75,6,44.5243,80,219,1049.59,260,10.4522,286.489,1.00375,1,1,285.837,6.9
"Feb 25, 03:00 pm",330.69,6.1,55.7689,0,100,359.979,100,6.80358,96.4854,0.33069,1,1,96.4854,6.9
"Feb 25, 04:00 pm",702.041,6.2,68.2899,233,109,739.944,165,8.10974,209.732,0.702041,1,1,199.456,9.4
"Feb 25, 05:00 pm",94.5177,6.3,80.1229,99,16,118.981,24,6.00494,38.0687,0.0945177,1,3,31.7806,9.4
"Feb 25, 06:00 pm",0,5.6,0,0,0,0,0,5.6,0,0,1,0,0,9.4
"Feb 25, 07:00 pm",0,4.9,0,0,0,0,0,4.9,0,0,1,0,0,9.3
"Feb 25, 08:00 pm",0,4.2,0,0,0,0,0,4.2,0,0,1,0,0,9.3
"Feb 25, 09:00 pm",0,3.5,0,0,0,0,0,3.5,0,0,1,0,0,9.3
"Feb 25, 10:00 pm",0,2.8,0,0,0,0,0,2.8,0,0,1,0,0,6.8
"Feb 25, 11:00 pm",0,2.2,0,0,0,0,0,2.2,0,0,1,0,0,6.8
"Feb 26, 12:00 am",0,1.7,0,0,0,0,0,1.7,0,0,1,0,0,6.8
"Feb 26, 01:00 am",0,1.2,0,0,0,0,0,1.2,0,0,1,0,0,8.9
"Feb 26, 02:00 am",0,0.7,0,0,0,0,0,0.7,0,0,1,0,0,8.9
"Feb 26, 03:00 am",0,0,0,0,0,0,0,0,0,0,1,0,0,8.9
"Feb 26, 04:00 am",0,-0.7,0,0,0,0,0,-0.7,0,0,1,0,0,8.5
"Feb 26, 05:00 am",0,-1.3,0,0,0,0,0,-1.3,0,0,1,0,0,8.5
"Feb 26, 06:00 am",0,-1.7,84.9731,41,0,5.61597,1,-2.66513,3.59255,0,1,2,1.44597,8.5
"Feb 26, 07:00 am",424.988,-2,78.0239,647,18,456.346,91,-0.495843,159.128,0.424988,1,1,118.567,5.9
"Feb 26, 08:00 am",1434.62,-2.3,64.9776,887,41,1493.24,293,4.22315,428.448,1.43462,1,1,395.813,5.9
"Feb 26, 09:00 am",2274.59,-1.2,52.6501,978,49,2363.15,469,9.76842,657.241,2.27459,1,1,641.632,5.9
"Feb 26, 10:00 am",2887.47,-0.1,41.8192,1021,54,3002.13,605,12.5374,831.65,2.88747,1,1,825.148,7.2
"Feb 26, 11:00 am",3228.66,1.1,33.9915,1041,58,3359.42,689,15.6226,939.182,3.22866,1,1,936.176,7.2
"Feb 26, 12:00 pm",3246.16,1.2,31.511,1036,46,3377.78,693,15.9238,944.834,3.24616,1,1,942.57,7.2
"Feb 26, 01:00 pm",3206.3,1.3,35.5203,1037,57,3335.97,673,12.1307,918.783,3.2063,1,1,915.253,10.8
"Feb 26, 02:00 pm",2639.99,1.5,44.2851,995,31,2743.66,544,10.3201,754.694,2.63999,1,1,746.756,10.8
"Feb 26, 03:00 pm",1963.69,1.4,55.5864,621,182,2040.38,428,7.77333,561.533,1.96369,1,1,549.191,10.8
"Feb 26, 04:00 pm",127.082,1.4,68.1466,0,42,152.18,42,1.30691,39.8407,0.127082,1,1,39.8407,13.2
"Feb 26, 05:00 pm",0,1.3,80.147,0,6,21.7316,6,0.61545,5.67275,0,1,3,5.67275,13.2
"Feb 26, 06:00 pm",0,1.1,0,0,0,0,0,1.1,0,0,1,0,0,13.2
"Feb 26, 07:00 pm",0,0.8,0,0,0,0,0,0.8,0,0,1,0,0,11.4
"Feb 26, 08:00 pm",0,0.6,0,0,0,0,0,0.6,0,0,1,0,0,11.4
"Feb 26, 09:00 pm",0,0.2,0,0,0,0,0,0.2,0,0,1,0,0,11.4
"Feb 26, 10:00 pm",0,-0.1,0,0,0,0,0,-0.1,0,0,1,0,0,10.1
"Feb 26, 11:00 pm",0,-0.4,0,0,0,0,0,-0.4,0,0,1,0,0,10.1
"Feb 27, 12:00 am",0,-0.9,0,0,0,0,0,-0.9,0,0,1,0,0,10.1
"Feb 27, 01:00 am",0,-1.4,0,0,0,0,0,-1.4,0,0,1,0,0,10
"Feb 27, 02:00 am",0,-1.9,0,0,0,0,0,-1.9,0,0,1,0,0,10
"Feb 27, 03:00 am",0,-2.8,0,0,0,0,0,-2.8,0,0,1,0,0,10
"Feb 27, 04:00 am",0,-3.6,0,0,0,0,0,-3.6,0,0,1,0,0,14.2
"Feb 27, 05:00 am",0,-4.4,0,0,0,0,0,-4.4,0,0,1,0,0,14.2
"Feb 27, 06:00 am",0,-5,84.987,51,0,7.03917,1,-5.67978,4.45645,0,1,2,1.78997,14.2
"Feb 27, 07:00 am",475.294,-5.6,77.8289,659,24,507.788,102,-4.26944,171.07,0.475294,1,1,129.876,8.9
"Feb 27, 08:00 am",1488.97,-6.1,64.7534,890,42,1549.32,299,-1.036,433.955,1.48897,1,1,401.633,8.9
"Feb 27, 09:00 am",2333.85,-6.8,52.3887,975,42,2424.77,466,1.4364,650.403,2.33385,1,1,635.152,8.9
"Feb 27, 10:00 am",2949.15,-7.4,41.5077,797,177,3066.63,611,2.60527,812.205,2.94915,1,1,807.276,9.7
"Feb 27, 11:00 am",697.068,-8.1,33.6281,15,178,734.847,187,-6.09611,186.585,0.697068,1,1,186.543,9.7
"Feb 27, 12:00 pm",442.544,-7.4,31.1395,0,125,474.295,125,-6.67833,120.114,0.442544,1,1,120.114,9.7
"Feb 27, 01:00 pm",1518.39,-6.8,35.2082,131,276,1579.7,354,-1.31066,409.469,1.51839,1,1,409.037,7
"Feb 27, 02:00 pm",2521.27,-6.1,44.0475,721,147,2619.9,522,4.37077,700.525,2.52127,1,1,694.894,7
"Feb 27, 03:00 pm",2084.42,-5.8,55.4059,960,34,2165.61,419,3.21809,590.407,2.08442,1,1,571.578,7
"Feb 27, 04:00 pm",1163.55,-5.5,68.0052,852,29,1213.92,240,3.26501,357.487,1.16355,1,1,320.458,3
"Feb 27, 05:00 pm",156.686,-5.1,80.1724,380,4,182.371,36,-4.22904,70.7852,0.156686,1,3,46.6525,3
"Feb 27, 06:00 pm",0,-5.4,0,0,0,0,0,-5.4,0,0,1,0,0,3
"Feb 27, 07:00 pm",0,-5.7,0,0,0,0,0,-5.7,0,0,1,0,0,3.6
"Feb 27, 08:00 pm",0,-6,0,0,0,0,0,-6,0,0,1,0,0,3.6
"Feb 27, 09:00 pm",0,-6.4,0,0,0,0,0,-6.4,0,0,1,0,0,3.6
"Feb 27, 10:00 pm",0,-6.9,0,0,0,0,0,-6.9,0,0,1,0,0,4.2
"Feb 27, 11:00 pm",0,-7.3,0,0,0,0,0,-7.3,0,0,1,0,0,4.2
"Feb 28, 12:00 am",0,-7.6,0,0,0,0,0,-7.6,0,0,1,0,0,4.2
"Feb 28, 01:00 am",0,-7.8,0,0,0,0,0,-7.8,0,0,1,0,0,5.8
"Feb 28, 02:00 am",0,-8.1,0,0,0,0,0,-8.1,0,0,1,0,0,5.8
"Feb 28, 03:00 am",0,-8.5,0,0,0,0,0,-8.5,0,0,1,0,0,5.8
"Feb 28, 04:00 am",0,-8.8,0,0,0,0,0,-8.8,0,0,1,0,0,6
"Feb 28, 05:00 am",0,-9.2,0,0,0,0,0,-9.2,0,0,1,0,0,6
"Feb 28, 06:00 am",0,-9.4,84.9985,60,0,8.41314,1,-10.5479,5.23087,0,1,2,2.09741,6
"Feb 28, 07:00 am",497.554,-9.6,77.631,669,24,530.558,107,-8.13033,175.254,0.497554,1,1,133.569,8.1
"Feb 28, 08:00 am",1529.01,-9.8,64.5268,894,42,1590.66,305,-4.34531,438.752,1.52901,1,1,406.713,8.1
"Feb 28, 09:00 am",2403.3,-8.7,52.1251,981,49,2497.04,481,0.305633,666.004,2.4033,1,1,650.969,8.1
"Feb 28, 10:00 am",2791.4,-7.7,41.1939,976,37,2901.72,574,6.97769,784.199,2.7914,1,1,778.338,5.2
"Feb 28, 11:00 am",3322.63,-6.7,33.2622,1043,58,3458.04,701,11.2957,948.024,3.32263,1,1,945.245,5.2
"Feb 28, 12:00 pm",3405.25,-5.9,30.7662,1047,60,3544.8,724,12.9257,978.084,3.40525,1,1,975.986,5.2
"Feb 28, 01:00 pm",3262.37,-5,34.8964,1039,58,3394.79,685,10.4872,927.964,3.26237,1,1,924.654,6.5
"Feb 28, 02:00 pm",2828.56,-4.2,43.8116,1015,55,2940.55,588,9.15125,804.012,2.82856,1,1,796.251,6.5
"Feb 28, 03:00 pm",2015.04,-3.9,55.2274,953,24,2093.63,410,5.4832,576.418,2.01504,1,1,557.968,6.5
"Feb 28, 04:00 pm",1195.74,-3.5,67.8657,857,32,1247.05,248,2.3116,364.849,1.19574,1,1,327.872,6.1
"Feb 28, 05:00 pm",164.778,-3.2,80.1992,391,5,190.624,39,-2.75181,73.8922,0.164778,1,3,49.0632,6.1
"Feb 28, 06:00 pm",0,-3.7,0,0,0,0,0,-3.7,0,0,1,0,0,6.1
"Feb 28, 07:00 pm",0,-4.2,0,0,0,0,0,-4.2,0,0,1,0,0,8.4
"Feb 28, 08:00 pm",0,-4.7,0,0,0,0,0,-4.7,0,0,1,0,0,8.4
"Feb 28, 09:00 pm",0,-4.8,0,0,0,0,0,-4.8,0,0,1,0,0,8.4
"Feb 28, 10:00 pm",0,-4.9,0,0,0,0,0,-4.9,0,0,1,0,0,8.8
"Feb 28, 11:00 pm",0,-4.9,0,0,0,0,0,-4.9,0,0,1,0,0,8.8
"Mar 1, 12:00 am",0,-4.9,0,0,0,0,0,-4.9,0,0,1,0,0,8.8
"Mar 1, 01:00 am",0,-4.9,0,0,0,0,0,-4.9,0,0,1,0,0,11
"Mar 1, 02:00 am",0,-4.9,0,0,0,0,0,-4.9,0,0,1,0,0,11
"Mar 1, 03:00 am",0,-4.4,0,0,0,0,0,-4.4,0,0,1,0,0,11
"Mar 1, 04:00 am",0,-3.9,0,0,0,0,0,-3.9,0,0,1,0,0,12.1
"Mar 1, 05:00 am",0,-3.4,0,0,0,0,0,-3.4,0,0,1,0,0,12.1
"Mar 1, 06:00 am",0,-3.2,85.0078,0,1,3.78717,1,-3.9684,0.969846,0,1,2,0.969846,12.1
"Mar 1, 07:00 am",110.543,-3,77.4302,0,36,135.318,36,-3.42842,34.7307,0.110543,1,1,34.7307,12.1
"Mar 1, 08:00 am",706.157,-2.8,64.2981,140,127,744.162,169,-1.39479,197.571,0.706157,1,1,192.621,12.1
"Mar 1, 09:00 am",1441.31,-1.5,51.8596,291,195,1500.14,325,2.24097,398.664,1.44131,1,1,394.295,12.1
"Mar 1, 10:00 am",2899.67,-0.2,40.8782,854,144,3014.88,618,10.5651,826.436,2.89967,1,1,821.459,8.8
"Mar 1, 11:00 am",3280.94,1,32.894,1041,55,3414.28,702,13.7818,946.305,3.28095,1,1,943.643,8.8
"Mar 1, 12:00 pm",3244.09,1.6,30.3912,974,76,3375.6,699,14.356,937.219,3.24409,1,1,935.352,8.8
"Mar 1, 01:00 pm",2826.03,2.1,34.5853,818,106,2937.9,604,12.5919,810.209,2.82603,1,1,807.69,9.4
"Mar 1, 02:00 pm",2675.25,2.6,43.5777,953,63,2780.46,568,12.4841,771.174,2.67525,1,1,764.04,9.4
"Mar 1, 03:00 pm",1897.3,3.7,55.051,907,26,1971.58,397,10.6798,554.799,1.8973,1,1,537.465,9.4
"Mar 1, 04:00 pm",1194.07,4.8,67.7282,860,37,1245.34,257,8.96686,373.784,1.19407,1,1,336.944,10.2
"Mar 1, 05:00 pm",166.203,5.8,80.2274,401,6,192.077,42,6.10669,76.7891,0.166203,1,3,51.3278,10.2
"Mar 1, 06:00 pm",0,5.1,0,0,0,0,0,5.1,0,0,1,0,0,10.2
"Mar 1, 07:00 pm",0,4.5,0,0,0,0,0,4.5,0,0,1,0,0,12.7
"Mar 1, 08:00 pm",0,3.8,0,0,0,0,0,3.8,0,0,1,0,0,12.7
"Mar 1, 09:00 pm",0,3.8,0,0,0,0,0,3.8,0,0,1,0,0,12.7
"Mar 1, 10:00 pm",0,3.7,0,0,0,0,0,3.7,0,0,1,0,0,12.4
"Mar 1, 11:00 pm",0,3.7,0,0,0,0,0,3.7,0,0,1,0,0,12.4
"Mar 2, 12:00 am",0,3.4,0,0,0,0,0,3.4,0,0,1,0,0,12.4
"Mar 2, 01:00 am",0,3.1,0,0,0,0,0,3.1,0,0,1,0,0,12.4
"Mar 2, 02:00 am",0,2.9,0,0,0,0,0,2.9,0,0,1,0,0,12.4
"Mar 2, 03:00 am",0,3.1,0,0,0,0,0,3.1,0,0,1,0,0,12.4
"Mar 2, 04:00 am",0,3.4,0,0,0,0,0,3.4,0,0,1,0,0,10.7
"Mar 2, 05:00 am",0,3.6,0,0,0,0,0,3.6,0,0,1,0,0,10.7
"Mar 2, 06:00 am",0,3.4,85.0149,0,0,0,0,3.4,0,0,1,2,0,10.7
"Mar 2, 07:00 am",62.5113,3.3,77.2268,0,24,86.3589,24,2.74801,22.7474,0.0625113,1,1,22.7474,12.1
"Mar 2, 08:00 am",1395.36,3.1,64.0672,580,136,1452.74,313,6.9051,409.779,1.39536,1,1,389.551,12.1
"Mar 2, 09:00 am",1777.46,4.5,51.5922,511,163,1847.49,394,9.62678,508.825,1.77746,1,1,501.311,12.1
"Mar 2, 10:00 am",1258.58,5.8,40.5606,114,250,1311.77,314,10.7532,358.357,1.25858,1,1,357.712,7.4
"Mar 2, 11:00 am",3120.68,7.2,32.5235,814,198,3246.22,708,20.8699,928.512,3.12068,1,1,926.515,7.4
"Mar 2, 12:00 pm",3244.81,7.8,30.0148,1029,64,3376.36,727,22.7496,973.969,3.24481,1,1,972.083,7.4
"Mar 2, 01:00 pm",2918.95,8.4,34.2748,833,149,3035.04,660,22.9529,877.122,2.91895,1,1,874.641,6.6
"Mar 2, 02:00 pm",1783.91,9,43.3457,303,269,1854.16,431,17.5633,523.477,1.78391,1,1,521.256,6.6
"Mar 2, 03:00 pm",225.407,8.7,54.8769,0,72,252.482,72,9.25762,68.3997,0.225407,1,1,68.3997,6.6
"Mar 2, 04:00 pm",532.139,8.4,67.5926,141,99,565.945,136,9.56936,159.526,0.532139,1,1,153.529,10.2
"Mar 2, 05:00 pm",79.8414,8,80.2569,67,16,104.021,22,7.61728,32.233,0.0798414,1,3,27.9794,10.2
"Mar 2, 06:00 pm",0,7.4,0,0,0,0,0,7.4,0,0,1,0,0,10.2
"Mar 2, 07:00 pm",0,6.8,0,0,0,0,0,6.8,0,0,1,0,0,11.9
"Mar 2, 08:00 pm",0,6.2,0,0,0,0,0,6.2,0,0,1,0,0,11.9
"Mar 2, 09:00 pm",0,5.9,0,0,0,0,0,5.9,0,0,1,0,0,11.9
"Mar 2, 10:00 pm",0,5.5,0,0,0,0,0,5.5,0,0,1,0,0,12.1
"Mar 2, 11:00 pm",0,5.2,0,0,0,0,0,5.2,0,0,1,0,0,12.1
"Mar 3, 12:00 am",0,5,0,0,0,0,0,5,0,0,1,0,0,12.1
"Mar 3, 01:00 am",0,4.8,0,0,0,0,0,4.8,0,0,1,0,0,13.8
"Mar 3, 02:00 am",0,4.7,0,0,0,0,0,4.7,0,0,1,0,0,13.8
"Mar 3, 03:00 am",0,4.8,0,0,0,0,0,4.8,0,0,1,0,0,13.8
"Mar 3, 04:00 am",0,5,0,0,0,0,0,5,0,0,1,0,0,13.6
"Mar 3, 05:00 am",0,5.2,0,0,0,0,0,5.2,0,0,1,0,0,13.6
"Mar 3, 06:00 am",0,5.1,85.02,17,2,9.53515,2,4.41168,3.41544,0,1,2,2.52952,13.6
"Mar 3, 07:00 am",262.15,5,77.0209,127,50,289.986,68,5.15342,84.9973,0.26215,1,1,77.1738,12.2
"Mar 3, 08:00 am",1422.65,4.9,63.8345,654,116,1480.89,319,8.87556,423.012,1.42265,1,1,400.518,12.2
"Mar 3, 09:00 am",2295.62,6.2,51.3232,963,54,2385.01,494,13.141,671.155,2.29562,1,1,657.292,12.2
"Mar 3, 10:00 am",2823.88,7.5,40.2412,952,92,2935.66,631,20.3561,841.114,2.82388,1,1,835.895,7.2
"Mar 3, 11:00 am",2770.83,8.7,32.1509,770,136,2880.24,623,21.5079,826.294,2.77083,1,1,824.483,7.2
"Mar 3, 12:00 pm",2665.76,9.4,29.6369,634,199,2770.55,611,21.7031,794.912,2.66576,1,1,793.801,7.2
"Mar 3, 01:00 pm",3072.97,10.2,33.9652,914,132,3196.24,697,22.9296,923.628,3.07297,1,1,920.996,8.6
"Mar 3, 02:00 pm",2678.4,10.9,43.1157,997,61,2783.75,599,22.0798,806.132,2.6784,1,1,798.975,8.6
"Mar 3, 03:00 pm",2036.85,10.7,54.7049,946,55,2116.26,451,19.1006,616.746,2.03685,1,1,599.121,8.6
"Mar 3, 04:00 pm",1178.83,10.6,67.4589,836,43,1229.65,264,13.7448,375.104,1.17883,1,1,339.797,15.5
"Mar 3, 05:00 pm",172.485,10.4,80.2878,407,8,198.485,45,10.6418,79.9348,0.172485,1,3,54.0992,15.5
"Mar 3, 06:00 pm",0,9.5,0,0,0,0,0,9.5,0,0,1,0,0,15.5
"Mar 3, 07:00 pm",0,8.5,0,0,0,0,0,8.5,0,0,1,0,0,12.2
"Mar 3, 08:00 pm",0,7.6,0,0,0,0,0,7.6,0,0,1,0,0,12.2
"Mar 3, 09:00 pm",0,7,0,0,0,0,0,7,0,0,1,0,0,12.2
"Mar 3, 10:00 pm",0,6.4,0,0,0,0,0,6.4,0,0,1,0,0,9.5
"Mar 3, 11:00 pm",0,5.8,0,0,0,0,0,5.8,0,0,1,0,0,9.5
"Mar 4, 12:00 am",0,5.5,0,0,0,0,0,5.5,0,0,1,0,0,9.5
"Mar 4, 01:00 am",0,5.2,0,0,0,0,0,5.2,0,0,1,0,0,13.4
"Mar 4, 02:00 am",0,5,0,0,0,0,0,5,0,0,1,0,0,13.4
"Mar 4, 03:00 am",0,4.8,0,0,0,0,0,4.8,0,0,1,0,0,13.4
"Mar 4, 04:00 am",0,4.7,0,0,0,0,0,4.7,0,0,1,0,0,12.1
"Mar 4, 05:00 am",0,4.5,0,0,0,0,0,4.5,0,0,1,0,0,12.1
"Mar 4, 06:00 am",0,4.3,85.0232,97,1,16.3819,4,3.64126,9.38489,0,1,2,4.33155,12.1
"Mar 4, 07:00 am",540.559,4.2,76.8126,667,33,574.561,129,5.60303,194.113,0.540559,1,1,153.204,11.8
"Mar 4, 08:00 am",1503.43,4,63.5999,880,48,1564.25,326,8.45125,452.123,1.50343,1,1,422.28,11.8
"Mar 4, 09:00 am",2321.84,5.5,51.0526,965,55,2412.28,501,12.6802,677.046,2.32184,1,1,663.447,11.8
"Mar 4, 10:00 am",2901.6,6.9,39.9202,1007,61,3016.89,637,16.8685,850.816,2.9016,1,1,845.464,10.7
"Mar 4, 11:00 am",3199.53,8.4,31.7763,860,173,3328.88,721,19.6722,946.826,3.19954,1,1,944.889,10.7
"Mar 4, 12:00 pm",2463.77,8.5,29.2578,480,254,2559.99,568,17.0275,718.74,2.46377,1,1,717.937,10.7
"Mar 4, 01:00 pm",3119.03,8.7,33.6566,800,205,3244.49,703,17.4634,913.929,3.11903,1,1,911.702,14.4
"Mar 4, 02:00 pm",1475.26,8.8,42.8879,222,241,1535.17,362,12.7138,423.84,1.47526,1,1,422.279,14.4
"Mar 4, 03:00 pm",1748.21,8.6,54.5353,656,107,1817.23,384,13.2122,513.043,1.74821,1,1,500.974,14.4
"Mar 4, 04:00 pm",1192.07,8.4,67.3272,762,64,1243.28,268,11.6338,372.311,1.19207,1,1,340.355,14.4
"Mar 4, 05:00 pm",176.901,8.1,80.3199,379,11,202.99,47,8.33705,78.8259,0.176901,1,3,54.7713,14.4
"Mar 4, 06:00 pm",0,7.1,0,0,0,0,0,7.1,0,0,1,0,0,14.4
"Mar 4, 07:00 pm",0,6,0,0,0,0,0,6,0,0,1,0,0,12
"Mar 4, 08:00 pm",0,4.9,0,0,0,0,0,4.9,0,0,1,0,0,12
"Mar 4, 09:00 pm",0,4.5,0,0,0,0,0,4.5,0,0,1,0,0,12
"Mar 4, 10:00 pm",0,4.2,0,0,0,0,0,4.2,0,0,1,0,0,5.1
"Mar 4, 11:00 pm",0,3.8,0,0,0,0,0,3.8,0,0,1,0,0,5.1
"Mar 5, 12:00 am",0,3.2,0,0,0,0,0,3.2,0,0,1,0,0,5.1
"Mar 5, 01:00 am",0,2.6,0,0,0,0,0,2.6,0,0,1,0,0,6.5
"Mar 5, 02:00 am",0,2.1,0,0,0,0,0,2.1,0,0,1,0,0,6.5
"Mar 5, 03:00 am",0,1.6,0,0,0,0,0,1.6,0,0,1,0,0,6.5
"Mar 5, 04:00 am",0,1.1,0,0,0,0,0,1.1,0,0,1,0,0,7.6
"Mar 5, 05:00 am",0,0.6,0,0,0,0,0,0.6,0,0,1,0,0,7.6
"Mar 5, 06:00 am",0,0,85.0246,0,1,3.74126,1,-1.03776,0.969846,0,1,2,0.969846,7.6
"Mar 5, 07:00 am",56.7733,-0.7,76.6021,0,22,80.5116,22,-1.36723,20.8423,0.0567733,1,1,20.8423,10
"Mar 5, 08:00 am",473.459,-1.3,63.3637,56,107,505.911,125,-0.525275,133.301,0.473459,1,1,131.429,10
"Mar 5, 09:00 am",2333.12,-1,50.7806,743,160,2424.01,507,6.55473,659.257,2.33312,1,1,649.009,10
"Mar 5, 10:00 am",3022.37,-0.8,39.5977,1008,62,3143.25,644,9.1428,856.301,3.02237,1,1,851.108,10.7
"Mar 5, 11:00 am",3379.44,-0.4,31.3999,1028,66,3517.69,727,10.9634,962.359,3.37944,1,1,960.141,10.7
"Mar 5, 12:00 pm",3475.82,-0.5,28.8776,1033,67,3618.96,749,11.2743,990.79,3.47582,1,1,989.141,10.7
"Mar 5, 01:00 pm",3336.09,-0.6,33.3492,1024,66,3472.16,709,8.46714,940.153,3.33609,1,1,937.398,14.3
"Mar 5, 02:00 pm",2812.66,-0.7,42.6624,990,48,2923.93,591,6.84584,790.664,2.81266,1,1,783.847,14.3
"Mar 5, 03:00 pm",2196.37,-1.3,54.3679,949,55,2281.86,460,4.49982,622.812,2.19637,1,1,605.568,14.3
"Mar 5, 04:00 pm",1266.23,-1.9,67.1975,844,42,1319.64,272,1.09681,380.327,1.26623,1,1,345.177,16.3
"Mar 5, 05:00 pm",252.763,-2.4,80.3533,563,10,280.403,64,-1.95435,108.138,0.252763,1,3,72.4109,16.3
"Mar 5, 06:00 pm",0,-3.1,0,4,0,0,0,-3.1,0,0,1,0,0,16.3
"Mar 5, 07:00 pm",0,-3.8,0,0,0,0,0,-3.8,0,0,1,0,0,10.8
"Mar 5, 08:00 pm",0,-4.5,0,0,0,0,0,-4.5,0,0,1,0,0,10.8
"Mar 5, 09:00 pm",0,-4.6,0,0,0,0,0,-4.6,0,0,1,0,0,10.8
"Mar 5, 10:00 pm",0,-4.8,0,0,0,0,0,-4.8,0,0,1,0,0,8.8
"Mar 5, 11:00 pm",0,-4.9,0,0,0,0,0,-4.9,0,0,1,0,0,8.8
"Mar 6, 12:00 am",0,-5.2,0,0,0,0,0,-5.2,0,0,1,0,0,8.8
"Mar 6, 01:00 am",0,-5.5,0,0,0,0,0,-5.5,0,0,1,0,0,9.4
"Mar 6, 02:00 am",0,-5.8,0,0,0,0,0,-5.8,0,0,1,0,0,9.4
"Mar 6, 03:00 am",0,-5.8,0,0,0,0,0,-5.8,0,0,1,0,0,9.4
"Mar 6, 04:00 am",0,-5.9,0,0,0,0,0,-5.9,0,0,1,0,0,8.5
"Mar 6, 05:00 am",0,-6,0,0,0,0,0,-6,0,0,1,0,0,8.5
"Mar 6, 06:00 am",0,-6,85.0244,17,2,9.99431,3,-6.91316,3.41414,0,1,2,2.52861,8.5
"Mar 6, 07:00 am",277.841,-6,76.3895,98,57,306.006,72,-5.86204,83.708,0.277841,1,1,77.7551,7.9
"Mar 6, 08:00 am",1550.03,-6,63.126,664,122,1612.36,339,-0.492573,440.808,1.55003,1,1,418.929,7.9
"Mar 6, 09:00 am",2332.62,-4.9,50.5073,651,206,2423.49,514,4.05638,650.719,2.33262,1,1,641.934,7.9
"Mar 6, 10:00 am",474.371,-3.7,39.274,0,136,506.843,136,-1.3889,131.196,0.474371,1,1,131.196,4.7
"Mar 6, 11:00 am",2924.04,-2.5,31.0217,606,274,3040.37,667,13.2939,839.725,2.92404,1,1,838.474,4.7
"Mar 6, 12:00 pm",3364.48,-1.9,28.4964,929,137,3501.98,755,18.1502,988.548,3.36448,1,1,987.133,4.7
"Mar 6, 01:00 pm",2922.65,-1.2,33.043,739,179,3038.92,647,13.2892,839.978,2.92266,1,1,838.057,6.2
"Mar 6, 02:00 pm",1137.67,-0.5,42.4392,161,185,1187.29,274,4.7533,316.517,1.13767,1,1,315.43,6.2
"Mar 6, 03:00 pm",1541.01,-1.2,54.2029,434,156,1603.05,343,5.43869,434.934,1.54101,1,1,427.144,6.2
"Mar 6, 04:00 pm",929.66,-1.9,67.0698,510,64,973.468,205,3.32961,278.148,0.92966,1,1,257.053,4.3
"Mar 6, 05:00 pm",187.038,-2.6,80.388,340,15,213.331,49,-2.0309,76.6444,0.187038,1,3,55.0728,4.3
"Mar 6, 06:00 pm",0,-2.9,0,6,0,0,0,-2.9,0,0,1,0,0,4.3
"Mar 6, 07:00 pm",0,-3.2,0,0,0,0,0,-3.2,0,0,1,0,0,3.7
"Mar 6, 08:00 pm",0,-3.5,0,0,0,0,0,-3.5,0,0,1,0,0,3.7
"Mar 6, 09:00 pm",0,-3.6,0,0,0,0,0,-3.6,0,0,1,0,0,3.7
"Mar 6, 10:00 pm",0,-3.8,0,0,0,0,0,-3.8,0,0,1,0,0,6.9
"Mar 6, 11:00 pm",0,-3.9,0,0,0,0,0,-3.9,0,0,1,0,0,6.9
"Mar 7, 12:00 am",0,-3.9,0,0,0,0,0,-3.9,0,0,1,0,0,6.9
"Mar 7, 01:00 am",0,-4,0,0,0,0,0,-4,0,0,1,0,0,4.8
"Mar 7, 02:00 am",0,-4,0,0,0,0,0,-4,0,0,1,0,0,4.8
"Mar 7, 03:00 am",0,-4.5,0,0,0,0,0,-4.5,0,0,1,0,0,4.8
"Mar 7, 04:00 am",0,-5.1,0,0,0,0,0,-5.1,0,0,1,0,0,4.8
"Mar 7, 05:00 am",0,-5.6,0,0,0,0,0,-5.6,0,0,1,0,0,4.8
"Mar 7, 06:00 am",0,-5.7,85.0226,130,1,21.6402,6,-6.86474,12.2491,0,1,2,5.47616,4.8
"Mar 7, 07:00 am",617.992,-5.8,76.175,695,35,653.835,146,-3.10549,210.034,0.617992,1,1,168.038,4.9
"Mar 7, 08:00 am",1603.73,-5.9,62.8868,890,49,1667.84,345,2.2671,467.32,1.60373,1,1,438.422,4.9
"Mar 7, 09:00 am",2428.79,-4.8,50.233,971,57,2523.58,521,8.30245,693.633,2.42879,1,1,680.814,4.9
"Mar 7, 10:00 am",3046.06,-3.6,38.9491,1011,64,3168.06,658,10.551,868.028,3.04606,1,1,863.141,6.5
"Mar 7, 11:00 am",3370.75,-2.5,30.6419,1030,66,3508.56,739,13.5884,970.898,3.37075,1,1,968.865,6.5
