,"AC inverter power | (W)","Ambient temperature | (C)","Angle of incidence | (deg)","Beam irradiance | (W/m2)","Diffuse irradiance | (W/m2)","DC array power | (W)","Global horizontal irradiance | (W/m2)","Module temperature | (C)","Plane of array irradiance | (W/m2)","Power generated by system | (kW)","Shading factor for beam radiation","Sun up over horizon | (0/1)","Transmitted plane of array irradiance | (W/m2)","Wind speed | (m/s)"
"Jul 17, 08:00 pm",0,15.7,98.3949,8,1,3.49699,1,14.5541,0.969846,0,1,3,0.969846,5.9
"Jul 17, 09:00 pm",0,15.5,0,0,0,0,0,15.5,0,0,1,0,0,5.7
"Jul 17, 10:00 pm",0,15.2,0,0,0,0,0,15.2,0,0,1,0,0,5.7
"Jul 17, 11:00 pm",0,14.9,0,0,0,0,0,14.9,0,0,1,0,0,5.7
"Jul 18, 12:00 am",0,14.5,0,0,0,0,0,14.5,0,0,1,0,0,5.8
"Jul 18, 01:00 am",0,14.2,0,0,0,0,0,14.2,0,0,1,0,0,5.8
"Jul 18, 02:00 am",0,13.9,0,0,0,0,0,13.9,0,0,1,0,0,5.8
"Jul 18, 03:00 am",0,13.6,0,0,0,0,0,13.6,0,0,1,0,0,6
"Jul 18, 04:00 am",0,13.3,0,0,0,0,0,13.3,0,0,1,0,0,6
"Jul 18, 05:00 am",0,13.2,95.2935,96,8,19.9558,13,12.0682,5.47354,0,1,2,5.47354,6
"Jul 18, 06:00 am",233.047,13.1,84.7736,268,71,260.28,126,13.4596,86.1312,0.233047,1,1,71.8331,3.4
"Jul 18, 07:00 am",817.871,13,71.7305,481,119,858.719,302,17.7935,266.6,0.817871,1,1,241.662,3.4
"Jul 18, 08:00 am",1332.22,14.2,58.3541,315,244,1387.64,416,22.6732,406.983,1.33222,1,1,399.372,3.4
"Jul 18, 09:00 am",878.806,15.3,44.7678,25,249,921.253,266,19.1201,261.042,0.878806,1,1,260.834,6.3
"Jul 18, 10:00 am",701.444,16.5,31.0541,1,217,739.333,218,19.2695,209.472,0.701445,1,1,209.47,6.3
"Jul 18, 11:00 am",764.13,17.1,17.2958,1,236,803.597,237,20.1413,228.59,0.76413,1,1,228.589,6.3
"Jul 18, 12:00 pm",773.764,17.7,3.98775,5,235,813.476,240,20.6237,231.914,0.773764,1,1,231.914,7
"Jul 18, 01:00 pm",899.189,18.3,10.8381,3,276,942.178,279,21.8504,270.132,0.899189,1,1,270.131,7
"Jul 18, 02:00 pm",973.671,18.8,24.5546,14,290,1018.68,302,22.7714,293.328,0.973671,1,1,293.315,7
"Jul 18, 03:00 pm",1685.99,19.3,38.3057,232,327,1752.86,502,27.5763,517.305,1.68599,1,1,516.253,6.1
"Jul 18, 04:00 pm",1033.14,19.7,51.9665,80,273,1079.79,323,24.743,315.002,1.03314,1,1,313.791,6.1
"Jul 18, 05:00 pm",811.442,19.4,65.4611,116,210,852.124,264,23.0462,250.061,0.811442,1,1,245.673,6.1
"Jul 18, 06:00 pm",337.737,19,78.6915,24,109,367.178,116,19.8187,105.809,0.337737,1,1,104.292,8.3
"Jul 18, 07:00 pm",47.0789,18.6,91.4794,0,21,70.6332,21,18.0435,19.9003,0.0470789,1,1,19.9003,8.3
"Jul 18, 08:00 pm",0,18.2,98.3829,0,0,0,0,18.2,0,0,1,3,0,8.3
"Jul 18, 09:00 pm",0,17.8,0,0,0,0,0,17.8,0,0,1,0,0,6.9
"Jul 18, 10:00 pm",0,17.4,0,0,0,0,0,17.4,0,0,1,0,0,6.9
"Jul 18, 11:00 pm",0,16.7,0,0,0,0,0,16.7,0,0,1,0,0,6.9
"Jul 19, 12:00 am",0,16,0,0,0,0,0,16,0,0,1,0,0,4.9
"Jul 19, 01:00 am",0,15.3,0,0,0,0,0,15.3,0,0,1,0,0,4.9
"Jul 19, 02:00 am",0,15,0,0,0,0,0,15,0,0,1,0,0,4.9
"Jul 19, 03:00 am",0,14.7,0,0,0,0,0,14.7,0,0,1,0,0,5
"Jul 19, 04:00 am",0,14.4,0,0,0,0,0,14.4,0,0,1,0,0,5
"Jul 19, 05:00 am",0,14.3,95.2953,76,8,19.8813,12,13.0408,5.47671,0,1,2,5.47671,5
"Jul 19, 06:00 am",245.587,14.2,84.8584,215,77,273.079,120,14.5958,87.1303,0.245587,1,1,75.7492,3.6
"Jul 19, 07:00 am",811.194,14.1,71.8037,491,116,851.869,302,18.8069,266.379,0.811194,1,1,240.844,3.6
"Jul 19, 08:00 am",1536.64,15.4,58.4175,567,179,1598.54,488,25.3351,479.595,1.53664,1,1,465.835,3.6
"Jul 19, 09:00 am",1617.52,16.6,44.8233,264,305,1682.09,488,27.3938,497.188,1.61752,1,1,494.978,3.6
"Jul 19, 10:00 am",1102.71,17.9,31.1042,38,306,1151.33,337,25.1105,335.237,1.10271,1,1,335.158,3.6
"Jul 19, 11:00 am",1616.01,18.8,17.3476,94,408,1680.53,491,29.3023,499.075,1.61601,1,1,499.047,3.6
"Jul 19, 12:00 pm",1548.08,19.7,4.1069,38,439,1610.35,474,30.2445,480.378,1.54808,1,1,480.378,3.5
"Jul 19, 01:00 pm",1426.45,20.6,10.8665,61,382,1484.81,437,30.2647,442.978,1.42645,1,1,442.973,3.5
"Jul 19, 02:00 pm",763.805,20.8,24.5701,12,232,803.263,242,25.6939,234.488,0.763805,1,1,234.477,3.5
"Jul 19, 03:00 pm",1177.12,21.1,38.3245,42,335,1227.89,367,28.6621,363.705,1.17712,1,1,363.515,3.2
"Jul 19, 04:00 pm",588.077,21.4,51.9926,6,186,623.202,190,25.0424,181.45,0.588077,1,1,181.359,3.2
"Jul 19, 05:00 pm",384.421,21.3,65.497,0,126,414.879,126,23.0439,119.611,0.384421,1,1,119.611,3.2
"Jul 19, 06:00 pm",287.32,21.2,78.7392,6,96,315.685,98,22.2198,91.0443,0.28732,1,1,90.665,2.4
"Jul 19, 07:00 pm",16.965,21.1,91.5404,0,12,39.953,12,19.965,11.3557,0.016965,1,1,11.3557,2.4
"Jul 19, 08:00 pm",0,20.6,98.3712,0,0,0,0,20.6,0,0,1,3,0,2.4
"Jul 19, 09:00 pm",0,20.2,0,0,0,0,0,20.2,0,0,1,0,0,3.4
"Jul 19, 10:00 pm",0,19.8,0,0,0,0,0,19.8,0,0,1,0,0,3.4
"Jul 19, 11:00 pm",0,19.4,0,0,0,0,0,19.4,0,0,1,0,0,3.4
"Jul 20, 12:00 am",0,19,0,0,0,0,0,19,0,0,1,0,0,2.5
"Jul 20, 01:00 am",0,18.7,0,0,0,0,0,18.7,0,0,1,0,0,2.5
"Jul 20, 02:00 am",0,18.3,0,0,0,0,0,18.3,0,0,1,0,0,2.5
"Jul 20, 03:00 am",0,17.9,0,0,0,0,0,17.9,0,0,1,0,0,0.5
"Jul 20, 04:00 am",0,17.5,0,0,0,0,0,17.5,0,0,1,0,0,0.5
"Jul 20, 05:00 am",0,17.4,95.296,56,7,19.0524,10,14.7387,5.28831,0,1,2,5.28831,0.5
"Jul 20, 06:00 am",231.513,17.3,84.9436,164,76,258.714,109,17.6429,81.3689,0.231513,1,1,72.7579,1.4
"Jul 20, 07:00 am",810.257,17.2,71.8771,419,142,850.907,300,23.4643,267.659,0.810257,1,1,245.801,1.4
"Jul 20, 08:00 am",1495.61,18.5,58.4808,669,127,1556.18,491,31.7486,483.913,1.49561,1,1,467.607,1.4
"Jul 20, 09:00 am",2099.6,19.8,44.8785,737,143,2181.37,652,37.262,679.689,2.0996,1,1,673.491,2.1
"Jul 20, 10:00 am",2488.3,21.1,31.1543,655,239,2585.55,768,42.5998,821.487,2.4883,1,1,820.113,2.1
"Jul 20, 11:00 am",1744.84,21.7,17.4003,137,418,1813.74,539,37.1024,559.584,1.74484,1,1,559.542,2.1
"Jul 20, 12:00 pm",1775.37,22.4,4.2323,127,422,1845.32,539,34.4064,561.739,1.77537,1,1,561.738,3.9
"Jul 20, 01:00 pm",2544.44,23.1,10.9013,504,308,2644.04,765,40.792,831.012,2.54444,1,1,830.97,3.9
"Jul 20, 02:00 pm",2567.99,23.1,24.59,573,298,2668.59,785,41.5567,842.478,2.56799,1,1,841.954,3.9
"Jul 20, 03:00 pm",1564.81,23.1,38.3472,205,331,1627.63,485,33.5552,494.338,1.56481,1,1,493.405,4.5
"Jul 20, 04:00 pm",1795.46,23.1,52.0226,629,181,1866.13,570,34.638,578.282,1.79546,1,1,568.718,4.5
"Jul 20, 05:00 pm",1097.37,23,65.5368,475,164,1145.83,382,30.2185,359.813,1.09737,1,1,341.766,4.5
"Jul 20, 06:00 pm",396.11,22.9,78.7911,109,119,426.825,150,24.8137,130.972,0.39611,1,1,124.078,5.1
"Jul 20, 07:00 pm",94.2987,22.9,91.6057,82,40,118.757,49,22.5717,34.163,0.0942987,1,1,34.163,5.1
"Jul 20, 08:00 pm",0,22,98.3598,7,1,3.39829,1,20.8539,0.969846,0,1,3,0.969846,5.1
"Jul 20, 09:00 pm",0,21.1,0,0,0,0,0,21.1,0,0,1,0,0,3.6
"Jul 20, 10:00 pm",0,20.2,0,0,0,0,0,20.2,0,0,1,0,0,3.6
"Jul 20, 11:00 pm",0,19.7,0,0,0,0,0,19.7,0,0,1,0,0,3.6
"Jul 21, 12:00 am",0,19.1,0,0,0,0,0,19.1,0,0,1,0,0,3
"Jul 21, 01:00 am",0,18.6,0,0,0,0,0,18.6,0,0,1,0,0,3
"Jul 21, 02:00 am",0,17.6,0,0,0,0,0,17.6,0,0,1,0,0,3
"Jul 21, 03:00 am",0,16.6,0,0,0,0,0,16.6,0,0,1,0,0,4.1
"Jul 21, 04:00 am",0,15.6,0,0,0,0,0,15.6,0,0,1,0,0,4.1
"Jul 21, 05:00 am",0,15.5,95.2956,58,7,17.1376,10,14.0818,4.74286,0,1,2,4.74286,4.1
"Jul 21, 06:00 am",234.004,15.5,85.0292,173,76,261.256,110,15.7923,81.8674,0.234004,1,1,72.8602,3.7
"Jul 21, 07:00 am",834.649,15.4,71.9505,445,139,875.934,305,20.1988,272.518,0.834649,1,1,249.232,3.7
"Jul 21, 08:00 am",1522.09,17.5,58.5438,675,123,1583.52,489,27.4117,482.536,1.52209,1,1,466.013,3.7
"Jul 21, 09:00 am",2138.13,19.6,44.9334,747,138,2221.36,653,34.0292,681.27,2.13813,1,1,674.957,3.9
"Jul 21, 10:00 am",2600.68,21.7,31.2044,805,141,2702.66,790,40.005,847.712,2.60068,1,1,846.014,3.9
"Jul 21, 11:00 am",2843.9,22.7,17.4538,779,176,2956.58,864,43.2529,941.19,2.8439,1,1,940.95,3.9
"Jul 21, 12:00 pm",2935.86,23.7,4.36406,732,217,3052.73,888,44.2915,976.773,2.93586,1,1,976.766,4.4
"Jul 21, 01:00 pm",2789.51,24.6,10.9429,583,326,2899.75,854,44.2516,927.676,2.78951,1,1,927.626,4.4
"Jul 21, 02:00 pm",561.654,24.7,24.6144,14,167,596.152,179,28.8924,176.698,0.561654,1,1,176.685,4.4
"Jul 21, 03:00 pm",1426.49,24.7,38.374,141,335,1484.85,441,32.2942,448.004,1.42649,1,1,447.36,5.3
"Jul 21, 04:00 pm",1195.89,24.7,52.0565,157,283,1247.21,380,31.3576,376.452,1.19589,1,1,374.058,5.3
"Jul 21, 05:00 pm",428.306,24.3,65.5806,2,141,459.738,142,26.2819,134.649,0.428306,1,1,134.573,5.3
"Jul 21, 06:00 pm",189.269,23.9,78.8472,0,66,215.608,66,24.182,62.4916,0.189269,1,1,62.4916,4.4
"Jul 21, 07:00 pm",29.4561,23.4,91.6752,0,16,52.678,16,22.5366,15.1514,0.0294561,1,1,15.1514,4.4
"Jul 21, 08:00 pm",0,22.7,98.3487,0,0,0,0,22.7,0,0,1,3,0,4.4
"Jul 21, 09:00 pm",0,22,0,0,0,0,0,22,0,0,1,0,0,4.5
"Jul 21, 10:00 pm",0,21.3,0,0,0,0,0,21.3,0,0,1,0,0,4.5
"Jul 21, 11:00 pm",0,20.5,0,0,0,0,0,20.5,0,0,1,0,0,4.5
"Jul 22, 12:00 am",0,19.8,0,0,0,0,0,19.8,0,0,1,0,0,5.8
"Jul 22, 01:00 am",0,19.1,0,0,0,0,0,19.1,0,0,1,0,0,5.8
"Jul 22, 02:00 am",0,18.6,0,0,0,0,0,18.6,0,0,1,0,0,5.8
"Jul 22, 03:00 am",0,18.2,0,0,0,0,0,18.2,0,0,1,0,0,4.4
"Jul 22, 04:00 am",0,17.8,0,0,0,0,0,17.8,0,0,1,0,0,4.4
"Jul 22, 05:00 am",0,17.8,95.294,69,7,17.0015,11,16.4802,4.75619,0,1,2,4.75619,4.4
"Jul 22, 06:00 am",260.77,17.8,85.1151,211,85,288.578,126,18.3501,92.3077,0.26077,1,1,81.418,4.2
"Jul 22, 07:00 am",502.483,17.8,72.0239,56,146,535.601,167,19.8874,155.118,0.502483,1,1,152.178,4.2
"Jul 22, 08:00 am",701.695,18.6,58.6067,20,212,739.589,223,22.0708,212.756,0.701695,1,1,212.264,4.2
"Jul 22, 09:00 am",1240.3,19.3,44.9882,106,310,1292.94,383,26.4795,379.721,1.2403,1,1,378.821,4.2
"Jul 22, 10:00 am",2308.41,20.1,31.2545,486,298,2398.31,689,35.0535,733.434,2.30841,1,1,732.403,4.2
"Jul 22, 11:00 am",1562.24,20.3,17.5085,94,395,1624.98,478,30.7621,485.984,1.56224,1,1,485.955,4.2
"Jul 22, 12:00 pm",2278.48,20.5,4.50225,311,402,2367.19,687,38.4061,735.061,2.27848,1,1,735.058,2.5
"Jul 22, 01:00 pm",446.802,20.7,10.9913,2,143,478.649,145,24.7017,139.07,0.446802,1,1,139.07,2.5
"Jul 22, 02:00 pm",443.152,20.7,24.6435,1,142,474.917,143,22.9173,136.84,0.443152,1,1,136.839,2.5
"Jul 22, 03:00 pm",2012.73,20.8,38.4048,403,314,2091.23,616,34.7073,639.384,2.01273,1,1,637.539,3
"Jul 22, 04:00 pm",922.811,20.9,52.0945,71,249,966.434,293,27.8049,286.03,0.922811,1,1,284.944,3
"Jul 22, 05:00 pm",809.79,20.5,65.6284,128,208,850.429,266,25.7358,253.183,0.80979,1,1,248.294,3
"Jul 22, 06:00 pm",424.316,20.2,78.9074,307,99,455.658,185,23.6109,151.152,0.424316,1,1,131.715,1.6
"Jul 22, 07:00 pm",93.2842,19.9,91.749,96,41,117.723,51,19.4901,33.3874,0.0932842,1,1,33.3874,1.6
"Jul 22, 08:00 pm",0,19.5,98.3377,7,0,0,0,19.5,0,0,1,3,0,1.6
"Jul 22, 09:00 pm",0,19,0,0,0,0,0,19,0,0,1,0,0,2.5
"Jul 22, 10:00 pm",0,18.6,0,0,0,0,0,18.6,0,0,1,0,0,2.5
"Jul 22, 11:00 pm",0,18.4,0,0,0,0,0,18.4,0,0,1,0,0,2.5
"Jul 23, 12:00 am",0,18.2,0,0,0,0,0,18.2,0,0,1,0,0,2.3
"Jul 23, 01:00 am",0,18.1,0,0,0,0,0,18.1,0,0,1,0,0,2.3
"Jul 23, 02:00 am",0,17.7,0,0,0,0,0,17.7,0,0,1,0,0,2.3
"Jul 23, 03:00 am",0,17.3,0,0,0,0,0,17.3,0,0,1,0,0,1.9
"Jul 23, 04:00 am",0,16.9,0,0,0,0,0,16.9,0,0,1,0,0,1.9
"Jul 23, 05:00 am",0,16.8,95.2913,0,2,6.80229,2,14.8715,1.88922,0,1,2,1.88922,1.9
"Jul 23, 06:00 am",44.5933,16.7,85.2012,0,20,68.1005,20,15.1675,18.9389,0.0445933,1,1,18.9389,1.6
"Jul 23, 07:00 am",381.789,16.6,72.0972,0,123,412.188,123,18.0037,116.11,0.381789,1,1,116.11,1.6
"Jul 23, 08:00 am",366.978,17.2,58.6694,0,118,397.054,118,18.8961,112.302,0.366978,1,1,112.302,1.6
"Jul 23, 09:00 am",988.327,17.8,45.0427,31,283,1033.73,304,23.8732,299.449,0.988327,1,1,299.184,2.7
"Jul 23, 10:00 am",757.577,18.4,31.3046,2,237,796.877,239,23.2806,230,0.757577,1,1,229.996,2.7
"Jul 23, 11:00 am",902.679,18.9,17.5642,9,275,945.762,283,24.6962,274.783,0.902679,1,1,274.781,2.7
"Jul 23, 12:00 pm",1405.54,19.4,4.64693,53,377,1463.25,425,27.8839,431.587,1.40554,1,1,431.587,4.1
"Jul 23, 01:00 pm",1690.2,20,11.0469,120,396,1757.23,504,30.7982,525.605,1.6902,1,1,525.594,4.1
"Jul 23, 02:00 pm",2684.46,20.4,24.6774,608,291,2790.07,805,38.543,867.527,2.68446,1,1,866.964,4.1
"Jul 23, 03:00 pm",1366.02,20.9,38.4399,122,332,1422.49,423,32.8143,430.22,1.36602,1,1,429.659,2.3
"Jul 23, 04:00 pm",496.908,21.4,52.1364,4,159,529.897,161,25.0353,154.262,0.496908,1,1,154.201,2.3
"Jul 23, 05:00 pm",201.879,21.5,65.6804,0,69,228.473,69,21.9837,65.546,0.201879,1,1,65.546,2.3
"Jul 23, 06:00 pm",169.73,21.5,78.9718,0,59,195.676,59,21.458,56.0003,0.169731,1,1,56.0003,3
"Jul 23, 07:00 pm",56.0687,21.6,91.827,0,24,79.7935,24,20.7312,22.7596,0.0560687,1,1,22.7596,3
"Jul 23, 08:00 pm",0,21.3,98.3269,0,0,0,0,21.3,0,0,1,3,0,3
"Jul 23, 09:00 pm",0,20.9,0,0,0,0,0,20.9,0,0,1,0,0,3.2
"Jul 23, 10:00 pm",0,20.6,0,0,0,0,0,20.6,0,0,1,0,0,3.2
"Jul 23, 11:00 pm",0,20.2,0,0,0,0,0,20.2,0,0,1,0,0,3.2
"Jul 24, 12:00 am",0,19.9,0,0,0,0,0,19.9,0,0,1,0,0,3.3
"Jul 24, 01:00 am",0,19.5,0,0,0,0,0,19.5,0,0,1,0,0,3.3
"Jul 24, 02:00 am",0,19,0,0,0,0,0,19,0,0,1,0,0,3.3
"Jul 24, 03:00 am",0,18.5,0,0,0,0,0,18.5,0,0,1,0,0,5
"Jul 24, 04:00 am",0,18,0,0,0,0,0,18,0,0,1,0,0,5
"Jul 24, 05:00 am",0,17.6,95.2874,61,6,14.4324,9,16.363,4.03536,0,1,2,4.03536,5
"Jul 24, 06:00 am",238.049,17.2,85.2874,197,78,265.385,115,17.6064,84.602,0.238049,1,1,74.6216,2.6
"Jul 24, 07:00 am",708.08,16.8,72.1705,351,128,746.134,257,21.1642,231.781,0.70808,1,1,213.246,2.6
"Jul 24, 08:00 am",1472.25,18.4,58.7318,592,155,1532.07,472,29.063,469.117,1.47225,1,1,454.438,2.6
"Jul 24, 09:00 am",2106.64,20.1,45.097,702,160,2188.67,640,33.9187,670.682,2.10664,1,1,664.664,4.2
"Jul 24, 10:00 am",2602.69,21.7,31.3549,803,142,2704.76,785,39.5073,846.269,2.60269,1,1,844.546,4.2
"Jul 24, 11:00 am",2900.19,22.7,17.6213,811,164,3015.42,877,43.1158,959.257,2.90019,1,1,959,4.2
"Jul 24, 12:00 pm",2846.13,23.7,4.79814,671,264,2958.91,877,47.7985,964.233,2.84613,1,1,964.224,2.6
"Jul 24, 01:00 pm",2553.84,24.7,11.1099,548,292,2653.84,786,46.346,858.297,2.55384,1,1,858.248,2.6
"Jul 24, 02:00 pm",1796.56,25,24.7162,219,377,1867.26,562,40.0115,584.732,1.79656,1,1,584.528,2.6
"Jul 24, 03:00 pm",872.747,25.3,38.4793,16,270,915.034,282,30.2273,273.012,0.872747,1,1,272.938,5.3
"Jul 24, 04:00 pm",882.494,25.5,52.1825,39,259,925.039,283,30.0213,276.249,0.882494,1,1,275.649,5.3
"Jul 24, 05:00 pm",427.218,25,65.7364,2,141,458.625,142,26.8439,134.682,0.427218,1,1,134.605,5.3
"Jul 24, 06:00 pm",109.397,24.4,79.0404,0,41,134.149,41,24.1999,38.8849,0.109397,1,1,38.8849,5
"Jul 24, 07:00 pm",42.2518,23.9,91.9092,0,20,65.7148,20,23.1412,18.9544,0.0422518,1,1,18.9544,5
"Jul 24, 08:00 pm",0,23.1,98.3161,0,0,0,0,23.1,0,0,1,3,0,5
"Jul 24, 09:00 pm",0,22.4,0,0,0,0,0,22.4,0,0,1,0,0,5.8
"Jul 24, 10:00 pm",0,21.6,0,0,0,0,0,21.6,0,0,1,0,0,5.8
"Jul 24, 11:00 pm",0,20.6,0,0,0,0,0,20.6,0,0,1,0,0,5.8
"Jul 25, 12:00 am",0,19.6,0,0,0,0,0,19.6,0,0,1,0,0,3.7
"Jul 25, 01:00 am",0,18.6,0,0,0,0,0,18.6,0,0,1,0,0,3.7
"Jul 25, 02:00 am",0,18.3,0,0,0,0,0,18.3,0,0,1,0,0,3.7
"Jul 25, 03:00 am",0,17.9,0,0,0,0,0,17.9,0,0,1,0,0,4.9
"Jul 25, 04:00 am",0,17.6,0,0,0,0,0,17.6,0,0,1,0,0,4.9
"Jul 25, 05:00 am",0,17.5,95.2822,0,5,16.9142,5,16.2594,4.72706,0,1,2,4.72706,4.9
"Jul 25, 06:00 am",166.761,17.4,85.3738,0,58,192.647,58,17.1518,54.0573,0.166761,1,1,54.0573,5
"Jul 25, 07:00 am",336.342,17.3,72.2436,0,109,365.753,109,18.0961,103.073,0.336342,1,1,103.073,5
"Jul 25, 08:00 am",1406.29,18.2,58.794,327,268,1464.01,443,25.5931,435.292,1.40629,1,1,427.15,5
"Jul 25, 09:00 am",1371.06,19.1,45.1511,157,311,1427.69,418,27.7047,422.092,1.37106,1,1,420.739,4.1
"Jul 25, 10:00 am",395.342,20,31.4052,0,128,426.04,128,22.1192,122.302,0.395342,1,1,122.302,4.1
"Jul 25, 11:00 am",1936.79,20.8,17.6798,208,398,2012.5,580,32.7182,607.651,1.93679,1,1,607.584,4.1
"Jul 25, 12:00 pm",1896.29,21.7,4.9559,168,419,1970.53,572,34.6364,600.534,1.89629,1,1,600.532,3.9
"Jul 25, 01:00 pm",2911.45,22.5,11.1804,656,288,3027.2,878,43.02,962.333,2.91145,1,1,962.274,3.9
"Jul 25, 02:00 pm",1413.14,22.8,24.76,155,298,1471.08,429,33.1285,445.163,1.41314,1,1,445.017,3.9
"Jul 25, 03:00 pm",2155.57,23,38.5231,524,260,2239.48,650,35.0461,686.302,2.15557,1,1,683.874,5.6
"Jul 25, 04:00 pm",1796.91,23.2,52.2328,695,140,1867.62,563,33.6015,577.024,1.79691,1,1,566.283,5.6
"Jul 25, 05:00 pm",1117.37,23,65.7966,575,130,1166.4,388,29.451,368.791,1.11737,1,1,346.621,5.6
"Jul 25, 06:00 pm",450.73,22.9,79.1133,283,113,482.666,191,24.7318,158.199,0.45073,1,1,140.257,7.7
"Jul 25, 07:00 pm",68.7401,22.7,91.9956,9,29,92.7067,30,22.3286,26.6389,0.0687401,1,1,26.6389,7.7
"Jul 25, 08:00 pm",0,21.9,98.3054,0,0,0,0,21.9,0,0,1,3,0,7.7
"Jul 25, 09:00 pm",0,21.1,0,0,0,0,0,21.1,0,0,1,0,0,6.1
"Jul 25, 10:00 pm",0,20.2,0,0,0,0,0,20.2,0,0,1,0,0,6.1
"Jul 25, 11:00 pm",0,19.5,0,0,0,0,0,19.5,0,0,1,0,0,6.1
"Jul 26, 12:00 am",0,18.7,0,0,0,0,0,18.7,0,0,1,0,0,4.7
"Jul 26, 01:00 am",0,18,0,0,0,0,0,18,0,0,1,0,0,4.7
"Jul 26, 02:00 am",0,17.6,0,0,0,0,0,17.6,0,0,1,0,0,4.7
"Jul 26, 03:00 am",0,17.2,0,0,0,0,0,17.2,0,0,1,0,0,7.2
"Jul 26, 04:00 am",0,16.8,0,0,0,0,0,16.8,0,0,1,0,0,7.2
"Jul 26, 05:00 am",0,16.9,95.2758,11,5,17.2084,6,15.9255,4.80205,0,1,2,4.80205,7.2
"Jul 26, 06:00 am",200.722,17.1,85.4603,38,69,227.292,76,17.0781,65.6448,0.200722,1,1,63.7576,5.2
"Jul 26, 07:00 am",429.493,17.3,72.3166,8,136,460.951,139,18.6268,130.64,0.429493,1,1,130.215,5.2
"Jul 26, 08:00 am",755.807,17.9,58.8559,21,227,795.062,238,21.2019,227.794,0.755807,1,1,227.269,5.2
"Jul 26, 09:00 am",867.615,18.5,45.205,18,258,909.766,270,21.9347,261.096,0.867615,1,1,260.94,6.9
"Jul 26, 10:00 am",1881.68,19.1,31.4558,257,344,1955.4,549,27.6986,576.796,1.88168,1,1,576.238,6.9
"Jul 26, 11:00 am",1540.43,19.8,17.7397,83,390,1602.45,463,27.035,470.769,1.54043,1,1,470.742,6.9
"Jul 26, 12:00 pm",2847.73,20.5,5.1202,590,281,2960.58,818,34.2099,900.374,2.84773,1,1,900.366,7.2
"Jul 26, 01:00 pm",661.478,21.1,11.2585,9,201,698.379,209,24.248,202.481,0.661478,1,1,202.48,7.2
"Jul 26, 02:00 pm",950.043,21.4,24.809,22,272,994.403,290,25.2072,289.628,0.950043,1,1,289.607,7.2
"Jul 26, 03:00 pm",1553.15,21.6,38.5713,187,328,1615.59,467,27.9776,477.604,1.55315,1,1,476.733,8.1
"Jul 26, 04:00 pm",795.309,21.8,52.2872,37,227,835.574,249,24.9034,243.577,0.795309,1,1,243.003,8.1
"Jul 26, 05:00 pm",876.745,21.4,65.8609,212,195,919.137,290,24.7568,275.325,0.876745,1,1,267.121,8.1
"Jul 26, 06:00 pm",462.046,21.1,79.1904,330,109,494.238,199,22.6568,163.166,0.462046,1,1,142.234,9.4
"Jul 26, 07:00 pm",78.7422,20.7,92.0862,55,34,102.901,39,20.3751,29.3024,0.0787422,1,1,29.3024,9.4
"Jul 26, 08:00 pm",0,20.1,98.2945,2,0,0,0,20.1,0,0,1,3,0,9.4
"Jul 26, 09:00 pm",0,19.5,0,0,0,0,0,19.5,0,0,1,0,0,6.9
"Jul 26, 10:00 pm",0,18.9,0,0,0,0,0,18.9,0,0,1,0,0,6.9
"Jul 26, 11:00 pm",0,18.4,0,0,0,0,0,18.4,0,0,1,0,0,6.9
"Jul 27, 12:00 am",0,17.9,0,0,0,0,0,17.9,0,0,1,0,0,4.3
"Jul 27, 01:00 am",0,17.3,0,0,0,0,0,17.3,0,0,1,0,0,4.3
"Jul 27, 02:00 am",0,16.9,0,0,0,0,0,16.9,0,0,1,0,0,4.3
"Jul 27, 03:00 am",0,16.4,0,0,0,0,0,16.4,0,0,1,0,0,4.5
"Jul 27, 04:00 am",0,16,0,0,0,0,0,16,0,0,1,0,0,4.5
"Jul 27, 05:00 am",0,15.8,95.2682,45,5,12.0142,7,14.4338,3.33021,0,1,2,3.33021,4.5
"Jul 27, 06:00 am",212.948,15.7,85.5468,157,71,239.768,100,15.8019,74.5862,0.212948,1,1,66.8705,1.8
"Jul 27, 07:00 am",734.912,15.5,72.3894,381,129,773.638,266,20.5708,240.801,0.734912,1,1,220.503,1.8
"Jul 27, 08:00 am",1465.15,17.5,58.9176,596,153,1524.74,469,29.3818,467.923,1.46515,1,1,452.957,1.8
"Jul 27, 09:00 am",2097.61,19.5,45.2587,712,150,2179.31,633,33.4671,666.548,2.09761,1,1,660.356,4
"Jul 27, 10:00 am",2538.57,21.4,31.5067,733,176,2637.92,759,39.0199,823.255,2.53857,1,1,821.654,4
"Jul 27, 11:00 am",2861.83,22.8,17.8014,802,161,2975.32,862,43.2556,947.19,2.86183,1,1,946.928,4
"Jul 27, 12:00 pm",3047.21,24.1,5.29104,803,178,3169.26,907,41.9971,1002.18,3.04721,1,1,1002.17,5.9
"Jul 27, 01:00 pm",2842.23,25.4,11.3445,605,312,2954.84,854,42.2108,935.44,2.84223,1,1,935.384,5.9
"Jul 27, 02:00 pm",1459.15,25.7,24.8633,95,375,1518.55,455,34.0955,461.648,1.45915,1,1,461.557,5.9
"Jul 27, 03:00 pm",1118.01,26,38.624,39,323,1167.07,352,31.2982,350.103,1.11801,1,1,349.921,6.8
"Jul 27, 04:00 pm",1473.26,26.3,52.346,324,269,1533.11,465,33.4286,469.515,1.47326,1,1,464.463,6.8
