,"AC inverter power | (W)","Ambient temperature | (C)","Angle of incidence | (deg)","Beam irradiance | (W/m2)","Diffuse irradiance | (W/m2)","DC array power | (W)","Global horizontal irradiance | (W/m2)","Module temperature | (C)","Plane of array irradiance | (W/m2)","Power generated by system | (kW)","Shading factor for beam radiation","Sun up over horizon | (0/1)","Transmitted plane of array irradiance | (W/m2)","Wind speed | (m/s)"
"Mar 15, 11:00 am",825.406,10.2,23.7712,6,241,866.451,245,15.4789,241.304,0.825407,1,1,241.299,2.2
"Mar 15, 12:00 pm",940.23,11.4,20.8083,10,272,984.324,280,17.672,276.862,0.94023,1,1,276.857,2.2
"Mar 15, 01:00 pm",690.928,12.1,27.14,13,198,728.555,207,16.5481,203.894,0.690928,1,1,203.877,2.2
"Mar 15, 02:00 pm",1453.52,12.8,38.4094,141,306,1512.74,396,22.4856,435.641,1.45352,1,1,434.996,2.7
"Mar 15, 03:00 pm",1071.31,13.5,51.4541,117,242,1119.03,301,21.007,321.291,1.07131,1,1,319.589,2.7
"Mar 15, 04:00 pm",279.368,13.5,65.1917,0,89,307.565,89,14.7816,85.3865,0.279368,1,1,85.3865,2.7
"Mar 15, 05:00 pm",288.612,13.6,79.1982,151,65,317.004,87,14.4503,97.4548,0.288612,1,1,87.8763,3.2
"Mar 15, 06:00 pm",0,13.6,87.3552,17,2,7.75288,2,12.1969,2.72414,0,1,3,2.1277,3.2
"Mar 15, 07:00 pm",0,13.3,0,0,0,0,0,13.3,0,0,1,0,0,3.2
"Mar 15, 08:00 pm",0,12.9,0,0,0,0,0,12.9,0,0,1,0,0,4.3
"Mar 15, 09:00 pm",0,12.6,0,0,0,0,0,12.6,0,0,1,0,0,4.3
"Mar 15, 10:00 pm",0,12.3,0,0,0,0,0,12.3,0,0,1,0,0,4.3
"Mar 15, 11:00 pm",0,12,0,0,0,0,0,12,0,0,1,0,0,4.2
"Mar 16, 12:00 am",0,11.8,0,0,0,0,0,11.8,0,0,1,0,0,4.2
"Mar 16, 01:00 am",0,11.6,0,0,0,0,0,11.6,0,0,1,0,0,4.2
"Mar 16, 02:00 am",0,11.4,0,0,0,0,0,11.4,0,0,1,0,0,3.7
"Mar 16, 03:00 am",0,11.2,0,0,0,0,0,11.2,0,0,1,0,0,3.7
"Mar 16, 04:00 am",0,11.2,0,0,0,0,0,11.2,0,0,1,0,0,3.7
"Mar 16, 05:00 am",0,11.2,0,0,0,0,0,11.2,0,0,1,0,0,0.8
"Mar 16, 06:00 am",28.7348,11.2,84.7403,129,8,51.9431,16,9.18684,20.9706,0.0287348,1,2,14.0675,0.8
"Mar 16, 07:00 am",600.005,11.7,73.4817,398,78,635.415,168,16.1462,199.605,0.600005,1,1,177.491,0.8
"Mar 16, 08:00 am",1478.31,12.2,59.5203,662,107,1538.32,379,23.3289,461.402,1.47831,1,1,444.091,2.1
"Mar 16, 09:00 am",2226.43,12.7,45.9527,804,117,2313.09,572,30.7985,699.284,2.22643,1,1,691.856,2.1
"Mar 16, 10:00 am",2651.2,13.7,33.3519,810,143,2755.36,694,36.2337,848.55,2.6512,1,1,846.37,2.1
"Mar 16, 11:00 am",2859.59,14.7,23.3925,774,174,2972.98,753,38.2354,922.976,2.85959,1,1,922.376,2.5
"Mar 16, 12:00 pm",3019.28,15.7,20.4277,858,151,3140.02,806,40.9101,987.867,3.01928,1,1,987.438,2.5
"Mar 16, 01:00 pm",2859.08,16.5,26.8847,894,115,2972.45,765,40.5823,934.298,2.85908,1,1,933.188,2.5
"Mar 16, 02:00 pm",2582.81,17.2,38.2507,890,102,2684.04,671,35.4881,825.435,2.58281,1,1,821.422,4
"Mar 16, 03:00 pm",1976.69,18,51.3484,829,92,2053.86,512,31.9212,629.628,1.97669,1,1,617.67,4
"Mar 16, 04:00 pm",1180.91,18.1,65.1149,702,77,1231.79,315,26.4228,386.841,1.18091,1,1,360.806,4
"Mar 16, 05:00 pm",339.024,18.2,79.1382,384,51,368.493,108,20.571,129.378,0.339024,1,1,105.028,3.4
"Mar 16, 06:00 pm",0,18.4,87.4225,46,1,5.18314,2,17.2061,3.0385,0,1,3,1.45476,3.4
"Mar 16, 07:00 pm",0,17.5,0,0,0,0,0,17.5,0,0,1,0,0,3.4
"Mar 16, 08:00 pm",0,16.7,0,0,0,0,0,16.7,0,0,1,0,0,3.7
"Mar 16, 09:00 pm",0,15.9,0,0,0,0,0,15.9,0,0,1,0,0,3.7
"Mar 16, 10:00 pm",0,14.9,0,0,0,0,0,14.9,0,0,1,0,0,3.7
"Mar 16, 11:00 pm",0,13.9,0,0,0,0,0,13.9,0,0,1,0,0,5.2
"Mar 17, 12:00 am",0,13,0,0,0,0,0,13,0,0,1,0,0,5.2
"Mar 17, 01:00 am",0,12.1,0,0,0,0,0,12.1,0,0,1,0,0,5.2
"Mar 17, 02:00 am",0,11.3,0,0,0,0,0,11.3,0,0,1,0,0,5
"Mar 17, 03:00 am",0,10.4,0,0,0,0,0,10.4,0,0,1,0,0,5
"Mar 17, 04:00 am",0,9.9,0,0,0,0,0,9.9,0,0,1,0,0,5
"Mar 17, 05:00 am",0,9.4,0,0,0,0,0,9.4,0,0,1,0,0,6.1
"Mar 17, 06:00 am",29.1586,8.8,84.7344,158,7,52.3749,18,7.93977,22.5669,0.0291586,1,2,14.1075,6.1
"Mar 17, 07:00 am",663.346,9.7,73.2815,468,74,700.293,183,12.2997,218.088,0.663346,1,1,192.276,6.1
"Mar 17, 08:00 am",1575.53,10.5,59.3022,699,110,1638.71,401,20.7906,485.551,1.57553,1,1,467.538,3.3
"Mar 17, 09:00 am",2219.05,11.4,45.704,769,121,2305.42,560,26.873,683.679,2.21905,1,1,676.727,3.3
"Mar 17, 10:00 am",2755.9,14.1,33.0502,804,165,2864.64,716,34.2257,873.349,2.7559,1,1,871.257,3.3
"Mar 17, 11:00 am",2851.31,16.8,23.0139,680,227,2964.32,739,32.495,894.47,2.85131,1,1,893.971,6
"Mar 17, 12:00 pm",3104.29,19.5,20.0477,866,150,3229.05,815,37.0126,996.13,3.10429,1,1,995.722,6
"Mar 17, 01:00 pm",2958.35,20.4,26.6332,918,109,3076.26,780,37.2615,950.888,2.95835,1,1,949.784,6
"Mar 17, 02:00 pm",2571.98,21.3,38.0956,889,103,2672.74,675,36.7561,827.072,2.57198,1,1,823.125,5.5
"Mar 17, 03:00 pm",1963.06,22.2,51.2454,830,92,2039.73,516,33.9029,631.261,1.96306,1,1,619.385,5.5
"Mar 17, 04:00 pm",1176.43,22.2,65.0402,687,85,1227.18,320,29.1759,389.569,1.17643,1,1,364.201,5.5
"Mar 17, 05:00 pm",326.28,22.2,79.0795,345,54,355.475,106,23.6661,124.651,0.32628,1,1,102.782,6.8
"Mar 17, 06:00 pm",0,22.2,87.4898,44,2,8.32306,3,21.3893,3.86674,0,1,3,2.38121,6.8
"Mar 17, 07:00 pm",0,20.9,0,0,0,0,0,20.9,0,0,1,0,0,6.8
"Mar 17, 08:00 pm",0,19.5,0,0,0,0,0,19.5,0,0,1,0,0,7.4
"Mar 17, 09:00 pm",0,18.2,0,0,0,0,0,18.2,0,0,1,0,0,7.4
"Mar 17, 10:00 pm",0,17.1,0,0,0,0,0,17.1,0,0,1,0,0,7.4
"Mar 17, 11:00 pm",0,16,0,0,0,0,0,16,0,0,1,0,0,7.2
"Mar 18, 12:00 am",0,14.8,0,0,0,0,0,14.8,0,0,1,0,0,7.2
"Mar 18, 01:00 am",0,14.1,0,0,0,0,0,14.1,0,0,1,0,0,7.2
"Mar 18, 02:00 am",0,13.3,0,0,0,0,0,13.3,0,0,1,0,0,5.1
"Mar 18, 03:00 am",0,12.6,0,0,0,0,0,12.6,0,0,1,0,0,5.1
"Mar 18, 04:00 am",0,12.1,0,0,0,0,0,12.1,0,0,1,0,0,5.1
"Mar 18, 05:00 am",0,11.7,0,0,0,0,0,11.7,0,0,1,0,0,4.7
"Mar 18, 06:00 am",33.289,11.2,84.728,162,8,56.583,19,10.2363,24.0732,0.033289,1,2,15.3948,4.7
"Mar 18, 07:00 am",653.906,11.9,73.081,463,73,690.621,183,14.9226,217.196,0.653906,1,1,191.852,4.7
"Mar 18, 08:00 am",1459.25,12.6,59.0845,641,112,1518.65,382,25.8202,459.845,1.45925,1,1,443.567,1.1
"Mar 18, 09:00 am",2238.8,13.2,45.4561,775,146,2325.94,592,35.0224,717.052,2.2388,1,1,710.195,1.1
"Mar 18, 10:00 am",2531.32,15.1,32.7497,723,186,2630.37,685,41.0229,829.463,2.53132,1,1,827.644,1.1
"Mar 18, 11:00 am",2733.71,17,22.6355,668,223,2841.47,729,37.9386,880.731,2.73371,1,1,880.267,3.1
"Mar 18, 12:00 pm",2731.83,18.9,19.6685,575,304,2839.51,748,40.0851,889.464,2.73183,1,1,889.21,3.1
"Mar 18, 01:00 pm",1227.44,19.2,26.3855,63,314,1279.69,360,28.7987,379.173,1.22744,1,1,379.1,3.1
"Mar 18, 02:00 pm",596.914,19.6,37.9443,9,180,632.25,186,22.0224,181.456,0.596914,1,1,181.417,6.5
"Mar 18, 03:00 pm",1545.11,19.9,51.1452,362,232,1607.29,418,27.0673,477.374,1.54511,1,1,472.235,6.5
"Mar 18, 04:00 pm",978.366,17.7,64.9675,375,136,1023.5,266,22.341,307.905,0.978366,1,1,294.115,6.5
"Mar 18, 05:00 pm",236.794,15.6,79.0219,90,61,264.104,75,15.9592,79.4126,0.236794,1,1,73.7098,10.4
"Mar 18, 06:00 pm",0,13.5,87.5572,12,2,7.46708,2,12.7336,2.45115,0,1,3,2.05415,10.4
"Mar 18, 07:00 pm",0,11,0,0,0,0,0,11,0,0,1,0,0,10.4
"Mar 18, 08:00 pm",0,8.6,0,0,0,0,0,8.6,0,0,1,0,0,5.9
"Mar 18, 09:00 pm",0,6.1,0,0,0,0,0,6.1,0,0,1,0,0,5.9
"Mar 18, 10:00 pm",0,6.6,0,0,0,0,0,6.6,0,0,1,0,0,5.9
"Mar 18, 11:00 pm",0,7.2,0,0,0,0,0,7.2,0,0,1,0,0,4.9
"Mar 19, 12:00 am",0,7.7,0,0,0,0,0,7.7,0,0,1,0,0,4.9
"Mar 19, 01:00 am",0,7.7,0,0,0,0,0,7.7,0,0,1,0,0,4.9
"Mar 19, 02:00 am",0,7.7,0,0,0,0,0,7.7,0,0,1,0,0,5.3
"Mar 19, 03:00 am",0,7.7,0,0,0,0,0,7.7,0,0,1,0,0,5.3
"Mar 19, 04:00 am",0,6.9,0,0,0,0,0,6.9,0,0,1,0,0,5.3
"Mar 19, 05:00 am",0,6.2,0,0,0,0,0,6.2,0,0,1,0,0,6.8
"Mar 19, 06:00 am",39.8216,5.5,84.7212,196,8,63.2387,22,4.756,27.3072,0.0398216,1,2,16.801,6.8
"Mar 19, 07:00 am",729.719,6.3,72.8803,539,69,768.315,200,9.02964,237.215,0.729719,1,1,207.936,6.8
"Mar 19, 08:00 am",1599.21,7.1,58.8672,723,90,1663.17,398,15.4193,481.148,1.59921,1,1,463.056,5.1
"Mar 19, 09:00 am",2381.83,7.9,45.2093,812,119,2474.69,591,21.1172,714.147,2.38183,1,1,707.117,5.1
"Mar 19, 10:00 am",2768.61,9.1,32.4505,767,159,2877.92,692,25.1042,839.618,2.76861,1,1,837.752,5.1
"Mar 19, 11:00 am",2996.44,10.2,22.2574,718,203,3116.11,750,25.1159,907.611,2.99644,1,1,907.139,6.6
"Mar 19, 12:00 pm",3127.14,11.4,19.2903,779,182,3252.99,787,27.2181,956.766,3.12714,1,1,956.441,6.6
"Mar 19, 01:00 pm",3096.55,11.9,26.1419,864,144,3220.94,782,27.6662,950.011,3.09655,1,1,949.036,6.6
"Mar 19, 02:00 pm",2645.88,12.4,37.7966,790,159,2749.81,673,27.9327,814.652,2.64588,1,1,811.249,5.3
"Mar 19, 03:00 pm",1781.11,12.9,51.0479,528,187,1851.27,460,23.0872,541.273,1.78111,1,1,533.835,5.3
"Mar 19, 04:00 pm",1241.45,12.9,64.8967,650,101,1294.12,328,19.8377,391.414,1.24145,1,1,367.611,5.3
"Mar 19, 05:00 pm",368.671,12.8,78.9655,412,52,398.783,117,14.361,136.597,0.368671,1,1,110.502,6.7
"Mar 19, 06:00 pm",0,12.8,87.6246,59,1,5.48805,3,11.8644,3.41519,0,1,3,1.50392,6.7
"Mar 19, 07:00 pm",0,11.6,0,0,0,0,0,11.6,0,0,1,0,0,6.7
"Mar 19, 08:00 pm",0,10.4,0,0,0,0,0,10.4,0,0,1,0,0,4.7
"Mar 19, 09:00 pm",0,9.3,0,0,0,0,0,9.3,0,0,1,0,0,4.7
"Mar 19, 10:00 pm",0,8.5,0,0,0,0,0,8.5,0,0,1,0,0,4.7
"Mar 19, 11:00 pm",0,7.7,0,0,0,0,0,7.7,0,0,1,0,0,5.2
"Mar 20, 12:00 am",0,6.9,0,0,0,0,0,6.9,0,0,1,0,0,5.2
"Mar 20, 01:00 am",0,6.2,0,0,0,0,0,6.2,0,0,1,0,0,5.2
"Mar 20, 02:00 am",0,5.5,0,0,0,0,0,5.5,0,0,1,0,0,5.4
"Mar 20, 03:00 am",0,4.9,0,0,0,0,0,4.9,0,0,1,0,0,5.4
"Mar 20, 04:00 am",0,4.2,0,0,0,0,0,4.2,0,0,1,0,0,5.4
"Mar 20, 05:00 am",0,3.6,0,0,0,0,0,3.6,0,0,1,0,0,3.2
"Mar 20, 06:00 am",43.1891,3,84.7141,186,9,66.6697,23,1.79637,27.4668,0.0431891,1,2,17.4904,3.2
"Mar 20, 07:00 am",733.252,4.1,72.6795,495,78,771.936,201,8.04978,234.704,0.733252,1,1,208.025,3.2
"Mar 20, 08:00 am",1677.32,5.3,58.6505,755,94,1743.9,420,15.5252,504.38,1.67732,1,1,485.763,3.9
"Mar 20, 09:00 am",2399.14,6.4,44.9637,849,100,2492.71,597,22.0195,722.437,2.39914,1,1,715.243,3.9
"Mar 20, 10:00 am",2821.49,8.5,32.1527,818,145,2933.16,717,27.6377,866.05,2.82149,1,1,864.126,3.9
"Mar 20, 11:00 am",3058.85,10.6,21.8799,821,152,3181.45,781,29.3108,945.308,3.05885,1,1,944.798,4.9
"Mar 20, 12:00 pm",3106.66,12.6,18.9132,839,147,3231.53,802,31.9658,972.38,3.10666,1,1,972.051,4.9
"Mar 20, 01:00 pm",2882.29,13.1,25.9025,761,177,2996.7,742,31.0674,898.327,2.88229,1,1,897.496,4.9
"Mar 20, 02:00 pm",2601.82,13.7,37.6528,785,159,2703.85,673,30.6921,811.654,2.60182,1,1,808.321,4.5
"Mar 20, 03:00 pm",1696.53,14.2,50.9533,454,211,1763.77,448,25.0529,519.65,1.69653,1,1,513.302,4.5
"Mar 20, 04:00 pm",239.935,14.1,64.8278,0,78,267.31,78,15.1768,74.3425,0.239935,1,1,74.3425,4.5
"Mar 20, 05:00 pm",185.644,14.1,78.9101,28,56,211.909,61,14.05,60.4107,0.185644,1,1,58.638,6.5
"Mar 20, 06:00 pm",0,14,87.692,4,2,7.16888,2,12.9487,2.10078,0,1,3,1.974,6.5
"Mar 20, 07:00 pm",0,12.9,0,0,0,0,0,12.9,0,0,1,0,0,6.5
"Mar 20, 08:00 pm",0,11.7,0,0,0,0,0,11.7,0,0,1,0,0,7.1
"Mar 20, 09:00 pm",0,10.6,0,0,0,0,0,10.6,0,0,1,0,0,7.1
"Mar 20, 10:00 pm",0,10.1,0,0,0,0,0,10.1,0,0,1,0,0,7.1
"Mar 20, 11:00 pm",0,9.6,0,0,0,0,0,9.6,0,0,1,0,0,7.8
"Mar 21, 12:00 am",0,9.1,0,0,0,0,0,9.1,0,0,1,0,0,7.8
"Mar 21, 01:00 am",0,8.9,0,0,0,0,0,8.9,0,0,1,0,0,7.8
"Mar 21, 02:00 am",0,8.6,0,0,0,0,0,8.6,0,0,1,0,0,6.2
"Mar 21, 03:00 am",0,8.4,0,0,0,0,0,8.4,0,0,1,0,0,6.2
"Mar 21, 04:00 am",0,7.9,0,0,0,0,0,7.9,0,0,1,0,0,6.2
"Mar 21, 05:00 am",0,7.5,0,0,0,0,0,7.5,0,0,1,0,0,4.2
"Mar 21, 06:00 am",9.09599,7,84.7067,0,9,31.9374,9,5.57224,8.51481,0.00909599,1,2,8.51481,4.2
"Mar 21, 07:00 am",247.696,7.4,72.4789,0,77,275.232,77,7.41822,73.9674,0.247696,1,1,73.9674,4.2
"Mar 21, 08:00 am",219.953,7.9,58.4345,0,70,246.917,70,7.89549,66.4956,0.219953,1,1,66.4956,5
"Mar 21, 09:00 am",326.738,8.3,44.7194,0,101,355.942,101,8.87421,96.2666,0.326738,1,1,96.2666,5
"Mar 21, 10:00 am",405.211,9.2,31.8567,0,124,436.128,124,10.2744,118.679,0.405211,1,1,118.679,5
"Mar 21, 11:00 am",521.721,10.1,21.5031,0,158,555.284,158,11.797,152.122,0.521721,1,1,152.122,5.4
"Mar 21, 12:00 pm",460.65,11,18.5374,0,141,492.81,141,12.4412,135.393,0.46065,1,1,135.393,5.4
"Mar 21, 01:00 pm",514.301,11.7,25.6674,0,157,547.692,157,13.4194,151.127,0.514301,1,1,151.127,5.4
"Mar 21, 02:00 pm",561.64,12.4,37.5126,0,171,596.138,171,14.3046,165.147,0.56164,1,1,165.147,5.9
"Mar 21, 03:00 pm",492.417,13.1,50.8614,0,151,525.303,151,14.6848,145.772,0.492417,1,1,145.772,5.9
"Mar 21, 04:00 pm",280.09,13.1,64.7607,0,89,308.302,89,13.5748,85.1303,0.28009,1,1,85.1303,5.9
"Mar 21, 05:00 pm",215.015,13.1,78.8558,51,61,241.877,69,13.2223,69.9112,0.215015,1,1,66.6837,5.8
"Mar 21, 06:00 pm",0,13.1,87.7593,8,2,7.31142,2,11.9788,2.25247,0,1,3,2.0046,5.8
"Mar 21, 07:00 pm",0,12.6,0,0,0,0,0,12.6,0,0,1,0,0,5.8
"Mar 21, 08:00 pm",0,12,0,0,0,0,0,12,0,0,1,0,0,7.1
"Mar 21, 09:00 pm",0,11.5,0,0,0,0,0,11.5,0,0,1,0,0,7.1
"Mar 21, 10:00 pm",0,10.9,0,0,0,0,0,10.9,0,0,1,0,0,7.1
"Mar 21, 11:00 pm",0,10.4,0,0,0,0,0,10.4,0,0,1,0,0,5.9
"Mar 22, 12:00 am",0,9.9,0,0,0,0,0,9.9,0,0,1,0,0,5.9
"Mar 22, 01:00 am",0,9.6,0,0,0,0,0,9.6,0,0,1,0,0,5.9
"Mar 22, 02:00 am",0,9.4,0,0,0,0,0,9.4,0,0,1,0,0,5.4
"Mar 22, 03:00 am",0,9.1,0,0,0,0,0,9.1,0,0,1,0,0,5.4
"Mar 22, 04:00 am",0,8.9,0,0,0,0,0,8.9,0,0,1,0,0,5.4
"Mar 22, 05:00 am",0,8.6,0,0,0,0,0,8.6,0,0,1,0,0,6.9
"Mar 22, 06:00 am",21.1136,8.4,84.699,10,12,44.1791,13,7.44015,12.4112,0.0211136,1,2,11.8741,6.9
"Mar 22, 07:00 am",354.539,9.2,72.2786,25,99,384.344,105,9.77341,105.684,0.354539,1,1,104.358,6.9
"Mar 22, 08:00 am",241.706,9.9,58.2195,0,77,269.118,77,10.0742,73.168,0.241706,1,1,73.168,5.9
"Mar 22, 09:00 am",1594,10.7,44.4766,254,274,1657.79,425,17.9011,468.827,1.594,1,1,466.766,5.9
"Mar 22, 10:00 am",443.6,12.1,31.5625,0,137,475.375,137,13.8273,131.411,0.4436,1,1,131.411,5.9
"Mar 22, 11:00 am",2859.07,13.6,21.1271,522,349,2972.43,754,28.4875,879.542,2.85907,1,1,879.252,5.7
"Mar 22, 12:00 pm",1552.5,15,18.1631,171,287,1614.91,422,23.4728,466.576,1.5525,1,1,466.516,5.7
"Mar 22, 01:00 pm",2803.79,16.4,25.4366,629,270,2914.67,742,31.7087,876.29,2.80379,1,1,875.644,5.7
"Mar 22, 02:00 pm",2537.1,17.7,37.3763,716,192,2636.39,666,31.2131,793.095,2.5371,1,1,790.139,6.3
"Mar 22, 03:00 pm",1505.23,19.1,50.7723,336,235,1566.1,412,26.9224,464.449,1.50523,1,1,459.818,6.3
"Mar 22, 04:00 pm",1119.94,19,64.6955,470,143,1169.05,312,24.5713,356.467,1.11994,1,1,339.456,6.3
"Mar 22, 05:00 pm",219.852,19,78.8025,57,62,246.813,72,19.4027,73.5761,0.219852,1,1,69.9705,9.1
"Mar 22, 06:00 pm",0,18.9,87.8266,10,3,10.595,3,18.1245,3.28878,0,1,3,2.98616,9.1
"Mar 22, 07:00 pm",0,17.6,0,0,0,0,0,17.6,0,0,1,0,0,9.1
"Mar 22, 08:00 pm",0,16.2,0,0,0,0,0,16.2,0,0,1,0,0,9.6
"Mar 22, 09:00 pm",0,14.9,0,0,0,0,0,14.9,0,0,1,0,0,9.6
"Mar 22, 10:00 pm",0,14.1,0,0,0,0,0,14.1,0,0,1,0,0,9.6
"Mar 22, 11:00 pm",0,13.2,0,0,0,0,0,13.2,0,0,1,0,0,11.5
"Mar 23, 12:00 am",0,12.4,0,0,0,0,0,12.4,0,0,1,0,0,11.5
"Mar 23, 01:00 am",0,12,0,0,0,0,0,12,0,0,1,0,0,11.5
"Mar 23, 02:00 am",0,11.6,0,0,0,0,0,11.6,0,0,1,0,0,10.5
"Mar 23, 03:00 am",0,11.3,0,0,0,0,0,11.3,0,0,1,0,0,10.5
"Mar 23, 04:00 am",0,11.6,0,0,0,0,0,11.6,0,0,1,0,0,10.5
"Mar 23, 05:00 am",0,11.9,0,0,0,0,0,11.9,0,0,1,0,0,10.5
"Mar 23, 06:00 am",4.9,12.2,84.6912,0,8,27.6635,8,11.4453,7.56673,0.0049,1,2,7.56673,10.5
"Mar 23, 07:00 am",191.741,12.9,72.0785,0,63,218.129,63,12.8047,60.025,0.191741,1,1,60.025,10.5
"Mar 23, 08:00 am",326.626,13.7,58.0054,0,103,355.827,103,14.1274,98.496,0.326626,1,1,98.496,10.3
"Mar 23, 09:00 am",2270.89,14.4,44.2354,616,215,2359.3,585,22.2256,682.503,2.27089,1,1,677.611,10.3
"Mar 23, 10:00 am",2844.97,15.5,31.2704,804,151,2957.69,725,26.0401,866.487,2.84497,1,1,864.779,10.3
"Mar 23, 11:00 am",3005.65,16.6,20.7522,685,234,3125.75,768,26.2644,915.246,3.00565,1,1,914.886,12.9
"Mar 23, 12:00 pm",3324.79,17.8,17.7903,858,175,3460.3,856,28.7031,1024.9,3.32479,1,1,1024.62,12.9
"Mar 23, 01:00 pm",3090.98,18.9,25.2104,904,116,3215.1,798,29.1055,954.752,3.09098,1,1,953.851,12.9
"Mar 23, 02:00 pm",2716.06,20.1,37.2437,898,104,2823.05,701,28.2242,837.671,2.71606,1,1,834.014,14.7
"Mar 23, 03:00 pm",1999.25,21.3,50.6858,647,188,2077.25,532,27.2116,619.589,1.99925,1,1,610.732,14.7
"Mar 23, 04:00 pm",699.345,20.9,64.632,130,157,737.181,204,22.6952,216.875,0.699345,1,1,212.187,14.7
"Mar 23, 05:00 pm",391.672,20.5,78.7501,274,82,422.289,129,21.5078,138.206,0.391672,1,1,120.882,11.6
"Mar 23, 06:00 pm",0,20.1,87.8938,48,3,11.4808,5,19.4999,4.67362,0,1,3,3.25621,11.6
"Mar 23, 07:00 pm",0,18.7,0,0,0,0,0,18.7,0,0,1,0,0,11.6
"Mar 23, 08:00 pm",0,17.4,0,0,0,0,0,17.4,0,0,1,0,0,14.9
"Mar 23, 09:00 pm",0,16.1,0,0,0,0,0,16.1,0,0,1,0,0,14.9
"Mar 23, 10:00 pm",0,16,0,0,0,0,0,16,0,0,1,0,0,14.9
"Mar 23, 11:00 pm",0,15.9,0,0,0,0,0,15.9,0,0,1,0,0,13.9
"Mar 24, 12:00 am",0,15.8,0,0,0,0,0,15.8,0,0,1,0,0,13.9
"Mar 24, 01:00 am",0,15.7,0,0,0,0,0,15.7,0,0,1,0,0,13.9
"Mar 24, 02:00 am",0,15.7,0,0,0,0,0,15.7,0,0,1,0,0,14.1
"Mar 24, 03:00 am",0,15.6,0,0,0,0,0,15.6,0,0,1,0,0,14.1
"Mar 24, 04:00 am",0,15.6,0,0,0,0,0,15.6,0,0,1,0,0,14.1
"Mar 24, 05:00 am",0,15.5,0,0,0,0,0,15.5,0,0,1,0,0,12
"Mar 24, 06:00 am",58.8015,15.4,84.6833,99,18,82.5784,26,14.971,28.2695,0.0588015,1,2,22.945,12
"Mar 24, 07:00 am",651.195,14.6,71.879,231,127,687.845,189,16.181,204.217,0.651195,1,1,192.166,12
"Mar 24, 08:00 am",343.78,13.7,57.7924,0,108,373.351,108,14.1944,103.378,0.34378,1,1,103.378,12.7
"Mar 24, 09:00 am",1057.9,12.8,43.996,56,264,1105.24,298,15.4837,308.243,1.0579,1,1,307.807,12.7
"Mar 24, 10:00 am",646.173,14.3,30.9804,3,194,682.7,196,15.8028,190.41,0.646174,1,1,190.404,12.7
"Mar 24, 11:00 am",434.699,15.7,20.3784,0,136,466.274,136,16.4912,130.447,0.434699,1,1,130.447,12.9
"Mar 24, 12:00 pm",438.675,17.1,17.4193,0,138,470.339,138,17.8965,132.426,0.438675,1,1,132.426,12.9
"Mar 24, 01:00 pm",410.674,17.5,24.9889,0,130,441.712,130,18.2153,124.546,0.410674,1,1,124.546,12.9
"Mar 24, 02:00 pm",477.555,17.8,37.1149,0,150,510.1,150,18.7758,144.197,0.477555,1,1,144.197,12
"Mar 24, 03:00 pm",366.115,18.1,50.6019,0,117,396.172,117,18.721,111.963,0.366115,1,1,111.963,12
"Mar 24, 04:00 pm",1252.17,17.3,64.5702,495,166,1305.17,347,21.0786,390.656,1.25217,1,1,372.871,12
"Mar 24, 05:00 pm",389.293,16.4,78.6986,439,55,419.858,131,18.2639,146.153,0.389293,1,1,118.41,6.2
"Mar 24, 06:00 pm",0,15.5,87.9609,81,2,8.9769,5,14.5918,4.82183,0,1,3,2.49005,6.2
"Mar 24, 07:00 pm",0,13.8,0,0,0,0,0,13.8,0,0,1,0,0,6.2
"Mar 24, 08:00 pm",0,12,0,0,0,0,0,12,0,0,1,0,0,7.6
"Mar 24, 09:00 pm",0,10.3,0,0,0,0,0,10.3,0,0,1,0,0,7.6
"Mar 24, 10:00 pm",0,9.4,0,0,0,0,0,9.4,0,0,1,0,0,7.6
"Mar 24, 11:00 pm",0,8.6,0,0,0,0,0,8.6,0,0,1,0,0,4.6
"Mar 25, 12:00 am",0,7.7,0,0,0,0,0,7.7,0,0,1,0,0,4.6
"Mar 25, 01:00 am",0,7.3,0,0,0,0,0,7.3,0,0,1,0,0,4.6
"Mar 25, 02:00 am",0,6.8,0,0,0,0,0,6.8,0,0,1,0,0,5.2
"Mar 25, 03:00 am",0,6.4,0,0,0,0,0,6.4,0,0,1,0,0,5.2
"Mar 25, 04:00 am",0,5.9,0,0,0,0,0,5.9,0,0,1,0,0,5.2
"Mar 25, 05:00 am",0,5.4,0,0,0,0,0,5.4,0,0,1,0,0,6.3
"Mar 25, 06:00 am",58.1596,4.9,84.6752,206,12,81.9243,30,4.20929,32.8014,0.0581596,1,2,21.7143,6.3
"Mar 25, 07:00 am",745.622,5.5,71.6801,466,82,784.619,210,8.33611,235.816,0.745622,1,1,211.707,6.3
"Mar 25, 08:00 am",1587.92,6.2,57.5807,597,132,1651.51,405,13.769,470.093,1.58792,1,1,456.419,5.7
"Mar 25, 09:00 am",2020.68,6.8,43.7585,467,229,2099.48,514,16.9174,592.049,2.02068,1,1,588.495,5.7
"Mar 25, 10:00 am",2593.48,7.9,30.6929,581,240,2695.17,660,21.464,772.503,2.59348,1,1,771.349,5.7
"Mar 25, 11:00 am",2653.33,9,20.0061,483,298,2757.59,679,22.1684,792.019,2.65333,1,1,791.793,6.4
"Mar 25, 12:00 pm",3083.64,10.1,17.0502,664,260,3207.41,792,25.7445,936.676,3.08364,1,1,936.485,6.4
