,AC inverter power | (W),Ambient temperature | (C),Angle of incidence | (deg),Beam irradiance | (W/m2),Diffuse irradiance | (W/m2),DC array power | (W),Global horizontal irradiance | (W/m2),Module temperature | (C),Plane of array irradiance | (W/m2),Power generated by system | (kW),Shading factor for beam radiation,Sun up over horizon | (0/1),Transmitted plane of array irradiance | (W/m2),Wind speed | (m/s)
"Mar 28, 07:00 am",210.139,0.4,64.164,0,65,236.901,65,0.186936,61.7284,0.210139,1,1,61.7284,4.8
"Mar 28, 08:00 am",525.602,0.6,50.8713,0,152,559.256,152,2.15347,146.939,0.525602,1,1,146.939,4.8
"Mar 28, 09:00 am",567.151,0.8,38.2691,0,164,601.779,164,2.6183,158.425,0.567151,1,1,158.425,5.3
"Mar 28, 10:00 am",718.299,1,27.4554,3,203,756.608,205,3.63076,200.05,0.718299,1,1,200.046,5.3
"Mar 28, 11:00 am",630.905,1,21.43,2,180,667.061,181,3.23851,176.076,0.630906,1,1,176.075,5.3
"Mar 28, 12:00 pm",597.712,1,24.1279,1,172,633.068,173,3.29049,167.14,0.597712,1,1,167.139,4.4
"Mar 28, 01:00 pm",423.926,1.1,33.4948,0,125,455.26,125,2.36489,119.723,0.423926,1,1,119.723,4.4
"Mar 28, 02:00 pm",330.886,0.8,45.5608,0,99,360.179,99,1.42939,94.3437,0.330886,1,1,94.3437,4.4
"Mar 28, 03:00 pm",314.363,0.5,58.6374,0,94,343.302,94,0.924244,89.7313,0.314363,1,1,89.7313,5.3
"Mar 28, 04:00 pm",196.345,0.3,72.1057,0,61,222.827,61,0.111198,58.0426,0.196345,1,1,58.0426,5.3
"Mar 28, 05:00 pm",66.1511,0,85.1456,11,24,90.0682,25,-0.890754,23.9286,0.0661511,1,3,23.3627,5.3
"Mar 28, 06:00 pm",0,-0.3,0,0,0,0,0,-0.3,0,0,1,0,0,4.2
"Mar 28, 07:00 pm",0,-0.5,0,0,0,0,0,-0.5,0,0,1,0,0,4.2
"Mar 28, 08:00 pm",0,-1,0,0,0,0,0,-1,0,0,1,0,0,4.2
"Mar 28, 09:00 pm",0,-1.4,0,0,0,0,0,-1.4,0,0,1,0,0,4.1
"Mar 28, 10:00 pm",0,-1.8,0,0,0,0,0,-1.8,0,0,1,0,0,4.1
"Mar 28, 11:00 pm",0,-1.9,0,0,0,0,0,-1.9,0,0,1,0,0,4.1
"Mar 29, 12:00 am",0,-2,0,0,0,0,0,-2,0,0,1,0,0,3.8
"Mar 29, 01:00 am",0,-2.1,0,0,0,0,0,-2.1,0,0,1,0,0,3.8
"Mar 29, 02:00 am",0,-2.5,0,0,0,0,0,-2.5,0,0,1,0,0,3.8
"Mar 29, 03:00 am",0,-2.9,0,0,0,0,0,-2.9,0,0,1,0,0,3.3
"Mar 29, 04:00 am",0,-3.2,0,0,0,0,0,-3.2,0,0,1,0,0,3.3
"Mar 29, 05:00 am",0,-3.4,87.9054,63,1,5.74135,4,-5.18094,3.31528,0,1,2,1.46295,3.3
"Mar 29, 06:00 am",484.497,-3.5,77.4769,298,84,517.201,142,-1.22159,152.49,0.484497,1,1,133.971,1.5
"Mar 29, 07:00 am",1078.82,-3.6,63.927,366,138,1126.76,272,4.28554,311.407,1.07882,1,1,298.748,1.5
"Mar 29, 08:00 am",2041.08,-3.3,50.6151,642,163,2120.64,496,13.6618,594.53,2.04108,1,1,585.791,1.5
"Mar 29, 09:00 am",2537.9,-2.9,37.976,572,239,2637.23,605,10.987,722.407,2.5379,1,1,719.898,4.9
"Mar 29, 10:00 am",919.761,-2.6,27.1017,17,243,963.302,255,2.18434,253.154,0.919761,1,1,253.132,4.9
"Mar 29, 11:00 am",747.691,-2.3,21.0347,12,200,786.74,209,0.725122,205.47,0.747691,1,1,205.463,4.9
"Mar 29, 12:00 pm",2849.91,-2,23.819,460,352,2962.86,692,11.3961,810.628,2.84991,1,1,810.25,5.9
"Mar 29, 01:00 pm",2096.2,-1.7,33.2943,281,323,2177.84,513,8.56526,588.966,2.0962,1,1,588.214,5.9
"Mar 29, 02:00 pm",2011.49,-2,45.4225,449,224,2089.95,481,7.55594,565.963,2.01149,1,1,562.002,5.9
"Mar 29, 03:00 pm",1782.79,-2.3,58.5305,667,143,1853.01,432,5.14546,509.435,1.78279,1,1,493.123,7.2
"Mar 29, 04:00 pm",880.977,-2.7,72.013,626,72,923.482,239,0.975317,274.271,0.880977,1,1,241.429,7.2
"Mar 29, 05:00 pm",132.718,-3.3,85.1974,226,33,157.927,53,-3.37267,52.1059,0.132718,1,3,40.543,7.2
"Mar 29, 06:00 pm",0,-3.8,0,0,0,0,0,-3.8,0,0,1,0,0,6.9
"Mar 29, 07:00 pm",0,-4.4,0,0,0,0,0,-4.4,0,0,1,0,0,6.9
"Mar 29, 08:00 pm",0,-4.8,0,0,0,0,0,-4.8,0,0,1,0,0,6.9
"Mar 29, 09:00 pm",0,-5.3,0,0,0,0,0,-5.3,0,0,1,0,0,5.6
"Mar 29, 10:00 pm",0,-5.8,0,0,0,0,0,-5.8,0,0,1,0,0,5.6
"Mar 29, 11:00 pm",0,-5.9,0,0,0,0,0,-5.9,0,0,1,0,0,5.6
"Mar 30, 12:00 am",0,-5.9,0,0,0,0,0,-5.9,0,0,1,0,0,6.1
"Mar 30, 01:00 am",0,-6,0,0,0,0,0,-6,0,0,1,0,0,6.1
"Mar 30, 02:00 am",0,-5.9,0,0,0,0,0,-5.9,0,0,1,0,0,6.1
"Mar 30, 03:00 am",0,-5.8,0,0,0,0,0,-5.8,0,0,1,0,0,5.1
"Mar 30, 04:00 am",0,-5.7,0,0,0,0,0,-5.7,0,0,1,0,0,5.1
"Mar 30, 05:00 am",0,-5.2,87.8926,87,2,10.4068,7,-6.50074,5.20767,0,1,2,2.63742,5.1
"Mar 30, 06:00 am",494.521,-4.6,77.2497,394,69,527.455,147,-2.93432,160.037,0.494521,1,1,135.655,5
"Mar 30, 07:00 am",1423.36,-4,63.6917,680,98,1481.62,351,2.93071,413.759,1.42336,1,1,390.57,5
"Mar 30, 08:00 am",2142.03,-2.8,50.361,747,112,2225.41,504,8.42439,610.658,2.14203,1,1,600.694,5
"Mar 30, 09:00 am",2819.78,-1.5,37.6855,833,127,2931.37,664,13.4528,812.536,2.81978,1,1,808.988,5.3
"Mar 30, 10:00 am",3281.38,-0.2,26.7503,843,172,3414.74,782,17.8916,962.44,3.28138,1,1,961.41,5.3
"Mar 30, 11:00 am",3044.44,1.1,20.6406,637,253,3166.36,735,18.1054,892.677,3.04444,1,1,892.348,5.3
"Mar 30, 12:00 pm",3306.43,2.3,23.5134,848,172,3441.03,802,20.8974,982.908,3.30643,1,1,982.24,5.3
"Mar 30, 01:00 pm",3017.98,3.5,33.0975,830,167,3138.66,732,20.6168,896.942,3.01798,1,1,894.77,5.3
"Mar 30, 02:00 pm",2077.9,4,45.2869,545,197,2158.85,511,15.4959,606.018,2.0779,1,1,601.266,5.3
"Mar 30, 03:00 pm",1507.92,4.5,58.4254,604,126,1568.88,390,19.7968,460.242,1.50792,1,1,445.576,1.1
"Mar 30, 04:00 pm",850.46,5,71.9212,593,85,892.159,245,13.9308,277.732,0.85046,1,1,246.74,1.1
"Mar 30, 05:00 pm",133.087,4.4,85.2491,264,33,158.304,58,5.14686,55.5595,0.133087,1,3,42.1281,1.1
"Mar 30, 06:00 pm",0,3.8,0,0,0,0,0,3.8,0,0,1,0,0,3
"Mar 30, 07:00 pm",0,3.2,0,0,0,0,0,3.2,0,0,1,0,0,3
"Mar 30, 08:00 pm",0,2.3,0,0,0,0,0,2.3,0,0,1,0,0,3
"Mar 30, 09:00 pm",0,1.5,0,0,0,0,0,1.5,0,0,1,0,0,2.9
"Mar 30, 10:00 pm",0,0.6,0,0,0,0,0,0.6,0,0,1,0,0,2.9
"Mar 30, 11:00 pm",0,0.4,0,0,0,0,0,0.4,0,0,1,0,0,2.9
"Mar 31, 12:00 am",0,0.1,0,0,0,0,0,0.1,0,0,1,0,0,3.9
"Mar 31, 01:00 am",0,-0.1,0,0,0,0,0,-0.1,0,0,1,0,0,3.9
"Mar 31, 02:00 am",0,-0.3,0,0,0,0,0,-0.3,0,0,1,0,0,3.9
"Mar 31, 03:00 am",0,-0.6,0,0,0,0,0,-0.6,0,0,1,0,0,5.4
"Mar 31, 04:00 am",0,-0.8,0,0,0,0,0,-0.8,0,0,1,0,0,5.4
"Mar 31, 05:00 am",0,-0.6,87.8795,61,6,21.5249,9,-1.79892,7.37302,0,1,2,5.56217,5.4
"Mar 31, 06:00 am",485.367,-0.5,77.0236,262,91,518.091,145,1.29453,151.77,0.485367,1,1,135.629,3.6
"Mar 31, 07:00 am",673.308,-0.4,63.4581,71,158,710.499,185,2.65079,189.459,0.673308,1,1,187.072,3.6
"Mar 31, 08:00 am",1431.51,0.6,50.1093,220,253,1490.03,370,8.8032,405.737,1.43151,1,1,402.862,3.6
"Mar 31, 09:00 am",2021.82,1.6,37.3977,315,296,2100.67,501,10.2187,572.797,2.02182,1,1,571.494,6.8
"Mar 31, 10:00 am",1793.42,2.5,26.4013,148,351,1864.01,459,10.2399,507.33,1.79342,1,1,507.157,6.8
"Mar 31, 11:00 am",550.206,2.6,20.2479,2,159,584.435,161,4.50087,155.101,0.550206,1,1,155.1,6.8
"Mar 31, 12:00 pm",819.395,2.7,23.2113,3,232,860.283,234,5.42021,229.212,0.819395,1,1,229.209,6.8
"Mar 31, 01:00 pm",709.95,2.7,32.9043,2,203,748.05,204,5.00783,198.959,0.70995,1,1,198.954,6.8
"Mar 31, 02:00 pm",335.41,2.6,45.1539,0,101,364.8,101,3.19148,96.272,0.33541,1,1,96.272,6.8
"Mar 31, 03:00 pm",268.219,2.4,58.322,0,82,296.182,82,2.61768,77.9729,0.268219,1,1,77.9729,5.1
"Mar 31, 04:00 pm",162.309,2.2,71.8303,0,52,188.105,52,1.82751,49.3547,0.162309,1,1,49.3547,5.1
"Mar 31, 05:00 pm",45.3246,2.1,85.3009,0,19,68.8456,19,1.06764,18.0056,0.0453246,1,3,18.0056,5.1
"Mar 31, 06:00 pm",0,2,0,0,0,0,0,2,0,0,1,0,0,5
"Mar 31, 07:00 pm",0,1.8,0,0,0,0,0,1.8,0,0,1,0,0,5
"Mar 31, 08:00 pm",0,1.9,0,0,0,0,0,1.9,0,0,1,0,0,5
"Mar 31, 09:00 pm",0,2,0,0,0,0,0,2,0,0,1,0,0,2.1
"Mar 31, 10:00 pm",0,2.1,0,0,0,0,0,2.1,0,0,1,0,0,2.1
"Mar 31, 11:00 pm",0,2.3,0,0,0,0,0,2.3,0,0,1,0,0,2.1
"Apr 1, 12:00 am",0,2.4,0,0,0,0,0,2.4,0,0,1,0,0,1.9
"Apr 1, 01:00 am",0,2.6,0,0,0,0,0,2.6,0,0,1,0,0,1.9
"Apr 1, 02:00 am",0,2.7,0,0,0,0,0,2.7,0,0,1,0,0,1.9
"Apr 1, 03:00 am",0,2.7,0,0,0,0,0,2.7,0,0,1,0,0,2
"Apr 1, 04:00 am",0,2.8,0,0,0,0,0,2.8,0,0,1,0,0,2
"Apr 1, 05:00 am",0,2.9,87.8664,0,3,10.8503,3,0.803283,2.83458,0,1,2,2.83458,2
"Apr 1, 06:00 am",130.137,3,76.7989,0,43,155.295,43,2.1458,40.801,0.130137,1,1,40.801,3.4
"Apr 1, 07:00 am",419.55,3.1,63.2264,0,124,450.786,124,4.24648,119.501,0.41955,1,1,119.501,3.4
"Apr 1, 08:00 am",361.948,3.8,49.86,0,109,391.914,109,4.78496,104.135,0.361948,1,1,104.135,3.4
"Apr 1, 09:00 am",374.587,4.5,37.1128,0,113,404.829,113,5.58976,107.939,0.374587,1,1,107.939,3
"Apr 1, 10:00 am",419.549,5.1,26.0549,0,126,450.785,126,6.52244,120.677,0.419549,1,1,120.677,3
"Apr 1, 11:00 am",445.403,6.3,19.8566,0,134,477.219,134,7.9616,128.554,0.445403,1,1,128.554,3
"Apr 1, 12:00 pm",432.801,7.5,22.9127,0,131,464.333,131,8.89479,125.593,0.432801,1,1,125.593,4.2
"Apr 1, 01:00 pm",486.426,8.6,32.7147,0,147,519.174,147,10.3408,141.319,0.486426,1,1,141.319,4.2
"Apr 1, 02:00 pm",502.888,9.3,45.0235,0,152,536.014,152,11.1916,146.451,0.502888,1,1,146.451,4.2
"Apr 1, 03:00 pm",321.417,9.9,58.2202,0,100,350.507,100,10.6083,95.5202,0.321417,1,1,95.5202,5
"Apr 1, 04:00 pm",353.061,10.5,71.7404,17,104,382.833,109,11.3269,105.543,0.353061,1,1,104.661,5
"Apr 1, 05:00 pm",60.1287,10.3,85.2737,0,24,83.9309,24,9.50855,22.7626,0.0601287,1,1,22.7626,5
"Apr 1, 06:00 pm",0,10.1,91.7765,0,0,0,0,10.1,0,0,1,3,0,7
"Apr 1, 07:00 pm",0,10,0,0,0,0,0,10,0,0,1,0,0,7
"Apr 1, 08:00 pm",0,10.5,0,0,0,0,0,10.5,0,0,1,0,0,7
"Apr 1, 09:00 pm",0,11.1,0,0,0,0,0,11.1,0,0,1,0,0,4.5
"Apr 1, 10:00 pm",0,11.7,0,0,0,0,0,11.7,0,0,1,0,0,4.5
"Apr 1, 11:00 pm",0,11.8,0,0,0,0,0,11.8,0,0,1,0,0,4.5
"Apr 2, 12:00 am",0,11.8,0,0,0,0,0,11.8,0,0,1,0,0,7.2
"Apr 2, 01:00 am",0,11.9,0,0,0,0,0,11.9,0,0,1,0,0,7.2
"Apr 2, 02:00 am",0,10,0,0,0,0,0,10,0,0,1,0,0,7.2
"Apr 2, 03:00 am",0,8.2,0,0,0,0,0,8.2,0,0,1,0,0,10
"Apr 2, 04:00 am",0,6.3,0,0,0,0,0,6.3,0,0,1,0,0,10
"Apr 2, 05:00 am",12.7953,4.5,87.8532,103,10,35.7056,16,3.73991,12.5322,0.0127953,1,2,9.44492,10
"Apr 2, 06:00 am",570.733,2.7,76.5756,504,69,605.446,177,4.19264,191.213,0.570733,1,1,160.464,10.3
"Apr 2, 07:00 am",1460.19,1,62.9967,715,90,1519.62,368,5.56714,428.509,1.46019,1,1,405.136,10.3
"Apr 2, 08:00 am",2287.65,0.8,49.6132,811,106,2376.72,544,8.30908,651.399,2.28765,1,1,641.215,10.3
"Apr 2, 09:00 am",2952.01,0.6,36.8308,867,118,3069.62,689,9.89762,837.309,2.95201,1,1,833.925,11.4
"Apr 2, 10:00 am",3261.67,0.4,25.7112,821,156,3394.05,761,10.848,926.799,3.26167,1,1,925.925,11.4
"Apr 2, 11:00 am",3330.21,0.7,19.4669,772,181,3465.99,776,11.4546,948.416,3.33021,1,1,948.085,11.4
"Apr 2, 12:00 pm",3286.15,1,22.6177,806,166,3419.74,774,12.987,942.369,3.28615,1,1,941.811,9.7
"Apr 2, 01:00 pm",2892.21,1.4,32.5288,734,173,3007.07,682,11.8642,825.846,2.89221,1,1,824.044,9.7
"Apr 2, 02:00 pm",2496.08,1.5,44.8956,787,130,2593.65,593,10.4084,712.829,2.49608,1,1,706.201,9.7
"Apr 2, 03:00 pm",1795.95,1.6,58.1201,767,98,1866.63,441,7.40505,519.858,1.79595,1,1,501.62,10.9
"Apr 2, 04:00 pm",894.526,1.7,71.6512,617,78,937.391,251,4.5078,280.658,0.894526,1,1,248.777,10.9
"Apr 2, 05:00 pm",158.036,0.9,85.1875,269,40,183.748,67,0.931056,61.8063,0.158036,1,1,48.0288,10.9
"Apr 2, 06:00 pm",0,0,91.8408,7,0,0,0,0,0,0,1,3,0,7.2
"Apr 2, 07:00 pm",0,-0.8,0,0,0,0,0,-0.8,0,0,1,0,0,7.2
"Apr 2, 08:00 pm",0,-1.4,0,0,0,0,0,-1.4,0,0,1,0,0,7.2
"Apr 2, 09:00 pm",0,-1.9,0,0,0,0,0,-1.9,0,0,1,0,0,8.4
"Apr 2, 10:00 pm",0,-2.5,0,0,0,0,0,-2.5,0,0,1,0,0,8.4
"Apr 2, 11:00 pm",0,-2.4,0,0,0,0,0,-2.4,0,0,1,0,0,8.4
"Apr 3, 12:00 am",0,-2.4,0,0,0,0,0,-2.4,0,0,1,0,0,6.4
"Apr 3, 01:00 am",0,-2.3,0,0,0,0,0,-2.3,0,0,1,0,0,6.4
"Apr 3, 02:00 am",0,-2.5,0,0,0,0,0,-2.5,0,0,1,0,0,6.4
"Apr 3, 03:00 am",0,-2.7,0,0,0,0,0,-2.7,0,0,1,0,0,5.5
"Apr 3, 04:00 am",0,-2.8,0,0,0,0,0,-2.8,0,0,1,0,0,5.5
"Apr 3, 05:00 am",21.0111,-2.4,87.84,109,12,44.0747,19,-3.53844,14.5898,0.0210111,1,2,11.3071,5.5
"Apr 3, 06:00 am",582.316,-1.9,76.3539,489,70,617.305,178,0.159555,190.508,0.582317,1,1,160.83,6
"Apr 3, 07:00 am",1497.75,-1.5,62.7692,714,97,1558.39,378,5.16372,437.766,1.49775,1,1,414.75,6
"Apr 3, 08:00 am",2237.79,-0.5,49.3692,782,111,2324.9,537,10.0939,641.777,2.23779,1,1,632.15,6
"Apr 3, 09:00 am",2846.42,0.5,36.5521,828,125,2959.21,675,12.3348,815.761,2.84642,1,1,812.621,7.7
"Apr 3, 10:00 am",3239.64,1.4,25.3703,832,156,3370.94,773,15.2683,938.737,3.23964,1,1,937.89,7.7
"Apr 3, 11:00 am",3143.98,2.8,19.0788,690,221,3270.64,755,16.4377,915.069,3.14398,1,1,914.791,7.7
"Apr 3, 12:00 pm",3133.07,4.2,22.3265,737,194,3259.2,753,17.1541,915.041,3.13307,1,1,914.551,8.3
"Apr 3, 01:00 pm",2945.35,5.6,32.3465,814,148,3062.65,715,17.8292,863.994,2.94535,1,1,862.037,8.3
"Apr 3, 02:00 pm",2366.1,6.3,44.7703,745,138,2458.32,579,16.0116,692.472,2.3661,1,1,686.267,8.3
"Apr 3, 03:00 pm",1733.27,7.1,58.0215,737,110,1801.76,443,14.7197,517.473,1.73327,1,1,500.068,7.4
"Apr 3, 04:00 pm",858.822,7.8,71.5629,605,78,900.741,250,11.5214,277.605,0.858822,1,1,246.461,7.4
"Apr 3, 05:00 pm",155.392,6.9,85.1013,280,40,181.051,70,7.03831,63.048,0.155392,1,1,48.5765,7.4
"Apr 3, 06:00 pm",0,6.1,91.9035,11,0,0,0,6.1,0,0,1,3,0,6.1
"Apr 3, 07:00 pm",0,5.3,0,0,0,0,0,5.3,0,0,1,0,0,6.1
"Apr 3, 08:00 pm",0,4.6,0,0,0,0,0,4.6,0,0,1,0,0,6.1
"Apr 3, 09:00 pm",0,4,0,0,0,0,0,4,0,0,1,0,0,5.8
"Apr 3, 10:00 pm",0,3.4,0,0,0,0,0,3.4,0,0,1,0,0,5.8
"Apr 3, 11:00 pm",0,3.1,0,0,0,0,0,3.1,0,0,1,0,0,5.8
"Apr 4, 12:00 am",0,2.7,0,0,0,0,0,2.7,0,0,1,0,0,4.4
"Apr 4, 01:00 am",0,2.4,0,0,0,0,0,2.4,0,0,1,0,0,4.4
"Apr 4, 02:00 am",0,2.2,0,0,0,0,0,2.2,0,0,1,0,0,4.4
"Apr 4, 03:00 am",0,2,0,0,0,0,0,2,0,0,1,0,0,4.1
"Apr 4, 04:00 am",0,1.7,0,0,0,0,0,1.7,0,0,1,0,0,4.1
"Apr 4, 05:00 am",0,2.1,87.8269,0,4,14.489,4,0.499679,3.78031,0,1,2,3.78031,4.1
"Apr 4, 06:00 am",84.2911,2.4,76.1339,0,30,108.556,30,1.40413,28.4318,0.0842911,1,1,28.4318,4.4
"Apr 4, 07:00 am",236.132,2.7,62.5439,0,73,263.428,73,2.62636,69.3525,0.236132,1,1,69.3525,4.4
"Apr 4, 08:00 am",776.578,3.7,49.1279,14,215,816.362,223,6.89548,219.066,0.776578,1,1,218.897,4.4
"Apr 4, 09:00 am",610.684,4.6,36.2766,1,179,646.351,180,7.58215,173.832,0.610684,1,1,173.828,3.2
"Apr 4, 10:00 am",499.244,5.6,25.0326,0,149,532.287,149,7.71925,143.237,0.499244,1,1,143.237,3.2
"Apr 4, 11:00 am",529.424,4.9,18.6925,0,157,563.167,157,7.12766,151.158,0.529424,1,1,151.158,3.2
"Apr 4, 12:00 pm",445.474,4.3,22.0391,0,133,477.291,133,6.0818,127.53,0.445474,1,1,127.53,2.7
"Apr 4, 01:00 pm",414.917,3.6,32.1679,0,124,446.05,124,5.07726,118.668,0.414917,1,1,118.668,2.7
"Apr 4, 02:00 pm",329.376,3.9,44.6475,0,100,358.637,100,4.74507,95.2765,0.329376,1,1,95.2765,2.7
"Apr 4, 03:00 pm",234.352,4.2,57.9244,0,73,261.611,73,4.26531,69.3576,0.234352,1,1,69.3576,4.6
"Apr 4, 04:00 pm",150.067,4.4,71.4753,0,49,175.62,49,3.9439,46.4958,0.150067,1,1,46.4958,4.6
"Apr 4, 05:00 pm",69.5218,4,85.015,0,26,93.5034,26,3.04531,24.6605,0.0695218,1,1,24.6605,4.6
"Apr 4, 06:00 pm",0,3.5,91.9645,0,0,0,0,3.5,0,0,1,3,0,6.2
"Apr 4, 07:00 pm",0,3,0,0,0,0,0,3,0,0,1,0,0,6.2
"Apr 4, 08:00 pm",0,2.7,0,0,0,0,0,2.7,0,0,1,0,0,6.2
"Apr 4, 09:00 pm",0,2.5,0,0,0,0,0,2.5,0,0,1,0,0,4.8
"Apr 4, 10:00 pm",0,2.3,0,0,0,0,0,2.3,0,0,1,0,0,4.8
"Apr 4, 11:00 pm",0,2.2,0,0,0,0,0,2.2,0,0,1,0,0,4.8
"Apr 5, 12:00 am",0,2,0,0,0,0,0,2,0,0,1,0,0,3.6
"Apr 5, 01:00 am",0,1.9,0,0,0,0,0,1.9,0,0,1,0,0,3.6
"Apr 5, 02:00 am",0,1.8,0,0,0,0,0,1.8,0,0,1,0,0,3.6
"Apr 5, 03:00 am",0,1.7,0,0,0,0,0,1.7,0,0,1,0,0,4.5
"Apr 5, 04:00 am",0,1.6,0,0,0,0,0,1.6,0,0,1,0,0,4.5
"Apr 5, 05:00 am",0,1.6,87.814,0,4,14.514,4,0.088627,3.78029,0,1,2,3.78029,4.5
"Apr 5, 06:00 am",88.858,1.6,75.9158,0,31,113.211,31,-0.763296,29.3815,0.088858,1,1,29.3815,0.4
"Apr 5, 07:00 am",762.409,1.5,62.3211,90,177,801.832,213,7.28239,218.184,0.762409,1,1,215.362,0.4
"Apr 5, 08:00 am",612.985,2.1,48.8896,2,179,648.707,180,7.81022,174.658,0.612985,1,1,174.635,0.4
"Apr 5, 09:00 am",587.586,2.7,36.0046,0,172,622.7,172,5.54354,165.997,0.587586,1,1,165.997,2.7
"Apr 5, 10:00 am",628.056,3.3,24.6981,2,182,664.142,184,6.41925,177.717,0.628056,1,1,177.715,2.7
"Apr 5, 11:00 am",506.595,3.8,18.308,0,150,539.807,150,6.09261,144.241,0.506595,1,1,144.241,2.7
"Apr 5, 12:00 pm",659.092,4.4,21.7556,3,191,695.934,193,8.18729,187.658,0.659092,1,1,187.656,1.8
"Apr 5, 01:00 pm",924.964,4.9,31.993,14,258,968.644,268,11.0669,264.541,0.924964,1,1,264.509,1.8
"Apr 5, 02:00 pm",620.834,5.2,44.5271,1,183,656.746,184,9.18111,177.867,0.620834,1,1,177.859,1.8
"Apr 5, 03:00 pm",369.048,5.5,57.8288,0,112,399.168,112,7.20568,107.176,0.369048,1,1,107.176,1.5
"Apr 5, 04:00 pm",480.003,5.8,71.3885,69,122,512.605,142,8.24743,141.784,0.480003,1,1,138.258,1.5
"Apr 5, 05:00 pm",112.929,5.4,84.9285,16,38,137.75,40,4.78457,37.4426,0.112929,1,1,36.6013,1.5
"Apr 5, 06:00 pm",0,5,92.024,1,0,0,0,5,0,0,1,3,0,1.7
"Apr 5, 07:00 pm",0,4.6,0,0,0,0,0,4.6,0,0,1,0,0,1.7
"Apr 5, 08:00 pm",0,4.1,0,0,0,0,0,4.1,0,0,1,0,0,1.7
"Apr 5, 09:00 pm",0,3.6,0,0,0,0,0,3.6,0,0,1,0,0,2.5
"Apr 5, 10:00 pm",0,3.1,0,0,0,0,0,3.1,0,0,1,0,0,2.5
"Apr 5, 11:00 pm",0,2.7,0,0,0,0,0,2.7,0,0,1,0,0,2.5
"Apr 6, 12:00 am",0,2.3,0,0,0,0,0,2.3,0,0,1,0,0,3.7
"Apr 6, 01:00 am",0,1.8,0,0,0,0,0,1.8,0,0,1,0,0,3.7
"Apr 6, 02:00 am",0,1.6,0,0,0,0,0,1.6,0,0,1,0,0,3.7
"Apr 6, 03:00 am",0,1.5,0,0,0,0,0,1.5,0,0,1,0,0,3.5
"Apr 6, 04:00 am",0,1.3,0,0,0,0,0,1.3,0,0,1,0,0,3.5
"Apr 6, 05:00 am",13.4272,1.6,87.8013,0,10,36.3493,10,-0.0164925,9.46329,0.0134272,1,2,9.46329,3.5
"Apr 6, 06:00 am",255.956,1.9,75.6996,0,78,283.663,78,1.9075,74.4522,0.255956,1,1,74.4522,5.4
"Apr 6, 07:00 am",225.985,2.2,62.1007,0,70,253.072,70,2.15771,66.4935,0.225985,1,1,66.4935,5.4
"Apr 6, 08:00 am",356.667,2.8,48.6544,0,107,386.517,107,3.4209,102.103,0.356667,1,1,102.103,5.4
"Apr 6, 09:00 am",433.774,3.5,35.7362,0,129,465.328,129,4.58333,123.535,0.433774,1,1,123.535,5.4
"Apr 6, 10:00 am",446.734,4.2,24.3669,0,133,478.58,133,5.39475,127.497,0.446735,1,1,127.497,5.4
"Apr 6, 11:00 am",645.51,4.6,17.9255,0,189,682.021,189,6.84675,182.837,0.64551,1,1,182.837,5.4
"Apr 6, 12:00 pm",622.355,5,21.4762,0,183,658.304,183,7.33352,176.852,0.622356,1,1,176.852,5
"Apr 6, 01:00 pm",528.883,5.4,31.8217,0,157,562.613,157,7.2176,151.068,0.528883,1,1,151.068,5
"Apr 6, 02:00 pm",373.085,5.5,44.4092,0,113,403.294,113,6.42358,107.918,0.373085,1,1,107.918,5
"Apr 6, 03:00 pm",348.615,5.7,57.7347,0,106,378.29,106,6.53199,101.274,0.348615,1,1,101.274,4
"Apr 6, 04:00 pm",372.299,5.9,71.3023,12,109,402.49,113,6.88144,108.527,0.372299,1,1,107.916,4
"Apr 6, 05:00 pm",115.827,5.6,84.842,13,39,140.705,41,5.01511,38.1127,0.115827,1,1,37.4235,4
"Apr 6, 06:00 pm",0,5.3,92.0819,1,0,0,0,5.3,0,0,1,3,0,3.9
"Apr 6, 07:00 pm",0,5,0,0,0,0,0,5,0,0,1,0,0,3.9
"Apr 6, 08:00 pm",0,4.9,0,0,0,0,0,4.9,0,0,1,0,0,3.9
"Apr 6, 09:00 pm",0,4.9,0,0,0,0,0,4.9,0,0,1,0,0,2.5
"Apr 6, 10:00 pm",0,4.8,0,0,0,0,0,4.8,0,0,1,0,0,2.5
"Apr 6, 11:00 pm",0,4.6,0,0,0,0,0,4.6,0,0,1,0,0,2.5
"Apr 7, 12:00 am",0,4.4,0,0,0,0,0,4.4,0,0,1,0,0,3.5
"Apr 7, 01:00 am",0,4.2,0,0,0,0,0,4.2,0,0,1,0,0,3.5
"Apr 7, 02:00 am",0,3.5,0,0,0,0,0,3.5,0,0,1,0,0,3.5
"Apr 7, 03:00 am",0,2.8,0,0,0,0,0,2.8,0,0,1,0,0,4.7
"Apr 7, 04:00 am",0,2.1,0,0,0,0,0,2.1,0,0,1,0,0,4.7
"Apr 7, 05:00 am",18.1336,2.2,87.7888,216,10,41.1435,26,1.01252,17.3823,0.0181336,1,2,10.758,4.7
"Apr 7, 06:00 am",627.869,2.2,75.4854,514,73,663.951,197,4.66587,206.818,0.627869,1,1,176.327,5.6
"Apr 7, 07:00 am",1530.15,2.2,61.8829,682,117,1591.84,400,9.46473,452.434,1.53015,1,1,431.635,5.6
