,"AC inverter power | (W)","Ambient temperature | (C)","Angle of incidence | (deg)","Beam irradiance | (W/m2)","Diffuse irradiance | (W/m2)","DC array power | (W)","Global horizontal irradiance | (W/m2)","Module temperature | (C)","Plane of array irradiance | (W/m2)","Power generated by system | (kW)","Shading factor for beam radiation","Sun up over horizon | (0/1)","Transmitted plane of array irradiance | (W/m2)","Wind speed | (m/s)"
"Apr 9, 05:00 am",0,17.2,91.5516,23,0,0,1,17.2,0,0,1,2,0,2
"Apr 9, 06:00 am",219.744,16.7,83.2165,239,57,246.703,93,17.0611,83.358,0.219744,1,1,69.1972,2
"Apr 9, 07:00 am",853.345,18.8,68.6189,414,124,895.119,275,24.8007,278.762,0.853345,1,1,260.195,2
"Apr 9, 08:00 am",1577.26,20.8,53.933,512,186,1640.49,473,30.1677,498.196,1.57726,1,1,489.189,4.6
"Apr 9, 09:00 am",2063.67,22.8,39.22,490,262,2144.07,616,35.8395,659.746,2.06367,1,1,657.314,4.6
"Apr 9, 10:00 am",2401.21,23.9,24.5251,479,319,2494.86,721,39.6409,779.963,2.40121,1,1,779.529,4.6
"Apr 9, 11:00 am",2210.2,25,10.0445,260,432,2296.22,667,37.9937,711.566,2.2102,1,1,711.548,5.6
"Apr 9, 12:00 pm",2182.83,26.1,6.11071,266,418,2267.79,661,38.9104,705.983,2.18283,1,1,705.978,5.6
"Apr 9, 01:00 pm",2574.68,26.4,20.2696,517,333,2675.56,780,41.7177,845.099,2.57468,1,1,844.847,5.6
"Apr 9, 02:00 pm",2507.86,26.7,34.939,735,196,2605.92,757,40.7471,821.153,2.50786,1,1,818.802,6.3
"Apr 9, 03:00 pm",1869.67,27,49.6487,661,165,1942.96,570,37.4206,608.684,1.86967,1,1,600.359,6.3
"Apr 9, 04:00 pm",1164.76,26.4,64.3406,583,127,1215.17,376,32.7921,387.664,1.16476,1,1,366.998,6.3
"Apr 9, 05:00 pm",368.817,25.7,78.9687,327,76,398.932,147,27.5909,138.214,0.368817,1,1,117.502,6.1
"Apr 9, 06:00 pm",0,25.1,89.5464,81,4,12.2777,9,24.3078,3.56064,0,1,3,3.56064,6.1
"Apr 9, 07:00 pm",0,24.3,0,0,0,0,0,24.3,0,0,1,0,0,6.1
"Apr 9, 08:00 pm",0,23.5,0,0,0,0,0,23.5,0,0,1,0,0,8.7
"Apr 9, 09:00 pm",0,22.8,0,0,0,0,0,22.8,0,0,1,0,0,8.7
"Apr 9, 10:00 pm",0,22.4,0,0,0,0,0,22.4,0,0,1,0,0,8.7
"Apr 9, 11:00 pm",0,22,0,0,0,0,0,22,0,0,1,0,0,8.7
"Apr 10, 12:00 am",0,21.6,0,0,0,0,0,21.6,0,0,1,0,0,8.7
"Apr 10, 01:00 am",0,21.5,0,0,0,0,0,21.5,0,0,1,0,0,8.7
"Apr 10, 02:00 am",0,21.3,0,0,0,0,0,21.3,0,0,1,0,0,6.7
"Apr 10, 03:00 am",0,21.2,0,0,0,0,0,21.2,0,0,1,0,0,6.7
"Apr 10, 04:00 am",0,21,0,0,0,0,0,21,0,0,1,0,0,6.7
"Apr 10, 05:00 am",0,20.7,91.5689,7,1,3.42081,1,19.4167,0.969846,0,1,2,0.969846,4.7
"Apr 10, 06:00 am",202.603,20.5,83.0867,64,65,229.211,75,20.5949,69.1521,0.202603,1,1,65.3371,4.7
"Apr 10, 07:00 am",672.836,22.3,68.4963,142,164,710.016,216,25.4737,213.372,0.672836,1,1,207.043,4.7
"Apr 10, 08:00 am",694.041,24.1,53.8161,18,212,731.746,222,26.3591,214.587,0.694041,1,1,214.273,9.3
"Apr 10, 09:00 am",1639.65,25.9,39.1045,217,341,1704.96,499,32.2412,514.608,1.63965,1,1,513.543,9.3
"Apr 10, 10:00 am",1287.36,26.9,24.4015,56,353,1341.41,400,31.9801,403.577,1.28736,1,1,403.527,9.3
"Apr 10, 11:00 am",2016.48,28,9.86665,205,430,2095.12,616,36.8424,645.526,2.01648,1,1,645.513,8.4
"Apr 10, 12:00 pm",1115.09,29,5.9868,39,315,1164.06,351,33.8651,353.415,1.11509,1,1,353.414,8.4
"Apr 10, 01:00 pm",1491.28,29.2,20.2715,84,395,1551.71,468,35.5722,475.124,1.49128,1,1,475.083,8.4
"Apr 10, 02:00 pm",2382.54,29.4,34.9557,558,296,2475.43,723,39.2214,773.614,2.38254,1,1,771.825,9.7
"Apr 10, 03:00 pm",1168.62,29.6,49.6658,127,289,1219.14,367,34.3582,372.635,1.16862,1,1,371.034,9.7
"Apr 10, 04:00 pm",785.568,28.5,64.3525,110,209,825.583,256,31.3634,251.514,0.785568,1,1,247.612,9.7
"Apr 10, 05:00 pm",345.384,27.5,78.972,198,88,374.99,131,28.6656,123.559,0.345384,1,1,111.017,8.7
"Apr 10, 06:00 pm",0,26.4,89.6209,0,1,3.23481,1,25.7149,0.944353,0,1,3,0.944353,8.7
"Apr 10, 07:00 pm",0,25.1,0,0,0,0,0,25.1,0,0,1,0,0,8.7
"Apr 10, 08:00 pm",0,23.7,0,0,0,0,0,23.7,0,0,1,0,0,7.9
"Apr 10, 09:00 pm",0,22.3,0,0,0,0,0,22.3,0,0,1,0,0,7.9
"Apr 10, 10:00 pm",0,22.1,0,0,0,0,0,22.1,0,0,1,0,0,7.9
"Apr 10, 11:00 pm",0,21.8,0,0,0,0,0,21.8,0,0,1,0,0,6.4
"Apr 11, 12:00 am",0,21.6,0,0,0,0,0,21.6,0,0,1,0,0,6.4
"Apr 11, 01:00 am",0,21.2,0,0,0,0,0,21.2,0,0,1,0,0,6.4
"Apr 11, 02:00 am",0,20.8,0,0,0,0,0,20.8,0,0,1,0,0,5
"Apr 11, 03:00 am",0,20.4,0,0,0,0,0,20.4,0,0,1,0,0,5
"Apr 11, 04:00 am",0,20,0,0,0,0,0,20,0,0,1,0,0,5
"Apr 11, 05:00 am",0,19.5,91.5856,0,1,3.43928,1,18.2374,0.969846,0,1,2,0.969846,5
"Apr 11, 06:00 am",131.942,19.1,82.9586,0,47,157.136,47,18.6841,44.4012,0.131942,1,1,44.4012,5
"Apr 11, 07:00 am",335.652,21.2,68.3763,0,110,365.047,110,22.0793,104.774,0.335652,1,1,104.774,5
"Apr 11, 08:00 am",280.559,23.4,53.7024,0,94,308.781,94,24.0207,89.4294,0.280559,1,1,89.4294,6.3
"Apr 11, 09:00 am",2254.75,25.5,38.9934,467,349,2342.52,690,36.9803,724.499,2.25475,1,1,722.232,6.3
"Apr 11, 10:00 am",2633.19,26.4,24.2843,539,345,2736.57,801,40.9784,861.338,2.63319,1,1,860.865,6.3
"Apr 11, 11:00 am",1432.29,27.3,9.70171,66,394,1490.83,454,37.4579,460.745,1.43229,1,1,460.741,4.2
"Apr 11, 12:00 pm",579.148,28.3,5.88377,13,174,614.061,186,31.9303,184.679,0.579148,1,1,184.679,4.2
"Apr 11, 01:00 pm",2389.71,28.3,20.2791,405,394,2482.89,746,44.0353,793.584,2.38971,1,1,793.387,4.2
"Apr 11, 02:00 pm",763.038,28.3,34.9748,17,238,802.476,251,33.611,243.386,0.763038,1,1,243.331,4.5
"Apr 11, 03:00 pm",869.553,28.3,49.6838,32,260,911.756,280,33.2897,276.438,0.869554,1,1,276.033,4.5
"Apr 11, 04:00 pm",456.551,27.1,64.3645,7,149,488.618,152,29.4279,145.435,0.456551,1,1,145.187,4.5
"Apr 11, 05:00 pm",73.3634,26,78.9749,0,30,97.4185,30,25.6585,28.4323,0.0733634,1,1,28.4323,5.5
"Apr 11, 06:00 pm",0,24.8,89.6944,0,2,6.53076,2,23.7694,1.88922,0,1,3,1.88922,5.5
"Apr 11, 07:00 pm",0,23.2,0,0,0,0,0,23.2,0,0,1,0,0,5.5
"Apr 11, 08:00 pm",0,21.5,0,0,0,0,0,21.5,0,0,1,0,0,4.9
"Apr 11, 09:00 pm",0,19.9,0,0,0,0,0,19.9,0,0,1,0,0,4.9
"Apr 11, 10:00 pm",0,18.9,0,0,0,0,0,18.9,0,0,1,0,0,4.9
"Apr 11, 11:00 pm",0,18,0,0,0,0,0,18,0,0,1,0,0,6.7
"Apr 12, 12:00 am",0,17,0,0,0,0,0,17,0,0,1,0,0,6.7
"Apr 12, 01:00 am",0,16.1,0,0,0,0,0,16.1,0,0,1,0,0,6.7
"Apr 12, 02:00 am",0,15.2,0,0,0,0,0,15.2,0,0,1,0,0,6.9
"Apr 12, 03:00 am",0,14.3,0,0,0,0,0,14.3,0,0,1,0,0,6.9
"Apr 12, 04:00 am",0,13.5,0,0,0,0,0,13.5,0,0,1,0,0,6.9
"Apr 12, 05:00 am",0,12.7,91.6018,36,1,3.55121,2,11.0932,0.969846,0,1,2,0.969846,3.8
"Apr 12, 06:00 am",251.721,12,82.8324,280,61,279.34,107,12.4984,93.6361,0.251721,1,1,76.7645,3.8
"Apr 12, 07:00 am",987.843,13.7,68.2588,561,104,1033.24,315,19.4866,317.733,0.987843,1,1,293.031,3.8
"Apr 12, 08:00 am",1789.16,15.3,53.5921,659,148,1859.6,525,24.956,552.245,1.78916,1,1,540.946,5.3
"Apr 12, 09:00 am",2514.83,17,38.8866,751,183,2613.18,733,31.4481,787.684,2.51483,1,1,784.076,5.3
"Apr 12, 10:00 am",2743.87,17.8,24.1736,603,293,2852.08,805,34.096,867.405,2.74387,1,1,866.883,5.3
"Apr 12, 11:00 am",3173.69,18.6,9.55018,745,242,3301.78,922,34.6463,1006.33,3.17369,1,1,1006.29,7
"Apr 12, 12:00 pm",3312.67,19.3,5.80224,874,167,3447.58,971,36.3523,1059.64,3.31267,1,1,1059.62,7
"Apr 12, 01:00 pm",3089.75,19.7,20.2922,886,139,3213.81,911,35.6144,984.602,3.08975,1,1,984.169,7
"Apr 12, 02:00 pm",2658.84,20.1,34.9963,855,128,2763.33,785,34.9677,846.271,2.65884,1,1,843.519,6.1
"Apr 12, 03:00 pm",2029.1,20.5,49.7028,791,118,2108.21,608,31.6821,643.286,2.0291,1,1,633.281,6.1
"Apr 12, 04:00 pm",1238.44,20.2,64.3767,678,102,1291.03,395,26.9475,403.183,1.23844,1,1,379.099,6.1
"Apr 12, 05:00 pm",420.449,19.9,78.9773,454,71,451.705,172,22.4383,158.62,0.420449,1,1,129.862,4.9
"Apr 12, 06:00 pm",0,19.5,89.7669,0,1,3.34508,1,18.4883,0.944362,0,1,3,0.944362,4.9
"Apr 12, 07:00 pm",0,17.3,0,0,0,0,0,17.3,0,0,1,0,0,4.9
"Apr 12, 08:00 pm",0,15.1,0,0,0,0,0,15.1,0,0,1,0,0,2.2
"Apr 12, 09:00 pm",0,12.9,0,0,0,0,0,12.9,0,0,1,0,0,2.2
"Apr 12, 10:00 pm",0,11.8,0,0,0,0,0,11.8,0,0,1,0,0,2.2
"Apr 12, 11:00 pm",0,10.8,0,0,0,0,0,10.8,0,0,1,0,0,2.4
"Apr 13, 12:00 am",0,9.7,0,0,0,0,0,9.7,0,0,1,0,0,2.4
"Apr 13, 01:00 am",0,9,0,0,0,0,0,9,0,0,1,0,0,2.4
"Apr 13, 02:00 am",0,8.4,0,0,0,0,0,8.4,0,0,1,0,0,2.1
"Apr 13, 03:00 am",0,7.7,0,0,0,0,0,7.7,0,0,1,0,0,2.1
"Apr 13, 04:00 am",0,7.3,0,0,0,0,0,7.3,0,0,1,0,0,2.1
"Apr 13, 05:00 am",0,6.8,91.6177,16,2,7.28559,2,5.24724,1.93969,0,1,2,1.93969,4.3
"Apr 13, 06:00 am",251.836,6.3,82.7083,119,71,279.457,91,6.46965,82.0001,0.251836,1,1,74.7949,4.3
"Apr 13, 07:00 am",1056.15,9.1,68.1439,497,140,1103.44,329,14.7309,328.024,1.05615,1,1,306.268,4.3
"Apr 13, 08:00 am",1911.53,11.8,53.485,764,116,1986.33,555,22.1471,583.277,1.91153,1,1,570.283,5.2
"Apr 13, 09:00 am",2543.28,14.6,38.7842,814,137,2642.83,736,29.2627,788.533,2.54328,1,1,784.663,5.2
"Apr 13, 10:00 am",3033.35,15.7,24.0695,852,160,3154.75,886,33.8971,958.67,3.03335,1,1,957.944,5.2
"Apr 13, 11:00 am",3234.44,16.8,9.41249,836,174,3365.49,939,33.7868,1021.43,3.23444,1,1,1021.38,6.6
"Apr 13, 12:00 pm",3269.32,17.9,5.74257,877,153,3402.08,962,35.2756,1040.09,3.26932,1,1,1040.08,6.6
"Apr 13, 01:00 pm",3103.18,18,20.3105,886,138,3227.89,912,34.4592,983.297,3.10318,1,1,982.863,6.6
"Apr 13, 02:00 pm",2653.82,18.1,35.0199,788,165,2758.1,772,31.0627,828.559,2.65382,1,1,826.015,7.3
"Apr 13, 03:00 pm",1963.44,18.2,49.7226,663,166,2040.13,578,27.5772,609.261,1.96344,1,1,600.861,7.3
"Apr 13, 04:00 pm",1262.32,17.5,64.3889,666,108,1315.62,397,23.4244,403.646,1.26232,1,1,379.971,7.3
"Apr 13, 05:00 pm",414.782,16.8,78.9791,429,72,445.911,168,18.8843,153.289,0.414782,1,1,126.115,5.9
"Apr 13, 06:00 pm",0,16.1,89.8384,13,1,2.42595,2,15.1117,0.674491,0,1,3,0.674491,5.9
"Apr 13, 07:00 pm",0,13.7,0,0,0,0,0,13.7,0,0,1,0,0,5.9
"Apr 13, 08:00 pm",0,11.2,0,0,0,0,0,11.2,0,0,1,0,0,4
"Apr 13, 09:00 pm",0,8.7,0,0,0,0,0,8.7,0,0,1,0,0,4
"Apr 13, 10:00 pm",0,8,0,0,0,0,0,8,0,0,1,0,0,4
"Apr 13, 11:00 pm",0,7.3,0,0,0,0,0,7.3,0,0,1,0,0,2.9
"Apr 14, 12:00 am",0,6.7,0,0,0,0,0,6.7,0,0,1,0,0,2.9
"Apr 14, 01:00 am",0,5.9,0,0,0,0,0,5.9,0,0,1,0,0,2.9
"Apr 14, 02:00 am",0,5.2,0,0,0,0,0,5.2,0,0,1,0,0,4.2
"Apr 14, 03:00 am",0,4.5,0,0,0,0,0,4.5,0,0,1,0,0,4.2
"Apr 14, 04:00 am",0,4.5,0,0,0,0,0,4.5,0,0,1,0,0,4.2
"Apr 14, 05:00 am",0,4.6,91.6333,33,2,7.36366,3,2.75588,1.93969,0,1,2,1.93969,3.1
"Apr 14, 06:00 am",261.736,4.7,82.5862,223,65,289.564,103,5.06469,90.5946,0.261736,1,1,77.0321,3.1
"Apr 14, 07:00 am",1032.85,6,68.0317,526,119,1079.5,321,12.218,319.176,1.03285,1,1,296.284,3.1
"Apr 14, 08:00 am",1953.74,7.2,53.3813,738,128,2030.07,555,16.7022,580.94,1.95374,1,1,568.486,5.9
"Apr 14, 09:00 am",2664.36,8.5,38.6863,840,127,2769.1,748,22.2402,799.318,2.66436,1,1,795.362,5.9
"Apr 14, 10:00 am",3121.54,9.2,23.972,876,135,3247.12,884,25.8939,949.484,3.12154,1,1,948.748,5.9
"Apr 14, 11:00 am",3381.86,9.8,9.28902,897,143,3520.23,966,28.7397,1042.6,3.38186,1,1,1042.55,5.7
"Apr 14, 12:00 pm",3403.22,10.4,5.70489,899,145,3542.66,976,29.6727,1053.91,3.40322,1,1,1053.9,5.7
"Apr 14, 01:00 pm",3161.15,10.9,20.3338,855,152,3288.63,901,28.7607,974.476,3.16115,1,1,974.056,5.7
"Apr 14, 02:00 pm",2731.12,11.3,35.0455,813,146,2838.77,774,25.2191,829.432,2.73112,1,1,826.801,6.5
"Apr 14, 03:00 pm",2119.63,11.8,49.7432,792,118,2202.16,611,22.4283,643.125,2.11963,1,1,633.073,6.5
"Apr 14, 04:00 pm",1290.31,11.9,64.401,680,102,1344.45,399,18.2808,403.387,1.29031,1,1,379.197,6.5
"Apr 14, 05:00 pm",432.814,12,78.9802,454,70,464.346,173,14.1554,157.31,0.432814,1,1,128.551,5.7
"Apr 14, 06:00 pm",0,12.1,89.9089,5,2,6.51306,2,11.0707,1.77856,0,1,3,1.77856,5.7
"Apr 14, 07:00 pm",0,10.5,0,0,0,0,0,10.5,0,0,1,0,0,5.7
"Apr 14, 08:00 pm",0,8.9,0,0,0,0,0,8.9,0,0,1,0,0,0.7
"Apr 14, 09:00 pm",0,7.3,0,0,0,0,0,7.3,0,0,1,0,0,0.7
"Apr 14, 10:00 pm",0,6.6,0,0,0,0,0,6.6,0,0,1,0,0,0.7
"Apr 14, 11:00 pm",0,5.8,0,0,0,0,0,5.8,0,0,1,0,0,2.1
"Apr 15, 12:00 am",0,5.1,0,0,0,0,0,5.1,0,0,1,0,0,2.1
"Apr 15, 01:00 am",0,4.4,0,0,0,0,0,4.4,0,0,1,0,0,2.1
"Apr 15, 02:00 am",0,3.7,0,0,0,0,0,3.7,0,0,1,0,0,1.5
"Apr 15, 03:00 am",0,3,0,0,0,0,0,3,0,0,1,0,0,1.5
"Apr 15, 04:00 am",0,2.6,0,0,0,0,0,2.6,0,0,1,0,0,1.5
"Apr 15, 05:00 am",0,2.1,91.6486,29,2,7.44511,3,0.156305,1.93969,0,1,2,1.93969,2.8
"Apr 15, 06:00 am",264.175,1.7,82.4663,187,67,292.054,100,1.98128,88.0985,0.264175,1,1,76.6784,2.8
"Apr 15, 07:00 am",1094.09,4.5,67.9223,507,141,1142.47,338,11.3026,334.239,1.09409,1,1,312.299,2.8
"Apr 15, 08:00 am",1926.7,7.4,53.2811,750,127,2002.05,563,22.3829,587.985,1.9267,1,1,575.424,2.1
"Apr 15, 09:00 am",2495.61,10.2,38.5929,755,170,2593.16,730,30.8097,779.193,2.49561,1,1,775.67,2.1
"Apr 15, 10:00 am",2965.66,11.4,23.8811,877,135,3083.9,887,36.8213,950.785,2.96566,1,1,950.058,2.1
"Apr 15, 11:00 am",3228.54,12.6,9.18008,879,150,3359.3,959,36.2128,1031.82,3.22854,1,1,1031.78,3.6
"Apr 15, 12:00 pm",3267.57,13.8,5.68905,899,145,3400.24,978,38.0025,1053.72,3.26757,1,1,1053.71,3.6
"Apr 15, 01:00 pm",3046.99,14.5,20.3619,879,140,3169.03,912,37.096,978.055,3.04699,1,1,977.62,3.6
"Apr 15, 02:00 pm",2491.13,15.2,35.0731,802,152,2588.5,773,43.1675,826.047,2.49113,1,1,823.444,0.9
"Apr 15, 03:00 pm",1968.17,15.9,49.7643,792,119,2045.03,614,37.9776,643.728,1.96817,1,1,633.66,0.9
"Apr 15, 04:00 pm",1221.67,16,64.413,667,108,1273.75,400,30.0822,403.416,1.22167,1,1,379.672,0.9
"Apr 15, 05:00 pm",416.496,16.2,78.9807,394,79,447.664,169,21.1394,152.886,0.416496,1,1,127.928,0.9
"Apr 15, 06:00 pm",0,16.3,89.9782,5,3,10.5017,3,14.7745,2.9154,0,1,3,2.9154,0.9
"Apr 15, 07:00 pm",0,14.7,0,0,0,0,0,14.7,0,0,1,0,0,0.9
"Apr 15, 08:00 pm",0,13.1,0,0,0,0,0,13.1,0,0,1,0,0,2.2
"Apr 15, 09:00 pm",0,11.6,0,0,0,0,0,11.6,0,0,1,0,0,2.2
"Apr 15, 10:00 pm",0,10.3,0,0,0,0,0,10.3,0,0,1,0,0,2.2
"Apr 15, 11:00 pm",0,9,0,0,0,0,0,9,0,0,1,0,0,3.4
"Apr 16, 12:00 am",0,7.7,0,0,0,0,0,7.7,0,0,1,0,0,3.4
"Apr 16, 01:00 am",0,6.8,0,0,0,0,0,6.8,0,0,1,0,0,3.4
"Apr 16, 02:00 am",0,5.9,0,0,0,0,0,5.9,0,0,1,0,0,2.3
"Apr 16, 03:00 am",0,5,0,0,0,0,0,5,0,0,1,0,0,2.3
"Apr 16, 04:00 am",0,4.9,0,0,0,0,0,4.9,0,0,1,0,0,2.3
"Apr 16, 05:00 am",0,4.8,91.6638,33,2,7.34943,3,3.20996,1.93969,0,1,2,1.93969,4.2
"Apr 16, 06:00 am",265.039,4.7,82.3487,200,67,292.936,103,5.03536,90.18,0.265039,1,1,77.9193,4.2
"Apr 16, 07:00 am",1074.78,8,67.8157,487,145,1122.6,336,13.7834,331.226,1.07478,1,1,310.269,4.2
"Apr 16, 08:00 am",1947.5,11.2,53.1844,751,128,2023.6,567,21.017,590.439,1.9475,1,1,577.954,5.8
"Apr 16, 09:00 am",2585.83,14.5,38.504,832,131,2687.18,751,28.418,798.459,2.58583,1,1,794.611,5.8
"Apr 16, 10:00 am",3054.19,15.8,23.7969,853,160,3176.57,893,32.8953,960.553,3.05419,1,1,959.854,5.8
"Apr 16, 11:00 am",3062.72,17.2,9.08591,673,287,3185.51,908,36.5009,979.833,3.06272,1,1,979.797,5
"Apr 16, 12:00 pm",2796.64,18.6,5.69464,532,336,2907.2,830,36.2701,893.18,2.79664,1,1,893.17,5
"Apr 16, 01:00 pm",2405.24,19.2,20.3946,372,394,2499.06,721,34.1734,760.056,2.40524,1,1,759.871,5
"Apr 16, 02:00 pm",1738.13,19.8,35.1024,218,354,1806.79,523,29.1139,536.767,1.73813,1,1,536.058,6
"Apr 16, 03:00 pm",682.997,20.4,49.7861,24,198,720.428,213,23.6593,208.604,0.682998,1,1,208.299,6
"Apr 16, 04:00 pm",1111.83,20.3,64.4248,393,183,1160.71,356,25.6688,352.777,1.11183,1,1,338.777,6
"Apr 16, 05:00 pm",415.917,20.1,78.9803,400,79,447.072,171,22.4628,153.882,0.415917,1,1,128.544,4.9
"Apr 16, 06:00 pm",0,20,90.0463,0,3,10.0158,3,19.0271,2.83457,0,1,3,2.83457,4.9
"Apr 16, 07:00 pm",0,18.4,0,0,0,0,0,18.4,0,0,1,0,0,4.9
"Apr 16, 08:00 pm",0,16.9,0,0,0,0,0,16.9,0,0,1,0,0,5.1
"Apr 16, 09:00 pm",0,15.4,0,0,0,0,0,15.4,0,0,1,0,0,5.1
"Apr 16, 10:00 pm",0,14.5,0,0,0,0,0,14.5,0,0,1,0,0,5.1
"Apr 16, 11:00 pm",0,13.6,0,0,0,0,0,13.6,0,0,1,0,0,6.5
"Apr 17, 12:00 am",0,12.7,0,0,0,0,0,12.7,0,0,1,0,0,6.5
"Apr 17, 01:00 am",0,12.2,0,0,0,0,0,12.2,0,0,1,0,0,6.5
"Apr 17, 02:00 am",0,11.7,0,0,0,0,0,11.7,0,0,1,0,0,4.8
"Apr 17, 03:00 am",0,11.2,0,0,0,0,0,11.2,0,0,1,0,0,4.8
"Apr 17, 04:00 am",0,11,0,0,0,0,0,11,0,0,1,0,0,4.8
"Apr 17, 05:00 am",0,10.9,91.679,18,2,7.15489,3,9.41875,1.93969,0,1,2,1.93969,4.4
"Apr 17, 06:00 am",252.111,10.8,82.2334,105,73,279.738,92,11.0327,82.8366,0.252111,1,1,76.377,4.4
"Apr 17, 07:00 am",477.36,13.5,67.712,11,145,509.901,149,15.1829,142.285,0.47736,1,1,141.814,4.4
"Apr 17, 08:00 am",1417.37,16.2,53.0912,241,283,1475.44,425,21.6697,426.648,1.41737,1,1,422.67,8
"Apr 17, 09:00 am",1560.53,19,38.4197,139,362,1623.21,466,25.4625,473.945,1.56053,1,1,473.307,8
"Apr 17, 10:00 am",2561.75,20.6,23.7193,489,331,2662.08,753,31.9735,801.184,2.56175,1,1,800.787,8
"Apr 17, 11:00 am",2923.78,22.2,9.0067,553,363,3040.09,874,36.8403,936.678,2.92378,1,1,936.65,7.2
"Apr 17, 12:00 pm",2190.57,23.8,5.72097,276,400,2275.83,657,34.7839,694.083,2.19057,1,1,694.078,7.2
"Apr 17, 01:00 pm",2744.41,24.1,20.4316,534,359,2852.65,830,37.8178,883.462,2.74441,1,1,883.196,7.2
"Apr 17, 02:00 pm",1844.44,24.4,35.1333,281,340,1916.83,559,33.0009,580.419,1.84444,1,1,579.501,7.9
"Apr 17, 03:00 pm",683.42,24.7,49.8082,17,210,720.861,221,27.5325,212.481,0.68342,1,1,212.264,7.9
"Apr 17, 04:00 pm",776.055,23.8,64.4363,108,203,815.826,251,26.739,243.174,0.776055,1,1,239.324,7.9
"Apr 17, 05:00 pm",275.07,22.9,78.9792,35,88,303.177,96,23.8054,89.935,0.27507,1,1,87.7179,5.3
"Apr 17, 06:00 pm",0,22,90.1133,0,3,9.92547,3,21.0006,2.83457,0,1,3,2.83457,5.3
"Apr 17, 07:00 pm",0,20.1,0,0,0,0,0,20.1,0,0,1,0,0,5.3
"Apr 17, 08:00 pm",0,18.3,0,0,0,0,0,18.3,0,0,1,0,0,6.2
"Apr 17, 09:00 pm",0,16.5,0,0,0,0,0,16.5,0,0,1,0,0,6.2
"Apr 17, 10:00 pm",0,15.9,0,0,0,0,0,15.9,0,0,1,0,0,6.2
"Apr 17, 11:00 pm",0,15.4,0,0,0,0,0,15.4,0,0,1,0,0,6.3
"Apr 18, 12:00 am",0,14.9,0,0,0,0,0,14.9,0,0,1,0,0,6.3
"Apr 18, 01:00 am",0,14.6,0,0,0,0,0,14.6,0,0,1,0,0,6.3
"Apr 18, 02:00 am",0,14.2,0,0,0,0,0,14.2,0,0,1,0,0,3.6
"Apr 18, 03:00 am",0,13.9,0,0,0,0,0,13.9,0,0,1,0,0,3.6
"Apr 18, 04:00 am",0,14,0,0,0,0,0,14,0,0,1,0,0,3.6
"Apr 18, 05:00 am",0,14.1,91.6941,0,2,7.04877,2,12.8054,1.93969,0,1,2,1.93969,5.2
"Apr 18, 06:00 am",171.597,14.2,82.1205,0,58,197.579,58,13.9206,54.641,0.171597,1,1,54.641,5.2
"Apr 18, 07:00 am",274.129,16.2,67.6113,0,89,302.216,89,16.6082,84.5943,0.274129,1,1,84.5943,5.2
"Apr 18, 08:00 am",317.755,18.2,53.0015,0,103,346.767,103,18.8299,98.0497,0.317755,1,1,98.0497,6.8
"Apr 18, 09:00 am",393.339,20.2,38.3399,0,127,423.993,127,21.2533,121.227,0.393339,1,1,121.227,6.8
"Apr 18, 10:00 am",2617.92,20.4,23.6484,468,372,2720.65,777,32.9471,822.673,2.61792,1,1,822.297,6.8
"Apr 18, 11:00 am",496.418,20.6,8.94251,3,156,529.395,159,23.0773,152.65,0.496418,1,1,152.65,6.5
"Apr 18, 12:00 pm",589.384,20.7,5.76714,3,184,624.541,187,22.8439,179.89,0.589384,1,1,179.889,6.5
"Apr 18, 01:00 pm",462.285,20.3,20.4728,0,148,494.482,148,21.8281,141.758,0.462285,1,1,141.758,6.5
"Apr 18, 02:00 pm",546.801,19.9,35.1658,5,170,580.95,174,22.2797,166.912,0.546802,1,1,166.896,4.5
"Apr 18, 03:00 pm",1230.43,19.5,49.8307,135,291,1282.77,376,26.2731,377.2,1.23043,1,1,375.474,4.5
"Apr 18, 04:00 pm",1199.45,20,64.4474,532,154,1250.88,390,27.3698,387.024,1.19945,1,1,368.047,4.5
"Apr 18, 05:00 pm",409.904,20.4,78.9772,415,76,440.925,174,23.4356,153.64,0.409904,1,1,127.352,3.2
"Apr 18, 06:00 pm",0,20.8,90.179,23,4,10.5006,6,19.7032,2.98098,0,1,3,2.98098,3.2
"Apr 18, 07:00 pm",0,19,0,0,0,0,0,19,0,0,1,0,0,3.2
"Apr 18, 08:00 pm",0,17.3,0,0,0,0,0,17.3,0,0,1,0,0,4.4
"Apr 18, 09:00 pm",0,15.5,0,0,0,0,0,15.5,0,0,1,0,0,4.4
"Apr 18, 10:00 pm",0,14.2,0,0,0,0,0,14.2,0,0,1,0,0,4.4
"Apr 18, 11:00 pm",0,12.9,0,0,0,0,0,12.9,0,0,1,0,0,3.5
"Apr 19, 12:00 am",0,11.6,0,0,0,0,0,11.6,0,0,1,0,0,3.5
"Apr 19, 01:00 am",0,10.7,0,0,0,0,0,10.7,0,0,1,0,0,3.5
"Apr 19, 02:00 am",0,9.7,0,0,0,0,0,9.7,0,0,1,0,0,0.8
"Apr 19, 03:00 am",0,8.8,0,0,0,0,0,8.8,0,0,1,0,0,0.8
"Apr 19, 04:00 am",0,8.4,0,0,0,0,0,8.4,0,0,1,0,0,0.8
"Apr 19, 05:00 am",0,8,91.7093,57,3,7.7242,5,5.59631,2.05956,0,1,2,2.05956,1.3
