,"AC inverter power | (W)","Ambient temperature | (C)","Angle of incidence | (deg)","Beam irradiance | (W/m2)","Diffuse irradiance | (W/m2)","DC array power | (W)","Global horizontal irradiance | (W/m2)","Module temperature | (C)","Plane of array irradiance | (W/m2)","Power generated by system | (kW)","Shading factor for beam radiation","Sun up over horizon | (0/1)","Transmitted plane of array irradiance | (W/m2)","Wind speed | (m/s)"
"Apr 3, 06:00 am",157.194,14.7,84.0046,75,49,182.888,58,14.5537,54.9709,0.157194,1,1,50.7217,10.7
"Apr 3, 07:00 am",865.867,16.1,69.8481,364,145,907.971,260,18.693,273.911,0.865867,1,1,256.572,10.7
"Apr 3, 08:00 am",261.825,17.5,55.6598,0,86,289.654,86,18.4671,81.7653,0.261825,1,1,81.7653,3.5
"Apr 3, 09:00 am",356.214,18.9,41.6291,0,115,386.055,115,20.0838,109.787,0.356214,1,1,109.787,3.5
"Apr 3, 10:00 am",878.042,19.5,28.1197,11,264,920.469,272,24.3589,267.025,0.878042,1,1,267.009,3.5
"Apr 3, 11:00 am",453.824,20.2,16.579,0,145,485.829,145,21.6757,139.179,0.453824,1,1,139.179,7.2
"Apr 3, 12:00 pm",452.86,20.8,13.6775,0,145,484.844,145,22.1519,139.204,0.45286,1,1,139.204,7.2
"Apr 3, 01:00 pm",417.167,20.4,22.9684,0,134,448.35,134,21.5747,128.382,0.417167,1,1,128.382,7.2
"Apr 3, 02:00 pm",507.166,20,35.9881,1,160,540.391,161,21.3298,154.566,0.507166,1,1,154.563,9.3
"Apr 3, 03:00 pm",422.24,19.7,49.8696,0,135,453.536,135,20.7051,129.347,0.42224,1,1,129.347,9.3
"Apr 3, 04:00 pm",1264.66,18.4,64.0116,526,158,1318.03,366,22.9985,398.195,1.26466,1,1,379.911,9.3
"Apr 3, 05:00 pm",446.58,17.2,78.1992,463,66,478.422,160,18.5583,164.204,0.44658,1,1,135.108,11.8
"Apr 3, 06:00 pm",0,16,88.6484,12,0,0.133722,1,15.3329,0.283048,0,1,3,0.0372161,11.8
"Apr 3, 07:00 pm",0,13.9,0,0,0,0,0,13.9,0,0,1,0,0,11.8
"Apr 3, 08:00 pm",0,11.9,0,0,0,0,0,11.9,0,0,1,0,0,12.9
"Apr 3, 09:00 pm",0,9.8,0,0,0,0,0,9.8,0,0,1,0,0,12.9
"Apr 3, 10:00 pm",0,8.5,0,0,0,0,0,8.5,0,0,1,0,0,12.9
"Apr 3, 11:00 pm",0,7.2,0,0,0,0,0,7.2,0,0,1,0,0,12.9
"Apr 4, 12:00 am",0,5.8,0,0,0,0,0,5.8,0,0,1,0,0,12.9
"Apr 4, 01:00 am",0,4.6,0,0,0,0,0,4.6,0,0,1,0,0,12.9
"Apr 4, 02:00 am",0,3.4,0,0,0,0,0,3.4,0,0,1,0,0,10.4
"Apr 4, 03:00 am",0,2.1,0,0,0,0,0,2.1,0,0,1,0,0,10.4
"Apr 4, 04:00 am",0,1.2,0,0,0,0,0,1.2,0,0,1,0,0,10.4
"Apr 4, 05:00 am",0,0.2,91.3785,16,1,3.73979,1,-0.94401,0.969846,0,1,2,0.969846,7.3
"Apr 4, 06:00 am",201.027,-0.8,83.8208,250,47,227.604,78,-0.813456,73.3895,0.201027,1,1,59.0572,7.3
"Apr 4, 07:00 am",872.296,-0.1,69.6631,386,119,914.571,243,2.87058,259.254,0.872296,1,1,241.029,7.3
"Apr 4, 08:00 am",1915.67,0.5,55.4688,591,195,1990.61,492,6.77704,545.13,1.91567,1,1,533.485,9.8
"Apr 4, 09:00 am",1500.53,1.1,41.4202,139,303,1561.26,394,5.92611,417.733,1.50053,1,1,416.881,9.8
"Apr 4, 10:00 am",3140.23,2.3,27.8681,695,254,3266.71,785,13.3288,902.013,3.14023,1,1,901.034,9.8
"Apr 4, 11:00 am",3124.56,3.5,16.2328,596,294,3250.29,787,15.0573,903.611,3.12456,1,1,903.464,9.6
"Apr 4, 12:00 pm",3496.37,4.6,13.3392,823,193,3640.57,882,17.7636,1024.51,3.49637,1,1,1024.4,9.6
"Apr 4, 01:00 pm",3328.19,5.5,22.8062,901,127,3463.87,844,18.132,976.952,3.32819,1,1,976.31,9.6
"Apr 4, 02:00 pm",2904.92,6.3,35.9011,870,120,3020.37,732,16.2686,847.228,2.90492,1,1,844.145,10.9
"Apr 4, 03:00 pm",2215.92,7.2,49.8124,810,109,2302.17,570,14.7,649.233,2.21592,1,1,638.896,10.9
"Apr 4, 04:00 pm",1366.19,6.7,63.9654,703,93,1422.66,373,11.2177,413.117,1.36619,1,1,388.747,10.9
"Apr 4, 05:00 pm",475.71,6.2,78.1541,466,67,508.213,163,7.70658,166.018,0.47571,1,1,136.751,9.8
"Apr 4, 06:00 pm",0,5.7,88.7116,0,1,3.55237,1,4.89664,0.944349,0,1,3,0.944349,9.8
"Apr 4, 07:00 pm",0,4.5,0,0,0,0,0,4.5,0,0,1,0,0,9.8
"Apr 4, 08:00 pm",0,3.2,0,0,0,0,0,3.2,0,0,1,0,0,8.8
"Apr 4, 09:00 pm",0,2,0,0,0,0,0,2,0,0,1,0,0,8.8
"Apr 4, 10:00 pm",0,1.4,0,0,0,0,0,1.4,0,0,1,0,0,8.8
"Apr 4, 11:00 pm",0,0.8,0,0,0,0,0,0.8,0,0,1,0,0,7.3
"Apr 5, 12:00 am",0,0.2,0,0,0,0,0,0.2,0,0,1,0,0,7.3
"Apr 5, 01:00 am",0,-0.5,0,0,0,0,0,-0.5,0,0,1,0,0,7.3
"Apr 5, 02:00 am",0,-1.2,0,0,0,0,0,-1.2,0,0,1,0,0,8
"Apr 5, 03:00 am",0,-1.9,0,0,0,0,0,-1.9,0,0,1,0,0,8
"Apr 5, 04:00 am",0,-2.2,0,0,0,0,0,-2.2,0,0,1,0,0,8
"Apr 5, 05:00 am",0,-2.5,91.3865,15,1,3.78288,1,-3.69416,0.969846,0,1,2,0.969846,6.9
"Apr 5, 06:00 am",230.731,-2.8,83.6381,193,58,257.916,83,-2.75409,77.5679,0.230731,1,1,66.3824,6.9
"Apr 5, 07:00 am",1036.86,-1.9,69.48,633,84,1083.62,291,2.06763,314.232,1.03686,1,1,284.607,6.9
"Apr 5, 08:00 am",1894.22,-1,55.2805,708,121,1968.39,480,6.54859,540.769,1.89422,1,1,527.009,7.4
"Apr 5, 09:00 am",2689.31,0,41.2148,803,141,2795.13,669,11.3216,768.96,2.68931,1,1,764.128,7.4
"Apr 5, 10:00 am",3217.34,1.3,27.6209,891,125,3347.55,809,15.4067,933.177,3.21734,1,1,931.961,7.4
"Apr 5, 11:00 am",3441.74,2.6,15.8902,905,132,3583.14,883,20.741,1022.28,3.44174,1,1,1022.07,5.9
"Apr 5, 12:00 pm",3418.71,4,13.0048,839,175,3558.94,880,22.2661,1022.46,3.41871,1,1,1022.35,5.9
"Apr 5, 01:00 pm",3136.69,4.7,22.6494,770,190,3263,805,21.4041,934.14,3.13669,1,1,933.604,5.9
"Apr 5, 02:00 pm",2541.63,5.4,35.8175,527,285,2641.11,658,16.3084,740.133,2.54163,1,1,738.282,7.8
"Apr 5, 03:00 pm",910.042,6.2,49.7571,50,228,953.322,257,9.70611,259.407,0.910043,1,1,258.772,7.8
"Apr 5, 04:00 pm",532.279,6,63.9202,14,152,566.088,158,7.45075,152.639,0.532279,1,1,152.155,7.8
"Apr 5, 05:00 pm",134.992,5.8,78.1093,0,45,160.246,45,5.48266,42.7067,0.134992,1,1,42.7067,7
"Apr 5, 06:00 pm",0,5.6,88.7743,6,2,6.95215,2,4.50697,1.95798,0,1,3,1.84504,7
"Apr 5, 07:00 pm",0,4.8,0,0,0,0,0,4.8,0,0,1,0,0,7
"Apr 5, 08:00 pm",0,4,0,0,0,0,0,4,0,0,1,0,0,7.1
"Apr 5, 09:00 pm",0,3.2,0,0,0,0,0,3.2,0,0,1,0,0,7.1
"Apr 5, 10:00 pm",0,2.6,0,0,0,0,0,2.6,0,0,1,0,0,7.1
"Apr 5, 11:00 pm",0,2.1,0,0,0,0,0,2.1,0,0,1,0,0,6.3
"Apr 6, 12:00 am",0,1.5,0,0,0,0,0,1.5,0,0,1,0,0,6.3
"Apr 6, 01:00 am",0,1.2,0,0,0,0,0,1.2,0,0,1,0,0,6.3
"Apr 6, 02:00 am",0,0.9,0,0,0,0,0,0.9,0,0,1,0,0,9
"Apr 6, 03:00 am",0,0.5,0,0,0,0,0,0.5,0,0,1,0,0,9
"Apr 6, 04:00 am",0,0.1,0,0,0,0,0,0.1,0,0,1,0,0,9
"Apr 6, 05:00 am",0,-0.3,91.393,6,1,3.74745,1,-1.43298,0.969846,0,1,2,0.969846,7.4
"Apr 6, 06:00 am",183.562,-0.7,83.4567,65,53,209.785,62,-0.947758,58.208,0.183562,1,1,54.403,7.4
"Apr 6, 07:00 am",911.718,-1,69.299,407,120,955.043,255,2.08866,269.741,0.911718,1,1,250.86,7.4
"Apr 6, 08:00 am",1457.18,-1.2,55.095,291,229,1516.51,378,2.81665,405.154,1.45718,1,1,399.575,11.4
"Apr 6, 09:00 am",2387.13,-1.5,41.013,537,236,2480.21,592,5.61922,664.55,2.38713,1,1,661.38,11.4
"Apr 6, 10:00 am",3126.51,-1.1,27.3784,705,221,3252.34,765,8.68558,879.821,3.12651,1,1,878.888,11.4
"Apr 6, 11:00 am",3546.14,-0.8,15.5516,840,172,3692.92,872,11.4858,1010.48,3.54614,1,1,1010.3,10.3
"Apr 6, 12:00 pm",3636.36,-0.4,12.6747,847,188,3802.53,903,12.4023,1044.62,3.63636,1,1,1044.51,10.3
"Apr 6, 01:00 pm",3141.07,0,22.4981,645,261,3267.59,778,10.9133,892.12,3.14107,1,1,891.681,10.3
"Apr 6, 02:00 pm",2735.77,0.3,35.7372,630,236,2843.63,683,9.56816,773.608,2.73577,1,1,771.414,10.4
"Apr 6, 03:00 pm",1513.81,0.7,49.7038,232,266,1574.97,399,5.52762,422.756,1.51381,1,1,419.821,10.4
"Apr 6, 04:00 pm",1025.15,0.7,63.8759,245,179,1071.58,278,3.68055,291.832,1.02515,1,1,283.384,10.4
"Apr 6, 05:00 pm",522.43,0.7,78.0647,349,95,556.009,169,2.1112,167.952,0.52243,1,1,146.06,9.9
"Apr 6, 06:00 pm",0,0.7,88.8363,31,2,6.00628,4,-0.0979335,2.12069,0,1,3,1.56316,9.9
"Apr 6, 07:00 pm",0,0.4,0,0,0,0,0,0.4,0,0,1,0,0,9.9
"Apr 6, 08:00 pm",0,0.1,0,0,0,0,0,0.1,0,0,1,0,0,10.5
"Apr 6, 09:00 pm",0,-0.2,0,0,0,0,0,-0.2,0,0,1,0,0,10.5
"Apr 6, 10:00 pm",0,-0.7,0,0,0,0,0,-0.7,0,0,1,0,0,10.5
"Apr 6, 11:00 pm",0,-1.1,0,0,0,0,0,-1.1,0,0,1,0,0,10.2
"Apr 7, 12:00 am",0,-1.6,0,0,0,0,0,-1.6,0,0,1,0,0,10.2
"Apr 7, 01:00 am",0,-2,0,0,0,0,0,-2,0,0,1,0,0,10.2
"Apr 7, 02:00 am",0,-2.4,0,0,0,0,0,-2.4,0,0,1,0,0,10.5
"Apr 7, 03:00 am",0,-2.8,0,0,0,0,0,-2.8,0,0,1,0,0,10.5
"Apr 7, 04:00 am",0,-3.6,0,0,0,0,0,-3.6,0,0,1,0,0,10.5
"Apr 7, 05:00 am",0,-4.4,91.3984,21,1,3.81001,1,-5.42578,0.969846,0,1,2,0.969846,8.6
"Apr 7, 06:00 am",220.258,-5.2,83.2768,206,52,247.227,81,-5.18719,75.1641,0.220258,1,1,62.9941,8.6
"Apr 7, 07:00 am",1024.51,-4.6,69.1203,555,97,1070.92,284,-1.33173,302.795,1.02451,1,1,277.273,8.6
"Apr 7, 08:00 am",2021.56,-4,54.9123,752,118,2100.4,506,2.33141,566.504,2.02156,1,1,552.278,10.3
"Apr 7, 09:00 am",2744.85,-3.3,40.8149,818,126,2853.11,671,5.69482,765.806,2.74485,1,1,761.068,10.3
"Apr 7, 10:00 am",3318.73,-2.6,27.1405,875,131,3453.94,810,8.63812,934.297,3.31873,1,1,933.173,10.3
"Apr 7, 11:00 am",3599.29,-1.8,15.2171,911,131,3748.85,894,12.308,1029.53,3.59929,1,1,1029.34,8.7
"Apr 7, 12:00 pm",3635.61,-1.1,12.3491,913,133,3787.08,907,13.3017,1044.55,3.63561,1,1,1044.44,8.7
"Apr 7, 01:00 pm",3414.8,-0.2,22.3523,902,128,3554.83,854,13.3338,981.13,3.4148,1,1,980.528,8.7
"Apr 7, 02:00 pm",2953.67,0.6,35.6601,872,120,3071.36,742,13.3952,850.418,2.95367,1,1,847.405,7.6
"Apr 7, 03:00 pm",2263.58,1.4,49.6522,813,109,2351.7,579,11.0523,652.383,2.26358,1,1,642.141,7.6
"Apr 7, 04:00 pm",1400.4,1.6,63.8325,708,93,1457.94,382,7.45738,416.23,1.4004,1,1,391.881,7.6
"Apr 7, 05:00 pm",501.566,1.7,78.0202,480,69,534.662,172,3.78717,171.549,0.501566,1,1,141.458,6.7
"Apr 7, 06:00 pm",0,1.8,88.8978,33,3,8.80524,5,0.819689,2.86625,0,1,3,2.30047,6.7
"Apr 7, 07:00 pm",0,1.4,0,0,0,0,0,1.4,0,0,1,0,0,6.7
"Apr 7, 08:00 pm",0,1,0,0,0,0,0,1,0,0,1,0,0,5.9
"Apr 7, 09:00 pm",0,0.6,0,0,0,0,0,0.6,0,0,1,0,0,5.9
"Apr 7, 10:00 pm",0,-0.2,0,0,0,0,0,-0.2,0,0,1,0,0,5.9
"Apr 7, 11:00 pm",0,-1,0,0,0,0,0,-1,0,0,1,0,0,3.3
"Apr 8, 12:00 am",0,-1.7,0,0,0,0,0,-1.7,0,0,1,0,0,3.3
"Apr 8, 01:00 am",0,-2.3,0,0,0,0,0,-2.3,0,0,1,0,0,3.3
"Apr 8, 02:00 am",0,-2.8,0,0,0,0,0,-2.8,0,0,1,0,0,5.1
"Apr 8, 03:00 am",0,-3.4,0,0,0,0,0,-3.4,0,0,1,0,0,5.1
"Apr 8, 04:00 am",0,-3.8,0,0,0,0,0,-3.8,0,0,1,0,0,5.1
"Apr 8, 05:00 am",0,-4.2,91.4027,33,1,3.81049,2,-5.45692,0.969846,0,1,2,0.969846,6.4
"Apr 8, 06:00 am",252.456,-4.6,83.0984,292,55,280.091,97,-4.36512,89.0065,0.252456,1,1,71.61,6.4
"Apr 8, 07:00 am",1091.67,-2.9,68.9438,611,99,1139.97,307,1.47923,326.513,1.09167,1,1,298.661,6.4
"Apr 8, 08:00 am",1943.9,-1.3,54.7326,760,109,2019.87,505,10.1317,563.491,1.9439,1,1,549.303,4.1
"Apr 8, 09:00 am",2677.45,0.4,40.6207,853,118,2782.75,690,17.1605,785.729,2.67745,1,1,780.878,4.1
"Apr 8, 10:00 am",3127.64,1.4,26.9076,883,128,3253.51,817,21.8084,933.732,3.12764,1,1,932.632,4.1
"Apr 8, 11:00 am",3453.61,2.4,14.8871,912,131,3595.62,898,21.9767,1031.68,3.45361,1,1,1031.5,5.3
"Apr 8, 12:00 pm",3479.85,3.4,12.0283,914,133,3623.2,911,23.4009,1046.42,3.47985,1,1,1046.32,5.3
"Apr 8, 01:00 pm",3237.77,4.1,22.212,884,133,3368.97,848,22.6925,970.276,3.23777,1,1,969.699,5.3
"Apr 8, 02:00 pm",2853.99,4.9,35.5862,873,120,2967.13,745,21.3418,851.697,2.85399,1,1,848.704,5.2
"Apr 8, 03:00 pm",2199.37,5.7,49.6024,814,110,2284.97,582,18.1984,654.44,2.19937,1,1,644.227,5.2
"Apr 8, 04:00 pm",1370.36,5.6,63.7899,686,103,1426.96,385,13.2435,416.971,1.37036,1,1,393.439,5.2
"Apr 8, 05:00 pm",477.862,5.6,77.9758,465,67,510.414,169,8.05601,166.684,0.477862,1,1,137.553,5.2
"Apr 8, 06:00 pm",0,5.5,88.9585,12,4,13.7408,5,4.415,3.84088,0,1,3,3.64525,5.2
"Apr 8, 07:00 pm",0,4.7,0,0,0,0,0,4.7,0,0,1,0,0,5.2
"Apr 8, 08:00 pm",0,3.9,0,0,0,0,0,3.9,0,0,1,0,0,4.6
"Apr 8, 09:00 pm",0,3,0,0,0,0,0,3,0,0,1,0,0,4.6
"Apr 8, 10:00 pm",0,2.4,0,0,0,0,0,2.4,0,0,1,0,0,4.6
"Apr 8, 11:00 pm",0,1.7,0,0,0,0,0,1.7,0,0,1,0,0,1.9
"Apr 9, 12:00 am",0,1,0,0,0,0,0,1,0,0,1,0,0,1.9
"Apr 9, 01:00 am",0,0.4,0,0,0,0,0,0.4,0,0,1,0,0,1.9
"Apr 9, 02:00 am",0,-0.3,0,0,0,0,0,-0.3,0,0,1,0,0,2.5
"Apr 9, 03:00 am",0,-0.9,0,0,0,0,0,-0.9,0,0,1,0,0,2.5
"Apr 9, 04:00 am",0,-1.2,0,0,0,0,0,-1.2,0,0,1,0,0,2.5
"Apr 9, 05:00 am",0,-1.5,91.4062,30,1,3.77695,2,-3.31545,0.969846,0,1,2,0.969846,3.6
"Apr 9, 06:00 am",232.772,-1.8,82.9217,242,53,259.999,89,-1.69414,81.7435,0.232772,1,1,67.2147,3.6
"Apr 9, 07:00 am",987.928,0.1,68.7697,504,110,1033.32,284,5.53459,298.225,0.987928,1,1,275.449,3.6
"Apr 9, 08:00 am",1866.51,2,54.5559,667,146,1939.69,496,14.1046,549.157,1.86651,1,1,536.867,3.3
"Apr 9, 09:00 am",2257.55,3.9,40.4303,547,229,2345.43,598,19.3515,667.819,2.25755,1,1,664.765,3.3
"Apr 9, 10:00 am",2765.79,5,26.6797,580,286,2874.97,741,24.5511,835.425,2.76579,1,1,834.723,3.3
"Apr 9, 11:00 am",2321.52,6.1,14.5618,298,377,2411.95,629,22.7998,694.636,2.32152,1,1,694.582,3.3
"Apr 9, 12:00 pm",1134.34,7.1,11.7123,16,320,1183.87,334,14.9439,328.907,1.13434,1,1,328.906,3.3
"Apr 9, 01:00 pm",1143.53,7.5,22.0772,19,320,1193.32,335,14.4662,330.834,1.14353,1,1,330.821,3.3
"Apr 9, 02:00 pm",1563.46,7.8,35.5154,128,345,1626.23,437,19.2569,461.158,1.56346,1,1,460.723,2.2
"Apr 9, 03:00 pm",571.661,8.1,49.5542,3,171,606.397,173,12.1577,166.428,0.571661,1,1,166.39,2.2
"Apr 9, 04:00 pm",364.27,8.2,63.748,0,112,394.286,112,9.63726,106.993,0.36427,1,1,106.993,2.2
"Apr 9, 05:00 pm",171.315,8.3,77.9314,0,56,197.292,56,8.05083,53.1674,0.171315,1,1,53.1674,1.4
"Apr 9, 06:00 pm",0,8.4,89.0185,0,4,14.1322,4,6.34609,3.78038,0,1,3,3.78038,1.4
"Apr 9, 07:00 pm",0,7.9,0,0,0,0,0,7.9,0,0,1,0,0,1.4
"Apr 9, 08:00 pm",0,7.4,0,0,0,0,0,7.4,0,0,1,0,0,1.5
"Apr 9, 09:00 pm",0,6.9,0,0,0,0,0,6.9,0,0,1,0,0,1.5
"Apr 9, 10:00 pm",0,6.4,0,0,0,0,0,6.4,0,0,1,0,0,1.5
"Apr 9, 11:00 pm",0,5.8,0,0,0,0,0,5.8,0,0,1,0,0,5.4
"Apr 10, 12:00 am",0,5.2,0,0,0,0,0,5.2,0,0,1,0,0,5.4
"Apr 10, 01:00 am",0,4.8,0,0,0,0,0,4.8,0,0,1,0,0,5.4
"Apr 10, 02:00 am",0,4.4,0,0,0,0,0,4.4,0,0,1,0,0,5.5
"Apr 10, 03:00 am",0,4,0,0,0,0,0,4,0,0,1,0,0,5.5
"Apr 10, 04:00 am",0,4,0,0,0,0,0,4,0,0,1,0,0,5.5
"Apr 10, 05:00 am",0,3.9,91.4089,0,1,3.68243,1,2.71748,0.969846,0,1,2,0.969846,6.8
"Apr 10, 06:00 am",149.712,3.9,82.7469,0,49,175.257,49,3.45698,46.3034,0.149712,1,1,46.3034,6.8
"Apr 10, 07:00 am",530.978,5.3,68.5981,31,145,564.757,156,6.65882,152.666,0.530978,1,1,151.277,6.8
"Apr 10, 08:00 am",465.849,6.7,54.3823,0,140,498.127,140,7.82712,134.108,0.465849,1,1,134.108,7.3
"Apr 10, 09:00 am",620.057,8,40.244,0,185,655.95,185,9.80774,178.132,0.620057,1,1,178.132,7.3
"Apr 10, 10:00 am",477.274,7.9,26.457,0,144,509.813,144,9.12295,138.032,0.477274,1,1,138.032,7.3
"Apr 10, 11:00 am",499.58,7.7,14.2414,0,150,532.631,150,8.81417,144.015,0.49958,1,1,144.015,8.9
"Apr 10, 12:00 pm",577.201,7.5,11.4016,0,172,612.068,172,8.91538,165.567,0.577201,1,1,165.567,8.9
"Apr 10, 01:00 pm",530.958,7.6,21.9477,0,159,564.737,159,8.85536,152.724,0.530959,1,1,152.724,8.9
"Apr 10, 02:00 pm",397.596,7.7,35.4476,0,121,428.344,121,8.36425,115.59,0.397596,1,1,115.59,10.2
"Apr 10, 03:00 pm",369.385,7.8,49.5076,0,113,399.513,113,8.34242,107.8,0.369385,1,1,107.8,10.2
"Apr 10, 04:00 pm",203.241,7.3,63.7067,0,65,229.863,65,7.25271,61.7304,0.203241,1,1,61.7304,10.2
"Apr 10, 05:00 pm",200.312,6.7,77.887,0,64,226.874,64,6.61908,60.7606,0.200312,1,1,60.7606,12.3
"Apr 10, 06:00 pm",2.51964,6.2,89.0778,15,7,25.2389,8,5.51819,6.94661,0.00251964,1,3,6.72738,12.3
"Apr 10, 07:00 pm",0,6.1,0,0,0,0,0,6.1,0,0,1,0,0,12.3
"Apr 10, 08:00 pm",0,6,0,0,0,0,0,6,0,0,1,0,0,10.8
"Apr 10, 09:00 pm",0,5.9,0,0,0,0,0,5.9,0,0,1,0,0,10.8
"Apr 10, 10:00 pm",0,6,0,0,0,0,0,6,0,0,1,0,0,10.8
"Apr 10, 11:00 pm",0,6.1,0,0,0,0,0,6.1,0,0,1,0,0,11.1
"Apr 11, 12:00 am",0,6.3,0,0,0,0,0,6.3,0,0,1,0,0,11.1
"Apr 11, 01:00 am",0,6.6,0,0,0,0,0,6.6,0,0,1,0,0,11.1
"Apr 11, 02:00 am",0,6.9,0,0,0,0,0,6.9,0,0,1,0,0,8.5
"Apr 11, 03:00 am",0,7.2,0,0,0,0,0,7.2,0,0,1,0,0,8.5
"Apr 11, 04:00 am",0,7.4,0,0,0,0,0,7.4,0,0,1,0,0,8.5
"Apr 11, 05:00 am",0,7.5,91.4111,16,3,10.8653,3,6.58945,2.90954,0,1,2,2.90954,9.3
"Apr 11, 06:00 am",270.13,7.7,82.5739,108,77,298.134,94,7.91437,86.8664,0.27013,1,1,80.2952,9.3
"Apr 11, 07:00 am",295.516,8.6,68.4291,0,92,324.054,92,8.89205,87.6491,0.295516,1,1,87.6491,9.3
"Apr 11, 08:00 am",286.922,9.5,54.212,0,90,315.278,90,9.75758,85.599,0.286922,1,1,85.599,10
"Apr 11, 09:00 am",607.22,10.4,40.0618,0,183,642.804,183,11.8229,176.119,0.60722,1,1,176.119,10
"Apr 11, 10:00 am",560.073,9.9,26.2397,0,169,594.534,169,11.2042,162.449,0.560073,1,1,162.449,10
"Apr 11, 11:00 am",530.98,9.4,13.9263,0,160,564.759,160,10.414,153.777,0.53098,1,1,153.777,12.4
"Apr 11, 12:00 pm",518.105,9,11.0964,0,156,551.584,156,9.96414,149.893,0.518105,1,1,149.893,12.4
"Apr 11, 01:00 pm",678.584,8.9,21.8237,1,201,715.906,202,10.3609,194.887,0.678584,1,1,194.886,12.4
"Apr 11, 02:00 pm",405.817,8.9,35.3827,0,124,436.748,124,9.59527,118.494,0.405817,1,1,118.494,11
"Apr 11, 03:00 pm",346.833,8.8,49.4625,0,107,376.47,107,9.25172,101.987,0.346833,1,1,101.987,11
"Apr 11, 04:00 pm",229.635,8.5,63.6661,0,73,256.797,73,8.54816,69.3533,0.229635,1,1,69.3533,11
"Apr 11, 05:00 pm",112.575,8.2,77.8426,0,39,137.39,39,7.82741,36.9886,0.112576,1,1,36.9886,10.5
"Apr 11, 06:00 pm",0,7.8,89.1363,0,2,7.04354,2,6.97058,1.88925,0,1,3,1.88925,10.5
"Apr 11, 07:00 pm",0,7.3,0,0,0,0,0,7.3,0,0,1,0,0,10.5
"Apr 11, 08:00 pm",0,6.8,0,0,0,0,0,6.8,0,0,1,0,0,11.4
"Apr 11, 09:00 pm",0,6.3,0,0,0,0,0,6.3,0,0,1,0,0,11.4
"Apr 11, 10:00 pm",0,5.9,0,0,0,0,0,5.9,0,0,1,0,0,11.4
"Apr 11, 11:00 pm",0,5.4,0,0,0,0,0,5.4,0,0,1,0,0,11
"Apr 12, 12:00 am",0,5,0,0,0,0,0,5,0,0,1,0,0,11
"Apr 12, 01:00 am",0,4.5,0,0,0,0,0,4.5,0,0,1,0,0,11
"Apr 12, 02:00 am",0,4,0,0,0,0,0,4,0,0,1,0,0,10.5
"Apr 12, 03:00 am",0,3.5,0,0,0,0,0,3.5,0,0,1,0,0,10.5
"Apr 12, 04:00 am",0,3,0,0,0,0,0,3,0,0,1,0,0,10.5
"Apr 12, 05:00 am",0,2.6,91.4128,4,2,7.40297,2,1.50107,1.93969,0,1,2,1.93969,7.5
"Apr 12, 06:00 am",203.486,2.1,82.4031,25,62,230.113,66,1.92233,61.9309,0.203486,1,1,60.4009,7.5
"Apr 12, 07:00 am",357.019,2.7,68.2628,0,107,386.878,107,3.20213,102.103,0.357019,1,1,102.103,7.5
"Apr 12, 08:00 am",369.964,3.3,54.0451,0,111,400.105,111,3.80465,105.866,0.369964,1,1,105.866,9.7
"Apr 12, 09:00 am",432.844,3.9,39.8838,0,129,464.378,129,4.63712,123.311,0.432844,1,1,123.311,9.7
"Apr 12, 10:00 am",512.68,4.9,26.0278,0,152,546.033,152,5.94734,145.813,0.51268,1,1,145.813,9.7
"Apr 12, 11:00 am",867.355,5.9,13.6166,2,251,909.499,253,8.44951,245.524,0.867355,1,1,245.523,8.7
"Apr 12, 12:00 pm",803.433,6.9,10.7968,2,234,843.907,236,9.30001,228.665,0.803433,1,1,228.665,8.7
"Apr 12, 01:00 pm",1176.21,7.5,21.7051,31,305,1226.95,330,11.3901,335.543,1.17621,1,1,335.524,8.7
"Apr 12, 02:00 pm",2798.24,8.1,35.3206,692,239,2908.87,743,20.3386,830.507,2.79824,1,1,828.2,7.3
"Apr 12, 03:00 pm",2202.15,8.8,49.4188,743,154,2287.86,594,18.8165,656.047,2.20215,1,1,646.862,7.3
"Apr 12, 04:00 pm",1167.05,8.8,63.626,397,170,1217.53,337,13.8436,350.079,1.16705,1,1,336.595,7.3
"Apr 12, 05:00 pm",530.864,8.9,77.798,427,91,564.64,189,11.7075,181.302,0.530864,1,1,154.624,4.8
"Apr 12, 06:00 pm",1.31498,9,89.1939,51,8,24.012,11,7.99539,7.12877,0.00131498,1,3,6.46933,4.8
"Apr 12, 07:00 pm",0,8.3,0,0,0,0,0,8.3,0,0,1,0,0,4.8
"Apr 12, 08:00 pm",0,7.7,0,0,0,0,0,7.7,0,0,1,0,0,2.3
"Apr 12, 09:00 pm",0,7,0,0,0,0,0,7,0,0,1,0,0,2.3
"Apr 12, 10:00 pm",0,6.7,0,0,0,0,0,6.7,0,0,1,0,0,2.3
"Apr 12, 11:00 pm",0,6.5,0,0,0,0,0,6.5,0,0,1,0,0,2.3
"Apr 13, 12:00 am",0,6.2,0,0,0,0,0,6.2,0,0,1,0,0,2.3
"Apr 13, 01:00 am",0,6,0,0,0,0,0,6,0,0,1,0,0,2.3
"Apr 13, 02:00 am",0,5.7,0,0,0,0,0,5.7,0,0,1,0,0,3.2
"Apr 13, 03:00 am",0,5.5,0,0,0,0,0,5.5,0,0,1,0,0,3.2
"Apr 13, 04:00 am",0,5,0,0,0,0,0,5,0,0,1,0,0,3.2
