,"AC inverter power | (W)","Ambient temperature | (C)","Angle of incidence | (deg)","Beam irradiance | (W/m2)","Diffuse irradiance | (W/m2)","DC array power | (W)","Global horizontal irradiance | (W/m2)","Module temperature | (C)","Plane of array irradiance | (W/m2)","Power generated by system | (kW)","Shading factor for beam radiation","Sun up over horizon | (0/1)","Transmitted plane of array irradiance | (W/m2)","Wind speed | (m/s)"
"Feb 16, 11:00 am",355.355,1.7,33.4008,0,106,385.177,106,2.32132,101.274,0.355355,1,1,101.274,5.9
"Feb 16, 12:00 pm",660.345,3.1,30.7457,3,187,697.218,189,5.23078,185.618,0.660345,1,1,185.612,5.9
"Feb 16, 01:00 pm",435.687,3.7,34.8196,0,129,467.284,129,4.85,124.196,0.435687,1,1,124.196,5.9
"Feb 16, 02:00 pm",283.145,4.3,43.7802,0,87,311.422,87,4.70384,82.7186,0.283145,1,1,82.7186,4.5
"Feb 16, 03:00 pm",205.644,4.9,55.2936,0,65,232.314,65,4.78749,61.7286,0.205644,1,1,61.7286,4.5
"Feb 16, 04:00 pm",121.885,4.6,68.0573,0,41,146.881,41,3.96512,38.8907,0.121885,1,1,38.8907,4.5
"Feb 16, 05:00 pm",55.3758,4.3,79.5134,34,16,79.0875,18,3.21059,23.0327,0.0553758,1,3,20.8732,4
"Feb 16, 06:00 pm",0,4.1,0,0,0,0,0,4.1,0,0,1,0,0,4
"Feb 16, 07:00 pm",0,3.8,0,0,0,0,0,3.8,0,0,1,0,0,4
"Feb 16, 08:00 pm",0,3.5,0,0,0,0,0,3.5,0,0,1,0,0,6.8
"Feb 16, 09:00 pm",0,3.3,0,0,0,0,0,3.3,0,0,1,0,0,6.8
"Feb 16, 10:00 pm",0,3.3,0,0,0,0,0,3.3,0,0,1,0,0,6.8
"Feb 16, 11:00 pm",0,3.4,0,0,0,0,0,3.4,0,0,1,0,0,12.3
"Feb 17, 12:00 am",0,3.4,0,0,0,0,0,3.4,0,0,1,0,0,12.3
"Feb 17, 01:00 am",0,4.9,0,0,0,0,0,4.9,0,0,1,0,0,12.3
"Feb 17, 02:00 am",0,6.3,0,0,0,0,0,6.3,0,0,1,0,0,12.3
"Feb 17, 03:00 am",0,7.7,0,0,0,0,0,7.7,0,0,1,0,0,12.3
"Feb 17, 04:00 am",0,8.5,0,0,0,0,0,8.5,0,0,1,0,0,12.3
"Feb 17, 05:00 am",0,9.4,0,0,0,0,0,9.4,0,0,1,0,0,12.4
"Feb 17, 06:00 am",0,10.3,0,0,0,0,0,10.3,0,0,1,0,0,12.4
"Feb 17, 07:00 am",12.0891,9.5,78.061,0,10,34.9862,10,8.84511,9.461,0.0120891,1,2,9.461,12.4
"Feb 17, 08:00 am",122.562,8.8,64.9892,0,42,147.572,42,8.44127,39.8362,0.122562,1,1,39.8362,11
"Feb 17, 09:00 am",226.667,8.1,52.3924,0,72,253.768,72,8.09843,68.401,0.226667,1,1,68.401,11
"Feb 17, 10:00 am",315.008,7.3,41.2442,0,97,343.961,97,7.60042,92.5112,0.315008,1,1,92.5112,11
"Feb 17, 11:00 am",351.529,6.5,33.0741,0,107,381.268,107,6.93556,102.25,0.351529,1,1,102.25,10.7
"Feb 17, 12:00 pm",388.721,5.7,30.3984,0,117,419.273,117,6.25801,112.113,0.388721,1,1,112.113,10.7
"Feb 17, 01:00 pm",343.659,4.7,34.5217,0,104,373.228,104,5.10287,99.3053,0.343659,1,1,99.3053,10.7
"Feb 17, 02:00 pm",287.78,3.7,43.5513,0,88,316.154,88,3.90184,83.6877,0.28778,1,1,83.6877,10.6
"Feb 17, 03:00 pm",313.546,2.7,55.1195,0,94,342.467,94,2.96968,90.2929,0.313546,1,1,90.2929,10.6
"Feb 17, 04:00 pm",302.996,2.5,67.9224,13,84,331.693,87,2.74401,87.9308,0.302996,1,1,87.3682,10.6
"Feb 17, 05:00 pm",0,2.4,79.5308,0,5,18.0278,5,1.64107,4.72637,0,1,3,4.72637,11
"Feb 17, 06:00 pm",0,2.2,0,0,0,0,0,2.2,0,0,1,0,0,11
"Feb 17, 07:00 pm",0,1.7,0,0,0,0,0,1.7,0,0,1,0,0,11
"Feb 17, 08:00 pm",0,1.3,0,0,0,0,0,1.3,0,0,1,0,0,9.8
"Feb 17, 09:00 pm",0,0.8,0,0,0,0,0,0.8,0,0,1,0,0,9.8
"Feb 17, 10:00 pm",0,0.3,0,0,0,0,0,0.3,0,0,1,0,0,9.8
"Feb 17, 11:00 pm",0,-0.1,0,0,0,0,0,-0.1,0,0,1,0,0,9.8
"Feb 18, 12:00 am",0,-0.6,0,0,0,0,0,-0.6,0,0,1,0,0,9.8
"Feb 18, 01:00 am",0,-0.9,0,0,0,0,0,-0.9,0,0,1,0,0,9.8
"Feb 18, 02:00 am",0,-1.2,0,0,0,0,0,-1.2,0,0,1,0,0,9.7
"Feb 18, 03:00 am",0,-1.5,0,0,0,0,0,-1.5,0,0,1,0,0,9.7
"Feb 18, 04:00 am",0,-2.1,0,0,0,0,0,-2.1,0,0,1,0,0,9.7
"Feb 18, 05:00 am",0,-2.6,0,0,0,0,0,-2.6,0,0,1,0,0,9.5
"Feb 18, 06:00 am",0,-3.1,0,2,0,0,0,-3.1,0,0,1,0,0,9.5
"Feb 18, 07:00 am",296.723,-2.5,78.0579,243,38,325.287,62,-2.16271,99.1699,0.296723,1,2,83.9287,9.5
"Feb 18, 08:00 am",1146.85,-1.9,64.8126,559,77,1196.74,232,1.81321,334.35,1.14685,1,1,313.978,8.7
"Feb 18, 09:00 am",2058.22,-1.3,52.1761,728,108,2138.42,422,6.07396,582.56,2.05822,1,1,571.358,8.7
"Feb 18, 10:00 am",2571.25,-0.6,40.9739,766,116,2671.99,536,9.00754,727.58,2.57125,1,1,723.075,8.7
"Feb 18, 11:00 am",2947.67,0.1,32.7437,815,117,3065.09,622,9.96185,834.977,2.94767,1,1,832.927,10.5
"Feb 18, 12:00 pm",2939.27,0.8,30.0481,737,155,3056.29,626,10.7321,834.711,2.93927,1,1,833.355,10.5
"Feb 18, 01:00 pm",2540.3,0.8,34.2233,541,227,2639.73,556,9.27045,716.769,2.5403,1,1,715.167,10.5
"Feb 18, 02:00 pm",570.86,0.9,43.3237,4,160,605.576,162,2.32314,159.254,0.57086,1,1,159.224,11.2
"Feb 18, 03:00 pm",742.633,1,54.9472,56,168,781.554,190,2.67303,206.862,0.742633,1,1,205.8,11.2
"Feb 18, 04:00 pm",886.144,0.2,67.7895,378,100,928.786,190,2.53191,260.667,0.886144,1,1,244.423,11.2
"Feb 18, 05:00 pm",149.493,-0.5,79.5499,160,20,175.035,32,-0.560686,55.6286,0.149493,1,3,45.465,11.6
"Feb 18, 06:00 pm",0,-1.2,0,0,0,0,0,-1.2,0,0,1,0,0,11.6
"Feb 18, 07:00 pm",0,-2.2,0,0,0,0,0,-2.2,0,0,1,0,0,11.6
"Feb 18, 08:00 pm",0,-3.1,0,0,0,0,0,-3.1,0,0,1,0,0,11.3
"Feb 18, 09:00 pm",0,-4,0,0,0,0,0,-4,0,0,1,0,0,11.3
"Feb 18, 10:00 pm",0,-4.8,0,0,0,0,0,-4.8,0,0,1,0,0,11.3
"Feb 18, 11:00 pm",0,-5.5,0,0,0,0,0,-5.5,0,0,1,0,0,7.5
"Feb 19, 12:00 am",0,-6.2,0,0,0,0,0,-6.2,0,0,1,0,0,7.5
"Feb 19, 01:00 am",0,-6.5,0,0,0,0,0,-6.5,0,0,1,0,0,7.5
"Feb 19, 02:00 am",0,-6.9,0,0,0,0,0,-6.9,0,0,1,0,0,8.3
"Feb 19, 03:00 am",0,-7.2,0,0,0,0,0,-7.2,0,0,1,0,0,8.3
"Feb 19, 04:00 am",0,-8,0,0,0,0,0,-8,0,0,1,0,0,8.3
"Feb 19, 05:00 am",0,-8.7,0,0,0,0,0,-8.7,0,0,1,0,0,6.4
"Feb 19, 06:00 am",0,-9.5,84.5426,5,0,0.816262,0,-10.7006,0.475524,0,1,2,0.20337,6.4
"Feb 19, 07:00 am",333.21,-9.2,77.9712,300,37,362.553,68,-8.61376,109.888,0.33321,1,1,91.0947,6.4
"Feb 19, 08:00 am",1211.36,-9,64.6329,601,69,1263.14,239,-3.81715,345.35,1.21136,1,1,323.677,5.5
"Feb 19, 09:00 am",2059.95,-8.8,51.9567,734,92,2140.22,412,0.919323,570.496,2.05995,1,1,559.393,5.5
"Feb 19, 10:00 am",2465.43,-7.1,40.7004,641,162,2561.73,517,5.08401,685.22,2.46543,1,1,681.547,5.5
"Feb 19, 11:00 am",2916.75,-5.5,32.4098,707,184,3032.74,625,9.42633,823.916,2.91675,1,1,822.204,5.5
"Feb 19, 12:00 pm",2129.91,-3.8,29.695,283,307,2212.83,489,7.07462,594.302,2.12991,1,1,593.803,5.5
"Feb 19, 01:00 pm",1705.06,-2.3,33.9245,182,295,1772.59,406,6.00394,473.992,1.70506,1,1,473.47,5.5
"Feb 19, 02:00 pm",1073.59,-0.7,43.0974,61,242,1121.38,274,4.7922,298.407,1.07359,1,1,297.97,4.6
"Feb 19, 03:00 pm",1280.69,0.9,54.7769,272,184,1334.54,294,7.41847,363.748,1.28069,1,1,358.654,4.6
"Feb 19, 04:00 pm",929.154,1,67.6585,421,100,972.948,202,5.86344,277.691,0.929154,1,1,259.723,4.6
"Feb 19, 05:00 pm",113.493,1.1,79.5707,113,17,138.325,26,0.914355,43.3319,0.113493,1,3,36.1535,6
"Feb 19, 06:00 pm",0,1.3,0,0,0,0,0,1.3,0,0,1,0,0,6
"Feb 19, 07:00 pm",0,0.9,0,0,0,0,0,0.9,0,0,1,0,0,6
"Feb 19, 08:00 pm",0,0.5,0,0,0,0,0,0.5,0,0,1,0,0,4.2
"Feb 19, 09:00 pm",0,0.1,0,0,0,0,0,0.1,0,0,1,0,0,4.2
"Feb 19, 10:00 pm",0,0.1,0,0,0,0,0,0.1,0,0,1,0,0,4.2
"Feb 19, 11:00 pm",0,0.2,0,0,0,0,0,0.2,0,0,1,0,0,4.4
"Feb 20, 12:00 am",0,0.2,0,0,0,0,0,0.2,0,0,1,0,0,4.4
"Feb 20, 01:00 am",0,-0.5,0,0,0,0,0,-0.5,0,0,1,0,0,4.4
"Feb 20, 02:00 am",0,-1.1,0,0,0,0,0,-1.1,0,0,1,0,0,8.6
"Feb 20, 03:00 am",0,-1.8,0,0,0,0,0,-1.8,0,0,1,0,0,8.6
"Feb 20, 04:00 am",0,-3.1,0,0,0,0,0,-3.1,0,0,1,0,0,8.6
"Feb 20, 05:00 am",0,-4.4,0,0,0,0,0,-4.4,0,0,1,0,0,6.6
"Feb 20, 06:00 am",0,-5.6,84.5709,1,0,0.159254,0,-6.79931,0.0946135,0,1,2,0.0403108,6.6
"Feb 20, 07:00 am",201.982,-6.6,77.82,49,45,228.578,50,-6.83817,60.9117,0.201982,1,1,57.8492,6.6
"Feb 20, 08:00 am",1266.18,-7.6,64.4501,640,68,1319.6,251,-2.5522,362.756,1.26618,1,1,339.923,6.2
"Feb 20, 09:00 am",2068.64,-8.6,51.7344,736,90,2149.24,415,0.437489,571.552,2.06864,1,1,560.61,6.2
"Feb 20, 10:00 am",2666.83,-8.1,40.4239,773,117,2771.67,548,4.08854,738.575,2.66683,1,1,734.261,6.2
"Feb 20, 11:00 am",2886.59,-7.6,32.0726,702,163,3001.21,604,4.79772,799.126,2.8866,1,1,797.49,7
"Feb 20, 12:00 pm",3110.98,-7.1,29.3393,758,164,3236.06,656,6.45938,867.354,3.11098,1,1,866.073,7
"Feb 20, 01:00 pm",3089.23,-6.4,33.6256,856,120,3213.27,648,7.20053,865.112,3.08923,1,1,862.738,7
"Feb 20, 02:00 pm",2728.45,-5.7,42.8726,894,87,2835.98,565,7.37996,768.308,2.72845,1,1,762.032,6.2
"Feb 20, 03:00 pm",2030.02,-5,54.6087,821,78,2109.17,413,4.62324,575.222,2.03002,1,1,560.034,6.2
"Feb 20, 04:00 pm",1129.8,-5.2,67.5296,668,63,1179.19,227,0.029251,335.371,1.1298,1,1,307.054,6.2
"Feb 20, 05:00 pm",182.888,-5.3,79.593,233,18,209.097,37,-4.87111,68.1501,0.182888,1,3,53.3479,4.8
"Feb 20, 06:00 pm",0,-5.5,0,0,0,0,0,-5.5,0,0,1,0,0,4.8
"Feb 20, 07:00 pm",0,-6.2,0,0,0,0,0,-6.2,0,0,1,0,0,4.8
"Feb 20, 08:00 pm",0,-6.9,0,0,0,0,0,-6.9,0,0,1,0,0,7.2
"Feb 20, 09:00 pm",0,-7.6,0,0,0,0,0,-7.6,0,0,1,0,0,7.2
"Feb 20, 10:00 pm",0,-7.6,0,0,0,0,0,-7.6,0,0,1,0,0,7.2
"Feb 20, 11:00 pm",0,-7.7,0,0,0,0,0,-7.7,0,0,1,0,0,7
"Feb 21, 12:00 am",0,-7.7,0,0,0,0,0,-7.7,0,0,1,0,0,7
"Feb 21, 01:00 am",0,-7.6,0,0,0,0,0,-7.6,0,0,1,0,0,7
"Feb 21, 02:00 am",0,-7.6,0,0,0,0,0,-7.6,0,0,1,0,0,8
"Feb 21, 03:00 am",0,-7.5,0,0,0,0,0,-7.5,0,0,1,0,0,8
"Feb 21, 04:00 am",0,-7.4,0,0,0,0,0,-7.4,0,0,1,0,0,8
"Feb 21, 05:00 am",0,-7.2,0,0,0,0,0,-7.2,0,0,1,0,0,5.9
"Feb 21, 06:00 am",0,-7.1,84.5969,0,0,0,0,-7.1,0,0,1,2,0,5.9
"Feb 21, 07:00 am",150.37,-7,77.6654,0,44,175.928,44,-7.55823,44.3937,0.15037,1,1,44.3937,5.9
"Feb 21, 08:00 am",143.638,-6.9,64.2644,0,45,169.063,45,-7.40028,42.6889,0.143638,1,1,42.6889,6.4
"Feb 21, 09:00 am",253.89,-6.8,51.5094,0,75,281.555,75,-6.81762,71.2625,0.25389,1,1,71.2625,6.4
"Feb 21, 10:00 am",334.746,-6.4,40.1446,0,97,364.122,97,-6.02309,92.461,0.334746,1,1,92.461,6.4
"Feb 21, 11:00 am",382.528,-6,31.732,0,110,412.944,110,-5.30847,105.167,0.382528,1,1,105.167,5.4
"Feb 21, 12:00 pm",393.008,-5.6,28.9809,0,113,423.654,113,-4.83327,108.106,0.393008,1,1,108.106,5.4
"Feb 21, 01:00 pm",373.392,-5,33.3266,0,108,403.608,108,-4.32044,103.208,0.373392,1,1,103.208,5.4
"Feb 21, 02:00 pm",313.072,-4.4,42.6495,0,92,341.983,92,-3.94944,87.5844,0.313072,1,1,87.5844,4.2
"Feb 21, 03:00 pm",261.412,-3.8,54.4425,0,78,289.233,78,-3.67553,74.1587,0.261412,1,1,74.1587,4.2
"Feb 21, 04:00 pm",316.434,-3.9,67.4028,6,88,345.417,90,-3.48133,88.888,0.316434,1,1,88.6354,4.2
"Feb 21, 05:00 pm",36.1603,-4,79.6171,0,16,59.5083,16,-5.26823,15.1578,0.0361603,1,3,15.1578,3.6
"Feb 21, 06:00 pm",0,-4.1,0,0,0,0,0,-4.1,0,0,1,0,0,3.6
"Feb 21, 07:00 pm",0,-4.2,0,0,0,0,0,-4.2,0,0,1,0,0,3.6
"Feb 21, 08:00 pm",0,-4.4,0,0,0,0,0,-4.4,0,0,1,0,0,2.5
"Feb 21, 09:00 pm",0,-4.5,0,0,0,0,0,-4.5,0,0,1,0,0,2.5
"Feb 21, 10:00 pm",0,-4.6,0,0,0,0,0,-4.6,0,0,1,0,0,2.5
"Feb 21, 11:00 pm",0,-4.7,0,0,0,0,0,-4.7,0,0,1,0,0,2.9
"Feb 22, 12:00 am",0,-4.8,0,0,0,0,0,-4.8,0,0,1,0,0,2.9
"Feb 22, 01:00 am",0,-4.7,0,0,0,0,0,-4.7,0,0,1,0,0,2.9
"Feb 22, 02:00 am",0,-4.6,0,0,0,0,0,-4.6,0,0,1,0,0,1.8
"Feb 22, 03:00 am",0,-4.5,0,0,0,0,0,-4.5,0,0,1,0,0,1.8
"Feb 22, 04:00 am",0,-4.7,0,0,0,0,0,-4.7,0,0,1,0,0,1.8
"Feb 22, 05:00 am",0,-4.8,0,0,0,0,0,-4.8,0,0,1,0,0,4.7
"Feb 22, 06:00 am",0,-5,84.6207,0,0,0,0,-5,0,0,1,2,0,4.7
"Feb 22, 07:00 am",21.6822,-4.9,77.5073,0,12,44.7584,12,-6.23679,11.3555,0.0216822,1,1,11.3555,4.7
"Feb 22, 08:00 am",1268.68,-4.7,64.0758,448,147,1322.17,280,2.39592,363.378,1.26868,1,1,347.745,3.2
"Feb 22, 09:00 am",254.041,-4.6,51.2817,0,76,281.709,76,-3.71915,72.2164,0.254041,1,1,72.2164,3.2
"Feb 22, 10:00 am",2672.33,-4.3,39.8625,606,261,2777.41,605,12.6772,767.059,2.67233,1,1,763.856,3.2
"Feb 22, 11:00 am",585.223,-3.9,31.3883,0,166,620.28,166,-0.441725,161.197,0.585223,1,1,161.197,4.2
"Feb 22, 12:00 pm",1782.18,-3.6,28.6202,170,316,1852.38,428,5.84596,494.708,1.78218,1,1,494.445,4.2
"Feb 22, 01:00 pm",747.615,-3.3,33.0278,17,195,786.662,206,0.549953,205.335,0.747615,1,1,205.291,4.2
"Feb 22, 02:00 pm",2618,-3,42.4281,697,196,2720.73,575,10.528,745.889,2.618,1,1,741.191,5
"Feb 22, 03:00 pm",2017.81,-2.6,54.2785,827,77,2096.5,422,8.60045,581.262,2.01781,1,1,566.334,5
"Feb 22, 04:00 pm",1135.35,-2.8,67.2781,677,63,1184.91,235,3.41145,341.313,1.13535,1,1,312.995,5
"Feb 22, 05:00 pm",204.479,-2.9,79.6427,257,21,231.126,43,-2.15832,75.9634,0.204479,1,3,59.6349,4
"Feb 22, 06:00 pm",0,-3.1,0,0,0,0,0,-3.1,0,0,1,0,0,4
"Feb 22, 07:00 pm",0,-3.3,0,0,0,0,0,-3.3,0,0,1,0,0,4
"Feb 22, 08:00 pm",0,-3.5,0,0,0,0,0,-3.5,0,0,1,0,0,3.9
"Feb 22, 09:00 pm",0,-3.7,0,0,0,0,0,-3.7,0,0,1,0,0,3.9
"Feb 22, 10:00 pm",0,-3.8,0,0,0,0,0,-3.8,0,0,1,0,0,3.9
"Feb 22, 11:00 pm",0,-3.9,0,0,0,0,0,-3.9,0,0,1,0,0,0.9
"Feb 23, 12:00 am",0,-3.9,0,0,0,0,0,-3.9,0,0,1,0,0,0.9
"Feb 23, 01:00 am",0,-3.9,0,0,0,0,0,-3.9,0,0,1,0,0,0.9
"Feb 23, 02:00 am",0,-3.8,0,0,0,0,0,-3.8,0,0,1,0,0,1.7
"Feb 23, 03:00 am",0,-3.8,0,0,0,0,0,-3.8,0,0,1,0,0,1.7
"Feb 23, 04:00 am",0,-3.8,0,0,0,0,0,-3.8,0,0,1,0,0,1.7
"Feb 23, 05:00 am",0,-3.8,0,0,0,0,0,-3.8,0,0,1,0,0,0.5
"Feb 23, 06:00 am",0,-3.8,84.6423,21,1,7.09282,1,-6.54465,2.93069,0,1,2,1.79722,0.5
"Feb 23, 07:00 am",381.565,-3.6,77.346,351,41,411.96,83,-1.81548,128.206,0.381565,1,1,106.446,0.5
"Feb 23, 08:00 am",1367.59,-3.4,63.8845,727,67,1424.1,286,5.96781,405.407,1.36759,1,1,380.327,2.3
"Feb 23, 09:00 am",2184.88,-3.1,51.0515,850,81,2269.92,468,13.3226,638.057,2.18488,1,1,626.08,2.3
"Feb 23, 10:00 am",2741.98,-2.3,39.5779,909,90,2850.11,610,19.3059,812.309,2.74198,1,1,807.635,2.3
"Feb 23, 11:00 am",3068.84,-1.4,31.0416,937,94,3191.92,697,22.4772,919.756,3.06884,1,1,917.817,2.6
"Feb 23, 12:00 pm",3146.9,-0.5,28.2571,943,97,3273.7,722,24.3908,951.169,3.1469,1,1,949.774,2.6
"Feb 23, 01:00 pm",2988.14,0,32.7294,931,95,3107.42,682,23.7397,901.13,2.98814,1,1,898.792,2.6
"Feb 23, 02:00 pm",2555.05,0.4,42.2085,898,88,2655.1,580,25.1679,779.05,2.55505,1,1,773.12,1.4
"Feb 23, 03:00 pm",1934.26,0.9,54.1167,829,78,2009.88,427,19.689,585.325,1.93426,1,1,570.54,1.4
"Feb 23, 04:00 pm",1105.09,0.9,67.1556,682,63,1153.78,239,11.825,344.46,1.10509,1,1,316.121,1.4
"Feb 23, 05:00 pm",208.686,0.9,79.6699,267,22,235.419,45,1.81479,78.7299,0.208686,1,3,61.7654,3.6
"Feb 23, 06:00 pm",0,0.8,0,0,0,0,0,0.8,0,0,1,0,0,3.6
"Feb 23, 07:00 pm",0,0.3,0,0,0,0,0,0.3,0,0,1,0,0,3.6
"Feb 23, 08:00 pm",0,-0.3,0,0,0,0,0,-0.3,0,0,1,0,0,3.2
"Feb 23, 09:00 pm",0,-0.9,0,0,0,0,0,-0.9,0,0,1,0,0,3.2
"Feb 23, 10:00 pm",0,-1,0,0,0,0,0,-1,0,0,1,0,0,3.2
"Feb 23, 11:00 pm",0,-1.2,0,0,0,0,0,-1.2,0,0,1,0,0,4.3
"Feb 24, 12:00 am",0,-1.3,0,0,0,0,0,-1.3,0,0,1,0,0,4.3
"Feb 24, 01:00 am",0,-1.3,0,0,0,0,0,-1.3,0,0,1,0,0,4.3
"Feb 24, 02:00 am",0,-1.2,0,0,0,0,0,-1.2,0,0,1,0,0,3
"Feb 24, 03:00 am",0,-1.2,0,0,0,0,0,-1.2,0,0,1,0,0,3
"Feb 24, 04:00 am",0,-1.3,0,0,0,0,0,-1.3,0,0,1,0,0,3
"Feb 24, 05:00 am",0,-1.5,0,0,0,0,0,-1.5,0,0,1,0,0,3
"Feb 24, 06:00 am",0,-1.7,84.6618,26,1,7.74279,1,-3.36827,3.38873,0,1,2,1.98776,3
"Feb 24, 07:00 am",398.022,-1.4,77.1816,365,43,428.78,88,0.0380373,134.213,0.398022,1,1,111.656,3
"Feb 24, 08:00 am",1357.77,-1.1,63.6906,732,67,1413.98,291,9.37918,408.224,1.35777,1,1,383.264,1.6
"Feb 24, 09:00 am",2154.21,-0.8,50.8189,850,81,2238.06,472,17.4543,640.629,2.15421,1,1,628.87,1.6
"Feb 24, 10:00 am",2627.3,0.1,39.2909,705,209,2730.43,616,23.3951,792.006,2.6273,1,1,788.482,1.6
"Feb 24, 11:00 am",1000.89,0.9,30.6921,52,234,1046.64,268,10.994,285.818,1.00089,1,1,285.715,1.4
"Feb 24, 12:00 pm",388.412,1.8,27.8919,0,116,418.958,116,4.18457,111.035,0.388412,1,1,111.035,1.4
"Feb 24, 01:00 pm",2355.96,2.3,32.4314,481,253,2447.78,558,21.614,702.201,2.35596,1,1,701.033,1.4
"Feb 24, 02:00 pm",2532.33,2.8,41.9909,752,170,2631.42,585,23.4429,764.925,2.53233,1,1,760.059,2.2
"Feb 24, 03:00 pm",1949.14,3.3,53.9573,831,79,2025.3,432,19.613,589.361,1.94914,1,1,574.717,2.2
"Feb 24, 04:00 pm",1116.47,3.1,67.0352,687,64,1165.48,244,12.5267,348.684,1.11647,1,1,320.321,2.2
"Feb 24, 05:00 pm",221.513,2.8,79.6987,277,25,248.509,49,4.24442,83.4785,0.221513,1,3,65.878,2.1
"Feb 24, 06:00 pm",0,2.6,0,0,0,0,0,2.6,0,0,1,0,0,2.1
"Feb 24, 07:00 pm",0,1.8,0,0,0,0,0,1.8,0,0,1,0,0,2.1
"Feb 24, 08:00 pm",0,1,0,0,0,0,0,1,0,0,1,0,0,5.7
"Feb 24, 09:00 pm",0,0.2,0,0,0,0,0,0.2,0,0,1,0,0,5.7
"Feb 24, 10:00 pm",0,-0.2,0,0,0,0,0,-0.2,0,0,1,0,0,5.7
"Feb 24, 11:00 pm",0,-0.6,0,0,0,0,0,-0.6,0,0,1,0,0,5.8
"Feb 25, 12:00 am",0,-1,0,0,0,0,0,-1,0,0,1,0,0,5.8
"Feb 25, 01:00 am",0,-1.3,0,0,0,0,0,-1.3,0,0,1,0,0,5.8
"Feb 25, 02:00 am",0,-1.5,0,0,0,0,0,-1.5,0,0,1,0,0,4.6
"Feb 25, 03:00 am",0,-1.8,0,0,0,0,0,-1.8,0,0,1,0,0,4.6
"Feb 25, 04:00 am",0,-1.8,0,0,0,0,0,-1.8,0,0,1,0,0,4.6
"Feb 25, 05:00 am",0,-1.8,0,0,0,0,0,-1.8,0,0,1,0,0,7
"Feb 25, 06:00 am",0,-1.8,84.6793,31,0,4.6908,1,-2.86196,2.87462,0,1,2,1.20678,7
"Feb 25, 07:00 am",414.927,-1,77.0142,374,45,446.06,93,0.0425848,139.194,0.414927,1,1,116.157,7
"Feb 25, 08:00 am",1309.51,-0.2,63.4942,463,152,1364.24,296,5.30388,378.9,1.30951,1,1,363.298,6.1
"Feb 25, 09:00 am",869.021,0.5,50.5841,109,163,911.209,214,3.93383,242.715,0.869021,1,1,241.235,6.1
"Feb 25, 10:00 am",2745.72,2.1,39.0015,707,210,2854.02,622,15.046,796.709,2.74572,1,1,793.274,6.1
"Feb 25, 11:00 am",3205.62,3.6,30.3397,939,96,3335.26,709,15.1755,929.363,3.20562,1,1,927.574,9.9
"Feb 25, 12:00 pm",3221.5,5.2,27.5246,757,224,3351.91,733,17.0341,941.076,3.2215,1,1,940.055,9.9
"Feb 25, 01:00 pm",1666.68,6.1,32.134,175,301,1732.91,413,11.9386,475.444,1.66668,1,1,475.033,9.9
"Feb 25, 02:00 pm",2560.42,7.1,41.7755,704,198,2660.7,590,19.46,758.959,2.56042,1,1,754.494,6.3
"Feb 25, 03:00 pm",1977.11,8,53.8002,834,79,2054.3,437,17.874,592.861,1.97711,1,1,578.335,6.3
"Feb 25, 04:00 pm",1122.12,7.8,66.917,691,64,1171.3,248,13.3306,351.421,1.12212,1,1,323.074,6.3
"Feb 25, 05:00 pm",218.929,7.5,79.7291,285,25,245.871,51,8.72051,84.562,0.218929,1,3,66.4526,3
"Feb 25, 06:00 pm",0,7.2,0,0,0,0,0,7.2,0,0,1,0,0,3
"Feb 25, 07:00 pm",0,6.5,0,0,0,0,0,6.5,0,0,1,0,0,3
"Feb 25, 08:00 pm",0,5.8,0,0,0,0,0,5.8,0,0,1,0,0,10.4
"Feb 25, 09:00 pm",0,5,0,0,0,0,0,5,0,0,1,0,0,10.4
"Feb 25, 10:00 pm",0,3.7,0,0,0,0,0,3.7,0,0,1,0,0,10.4
"Feb 25, 11:00 pm",0,2.3,0,0,0,0,0,2.3,0,0,1,0,0,11
"Feb 26, 12:00 am",0,0.9,0,0,0,0,0,0.9,0,0,1,0,0,11
"Feb 26, 01:00 am",0,0.5,0,0,0,0,0,0.5,0,0,1,0,0,11
"Feb 26, 02:00 am",0,0,0,0,0,0,0,0,0,0,1,0,0,12.5
"Feb 26, 03:00 am",0,-0.4,0,0,0,0,0,-0.4,0,0,1,0,0,12.5
"Feb 26, 04:00 am",0,-0.7,0,0,0,0,0,-0.7,0,0,1,0,0,12.5
"Feb 26, 05:00 am",0,-1,0,0,0,0,0,-1,0,0,1,0,0,9.2
"Feb 26, 06:00 am",0,-1.3,84.695,0,1,3.7597,1,-2.21491,0.969846,0,1,2,0.969846,9.2
"Feb 26, 07:00 am",141.216,-1.6,76.844,0,44,166.593,44,-2.01217,43.0103,0.141216,1,1,43.0103,9.2
"Feb 26, 08:00 am",176.321,-2,63.2955,0,55,202.398,55,-2.23636,52.2056,0.176321,1,1,52.2056,10.4
"Feb 26, 09:00 am",1145.09,-2.3,50.3472,131,214,1194.93,276,0.708343,313.788,1.14509,1,1,312.043,10.4
"Feb 26, 10:00 am",900.269,-2.1,38.71,23,230,943.288,244,0.230578,245.942,0.900269,1,1,245.834,10.4
"Feb 26, 11:00 am",2829.35,-1.9,29.9847,562,254,2941.37,624,5.44555,784.795,2.82935,1,1,783.769,13.9
"Feb 26, 12:00 pm",3148.92,-1.7,27.1554,684,225,3275.82,688,6.83287,879.012,3.14892,1,1,878.132,13.9
