,"AC inverter power | (W)","Ambient temperature | (C)","Angle of incidence | (deg)","Beam irradiance | (W/m2)","Diffuse irradiance | (W/m2)","DC array power | (W)","Global horizontal irradiance | (W/m2)","Module temperature | (C)","Plane of array irradiance | (W/m2)","Power generated by system | (kW)","Shading factor for beam radiation","Sun up over horizon | (0/1)","Transmitted plane of array irradiance | (W/m2)","Wind speed | (m/s)"
"Jun 1, 04:00 pm",881.528,15.4,66.874,203,199,924.047,291,19.4292,270.303,0.881528,1,1,261.995,6.5
"Jun 1, 05:00 pm",526.479,15.2,79.8708,380,126,560.152,233,17.4377,181.531,0.526479,1,1,157.384,6.5
"Jun 1, 06:00 pm",84.424,14.9,92.3654,21,33,108.692,35,14.4134,30.1253,0.084424,1,1,30.1253,4.1
"Jun 1, 07:00 pm",0,14.7,99.044,2,1,3.51747,1,13.2469,0.969846,0,1,3,0.969846,4.1
"Jun 1, 08:00 pm",0,14,0,0,0,0,0,14,0,0,1,0,0,4.1
"Jun 1, 09:00 pm",0,13.3,0,0,0,0,0,13.3,0,0,1,0,0,3.2
"Jun 1, 10:00 pm",0,12.7,0,0,0,0,0,12.7,0,0,1,0,0,3.2
"Jun 1, 11:00 pm",0,12.5,0,0,0,0,0,12.5,0,0,1,0,0,3.2
"Jun 2, 12:00 am",0,12.4,0,0,0,0,0,12.4,0,0,1,0,0,2.8
"Jun 2, 01:00 am",0,12.2,0,0,0,0,0,12.2,0,0,1,0,0,2.8
"Jun 2, 02:00 am",0,12.1,0,0,0,0,0,12.1,0,0,1,0,0,2.8
"Jun 2, 03:00 am",0,12,0,0,0,0,0,12,0,0,1,0,0,2.5
"Jun 2, 04:00 am",28.9569,12,94.3319,0,15,52.1694,15,10.4582,14.2078,0.0289569,1,2,14.2078,2.5
"Jun 2, 05:00 am",219.168,12.2,81.9761,0,72,246.115,72,12.1008,67.515,0.219168,1,1,67.515,2.5
"Jun 2, 06:00 am",440.863,12.5,69.0462,0,139,472.576,139,15.112,131.391,0.440863,1,1,131.391,0.5
"Jun 2, 07:00 am",1654.95,12.7,55.7884,551,209,1720.78,530,29.6245,522.901,1.65495,1,1,511.79,0.5
"Jun 2, 08:00 am",2007.79,13.4,42.3215,513,253,2086.12,623,36.4172,644.803,2.00779,1,1,641.38,0.5
"Jun 2, 09:00 am",2080.89,14.1,28.7313,289,380,2161.95,619,30.9263,647.503,2.08089,1,1,647.05,2.3
"Jun 2, 10:00 am",1580.67,14.7,15.1191,94,392,1644.01,476,27.4193,483.852,1.58067,1,1,483.833,2.3
"Jun 2, 11:00 am",2340.49,15.1,2.72979,303,412,2431.68,692,33.6614,737.53,2.34049,1,1,737.529,2.3
"Jun 2, 12:00 pm",2015.68,15.5,12.8222,199,413,2094.3,593,28.2592,618.849,2.01568,1,1,618.823,4.5
"Jun 2, 01:00 pm",1085.81,15.9,26.4148,58,277,1133.94,326,22.4132,326.029,1.08581,1,1,325.961,4.5
"Jun 2, 02:00 pm",2351.68,15.9,40.0149,612,249,2443.32,703,30.226,732.077,2.35168,1,1,728.794,4.5
"Jun 2, 03:00 pm",1815.88,15.9,53.5041,735,126,1887.26,574,29.1986,572.677,1.81588,1,1,560.158,3.4
"Jun 2, 04:00 pm",1106.56,16,66.7985,653,102,1155.29,398,24.1426,361.403,1.10656,1,1,334.787,3.4
"Jun 2, 05:00 pm",438.668,15.9,79.7873,497,82,470.332,223,19.0058,164.677,0.438668,1,1,133.095,3.4
"Jun 2, 06:00 pm",93.0098,15.9,92.2742,187,42,117.443,63,15.4245,32.699,0.0930098,1,1,32.699,2.3
"Jun 2, 07:00 pm",0,15.9,99.0338,20,1,3.50331,1,14.1504,0.969846,0,1,3,0.969846,2.3
"Jun 2, 08:00 pm",0,15,0,0,0,0,0,15,0,0,1,0,0,2.3
"Jun 2, 09:00 pm",0,14,0,0,0,0,0,14,0,0,1,0,0,1.6
"Jun 2, 10:00 pm",0,13.1,0,0,0,0,0,13.1,0,0,1,0,0,1.6
"Jun 2, 11:00 pm",0,12.6,0,0,0,0,0,12.6,0,0,1,0,0,1.6
"Jun 3, 12:00 am",0,12.1,0,0,0,0,0,12.1,0,0,1,0,0,2.3
"Jun 3, 01:00 am",0,11.6,0,0,0,0,0,11.6,0,0,1,0,0,2.3
"Jun 3, 02:00 am",0,11.1,0,0,0,0,0,11.1,0,0,1,0,0,2.3
"Jun 3, 03:00 am",0,10.6,99.9532,0,0,0,0,10.6,0,0,1,2,0,1.2
"Jun 3, 04:00 am",1.88103,10.1,94.3172,0,7,24.5885,7,7.81488,6.61946,0.00188103,1,1,6.61946,1.2
"Jun 3, 05:00 am",111.431,11,81.9583,0,39,136.223,39,9.75683,36.9849,0.111431,1,1,36.9849,1.2
"Jun 3, 06:00 am",568.688,12,69.0386,36,165,603.352,180,14.6151,169.027,0.568688,1,1,167.378,2.5
"Jun 3, 07:00 am",1724.11,13,55.7892,588,199,1792.29,542,25.2789,534.016,1.72411,1,1,522.157,2.5
"Jun 3, 08:00 am",1984.64,13.7,42.3288,431,284,2062.1,595,28.983,614.3,1.98464,1,1,611.422,2.5
"Jun 3, 09:00 am",2626.35,14.3,28.7426,669,235,2729.44,789,37.4067,844.367,2.62635,1,1,843.316,1.8
"Jun 3, 10:00 am",2965.35,15,15.1275,752,222,3083.58,897,42.1371,975.924,2.96535,1,1,975.772,1.8
"Jun 3, 11:00 am",2525.98,15.7,2.63118,438,351,2624.8,755,39.2212,818.399,2.52598,1,1,818.398,1.8
"Jun 3, 12:00 pm",2870.9,16.4,12.7567,596,321,2984.8,861,39.1612,930.437,2.8709,1,1,930.362,2.8
"Jun 3, 01:00 pm",1923.25,17.1,26.3546,237,376,1998.47,576,32.5151,603.028,1.92325,1,1,602.753,2.8
"Jun 3, 02:00 pm",2401.19,17.4,39.9518,695,219,2494.84,736,35.8545,768.61,2.40119,1,1,764.905,2.8
"Jun 3, 03:00 pm",1209.9,17.7,53.4359,175,273,1261.64,380,26.6541,372.919,1.2099,1,1,369.954,3.3
"Jun 3, 04:00 pm",626.518,18,66.7238,48,182,662.568,204,21.8274,191.893,0.626518,1,1,189.944,3.3
"Jun 3, 05:00 pm",467.511,17.8,79.7051,372,109,499.828,215,20.5821,166.105,0.467511,1,1,142.468,3.3
"Jun 3, 06:00 pm",91.9549,17.5,92.1846,198,42,116.368,65,17.0802,32.6427,0.0919549,1,1,32.6427,1.2
"Jun 3, 07:00 pm",0,17.2,99.0227,23,1,3.48829,1,15.1096,0.969846,0,1,3,0.969846,1.2
"Jun 3, 08:00 pm",0,16.1,0,0,0,0,0,16.1,0,0,1,0,0,1.2
"Jun 3, 09:00 pm",0,15,0,0,0,0,0,15,0,0,1,0,0,1.7
"Jun 3, 10:00 pm",0,13.9,0,0,0,0,0,13.9,0,0,1,0,0,1.7
"Jun 3, 11:00 pm",0,13.3,0,0,0,0,0,13.3,0,0,1,0,0,1.7
"Jun 4, 12:00 am",0,12.6,0,0,0,0,0,12.6,0,0,1,0,0,1.8
"Jun 4, 01:00 am",0,12,0,0,0,0,0,12,0,0,1,0,0,1.8
"Jun 4, 02:00 am",0,11.4,0,0,0,0,0,11.4,0,0,1,0,0,1.8
"Jun 4, 03:00 am",0,10.9,99.9699,0,0,0,0,10.9,0,0,1,2,0,1.2
"Jun 4, 04:00 am",80.4102,10.3,94.2923,0,31,104.601,31,8.72497,28.2714,0.0804102,1,1,28.2714,1.2
"Jun 4, 05:00 am",342.523,11.2,81.9443,150,100,372.067,138,12.4905,111.544,0.342523,1,1,102.243,1.2
"Jun 4, 06:00 am",977.654,12.1,69.0345,490,142,1022.77,350,20.7382,314.171,0.977654,1,1,291.734,0.9
"Jun 4, 07:00 am",1684.88,13,55.7932,723,121,1751.72,543,29.6321,535.598,1.68488,1,1,521.013,0.9
"Jun 4, 08:00 am",2253.16,14.3,42.3392,795,128,2340.87,702,37.6808,729.564,2.25316,1,1,724.25,0.9
"Jun 4, 09:00 am",2722.82,15.5,28.757,760,202,2830.11,832,40.8634,890.965,2.72282,1,1,889.769,1.6
"Jun 4, 10:00 am",2361.33,16.8,15.1396,360,398,2453.36,721,39.3644,765.566,2.36133,1,1,765.493,1.6
"Jun 4, 11:00 am",2067.51,17.3,2.54201,247,393,2148.06,621,36.6678,661.248,2.06751,1,1,661.247,1.6
"Jun 4, 12:00 pm",2886.01,17.9,12.6925,687,261,3000.6,884,44.2927,960.178,2.88601,1,1,960.092,1.7
"Jun 4, 01:00 pm",2406.25,18.4,26.2948,533,289,2500.1,740,41.3344,788.516,2.40625,1,1,787.903,1.7
"Jun 4, 02:00 pm",1867.84,18.8,39.8891,371,306,1941.06,582,36.2098,598.134,1.86784,1,1,596.168,1.7
"Jun 4, 03:00 pm",1549.69,19.1,53.3682,520,197,1612.01,515,39.8607,513.006,1.54969,1,1,504.24,0.2
"Jun 4, 04:00 pm",1073.36,19.4,66.6499,614,122,1121.14,402,34.7993,366.773,1.07336,1,1,341.948,0.2
"Jun 4, 05:00 pm",430.479,18.8,79.6241,457,89,461.959,220,25.9421,164.041,0.430479,1,1,135.006,0.2
"Jun 4, 06:00 pm",88.5288,18.2,92.0967,203,41,112.876,65,17.7474,31.7591,0.0885288,1,1,31.7591,1.9
"Jun 4, 07:00 pm",0,17.6,99.0107,25,0,0,1,17.6,0,0,1,3,0,1.9
"Jun 4, 08:00 pm",0,16.5,0,0,0,0,0,16.5,0,0,1,0,0,1.9
"Jun 4, 09:00 pm",0,15.4,0,0,0,0,0,15.4,0,0,1,0,0,0.4
"Jun 4, 10:00 pm",0,14.3,0,0,0,0,0,14.3,0,0,1,0,0,0.4
"Jun 4, 11:00 pm",0,13.9,0,0,0,0,0,13.9,0,0,1,0,0,0.4
"Jun 5, 12:00 am",0,13.5,0,0,0,0,0,13.5,0,0,1,0,0,0.6
"Jun 5, 01:00 am",0,13.1,0,0,0,0,0,13.1,0,0,1,0,0,0.6
"Jun 5, 02:00 am",0,12.5,0,0,0,0,0,12.5,0,0,1,0,0,0.6
"Jun 5, 03:00 am",0,11.9,99.9868,0,0,0,0,11.9,0,0,1,2,0,0.7
"Jun 5, 04:00 am",43.0515,11.3,94.2715,0,19,66.5296,19,9.08236,18.0097,0.0430515,1,1,18.0097,0.7
"Jun 5, 05:00 am",253.803,12.2,81.9341,0,83,281.465,83,12.3151,77.2856,0.253803,1,1,77.2856,0.7
"Jun 5, 06:00 am",665.887,13.1,69.0338,78,183,702.896,216,17.0999,200.76,0.665887,1,1,197.188,1.7
"Jun 5, 07:00 am",1388.84,14,55.8003,310,254,1446.02,435,24.8347,426.655,1.38884,1,1,420.398,1.7
"Jun 5, 08:00 am",2082.86,15,42.3525,570,224,2163.99,636,32.8855,657.669,2.08286,1,1,653.854,1.7
"Jun 5, 09:00 am",2345.57,15.9,28.7743,485,302,2436.97,704,35.6935,747.331,2.34557,1,1,746.566,2.1
"Jun 5, 10:00 am",2962.04,16.8,15.1553,754,221,3080.12,899,42.4726,976.505,2.96204,1,1,976.351,2.1
"Jun 5, 11:00 am",2663.81,17,2.46241,522,319,2768.52,802,40.7076,869.721,2.66381,1,1,869.72,2.1
"Jun 5, 12:00 pm",2567.15,17.2,12.6292,471,326,2667.71,753,34.6131,812.966,2.56715,1,1,812.908,4.3
"Jun 5, 01:00 pm",1874.64,17.3,26.2354,197,396,1948.1,563,29.7442,579.96,1.87464,1,1,579.735,4.3
"Jun 5, 02:00 pm",1552.12,17.1,39.8268,165,347,1614.52,470,26.8841,474.818,1.55212,1,1,473.949,4.3
"Jun 5, 03:00 pm",1258.65,16.9,53.3011,165,289,1311.84,390,24.0393,382.737,1.25865,1,1,379.969,4.8
"Jun 5, 04:00 pm",968.047,16.7,66.577,268,202,1012.9,325,22.0554,301.475,0.968047,1,1,290.683,4.8
"Jun 5, 05:00 pm",318.187,15.8,79.5445,25,102,347.208,109,16.9396,98.9222,0.318188,1,1,97.3341,4.8
"Jun 5, 06:00 pm",44.9582,15,92.0107,0,20,68.4723,20,14.0672,18.9486,0.0449582,1,1,18.9486,3.8
"Jun 5, 07:00 pm",0,14.1,98.998,0,0,0,0,14.1,0,0,1,3,0,3.8
"Jun 5, 08:00 pm",0,12.9,0,0,0,0,0,12.9,0,0,1,0,0,3.8
"Jun 5, 09:00 pm",0,11.7,0,0,0,0,0,11.7,0,0,1,0,0,2.1
"Jun 5, 10:00 pm",0,10.5,0,0,0,0,0,10.5,0,0,1,0,0,2.1
"Jun 5, 11:00 pm",0,10.3,0,0,0,0,0,10.3,0,0,1,0,0,2.1
"Jun 6, 12:00 am",0,10,0,0,0,0,0,10,0,0,1,0,0,0.9
"Jun 6, 01:00 am",0,9.7,0,0,0,0,0,9.7,0,0,1,0,0,0.9
"Jun 6, 02:00 am",0,9.2,0,0,0,0,0,9.2,0,0,1,0,0,0.9
"Jun 6, 03:00 am",0,8.8,100.004,0,0,0,0,8.8,0,0,1,2,0,1.5
"Jun 6, 04:00 am",111.229,8.3,94.2548,0,42,136.016,42,7.05271,36.496,0.111229,1,1,36.496,1.5
"Jun 6, 05:00 am",342.561,9.4,81.9276,416,77,372.105,183,11.124,127.442,0.342561,1,1,101.637,1.5
"Jun 6, 06:00 am",997.524,10.6,69.0365,652,94,1043.18,371,21.2213,328.08,0.997524,1,1,298.222,0.4
"Jun 6, 07:00 am",1661.7,11.7,55.8106,715,121,1727.76,539,30.6072,530.746,1.6617,1,1,516.304,0.4
"Jun 6, 08:00 am",2249.12,13.2,42.3687,815,120,2336.67,709,39.7111,735.823,2.24912,1,1,730.36,0.4
"Jun 6, 09:00 am",2754.02,14.8,28.7946,859,123,2862.68,836,38.0787,888.816,2.75402,1,1,887.459,2.2
"Jun 6, 10:00 am",2991.22,16.4,15.1744,872,130,3110.65,914,42.379,985.736,2.99122,1,1,985.558,2.2
"Jun 6, 11:00 am",3087.2,17.3,2.39246,884,131,3211.14,949,44.5253,1028.7,3.0872,1,1,1028.7,2.2
"Jun 6, 12:00 pm",3090.38,18.2,12.567,880,131,3214.47,930,39.5856,1004.2,3.09038,1,1,1004.1,4.4
"Jun 6, 01:00 pm",2824.82,19.1,26.1763,864,125,2936.64,857,38.5926,913.715,2.82482,1,1,912.736,4.4
"Jun 6, 02:00 pm",2409.8,19.3,39.7648,834,116,2503.81,739,35.7158,771.493,2.4098,1,1,767.127,4.4
"Jun 6, 03:00 pm",1830.65,19.5,53.2346,740,126,1902.55,581,29.6621,578.305,1.83065,1,1,565.955,5.9
"Jun 6, 04:00 pm",1090.03,19.7,66.505,580,123,1138.29,389,25.6563,355.478,1.09003,1,1,332.214,5.9
"Jun 6, 05:00 pm",430.423,18.5,79.4663,471,81,461.902,218,20.6915,161.637,0.430423,1,1,131.725,5.9
"Jun 6, 06:00 pm",100.375,17.3,91.9265,128,43,124.951,59,16.9649,35.032,0.100375,1,1,35.032,6.5
"Jun 6, 07:00 pm",0,16,98.9845,17,1,3.49121,1,14.923,0.969846,0,1,3,0.969846,6.5
"Jun 6, 08:00 pm",0,15.5,0,0,0,0,0,15.5,0,0,1,0,0,6.5
"Jun 6, 09:00 pm",0,14.9,0,0,0,0,0,14.9,0,0,1,0,0,3.8
"Jun 6, 10:00 pm",0,14.3,0,0,0,0,0,14.3,0,0,1,0,0,3.8
"Jun 6, 11:00 pm",0,14.2,0,0,0,0,0,14.2,0,0,1,0,0,3.8
"Jun 7, 12:00 am",0,14.1,0,0,0,0,0,14.1,0,0,1,0,0,1.8
"Jun 7, 01:00 am",0,14,0,0,0,0,0,14,0,0,1,0,0,1.8
"Jun 7, 02:00 am",0,13.8,0,0,0,0,0,13.8,0,0,1,0,0,1.8
"Jun 7, 03:00 am",0,13.6,100.021,0,0,0,0,13.6,0,0,1,2,0,2.8
"Jun 7, 04:00 am",1.46695,13.4,94.2421,0,7,24.1668,7,11.7545,6.61933,0.00146695,1,1,6.61933,2.8
"Jun 7, 05:00 am",89.1603,14.1,81.9249,0,33,113.52,33,13.1097,31.2808,0.0891603,1,1,31.2808,2.8
"Jun 7, 06:00 am",337.783,14.7,69.0426,0,108,367.225,108,15.646,102.346,0.337783,1,1,102.346,2.1
"Jun 7, 07:00 am",876.276,15.4,55.8238,51,243,918.656,273,20.9463,263.32,0.876276,1,1,262.289,2.1
"Jun 7, 08:00 am",687.897,15.9,42.3877,6,211,725.449,215,20.4694,206.711,0.687897,1,1,206.671,2.1
"Jun 7, 09:00 am",1351.51,16.3,28.8175,74,349,1407.53,410,25.835,411.255,1.35151,1,1,411.138,2.3
"Jun 7, 10:00 am",2700.83,16.8,15.1966,521,342,2807.16,811,38.3822,871.678,2.70083,1,1,871.571,2.3
"Jun 7, 11:00 am",2563.22,17,2.33217,463,337,2663.62,766,38.8089,828.779,2.56322,1,1,828.778,2.3
"Jun 7, 12:00 pm",3112.87,17.3,12.5056,780,221,3238.04,930,39.4329,1010.77,3.11287,1,1,1010.68,3.9
"Jun 7, 01:00 pm",2272.26,17.5,26.1175,371,369,2360.73,684,33.7955,716.897,2.27226,1,1,716.48,3.9
"Jun 7, 02:00 pm",2417.19,17.5,39.7033,689,221,2511.49,737,34.2792,767.636,2.41719,1,1,764.051,3.9
"Jun 7, 03:00 pm",1081.5,17.6,53.1688,106,275,1129.52,340,24.9884,330.379,1.0815,1,1,328.619,4
"Jun 7, 04:00 pm",664.97,17.6,66.434,41,196,701.957,215,21.2796,202.365,0.664971,1,1,200.727,4
"Jun 7, 05:00 pm",173.247,17.4,79.3895,0,59,199.263,59,17.574,56.0209,0.173247,1,1,56.0209,4
"Jun 7, 06:00 pm",90.0187,17.3,91.8443,18,35,114.395,37,16.6102,32.0209,0.0900187,1,1,32.0209,3.8
"Jun 7, 07:00 pm",0,17.1,98.9704,3,1,3.47984,1,15.6487,0.969846,0,1,3,0.969846,3.8
"Jun 7, 08:00 pm",0,16.1,0,0,0,0,0,16.1,0,0,1,0,0,3.8
"Jun 7, 09:00 pm",0,15,0,0,0,0,0,15,0,0,1,0,0,2.4
"Jun 7, 10:00 pm",0,14,0,0,0,0,0,14,0,0,1,0,0,2.4
"Jun 7, 11:00 pm",0,13.3,0,0,0,0,0,13.3,0,0,1,0,0,2.4
"Jun 8, 12:00 am",0,12.5,0,0,0,0,0,12.5,0,0,1,0,0,2.2
"Jun 8, 01:00 am",0,11.8,0,0,0,0,0,11.8,0,0,1,0,0,2.2
"Jun 8, 02:00 am",0,10.8,0,0,0,0,0,10.8,0,0,1,0,0,2.2
"Jun 8, 03:00 am",0,9.8,100.038,2,0,0,0,9.8,0,0,1,2,0,2.9
"Jun 8, 04:00 am",96.8395,8.7,94.2334,48,39,121.347,43,7.64389,32.6436,0.0968395,1,1,32.6436,2.9
"Jun 8, 05:00 am",338.02,10,81.9258,436,74,367.467,186,11.4371,127.556,0.33802,1,1,100.509,2.9
"Jun 8, 06:00 am",1030.99,11.2,69.0519,672,91,1077.58,377,16.3626,332.093,1.03099,1,1,301.296,5.3
"Jun 8, 07:00 am",1770.72,12.5,55.84,759,109,1840.52,553,21.9883,543.394,1.77072,1,1,528.031,5.3
"Jun 8, 08:00 am",2396.9,12.9,42.4094,814,120,2490.38,709,26.3154,734.568,2.3969,1,1,729.092,5.3
"Jun 8, 09:00 am",2820.35,13.3,28.843,859,123,2931.97,837,33.1398,888.368,2.82035,1,1,887.002,3.7
"Jun 8, 10:00 am",3103.16,13.8,15.2218,877,131,3227.87,920,36.1563,991.311,3.10316,1,1,991.13,3.7
"Jun 8, 11:00 am",3200.22,14.4,2.28148,884,133,3329.59,952,37.7859,1030.7,3.20022,1,1,1030.7,3.7
"Jun 8, 12:00 pm",2995.63,15,12.4452,772,214,3115.27,916,44.0742,995.75,2.99563,1,1,995.658,1.6
"Jun 8, 01:00 pm",1820.5,15.7,26.0591,188,398,1892.04,558,33.6014,573.899,1.8205,1,1,573.689,1.6
"Jun 8, 02:00 pm",1540.92,15.9,39.6422,166,349,1602.96,473,29.6849,477.747,1.54092,1,1,476.888,1.6
"Jun 8, 03:00 pm",1101.24,16.2,53.1036,102,283,1149.82,346,24.7565,335.846,1.10124,1,1,334.161,2.2
"Jun 8, 04:00 pm",738.852,16.4,66.3641,68,209,777.678,240,21.6263,225.443,0.738852,1,1,222.736,2.2
"Jun 8, 05:00 pm",316.489,16.7,79.3143,12,103,345.473,107,18.1986,98.1647,0.316489,1,1,97.4031,2.2
"Jun 8, 06:00 pm",106.518,16.9,91.7642,30,41,131.214,45,16.3529,36.6861,0.106518,1,1,36.6861,2.6
"Jun 8, 07:00 pm",0,17.2,98.9557,4,1,3.48118,1,15.5634,0.969846,0,1,3,0.969846,2.6
"Jun 8, 08:00 pm",0,16.1,0,0,0,0,0,16.1,0,0,1,0,0,2.6
"Jun 8, 09:00 pm",0,15.1,0,0,0,0,0,15.1,0,0,1,0,0,0.1
"Jun 8, 10:00 pm",0,14,0,0,0,0,0,14,0,0,1,0,0,0.1
"Jun 8, 11:00 pm",0,13.2,0,0,0,0,0,13.2,0,0,1,0,0,0.1
"Jun 9, 12:00 am",0,12.4,0,0,0,0,0,12.4,0,0,1,0,0,1.4
"Jun 9, 01:00 am",0,11.6,0,0,0,0,0,11.6,0,0,1,0,0,1.4
"Jun 9, 02:00 am",0,10.8,0,0,0,0,0,10.8,0,0,1,0,0,1.4
"Jun 9, 03:00 am",0,10,100.055,0,0,0,0,10,0,0,1,2,0,1.7
"Jun 9, 04:00 am",57.3318,9.3,94.2286,0,23,81.0807,23,7.69363,21.8162,0.0573318,1,1,21.8162,1.7
"Jun 9, 05:00 am",290.145,10.2,81.9303,10,93,318.57,96,10.643,87.4502,0.290145,1,1,86.8299,1.7
"Jun 9, 06:00 am",392.657,11.1,69.0644,0,123,423.296,123,12.6203,116.388,0.392657,1,1,116.388,1.9
"Jun 9, 07:00 am",1207.45,12,55.859,159,279,1259.11,372,20.4644,361.92,1.20745,1,1,358.697,1.9
"Jun 9, 08:00 am",1584.35,12.7,42.4336,204,331,1647.82,479,25.2387,481.354,1.58435,1,1,479.978,1.9
"Jun 9, 09:00 am",559.734,13.4,28.8709,3,171,594.187,173,16.8681,166.521,0.559734,1,1,166.517,3.3
"Jun 9, 10:00 am",714.322,14.2,15.2498,1,219,752.531,220,17.9606,211.94,0.714322,1,1,211.94,3.3
"Jun 9, 11:00 am",741.386,13.3,2.24023,5,222,780.275,227,17.3369,219.132,0.741386,1,1,219.132,3.3
"Jun 9, 12:00 pm",907.391,12.5,12.3855,3,273,950.6,276,17.3801,267.018,0.907391,1,1,267.018,3.9
"Jun 9, 01:00 pm",516.845,11.7,26.0011,0,159,550.295,159,14.1141,152.317,0.516845,1,1,152.317,3.9
"Jun 9, 02:00 pm",412.858,11.3,39.5816,0,128,443.944,128,12.7747,122.149,0.412858,1,1,122.149,3.9
"Jun 9, 03:00 pm",308.327,10.9,53.0393,0,97,337.138,97,11.642,92.2968,0.308327,1,1,92.2968,3.7
"Jun 9, 04:00 pm",375.237,10.5,66.2954,0,117,405.493,117,11.5983,110.989,0.375237,1,1,110.989,3.7
"Jun 9, 05:00 pm",172.981,10.3,79.2408,0,57,198.991,57,10.1264,54.1142,0.172981,1,1,54.1142,3.7
"Jun 9, 06:00 pm",18.9824,10.1,91.6863,0,12,42.0081,12,8.74533,11.3549,0.0189824,1,1,11.3549,3.3
"Jun 9, 07:00 pm",0,9.9,98.9404,0,0,0,0,9.9,0,0,1,3,0,3.3
"Jun 9, 08:00 pm",0,9.5,0,0,0,0,0,9.5,0,0,1,0,0,3.3
"Jun 9, 09:00 pm",0,9.2,0,0,0,0,0,9.2,0,0,1,0,0,3.5
"Jun 9, 10:00 pm",0,8.8,0,0,0,0,0,8.8,0,0,1,0,0,3.5
"Jun 9, 11:00 pm",0,8.5,0,0,0,0,0,8.5,0,0,1,0,0,3.5
"Jun 10, 12:00 am",0,8.2,0,0,0,0,0,8.2,0,0,1,0,0,2.2
"Jun 10, 01:00 am",0,7.9,0,0,0,0,0,7.9,0,0,1,0,0,2.2
"Jun 10, 02:00 am",0,8.1,0,0,0,0,0,8.1,0,0,1,0,0,2.2
"Jun 10, 03:00 am",0,8.2,100.072,0,0,0,0,8.2,0,0,1,2,0,3.4
"Jun 10, 04:00 am",1.99946,8.3,94.2278,0,7,24.7091,7,6.6802,6.61927,0.00199946,1,1,6.61927,3.4
"Jun 10, 05:00 am",91.7446,8.9,81.9384,0,33,116.154,33,7.89627,31.2808,0.0917446,1,1,31.2808,3.4
"Jun 10, 06:00 am",429.466,9.4,69.08,0,133,460.924,133,10.8103,125.723,0.429466,1,1,125.723,2.7
"Jun 10, 07:00 am",292.623,9.9,55.8808,0,92,321.1,92,10.6188,87.5103,0.292623,1,1,87.5103,2.7
"Jun 10, 08:00 am",373.07,10.8,42.4603,0,116,403.278,116,12.0055,110.582,0.37307,1,1,110.582,2.7
"Jun 10, 09:00 am",510.137,11.7,28.9012,0,157,543.431,157,13.9656,150.318,0.510137,1,1,150.318,2.8
"Jun 10, 10:00 am",478.436,12.6,15.2803,0,148,511.002,148,14.7754,141.861,0.478436,1,1,141.861,2.8
"Jun 10, 11:00 am",654.728,13.3,2.2082,4,197,691.463,201,16.7504,193.674,0.654728,1,1,193.674,2.8
"Jun 10, 12:00 pm",625.811,14,12.3266,2,191,661.843,193,17.0755,185.651,0.625811,1,1,185.651,3.7
"Jun 10, 01:00 pm",479.748,14.8,25.9435,0,150,512.343,150,16.9081,143.606,0.479748,1,1,143.606,3.7
"Jun 10, 02:00 pm",514.96,15,39.5215,0,161,548.366,161,17.2492,153.941,0.51496,1,1,153.941,3.7
"Jun 10, 03:00 pm",308.642,15.2,52.9758,0,99,337.459,99,16.015,94.2066,0.308642,1,1,94.2066,4.5
"Jun 10, 04:00 pm",549.15,15.4,66.2279,19,166,583.354,175,17.5767,164.757,0.54915,1,1,164.007,4.5
"Jun 10, 05:00 pm",145.924,14.3,79.169,0,50,171.394,50,14.1454,47.4471,0.145924,1,1,47.4471,4.5
"Jun 10, 06:00 pm",91.6446,13.3,91.6105,0,34,116.052,34,12.4263,31.8816,0.0916447,1,1,31.8816,2.8
"Jun 10, 07:00 pm",0,12.2,98.9246,0,1,3.56083,1,10.479,0.969846,0,1,3,0.969846,2.8
"Jun 10, 08:00 pm",0,11.4,0,0,0,0,0,11.4,0,0,1,0,0,2.8
"Jun 10, 09:00 pm",0,10.5,0,0,0,0,0,10.5,0,0,1,0,0,1.5
"Jun 10, 10:00 pm",0,9.6,0,0,0,0,0,9.6,0,0,1,0,0,1.5
"Jun 10, 11:00 pm",0,9.6,0,0,0,0,0,9.6,0,0,1,0,0,1.5
"Jun 11, 12:00 am",0,9.5,0,0,0,0,0,9.5,0,0,1,0,0,3.2
"Jun 11, 01:00 am",0,9.5,0,0,0,0,0,9.5,0,0,1,0,0,3.2
"Jun 11, 02:00 am",0,9.1,0,0,0,0,0,9.1,0,0,1,0,0,3.2
"Jun 11, 03:00 am",0,8.8,100.09,0,0,0,0,8.8,0,0,1,2,0,2
"Jun 11, 04:00 am",2.02499,8.4,94.2309,0,7,24.7351,7,6.43651,6.61926,0.00202499,1,1,6.61926,2
"Jun 11, 05:00 am",91.7564,9.1,81.9499,0,33,116.166,33,7.87239,31.2808,0.0917564,1,1,31.2808,2
"Jun 11, 06:00 am",428.837,9.7,69.0986,0,133,460.281,133,11.1132,125.715,0.428837,1,1,125.715,2.7
"Jun 11, 07:00 am",717.85,10.4,55.9052,8,215,756.148,220,14.229,209.566,0.71785,1,1,209.403,2.7
"Jun 11, 08:00 am",1068.21,12,42.4894,24,309,1115.84,326,18.732,315.531,1.06821,1,1,315.368,2.7
"Jun 11, 09:00 am",1422.07,13.6,28.9337,53,389,1480.29,433,26.168,433.159,1.42207,1,1,433.073,1.2
