Hours since 00:00 Jan 1,Dry bulb temp (C),Wet bulb temp (C),Dew point temp (C),Relative humidity (%),Wind speed (m/s),Wind direction (deg)
4804.5,26,18,17.885,61,0,0
4805.5,26,18,17.885,61,0,0
4806.5,26,18,17.885,61,0,0
4807.5,27,19,19.0852,62,2.6,340
4808.5,27,20,20.0934,66,0,0
4809.5,29,21,20.967,62,3.1,290
4810.5,29,20,19.8846,58,2.6,280
4811.5,31,19,19.014,49,2.6,220
4812.5,32,19,18.9093,46,4.1,320
4813.5,32,18,17.8321,43,5.1,340
4814.5,32,18,17.8321,43,4.1,340
4815.5,32.7,18.5,18.4604,43,3.4,350
4816.5,33,19,19.0983,44,2.6,360
4817.5,31.6,19,18.8916,47,2.6,360
4818.5,30,19,19.0518,52,2.6,350
4819.5,28,19,18.9517,58,0,0
4820.5,27,20,20.0934,66,0,0
4821.5,26,19.9,19.8611,69,0,0
4822.5,25,19.6,19.5915,72,0,0
4823.5,24.2,19.4,19.48,75,0,0
4824.5,23.5,19.2,19.2275,77,0,0
4825.5,22.8,18.9,18.961,79,0,0
4826.5,22.1,18.6,18.6811,81,0,0
4827.5,21.5,18.3,18.2925,82,0,0
4828.5,21,18,17.9977,83,0,0
4829.5,21,18,17.9977,83,0,0
4830.5,22,18,17.9813,78,0,0
4831.5,24,15,14.9469,57,5.1,60
4832.5,24,13,12.9259,50,5.1,60
4833.5,27,13,12.9785,42,5.1,60
4834.5,27,14,14.039,45,2.6,160
4835.5,28,15,14.9433,45,4.1,60
4836.5,29,16,15.8473,45,0,0
4837.5,30,17,17.098,46,4.1,190
4838.5,31,17,16.9342,43,2.6,180
4839.5,31,17,16.9342,43,0,0
4840.5,30,18,18.1011,49,4.1,160
4841.5,30,18,18.1011,49,4.1,170
4842.5,29,19,19.0291,55,3.1,170
4843.5,28,19,18.9517,58,2.1,160
4844.5,27,20,20.0934,66,2.6,160
4845.5,26.4,20.2,20.2427,69,2.3,140
4846.5,25.8,20.4,20.3588,72,2,120
4847.5,25.4,20.6,20.6371,75,1.6,100
4848.5,25,20.7,20.6787,77,1.3,80
4849.5,24.7,20.8,20.8052,79,1,60
4850.5,24.4,20.9,20.9207,81,0.7,40
4851.5,24.2,20.9,20.9257,82,0.3,20
4852.5,24,21,20.928,83,0,0
4853.5,23,21,21.0849,89,0,0
4854.5,23,21,21.0849,89,0,0
4855.5,27,22,21.9589,74,0,0
4856.5,28,22,22.0049,70,0,0
4857.5,27,22,21.9589,74,0,0
4858.5,28,22,22.0049,70,2.1,240
4859.5,29,21,20.967,62,4.1,240
4860.5,30,21,21.0959,59,4.1,240
4861.5,31,21,20.8818,55,4.1,240
4862.5,32,20,19.9267,49,4.1,240
4863.5,32.2,19.5,19.4362,47,4.4,280
4864.5,32,19,18.9093,46,4.6,320
4865.5,32,19,18.9093,46,4.6,320
4866.5,30,19,19.0518,52,4.6,320
4867.5,28.4,19.3,19.3249,58,4.1,320
4868.5,27.3,19.5,19.3676,62,3.7,330
4869.5,26.4,19.7,19.7668,67,3.2,330
4870.5,25.5,19.8,19.8449,71,2.8,340
4871.5,24.8,19.9,19.8415,74,2.3,340
4872.5,24.1,19.9,19.808,77,1.8,340
4873.5,23.5,20,20.0444,81,1.4,350
4874.5,23,20,19.9513,83,0.9,350
4875.5,22.4,20,19.9381,86,0.5,360
4876.5,22,20,19.9167,88,0,0
4877.5,21,20,19.9952,94,0,0
4878.5,24,21,20.928,83,0,0
4879.5,25,21,20.8887,78,0,0
4880.5,28,21,21.0418,66,2.6,100
4881.5,29,21,20.967,62,2.6,100
4882.5,30,21,21.0959,59,2.6,100
4883.5,29,21,20.967,62,2.6,20
4884.5,31,20,19.9715,52,2.6,340
4885.5,32,20,19.9267,49,0,0
4886.5,33,19,19.0983,44,0,0
4887.5,32,18,17.8321,43,5.1,350
4888.5,31,19,19.014,49,4.6,10
4889.5,30,19,19.0518,52,2.6,10
4890.5,30,18,18.1011,49,0,0
4891.5,26,21,20.9965,74,5.1,150
4892.5,25,21,20.8887,78,4.5,130
4893.5,24.3,21,21.0233,82,4,120
4894.5,23.6,20.9,20.9247,85,3.4,100
4895.5,23,20.8,20.7147,87,2.8,80
4896.5,22.5,20.7,20.7739,90,2.3,70
4897.5,22.1,20.5,20.5586,91,1.7,50
4898.5,21.6,20.4,20.4169,93,1.1,30
4899.5,21.3,20.1,20.1196,93,0.6,20
4900.5,21,20,19.9952,94,0,0
4901.5,20,20,20,100,0,0
4902.5,20,20,20,100,0,0
4903.5,23,21,21.0849,89,0,0
4904.5,25,21,20.8887,78,0,0
4905.5,27,19,19.0852,62,0,0
4906.5,29,17,16.862,48,0,0
4907.5,29,17,16.862,48,2.6,50
4908.5,29.8,16.9,16.9169,46,2.1,40
4909.5,30.2,16.8,16.9316,45,1.6,30
4910.5,30.4,16.8,16.7574,44,1,20
4911.5,30.4,17,17.1123,45,0.5,10
4912.5,30,17,17.098,46,0,0
4913.5,29,19,19.0291,55,4.1,150
4914.5,28,19,18.9517,58,4.1,20
4915.5,24,20,19.9197,78,0,0
4916.5,23,22,21.9796,94,0,0
4917.5,22.5,21.9,21.8285,96,0,0
4918.5,22,21.6,21.6685,98,0,0
4919.5,21.7,21.4,21.3693,98,0,0
4920.5,21.5,21.2,21.1698,98,0,0
4921.5,21.3,20.9,20.9703,98,0,0
4922.5,21.1,20.6,20.604,97,0,0
4923.5,21,20.3,20.3362,96,0,0
4924.5,21,20,19.9952,94,0,0
4925.5,20,20,20,100,0,0
4926.5,20,20,20,100,0,0
4927.5,22,21,20.9874,94,0,0
4928.5,23,22,21.9796,94,0,0
4929.5,24,21,20.928,83,0,0
4930.5,24,21,20.928,83,0,0
4931.5,27,21,21.0494,70,4.6,180
4932.5,28,21,21.0418,66,5.1,190
4933.5,29,20,19.8846,58,3.6,190
4934.5,30,19,19.0518,52,7.7,200
4935.5,31,19,19.014,49,6.7,200
4936.5,22,21,20.9874,94,6.2,290
4937.5,21,20,19.9952,94,2.6,290
4938.5,21,19,18.9327,88,0,0
4939.5,20.8,19.5,19.4499,92,0,0
4940.5,21,20,19.9952,94,0,0
4941.5,20.3,19.7,19.6398,96,0.3,360
4942.5,19.5,19.4,19.3382,99,0.5,360
4943.5,19,19,19,100,0.8,350
4944.5,18.5,18.5,18.5,100,1.1,350
4945.5,18,18,18,100,1.3,350
4946.5,17.6,17.6,17.6,100,1.6,350
4947.5,17.3,17.3,17.3,100,1.8,340
4948.5,17,17,17,100,2.1,340
4949.5,18,17,17.0183,94,2.6,290
4950.5,18,17,17.0183,94,0,0
4951.5,19,17,16.9644,88,0,0
4952.5,21,18,17.9977,83,0,0
4953.5,24,17,17.0055,65,0,0
4954.5,26,17,17.0851,58,2.6,240
4955.5,27.1,16,16.0779,51,1.3,300
4956.5,28,15,14.9433,45,0,0
4957.5,29,17,16.862,48,0,0
4958.5,29,15,15.1374,43,2.1,350
4959.5,29,14,14.0162,40,6.2,350
4960.5,29,13,12.8187,37,6.2,350
4961.5,28,12,11.9362,37,5.1,350
4962.5,27,13,12.9785,42,0,0
4963.5,26,13,13.1344,45,0,0
4964.5,25,13,12.8928,47,0,0
4965.5,23.8,13.4,13.3431,52,0,0
4966.5,22.5,13.6,13.5486,57,0,0
4967.5,21.5,13.9,13.906,62,0,0
4968.5,20.5,14.2,14.1563,67,0,0
4969.5,19.5,14.4,14.3133,72,0,0
4970.5,18.6,14.6,14.6851,78,0,0
4971.5,17.8,14.8,14.8711,83,0,0
4972.5,17,15,14.9959,88,0,0
4973.5,17,15,14.9959,88,0,0
4974.5,18.1,15.5,15.5356,85,0,0
4975.5,20,16,16.0425,78,0,0
4976.5,24,17,17.0055,65,0,0
4977.5,26,15,15.0674,51,0,0
4978.5,27,15,15.0393,48,0,0
4979.5,28,16,15.9508,48,0,0
4980.5,28,16,15.9508,48,0,0
4981.5,29,16,15.8473,45,0,0
4982.5,29,15,15.1374,43,0,0
4983.5,29,15.3,15.1374,43,1.1,300
4984.5,28.6,15.6,15.4858,45,2.1,240
4985.5,28,16,15.9508,48,2.1,190
4986.5,27,16,15.9861,51,2.6,180
4987.5,26,17,17.0851,58,0,0
4988.5,25,17,16.9455,61,0,0
4989.5,24,17.2,17.247,66,0,0
4990.5,23,17.4,17.4507,71,0,0
4991.5,22.2,17.6,17.5512,75,0,0
4992.5,21.5,17.7,17.6989,79,0,0
4993.5,20.8,17.8,17.8023,83,0,0
4994.5,20.1,17.9,17.865,87,0,0
4995.5,19.5,17.9,17.8134,90,0,0
4996.5,19,18,18.0107,94,0,0
4997.5,20,17,17.0207,83,0,0
4998.5,19,18,18.0107,94,0,0
4999.5,19,19,19,100,0,0
5000.5,19,19,19,100,0,0
5001.5,21,19,18.9327,88,0,0
5002.5,22,20,19.9167,88,0,0
5003.5,24,20,19.9197,78,0,0
5004.5,26,19,18.8997,65,0,0
5005.5,27,19,19.0852,62,2.1,320
5006.5,27,18,18.0185,58,3.6,200
5007.5,26,19,18.8997,65,2.6,220
5008.5,24,20,19.9197,78,2.6,290
5009.5,22,20,19.9167,88,3.1,310
5010.5,22,20,19.9167,88,2.6,330
5011.5,21,20,19.9952,94,0,0
5012.5,21,19,18.9327,88,0,0
5013.5,20.4,19,19.0541,92,0,0
5014.5,19.8,18.9,18.9742,95,0,0
5015.5,19.4,18.8,18.7444,96,0,0
5016.5,19,18.7,18.6761,98,0,0
5017.5,18.7,18.5,18.5392,99,0,0
5018.5,18.4,18.4,18.4,100,0,0
5019.5,18.2,18.1,18.0398,99,0,0
5020.5,18,18,18,100,0,0
5021.5,18,18,18,100,0,0
5022.5,19,19,19,100,0,0
5023.5,21,19,18.9327,88,0,0
5024.5,23,19,18.9506,78,0,0
5025.5,25,19,18.907,69,0,0
5026.5,27,19,19.0852,62,0,0
5027.5,28,19,18.9517,58,0,0
5028.5,29,18,18.1317,52,0,0
5029.5,29,19,19.0291,55,5.1,200
5030.5,30,17,17.098,46,5.7,210
5031.5,30,17,17.098,46,5.1,220
5032.5,29.6,17.4,17.4086,48,2.6,290
5033.5,29,18,18.1317,52,0,0
5034.5,27,19,19.0852,62,0,0
5035.5,26,18,17.885,61,0,0
5036.5,25,19,18.907,69,6.2,180
5037.5,24.1,19,18.9492,73,5.4,160
5038.5,23.3,18.9,18.8243,76,4.6,140
5039.5,22.6,18.8,18.7668,79,3.9,110
5040.5,22,18.7,18.7802,82,3.1,90
5041.5,21.4,18.5,18.5799,84,2.3,70
5042.5,20.9,18.4,18.4663,86,1.6,50
5043.5,20.4,18.1,18.1599,87,0.8,20
5044.5,20,18,17.9486,88,0,0
5045.5,19,18,18.0107,94,0,0
5046.5,20.1,18.5,18.5822,91,0,0
5047.5,22,19,18.9746,83,0,0
5048.5,24,19,19.0714,74,0,0
5049.5,23,19,18.9506,78,0,0
5050.5,25,20,20.034,74,2.6,190
5051.5,24,20,19.9197,78,5.1,200
5052.5,25,20,20.034,74,2.6,300
5053.5,27,19,19.0852,62,2.6,300
5054.5,29,19,19.0291,55,2.6,300
5055.5,28,21,21.0418,66,2.6,300
5056.5,27,21,21.0494,70,2.6,300
5057.5,25.6,21,21.0457,76,2.6,300
5058.5,24,21,20.928,83,2.6,300
5059.5,23,21,21.0849,89,2.6,300
5060.5,23,21,21.0849,89,2.6,300
5061.5,22.6,21,21.0527,91,2.8,290
5062.5,22.3,20.9,20.9342,92,3,270
5063.5,22.1,20.8,20.7363,92,3.2,260
5064.5,22,20.7,20.6374,92,3.4,250
5065.5,21.9,20.5,20.5384,92,3.5,230
5066.5,21.9,20.4,20.361,91,3.7,220
5067.5,21.9,20.1,20.1819,90,3.9,200
5068.5,22,20,19.9167,88,4.1,190
5069.5,23,20,19.9513,83,6.2,180
5070.5,23,20,19.9513,83,0,0
5071.5,22.3,20.1,20.0269,87,5.1,320
5072.5,22,20,19.9167,88,0,0
5073.5,23,20,19.9513,83,0,0
5074.5,22,20,19.9167,88,2.6,180
5075.5,23,20,19.9513,83,2.6,190
5076.5,24,21,20.928,83,6.2,190
5077.5,24,20,19.9197,78,6.2,200
5078.5,25,20,20.034,74,6.2,200
5079.5,25.2,19.9,19.7833,72,6.2,200
5080.5,25,20,20.034,74,6.2,200
5081.5,24,20,19.9197,78,0,0
5082.5,23,21,21.0849,89,0,0
5083.5,22,22,22,100,0,0
5084.5,22,21,20.9874,94,0,0
5085.5,21.9,20.9,21.4009,97,0,0
5086.5,21.7,20.7,21.5354,99,0,0
5087.5,21.6,20.6,21.6,100,0,0
5088.5,21.5,20.4,20.8337,96,0,0
5089.5,21.4,20.3,20.7342,96,0,0
5090.5,21.2,20.1,20.0205,93,0,0
5091.5,21.1,20,19.9214,93,0,0
5092.5,21.1,19.4,19.3924,90,1.5,100
5093.5,20.6,19.4,19.426,93,3.6,70
5094.5,20.6,19.4,19.426,93,3.1,90
5095.5,21.7,19.4,19.4373,87,3.1,50
5096.5,23.3,18.9,18.8243,76,3.6,50
5097.5,25.6,18.3,18.2732,64,2.6,90
5098.5,26.7,18.9,18.8029,62,3.1,80
5099.5,27.2,18.9,19.0122,61,3.1,60
5100.5,28.3,18.9,18.9522,57,3.6,70
5101.5,28.3,18.3,18.3804,55,2.6,60
5102.5,29.4,18.3,18.1897,51,2.1,50
5103.5,29.4,17.2,17.2264,48,4.6,60
5104.5,28.9,17.8,17.7307,51,2.6,90
5105.5,28.3,17.2,17.1799,51,2.6,100
5106.5,26.1,18.9,18.9944,65,0,0
5107.5,23.9,18.9,18.9751,74,0,0
5108.5,22.8,19.4,19.3628,81,1.5,20
5109.5,21.7,19.4,19.4373,87,1.5,30
5110.5,21.1,18.9,18.8477,87,0,0
5111.5,20.6,19.4,19.426,93,2.1,350
5112.5,20,18.9,18.8314,93,1.5,310
5113.5,19.4,18.3,18.2368,93,0,0
5114.5,19.4,18.3,18.2368,93,0,0
5115.5,19,18,18.0107,94,2.1,330
5116.5,18.9,17.8,17.7413,93,0,0
5117.5,18.3,17.2,17.1467,93,2.6,310
5118.5,19.4,17.8,17.7147,90,2.6,310
5119.5,21.1,18.9,18.8477,87,2.6,310
5120.5,23.9,19.4,19.4038,76,2.1,340
5121.5,26.1,19.4,19.4817,67,2.1,320
5122.5,27.8,19.4,19.3094,60,0,0
5123.5,28.9,18.3,18.3436,53,2.6,360
5124.5,30.6,17.8,17.6416,46,3.6,80
5125.5,31.1,17.2,17.024,43,4.1,20
5126.5,31.7,15.6,15.6157,38,2.6,60
5127.5,31.1,16.7,16.6526,42,3.1,50
5128.5,31.1,16.7,16.6526,42,2.1,40
5129.5,30.6,16.7,16.5749,43,3.1,50
5130.5,28.9,17.8,17.7307,51,1.5,60
5131.5,25.6,18.9,19.0065,67,0,0
5132.5,25,19.4,19.3661,71,0,0
5133.5,23.3,20,20.0481,82,0,0
5134.5,22.8,20.6,20.5182,87,0,0
5135.5,22.2,20,19.9286,87,1.5,310
5136.5,21.7,19.4,19.4373,87,2.1,290
5137.5,21.1,18.9,18.8477,87,1.5,350
5138.5,21.1,18.9,18.8477,87,0,0
5139.5,20.6,18.3,18.3564,87,2.6,330
5140.5,20,18.3,18.3068,90,2.1,310
5141.5,20,18.3,18.3068,90,1.5,310
5142.5,21.1,18.3,18.2864,84,2.6,310
5143.5,22.8,19.4,19.3628,81,2.6,320
5144.5,25.6,20.6,20.6115,74,1.5,340
5145.5,27.2,20.6,20.5271,67,0,0
5146.5,29.4,20.6,20.5351,59,2.6,330
5147.5,30.6,20,19.9112,53,2.6,30
5148.5,32.2,18.3,18.3783,44,2.6,80
5149.5,32.2,18.3,18.3783,44,2.1,80
5150.5,32.2,17.8,17.6374,42,0,0
5151.5,31.7,18.3,18.2864,45,2.1,10
5152.5,31.1,18.3,18.4376,47,2.6,10
5153.5,30.6,20,19.9112,53,1.5,70
5154.5,27.8,21.7,21.578,69,1.5,20
5155.5,26.1,22.8,22.7784,82,2.1,290
5156.5,25.6,21.1,21.0457,76,1.5,330
5157.5,23.9,20.6,20.6332,82,1.5,310
5158.5,23.3,19.4,19.4463,79,2.1,310
5159.5,22.8,19.4,19.3628,81,2.6,290
5160.5,21.7,19.4,19.4373,87,2.6,290
5161.5,21.7,19.4,19.4373,87,2.1,320
5162.5,21.1,18.9,18.8477,87,2.1,310
5163.5,21.1,18.9,18.8477,87,2.1,320
5164.5,20.6,18.9,18.899,90,2.1,320
5165.5,20.6,18.3,18.3564,87,2.1,310
5166.5,21.7,18.9,18.8734,84,1.5,320
5167.5,23.3,19.4,19.4463,79,2.6,300
5168.5,26.1,20.6,20.6465,72,2.1,300
5169.5,28.3,21.1,21.077,65,2.6,310
5170.5,30,20.6,20.5345,57,2.1,330
5171.5,30.6,18.3,18.3193,48,2.1,320
5172.5,32.2,18.3,18.3783,44,2.1,340
5173.5,32.2,17.8,17.6374,42,0,0
5174.5,32.2,18.9,18.7378,45,0,0
5175.5,32.2,17.2,17.2552,41,2.6,100
5176.5,31.7,17.2,17.1898,42,1.5,50
5177.5,30.6,19.4,19.2909,51,0,0
5178.5,29.4,19.4,19.3997,55,0,0
5179.5,27.2,19.4,19.2735,62,0,0
5180.5,25,21.7,21.7058,82,0,0
5181.5,24.4,21.7,21.7084,85,0,0
5182.5,23.9,21.7,21.7863,88,0,0
5183.5,23.3,21.1,21.0095,87,0,0
5184.5,22.8,20.6,20.5182,87,0,0
5185.5,22.8,20,19.9495,84,1.5,290
5186.5,22.2,20,19.9286,87,2.1,320
5187.5,21.7,20,19.9845,90,2.6,310
5188.5,21.7,18.9,18.8734,84,0,0
5189.5,21.1,19.4,19.3924,90,0,0
5190.5,21.7,20,19.9845,90,2.1,340
5191.5,23.3,20,20.0481,82,1.5,320
5192.5,26.1,20.6,20.6465,72,1.5,330
5193.5,28.3,21.1,21.077,65,1.5,350
5194.5,30,20,19.9556,55,0,0
5195.5,31.1,19.4,19.4303,50,1.5,360
5196.5,31.1,19.4,19.4303,50,1.5,360
5197.5,32.2,19.4,19.4362,47,0,0
5198.5,28.3,20,20.0451,61,5.2,280
5199.5,27.2,20,20.0358,65,3.1,280
5200.5,28.3,20,20.0451,61,2.1,280
5201.5,28.3,20.6,20.5682,63,2.1,280
5202.5,26.7,20,20.0519,67,2.1,250
5203.5,25.6,20.6,20.6115,74,2.1,240
5204.5,25,19.4,19.3661,71,1.5,180
5205.5,23.3,20,20.0481,82,0,0
5206.5,22.8,20,19.9495,84,0,0
5207.5,22.8,20,19.9495,84,0,0
5208.5,22.2,20.6,20.6574,91,0,0
5209.5,21.7,20.6,20.516,93,1.5,30
5210.5,21.1,20,19.9214,93,0,0
5211.5,20.6,20,19.9383,96,1.5,330
5212.5,20.6,19.4,19.426,93,2.1,360
5213.5,20.6,20,19.9383,96,2.1,350
5214.5,20.6,20,19.9383,96,1.5,190
5215.5,22.2,21.1,21.0114,93,0,0
5216.5,24.4,21.1,21.1208,82,2.1,10
5217.5,27.8,21.1,21.0972,67,1.5,70
5218.5,28.3,20.6,20.5682,63,3.1,140
5219.5,29.4,20.6,20.5351,59,2.6,200
5220.5,29.4,20,19.9761,57,2.1,200
5221.5,29.4,19.4,19.3997,55,2.6,200
5222.5,30,18.9,18.7403,51,2.6,200
5223.5,27.8,20,20.0968,63,2.6,190
5224.5,27.8,20,20.0968,63,2.6,190
5225.5,25.6,18.9,19.0065,67,3.6,190
5226.5,24.4,18.9,18.7916,71,2.1,210
5227.5,23.3,19.4,19.4463,79,2.1,230
5228.5,23.3,19.4,19.4463,79,0,0
5229.5,21.7,19.4,19.4373,87,0,0
5230.5,21.1,18.9,18.8477,87,0,0
5231.5,20.6,18.9,18.899,90,0,0
5232.5,21.1,18.9,18.8477,87,0,0
5233.5,20.6,18.9,18.899,90,0,0
5234.5,20.6,19.4,19.426,93,0,0
5235.5,20.6,19.4,19.426,93,0,0
5236.5,20.6,19.4,19.426,93,0,0
5237.5,21,19,18.9327,88,0,0
5238.5,20.6,20,19.9383,96,0,0
5239.5,21.1,20,19.9214,93,0,0
5240.5,22.8,20,19.9495,84,2.1,50
5241.5,23.3,20,20.0481,82,2.1,70
5242.5,23.9,20,20.0287,79,2.1,30
5243.5,25,20,20.034,74,3.1,90
5244.5,26.1,20.6,20.6465,72,2.6,20
5245.5,25,20.6,20.6787,77,3.6,30
5246.5,22.2,20,19.9286,87,3.1,50
5247.5,22,20,19.9167,88,3.1,340
5248.5,21.1,20,19.9214,93,2.6,310
5249.5,20.6,18.9,18.899,90,3.6,320
5250.5,20,18.9,18.8314,93,4.1,290
5251.5,19.4,18.3,18.2368,93,3.1,310
5252.5,18.9,17.8,17.7413,93,2.1,330
5253.5,18.9,18.3,18.2469,96,0,0
5254.5,19.4,18.9,18.9105,97,2.6,260
5255.5,20,18.9,18.8314,93,0,0
5256.5,19.4,18.3,18.2368,93,2.1,320
5257.5,19.4,18.9,18.9105,97,0,0
5258.5,20,18.9,18.8314,93,0,0
5259.5,20,18.9,18.8314,93,0,0
5260.5,20,18.9,18.8314,93,2.1,20
5261.5,20.6,19.4,19.426,93,2.1,40
5262.5,21.1,19.4,19.3924,90,3.1,50
5263.5,22.2,20,19.9286,87,3.6,70
5264.5,23.3,20,20.0481,82,3.1,90
5265.5,23.9,20,20.0287,79,2.6,80
5266.5,25.6,20,19.9406,71,3.6,70
5267.5,26.1,18.9,18.9944,65,3.1,90
5268.5,27.8,19.4,19.3094,60,4.6,90
5269.5,27.8,17.8,17.917,55,4.1,80
5270.5,28.3,16.7,16.5484,49,3.6,110
5271.5,27.2,17.2,17.0703,54,3.1,60
5272.5,26.7,17.8,17.7385,58,2.6,50
5273.5,27.2,18.9,19.0122,61,3.6,80
5274.5,25.6,18.9,19.0065,67,2.6,70
5275.5,22.8,20.6,20.5182,87,2.1,40
5276.5,22,21,20.9874,94,0,0
5277.5,21.7,20.6,20.516,93,0,0
5278.5,22.2,21.1,21.0114,93,1.5,100
5279.5,22.2,20.6,20.6574,91,2.1,70
5280.5,21.7,20.6,20.516,93,1.5,40
5281.5,21.7,20.6,20.516,93,2.1,20
5282.5,21.7,20.6,20.516,93,1.5,50
5283.5,21.7,20.6,20.516,93,0,0
5284.5,21.7,20.6,20.516,93,1.5,70
5285.5,21.7,20.6,20.516,93,2.1,60
5286.5,21.7,20.6,20.516,93,1.5,60
5287.5,22.2,20.6,20.6574,91,1.5,60
5288.5,23.3,21.1,21.0095,87,1.5,360
5289.5,24,21,20.928,83,0,0
5290.5,25.6,21.1,21.0457,76,0,0
5291.5,26.7,21.1,20.9938,71,0,0
5292.5,27.2,21.1,21.0057,69,1.5,60
5293.5,27.2,20.6,20.5271,67,1.5,110
5294.5,28.9,20,20.0677,59,2.1,360
5295.5,28.9,20,20.0677,59,0,0
5296.5,27.8,20.6,20.6037,65,2.1,80
5297.5,25.6,20.6,20.6115,74,1.5,160
5298.5,23.9,22.2,22.1554,90,0,0
5299.5,24,21,20.928,83,1.5,40
5300.5,23.3,21.1,21.0095,87,1.5,70
5301.5,22.8,20.6,20.5182,87,0,0
5302.5,22,21,20.9874,94,0,0
5303.5,22.2,20.6,20.6574,91,0,0
5304.5,22.2,20.6,20.6574,91,2.1,60
5305.5,22.2,21.1,21.0114,93,0,0
5306.5,21.7,20.6,20.516,93,2.1,10
5307.5,21.7,20.6,20.516,93,0,0
5308.5,21.7,20.6,20.516,93,0,0
5309.5,22,21,20.9874,94,0,0
5310.5,21.7,21.1,21.0326,96,0,0
5311.5,23,21,21.0849,89,0,0
5312.5,23.3,20.6,20.6308,85,2.1,20
5313.5,24.4,21.1,21.1208,82,2.1,10
5314.5,25,21.1,21.0963,79,1.5,360
5315.5,27.8,21.7,21.578,69,2.1,360
5316.5,27.8,21.1,21.0972,67,2.1,360
5317.5,30,20.6,20.5345,57,1.5,360
5318.5,30.6,20,19.9112,53,0,0
5319.5,29.4,20,19.9761,57,1.5,350
5320.5,28.9,21.1,21.1338,63,0,0
5321.5,28.3,21.1,21.077,65,0,0
5322.5,27.2,21.7,21.7014,72,0,0
5323.5,26.1,22.2,22.1638,79,1.5,360
5324.5,25,22.2,22.1014,84,0,0
5325.5,25,22.8,22.8685,88,0,0
5326.5,24,23,22.9718,94,1.5,30
5327.5,23,22,21.9796,94,1.5,310
5328.5,23,22,21.9796,94,0,0
5329.5,22.2,21.7,21.6998,97,2.1,300
5330.5,21.7,20.6,20.516,93,0,0
5331.5,21.1,20,19.9214,93,0,0
5332.5,21.1,20.6,20.604,97,2.6,300
5333.5,20.6,20,19.9383,96,2.1,310
5334.5,21.1,20,19.9214,93,2.1,320
5335.5,22.2,21.1,21.0114,93,2.6,330
5336.5,25.6,21.1,21.0457,76,2.6,300
5337.5,27.8,21.1,21.0972,67,2.1,340
5338.5,30,20.6,20.5345,57,2.1,340
5339.5,30.6,18.9,18.9727,50,1.5,340
5340.5,31.7,17.8,17.9281,44,2.1,340
5341.5,31.7,17.2,17.1898,42,0,0
5342.5,32.2,17.2,17.2552,41,0,0
5343.5,32.2,16.1,16.0577,38,2.1,360
5344.5,32.2,16.7,16.8649,40,1.5,10
5345.5,31.7,18.9,18.9824,47,0,0
5346.5,29.4,19.4,19.3997,55,0,0
5347.5,27.2,20,20.0358,65,0,0
5348.5,25.6,21.1,21.0457,76,0,0
5349.5,25,21.1,21.0963,79,0,0
5350.5,23.3,21.1,21.0095,87,1.5,360
5351.5,23.3,21.7,21.7444,91,0,0
5352.5,22.8,21.7,21.7812,94,2.1,290
5353.5,22.2,20.6,20.6574,91,2.6,320
5354.5,21.7,20,19.9845,90,2.1,300
5355.5,21.7,19.4,19.4373,87,1.5,310
5356.5,21.1,19.4,19.3924,90,1.5,300
5357.5,20.6,19.4,19.426,93,1.5,290
5358.5,21.7,19.4,19.4373,87,2.1,300
5359.5,23.9,20,20.0287,79,1.5,330
5360.5,26.1,21.1,21.0928,74,1.5,320
5361.5,27.8,21.1,21.0972,67,2.1,310
5362.5,30,20.6,20.5345,57,0,0
5363.5,31.1,21.1,20.9744,55,0,0
5364.5,30.6,20,19.9112,53,1.5,360
5365.5,31.7,20,19.9792,50,0,0
5366.5,31.7,19.4,19.3207,48,1.5,310
5367.5,31.7,19.4,19.3207,48,2.6,250
5368.5,31.1,19.4,19.4303,50,3.6,200
5369.5,30.6,19.4,19.2909,51,2.6,210
5370.5,28.9,20,20.0677,59,1.5,180
5371.5,26.7,21.1,20.9938,71,1.5,120
5372.5,26.1,21.1,21.0928,74,1.5,60
5373.5,25.6,21.1,21.0457,76,0,0
5374.5,25,21.1,21.0963,79,0,0
5375.5,23.9,21.7,21.7863,88,0,0
5376.5,23.3,21.1,21.0095,87,0,0
5377.5,22.8,21.1,21.07,90,1.5,280
5378.5,22.8,21.7,21.7812,94,0,0
5379.5,22.2,21.1,21.0114,93,2.1,300
5380.5,22,21,20.9874,94,0,0
5381.5,22.2,21.1,21.0114,93,1.5,360
5382.5,22.2,21.1,21.0114,93,2.6,280
5383.5,23.9,21.1,21.0255,84,1.5,330
5384.5,26.7,21.7,21.6702,74,1.5,280
5385.5,28.9,21.7,21.6448,65,1.5,220
5386.5,30,21.1,21.0959,59,0,0
5387.5,30.6,21.1,21.0928,57,1.5,320
5388.5,32.2,21.1,21.0748,52,1.5,280
5389.5,30.6,20.6,20.5114,55,2.6,230
5390.5,31.7,20,19.9792,50,3.1,190
5391.5,31.7,20.6,20.6152,52,2.6,190
5392.5,30.6,21.1,21.0928,57,2.6,190
5393.5,29.4,21.7,21.605,63,1.5,200
5394.5,28.3,22.2,22.2915,70,2.6,200
5395.5,26.1,22.2,22.1638,79,2.6,10
5396.5,24.4,21.1,21.1208,82,3.1,320
5397.5,23.3,19.4,19.4463,79,2.1,300
5398.5,22.8,19.4,19.3628,81,2.1,260
5399.5,22.2,19.4,19.3625,84,0,0
5400.5,22.2,20,19.9286,87,1.5,350
