,AC inverter power | (W),Ambient temperature | (C),Angle of incidence | (deg),Beam irradiance | (W/m2),Diffuse irradiance | (W/m2),DC array power | (W),Global horizontal irradiance | (W/m2),Module temperature | (C),Plane of array irradiance | (W/m2),Power generated by system | (kW),Shading factor for beam radiation,Sun up over horizon | (0/1),Transmitted plane of array irradiance | (W/m2),Wind speed | (m/s)
"Nov 2, 03:00 am",0,2.6,0,0,0,0,0,2.6,0,0,1,0,0,5.6
"Nov 2, 04:00 am",0,2.1,0,0,0,0,0,2.1,0,0,1,0,0,5.6
"Nov 2, 05:00 am",0,1.3,0,0,0,0,0,1.3,0,0,1,0,0,5.6
"Nov 2, 06:00 am",0,0.6,0,0,0,0,0,0.6,0,0,1,0,0,2.9
"Nov 2, 07:00 am",97.4256,-0.1,78.5324,137,8,121.945,16,-1.00555,40.2594,0.0974256,1,2,31.616,2.9
"Nov 2, 08:00 am",765.806,1.1,68.2478,377,72,805.315,147,5.11729,230.876,0.765806,1,1,214.285,2.9
"Nov 2, 09:00 am",1647.83,2.3,56.7287,651,94,1713.41,315,9.84781,479.425,1.64783,1,1,465.382,5.9
"Nov 2, 10:00 am",2193.37,3.5,46.9457,743,98,2278.74,429,14.2224,638.518,2.19337,1,1,631.043,5.9
"Nov 2, 11:00 am",2377.51,5.8,40.2294,703,123,2470.2,481,17.8246,699.115,2.37751,1,1,695.266,5.9
"Nov 2, 12:00 pm",2479.58,8.1,38.2454,735,122,2576.46,508,21.0714,739.353,2.47958,1,1,736.041,5.8
"Nov 2, 01:00 pm",2412.46,10.5,41.6776,780,109,2506.57,495,23.3458,728.572,2.41246,1,1,723.67,5.8
"Nov 2, 02:00 pm",2065.55,11,49.4058,788,85,2146.03,415,21.9856,625.403,2.06555,1,1,615.673,5.8
"Nov 2, 03:00 pm",1466.03,11.4,59.7745,680,81,1525.65,287,18.5967,449.011,1.46603,1,1,430.924,6.4
"Nov 2, 04:00 pm",596.609,11.9,71.61,384,57,631.938,116,14.5735,195.083,0.596609,1,1,175.275,6.4
"Nov 2, 05:00 pm",21.4459,11,80.2513,87,3,44.5177,6,10.3362,17.6409,0.0214459,1,3,12.1175,6.4
"Nov 2, 06:00 pm",0,10.1,0,0,0,0,0,10.1,0,0,1,0,0,5.4
"Nov 2, 07:00 pm",0,9.1,0,0,0,0,0,9.1,0,0,1,0,0,5.4
"Nov 2, 08:00 pm",0,8.1,0,0,0,0,0,8.1,0,0,1,0,0,5.4
"Nov 2, 09:00 pm",0,7,0,0,0,0,0,7,0,0,1,0,0,5.4
"Nov 2, 10:00 pm",0,6,0,0,0,0,0,6,0,0,1,0,0,5.4
"Nov 2, 11:00 pm",0,5.2,0,0,0,0,0,5.2,0,0,1,0,0,5.4
"Nov 3, 12:00 am",0,4.4,0,0,0,0,0,4.4,0,0,1,0,0,5.7
"Nov 3, 01:00 am",0,3.6,0,0,0,0,0,3.6,0,0,1,0,0,5.7
"Nov 3, 02:00 am",0,3.2,0,0,0,0,0,3.2,0,0,1,0,0,5.7
"Nov 3, 03:00 am",0,2.7,0,0,0,0,0,2.7,0,0,1,0,0,4.6
"Nov 3, 04:00 am",0,2.2,0,0,0,0,0,2.2,0,0,1,0,0,4.6
"Nov 3, 05:00 am",0,1.8,0,0,0,0,0,1.8,0,0,1,0,0,4.6
"Nov 3, 06:00 am",0,1.3,0,0,0,0,0,1.3,0,0,1,0,0,3.7
"Nov 3, 07:00 am",100.755,0.9,78.5353,145,8,125.339,16,0.122204,41.7985,0.100755,1,2,32.6501,3.7
"Nov 3, 08:00 am",796.804,2.3,68.4176,413,71,837.107,152,6.27839,242.196,0.796804,1,1,223.862,3.7
"Nov 3, 09:00 am",1596.59,3.7,56.9364,602,115,1660.46,317,13.4145,471.348,1.59659,1,1,458.169,3.7
"Nov 3, 10:00 am",1590.1,5.2,47.199,351,193,1653.76,348,15.2524,463.697,1.5901,1,1,460.089,3.7
"Nov 3, 11:00 am",2380.29,7.1,40.5264,678,158,2473.09,500,22.7506,715.846,2.38029,1,1,712.026,3.7
"Nov 3, 12:00 pm",2350.96,9.1,38.558,637,154,2442.57,486,19.4335,695.518,2.35096,1,1,692.557,7.5
"Nov 3, 01:00 pm",2297.59,11,41.9638,691,133,2387.06,472,21.1965,686.787,2.29759,1,1,682.326,7.5
"Nov 3, 02:00 pm",2008.97,10.9,49.6456,661,138,2087.34,412,19.766,601.061,2.00898,1,1,592.738,7.5
"Nov 3, 03:00 pm",1008.34,10.8,59.9705,300,129,1054.3,219,15.3086,301.472,1.00834,1,1,293.389,6.7
"Nov 3, 04:00 pm",567.662,10.6,71.7698,317,65,602.303,113,12.7917,182.195,0.567662,1,1,165.733,6.7
"Nov 3, 05:00 pm",17.9176,9.9,80.2454,68,4,40.9235,6,9.18833,15.4005,0.0179176,1,3,11.0832,6.7
"Nov 3, 06:00 pm",0,9.1,0,0,0,0,0,9.1,0,0,1,0,0,4.1
"Nov 3, 07:00 pm",0,8.4,0,0,0,0,0,8.4,0,0,1,0,0,4.1
"Nov 3, 08:00 pm",0,7.6,0,0,0,0,0,7.6,0,0,1,0,0,4.1
"Nov 3, 09:00 pm",0,6.8,0,0,0,0,0,6.8,0,0,1,0,0,4.8
"Nov 3, 10:00 pm",0,6.1,0,0,0,0,0,6.1,0,0,1,0,0,4.8
"Nov 3, 11:00 pm",0,5.2,0,0,0,0,0,5.2,0,0,1,0,0,4.8
"Nov 4, 12:00 am",0,4.4,0,0,0,0,0,4.4,0,0,1,0,0,3.7
"Nov 4, 01:00 am",0,3.6,0,0,0,0,0,3.6,0,0,1,0,0,3.7
"Nov 4, 02:00 am",0,3.1,0,0,0,0,0,3.1,0,0,1,0,0,3.7
"Nov 4, 03:00 am",0,2.6,0,0,0,0,0,2.6,0,0,1,0,0,2.7
"Nov 4, 04:00 am",0,2.1,0,0,0,0,0,2.1,0,0,1,0,0,2.7
"Nov 4, 05:00 am",0,1.5,0,0,0,0,0,1.5,0,0,1,0,0,2.7
"Nov 4, 06:00 am",0,0.9,0,0,0,0,0,0.9,0,0,1,0,0,1.7
"Nov 4, 07:00 am",11.0462,0.3,78.5396,12,7,33.9239,8,-1.75673,9.52483,0.0110462,1,2,8.76768,1.7
"Nov 4, 08:00 am",300.555,1.7,68.5884,35,71,329.2,78,2.00531,88.0073,0.300555,1,1,86.4401,1.7
"Nov 4, 09:00 am",1397.92,3.1,57.1445,448,140,1455.38,288,14.4721,413.435,1.39792,1,1,403.483,1.1
"Nov 4, 10:00 am",2037.55,4.4,47.4514,720,99,2116.98,413,23.5947,619.462,2.03755,1,1,611.901,1.1
"Nov 4, 11:00 am",2219.41,5.9,40.8206,686,125,2305.79,468,27.8355,683.916,2.21941,1,1,679.94,1.1
"Nov 4, 12:00 pm",2253.3,7.3,38.8663,600,175,2341.02,485,25.1545,684.499,2.2533,1,1,681.622,2.4
"Nov 4, 01:00 pm",1574.45,8.7,42.2452,268,232,1637.58,362,21.1184,469.7,1.57445,1,1,467.925,2.4
"Nov 4, 02:00 pm",1797.54,8.9,49.8808,576,140,1868.27,376,22.5708,544.836,1.79754,1,1,537.444,2.4
"Nov 4, 03:00 pm",1333.21,9.2,60.1619,598,86,1388.67,262,19.1056,409.464,1.33321,1,1,393.146,2.8
"Nov 4, 04:00 pm",465.191,9.5,71.925,225,64,497.455,97,12.5603,148.503,0.465191,1,1,136.742,2.8
"Nov 4, 05:00 pm",2.6216,8.9,80.238,46,2,25.3428,4,7.68513,9.7393,0.0026216,1,3,6.81868,2.8
"Nov 4, 06:00 pm",0,8.3,0,0,0,0,0,8.3,0,0,1,0,0,1.8
"Nov 4, 07:00 pm",0,7.7,0,0,0,0,0,7.7,0,0,1,0,0,1.8
"Nov 4, 08:00 pm",0,7.3,0,0,0,0,0,7.3,0,0,1,0,0,1.8
"Nov 4, 09:00 pm",0,6.9,0,0,0,0,0,6.9,0,0,1,0,0,3.9
"Nov 4, 10:00 pm",0,6.5,0,0,0,0,0,6.5,0,0,1,0,0,3.9
"Nov 4, 11:00 pm",0,5.7,0,0,0,0,0,5.7,0,0,1,0,0,3.9
"Nov 5, 12:00 am",0,4.9,0,0,0,0,0,4.9,0,0,1,0,0,3.8
"Nov 5, 01:00 am",0,4.1,0,0,0,0,0,4.1,0,0,1,0,0,3.8
"Nov 5, 02:00 am",0,3.5,0,0,0,0,0,3.5,0,0,1,0,0,3.8
"Nov 5, 03:00 am",0,3,0,0,0,0,0,3,0,0,1,0,0,5.4
"Nov 5, 04:00 am",0,2.4,0,0,0,0,0,2.4,0,0,1,0,0,5.4
"Nov 5, 05:00 am",0,2.2,0,0,0,0,0,2.2,0,0,1,0,0,5.4
"Nov 5, 06:00 am",0,2,0,0,0,0,0,2,0,0,1,0,0,7
"Nov 5, 07:00 am",61.296,1.8,78.5452,70,9,85.1204,13,1.05125,26.6774,0.061296,1,2,22.2605,7
"Nov 5, 08:00 am",651.21,2.8,68.7599,213,95,687.859,135,4.7384,192.354,0.65121,1,1,182.734,7
"Nov 5, 09:00 am",981.641,3.8,57.3527,222,137,1026.86,209,6.8856,280.333,0.981641,1,1,275.329,8.6
"Nov 5, 10:00 am",1917.99,4.9,47.7028,534,156,1993.02,387,11.901,551.973,1.91799,1,1,546.246,8.6
"Nov 5, 11:00 am",2112.52,6.6,41.112,482,204,2194.78,443,14.685,611.924,2.11252,1,1,609.052,8.6
"Nov 5, 12:00 pm",977.462,8.4,39.1702,55,222,1022.57,250,11.5382,280.088,0.977462,1,1,279.817,9.8
"Nov 5, 01:00 pm",258.508,10.1,42.5216,0,82,286.269,82,10.3975,77.9417,0.258508,1,1,77.9417,9.8
"Nov 5, 02:00 pm",207.552,9.9,50.1111,0,67,234.262,67,9.87198,63.6347,0.207552,1,1,63.6347,9.8
"Nov 5, 03:00 pm",558.827,9.7,60.3487,72,120,593.259,141,10.7384,163.757,0.558827,1,1,161.768,13.1
"Nov 5, 04:00 pm",39.5975,9.4,72.0755,0,18,63.0104,18,8.91447,17.0445,0.0395975,1,1,17.0445,13.1
"Nov 5, 05:00 pm",0,8.3,80.2289,0,1,3.60638,1,7.57148,0.969846,0,1,3,0.969846,13.1
"Nov 5, 06:00 pm",0,7.1,0,0,0,0,0,7.1,0,0,1,0,0,10
"Nov 5, 07:00 pm",0,5.9,0,0,0,0,0,5.9,0,0,1,0,0,10
"Nov 5, 08:00 pm",0,5.3,0,0,0,0,0,5.3,0,0,1,0,0,10
"Nov 5, 09:00 pm",0,4.8,0,0,0,0,0,4.8,0,0,1,0,0,13.3
"Nov 5, 10:00 pm",0,4.2,0,0,0,0,0,4.2,0,0,1,0,0,13.3
"Nov 5, 11:00 pm",0,4,0,0,0,0,0,4,0,0,1,0,0,13.3
"Nov 6, 12:00 am",0,3.8,0,0,0,0,0,3.8,0,0,1,0,0,9.3
"Nov 6, 01:00 am",0,3.5,0,0,0,0,0,3.5,0,0,1,0,0,9.3
"Nov 6, 02:00 am",0,3.6,0,0,0,0,0,3.6,0,0,1,0,0,9.3
"Nov 6, 03:00 am",0,3.6,0,0,0,0,0,3.6,0,0,1,0,0,13.5
"Nov 6, 04:00 am",0,3.6,0,0,0,0,0,3.6,0,0,1,0,0,13.5
"Nov 6, 05:00 am",0,3.4,0,0,0,0,0,3.4,0,0,1,0,0,13.5
"Nov 6, 06:00 am",0,3.2,0,0,0,0,0,3.2,0,0,1,0,0,14.8
"Nov 6, 07:00 am",38.3886,3,78.5523,36,8,61.7786,10,2.48256,18.5262,0.0383886,1,2,16.2545,14.8
"Nov 6, 08:00 am",496.707,3.7,68.9322,112,90,529.692,110,4.43185,145.633,0.496707,1,1,140.531,14.8
"Nov 6, 09:00 am",270.759,4.3,57.561,0,82,298.775,82,4.43839,79.2692,0.270759,1,1,79.2692,14.2
"Nov 6, 10:00 am",502.388,5,47.953,0,144,535.503,144,5.75455,142.882,0.502388,1,1,142.882,14.2
"Nov 6, 11:00 am",337.459,5.4,41.4005,0,102,366.894,102,5.72861,97.8832,0.337459,1,1,97.8832,14.2
"Nov 6, 12:00 pm",854.484,5.8,39.4695,27,217,896.289,231,7.75347,241.363,0.854484,1,1,241.225,12.2
"Nov 6, 01:00 pm",580.092,6.2,42.7931,3,164,615.028,165,7.37584,165.277,0.580092,1,1,165.256,12.2
"Nov 6, 02:00 pm",369.771,6.3,50.3366,0,110,399.907,110,6.78804,107.18,0.369771,1,1,107.18,12.2
"Nov 6, 03:00 pm",372.62,6.3,60.5307,8,104,402.818,106,6.74913,108.166,0.37262,1,1,107.942,13
"Nov 6, 04:00 pm",153.439,6.3,72.2212,3,47,179.058,47,6.10524,48.0072,0.153439,1,1,47.8485,13
"Nov 6, 05:00 pm",0,5.7,80.2183,1,2,7.69392,2,4.98445,2.10959,0,1,3,2.04609,13
"Nov 6, 06:00 pm",0,5,0,0,0,0,0,5,0,0,1,0,0,10.3
"Nov 6, 07:00 pm",0,4.3,0,0,0,0,0,4.3,0,0,1,0,0,10.3
"Nov 6, 08:00 pm",0,4.1,0,0,0,0,0,4.1,0,0,1,0,0,10.3
"Nov 6, 09:00 pm",0,3.8,0,0,0,0,0,3.8,0,0,1,0,0,10.8
"Nov 6, 10:00 pm",0,3.6,0,0,0,0,0,3.6,0,0,1,0,0,10.8
"Nov 6, 11:00 pm",0,3.2,0,0,0,0,0,3.2,0,0,1,0,0,10.8
"Nov 7, 12:00 am",0,2.8,0,0,0,0,0,2.8,0,0,1,0,0,7
"Nov 7, 01:00 am",0,2.4,0,0,0,0,0,2.4,0,0,1,0,0,7
"Nov 7, 02:00 am",0,2.2,0,0,0,0,0,2.2,0,0,1,0,0,7
"Nov 7, 03:00 am",0,1.9,0,0,0,0,0,1.9,0,0,1,0,0,8.1
"Nov 7, 04:00 am",0,1.7,0,0,0,0,0,1.7,0,0,1,0,0,8.1
"Nov 7, 05:00 am",0,1.4,0,0,0,0,0,1.4,0,0,1,0,0,8.1
"Nov 7, 06:00 am",0,1,0,0,0,0,0,1,0,0,1,0,0,4.8
"Nov 7, 07:00 am",24.2689,0.7,78.5606,30,7,47.3935,8,-0.539527,14.2048,0.0242689,1,2,12.3115,4.8
"Nov 7, 08:00 am",399.31,1,69.1051,98,72,430.096,90,1.87266,117.372,0.39931,1,1,112.869,4.8
"Nov 7, 09:00 am",1386.68,1.4,57.7693,438,134,1443.79,273,7.21399,397.833,1.38668,1,1,387.668,6.1
"Nov 7, 10:00 am",1290.86,1.7,48.2019,227,189,1345.02,285,7.28254,363.794,1.29086,1,1,361.255,6.1
"Nov 7, 11:00 am",397.753,2.4,41.6858,0,117,428.505,117,3.55578,113.26,0.397753,1,1,113.26,6.1
"Nov 7, 12:00 pm",347.712,3.1,39.7643,0,104,377.369,104,3.75902,99.8305,0.347712,1,1,99.8305,5.3
"Nov 7, 01:00 pm",699.28,3.8,43.0594,21,181,737.115,191,6.30078,197.29,0.69928,1,1,197.14,5.3
"Nov 7, 02:00 pm",282.139,4.1,50.557,0,86,310.395,86,4.56307,82.3961,0.282139,1,1,82.3961,5.3
"Nov 7, 03:00 pm",339.877,4.3,60.7077,1,98,369.363,98,4.90885,98.2235,0.339877,1,1,98.1952,5
"Nov 7, 04:00 pm",140.933,4.6,72.362,1,44,166.304,44,4.16851,44.125,0.140933,1,1,44.0718,5
"Nov 7, 05:00 pm",0,4.3,80.206,0,2,7.35782,2,2.94203,1.93969,0,1,3,1.93969,5
"Nov 7, 06:00 pm",0,3.9,0,0,0,0,0,3.9,0,0,1,0,0,2.8
"Nov 7, 07:00 pm",0,3.5,0,0,0,0,0,3.5,0,0,1,0,0,2.8
"Nov 7, 08:00 pm",0,3.4,0,0,0,0,0,3.4,0,0,1,0,0,2.8
"Nov 7, 09:00 pm",0,3.3,0,0,0,0,0,3.3,0,0,1,0,0,5.3
"Nov 7, 10:00 pm",0,3.1,0,0,0,0,0,3.1,0,0,1,0,0,5.3
"Nov 7, 11:00 pm",0,2.8,0,0,0,0,0,2.8,0,0,1,0,0,5.3
"Nov 8, 12:00 am",0,2.5,0,0,0,0,0,2.5,0,0,1,0,0,4.1
"Nov 8, 01:00 am",0,2.2,0,0,0,0,0,2.2,0,0,1,0,0,4.1
"Nov 8, 02:00 am",0,2.2,0,0,0,0,0,2.2,0,0,1,0,0,4.1
"Nov 8, 03:00 am",0,2.2,0,0,0,0,0,2.2,0,0,1,0,0,5.7
"Nov 8, 04:00 am",0,2.2,0,0,0,0,0,2.2,0,0,1,0,0,5.7
"Nov 8, 05:00 am",0,2,0,0,0,0,0,2,0,0,1,0,0,5.7
"Nov 8, 06:00 am",0,1.7,0,0,0,0,0,1.7,0,0,1,0,0,5.4
"Nov 8, 07:00 am",0,1.5,78.5702,0,3,10.8809,3,0.142224,2.83465,0,1,2,2.83465,5.4
"Nov 8, 08:00 am",95.1708,1.9,69.2786,0,33,119.646,33,1.08265,31.2937,0.0951708,1,1,31.2937,5.4
"Nov 8, 09:00 am",398.463,2.2,57.9774,0,113,429.23,113,2.89577,113.133,0.398463,1,1,113.133,6.5
"Nov 8, 10:00 am",265.013,2.6,48.4494,0,81,292.909,81,2.78915,77.1674,0.265013,1,1,77.1674,6.5
"Nov 8, 11:00 am",266.937,3.4,41.968,0,82,294.873,82,3.56323,77.9416,0.266937,1,1,77.9416,6.5
"Nov 8, 12:00 pm",405.494,4.2,40.0543,0,120,436.417,120,5.32183,116.227,0.405494,1,1,116.227,3.8
"Nov 8, 01:00 pm",390.172,5,43.3205,0,116,420.756,116,6.13088,112.448,0.390172,1,1,112.448,3.8
"Nov 8, 02:00 pm",417.007,5.6,50.7724,0,122,448.186,122,6.90476,120.18,0.417007,1,1,120.18,3.8
"Nov 8, 03:00 pm",410.462,6.1,60.8799,20,108,441.496,114,7.11879,119.068,0.410462,1,1,118.496,5.6
"Nov 8, 04:00 pm",82.2905,6.7,72.4978,0,30,106.517,30,6.04851,28.4569,0.0822905,1,1,28.4569,5.6
"Nov 8, 05:00 pm",0,6.5,80.1922,0,1,3.64341,1,5.20811,0.969846,0,1,3,0.969846,5.6
"Nov 8, 06:00 pm",0,6.4,0,0,0,0,0,6.4,0,0,1,0,0,4.8
"Nov 8, 07:00 pm",0,6.2,0,0,0,0,0,6.2,0,0,1,0,0,4.8
"Nov 8, 08:00 pm",0,5.9,0,0,0,0,0,5.9,0,0,1,0,0,4.8
"Nov 8, 09:00 pm",0,5.5,0,0,0,0,0,5.5,0,0,1,0,0,4.3
"Nov 8, 10:00 pm",0,5.2,0,0,0,0,0,5.2,0,0,1,0,0,4.3
"Nov 8, 11:00 pm",0,5.1,0,0,0,0,0,5.1,0,0,1,0,0,4.3
"Nov 9, 12:00 am",0,5,0,0,0,0,0,5,0,0,1,0,0,3.7
"Nov 9, 01:00 am",0,4.9,0,0,0,0,0,4.9,0,0,1,0,0,3.7
"Nov 9, 02:00 am",0,4.9,0,0,0,0,0,4.9,0,0,1,0,0,3.7
"Nov 9, 03:00 am",0,5,0,0,0,0,0,5,0,0,1,0,0,3.4
"Nov 9, 04:00 am",0,5,0,0,0,0,0,5,0,0,1,0,0,3.4
"Nov 9, 05:00 am",0,4.8,0,0,0,0,0,4.8,0,0,1,0,0,3.4
"Nov 9, 06:00 am",0,4.6,0,0,0,0,0,4.6,0,0,1,0,0,3.6
"Nov 9, 07:00 am",0,4.3,78.5811,0,5,17.9566,5,2.61987,4.7273,0,1,2,4.7273,3.6
"Nov 9, 08:00 am",205.715,4.7,69.4524,0,61,232.388,61,4.38025,61.6403,0.205715,1,1,61.6403,3.6
"Nov 9, 09:00 am",270.604,5.1,58.1852,0,82,298.618,82,5.42311,79.5632,0.270604,1,1,79.5632,1.4
"Nov 9, 10:00 am",484.062,5.5,48.6953,0,140,516.756,140,7.7832,139.097,0.484062,1,1,139.097,1.4
"Nov 9, 11:00 am",1952.63,6.5,42.2468,475,191,2028.92,418,22.4456,586.467,1.95263,1,1,583.319,1.4
"Nov 9, 12:00 pm",1945.61,7.5,40.3394,441,200,2021.65,418,21.7443,581.781,1.94561,1,1,579.34,2.8
"Nov 9, 01:00 pm",954.108,8.5,43.5762,75,208,998.579,243,15.2897,278.421,0.954108,1,1,277.859,2.8
"Nov 9, 02:00 pm",198.211,8.4,50.9825,0,64,224.73,64,8.86023,60.7758,0.198211,1,1,60.7758,2.8
"Nov 9, 03:00 pm",335.964,8.3,61.047,4,97,365.366,98,9.04521,99.0048,0.335964,1,1,98.8891,3.4
"Nov 9, 04:00 pm",113.731,8.3,72.6287,0,38,138.567,38,7.66764,37.2797,0.113731,1,1,37.2797,3.4
"Nov 9, 05:00 pm",0,8,80.1768,0,1,3.62574,1,6.33589,0.969846,0,1,3,0.969846,3.4
"Nov 9, 06:00 pm",0,7.8,0,0,0,0,0,7.8,0,0,1,0,0,5.7
"Nov 9, 07:00 pm",0,7.5,0,0,0,0,0,7.5,0,0,1,0,0,5.7
"Nov 9, 08:00 pm",0,7.4,0,0,0,0,0,7.4,0,0,1,0,0,5.7
"Nov 9, 09:00 pm",0,7.2,0,0,0,0,0,7.2,0,0,1,0,0,4.6
"Nov 9, 10:00 pm",0,7,0,0,0,0,0,7,0,0,1,0,0,4.6
"Nov 9, 11:00 pm",0,6.5,0,0,0,0,0,6.5,0,0,1,0,0,4.6
"Nov 10, 12:00 am",0,6,0,0,0,0,0,6,0,0,1,0,0,5.5
"Nov 10, 01:00 am",0,5.6,0,0,0,0,0,5.6,0,0,1,0,0,5.5
"Nov 10, 02:00 am",0,5,0,0,0,0,0,5,0,0,1,0,0,5.5
"Nov 10, 03:00 am",0,4.5,0,0,0,0,0,4.5,0,0,1,0,0,4.6
"Nov 10, 04:00 am",0,3.9,0,0,0,0,0,3.9,0,0,1,0,0,4.6
"Nov 10, 05:00 am",0,3.3,0,0,0,0,0,3.3,0,0,1,0,0,4.6
"Nov 10, 06:00 am",0,2.8,0,0,0,0,0,2.8,0,0,1,0,0,3.8
"Nov 10, 07:00 am",0,2.3,78.5931,2,5,19.3362,5,0.65774,5.17461,0,1,2,5.04835,3.8
"Nov 10, 08:00 am",225.489,2.8,69.6267,7,63,252.565,64,2.59748,66.8145,0.225489,1,1,66.4845,3.8
"Nov 10, 09:00 am",635.858,3.3,58.3926,84,128,672.134,154,6.00497,181.567,0.635858,1,1,179.532,3.4
"Nov 10, 10:00 am",1665.24,3.8,48.9395,417,178,1731.41,349,13.9404,483.825,1.66524,1,1,478.868,3.4
"Nov 10, 11:00 am",1262.65,5.3,42.5221,155,221,1315.96,294,13.3711,364.094,1.26265,1,1,363.041,3.4
"Nov 10, 12:00 pm",1643.32,6.9,40.6196,294,223,1708.75,367,19.3069,485.883,1.64332,1,1,484.212,2.1
"Nov 10, 01:00 pm",1080.29,8.4,43.8266,109,219,1128.26,269,16.6863,316.763,1.08029,1,1,315.928,2.1
"Nov 10, 02:00 pm",595.357,8.8,51.1873,23,157,630.657,166,12.6336,173.74,0.595358,1,1,173.413,2.1
"Nov 10, 03:00 pm",460.43,9.1,61.209,47,106,492.586,119,10.5972,135.606,0.46043,1,1,134.233,5.2
"Nov 10, 04:00 pm",412.155,9.4,72.7545,171,62,443.226,83,10.7332,130.098,0.412155,1,1,120.854,5.2
"Nov 10, 05:00 pm",0,8.7,80.1599,25,1,13.5873,2,7.61012,5.24233,0,1,3,3.65458,5.2
"Nov 10, 06:00 pm",0,8.1,0,0,0,0,0,8.1,0,0,1,0,0,3.3
"Nov 10, 07:00 pm",0,7.4,0,0,0,0,0,7.4,0,0,1,0,0,3.3
"Nov 10, 08:00 pm",0,7.1,0,0,0,0,0,7.1,0,0,1,0,0,3.3
"Nov 10, 09:00 pm",0,6.9,0,0,0,0,0,6.9,0,0,1,0,0,5.2
"Nov 10, 10:00 pm",0,6.6,0,0,0,0,0,6.6,0,0,1,0,0,5.2
"Nov 10, 11:00 pm",0,6.1,0,0,0,0,0,6.1,0,0,1,0,0,5.2
"Nov 11, 12:00 am",0,5.6,0,0,0,0,0,5.6,0,0,1,0,0,7.1
"Nov 11, 01:00 am",0,5.1,0,0,0,0,0,5.1,0,0,1,0,0,7.1
"Nov 11, 02:00 am",0,5.1,0,0,0,0,0,5.1,0,0,1,0,0,7.1
"Nov 11, 03:00 am",0,5,0,0,0,0,0,5,0,0,1,0,0,7.9
"Nov 11, 04:00 am",0,5,0,0,0,0,0,5,0,0,1,0,0,7.9
"Nov 11, 05:00 am",0,4.8,0,0,0,0,0,4.8,0,0,1,0,0,7.9
"Nov 11, 06:00 am",0,4.6,0,0,0,0,0,4.6,0,0,1,0,0,8.8
"Nov 11, 07:00 am",0,4.4,78.6064,0,1,3.57488,1,3.41097,0.944307,0,1,2,0.944307,8.8
"Nov 11, 08:00 am",51.4801,4.7,69.8011,0,21,75.1178,21,3.97192,19.89,0.0514801,1,1,19.89,8.8
"Nov 11, 09:00 am",145.937,5.1,58.5994,0,48,171.408,48,4.77688,45.5429,0.145937,1,1,45.5429,10
"Nov 11, 10:00 am",212.131,5.4,49.1818,0,67,238.934,67,5.32628,63.6347,0.212131,1,1,63.6347,10
"Nov 11, 11:00 am",256.931,5.9,42.7938,0,80,284.658,80,5.99903,76.0323,0.256931,1,1,76.0323,10
"Nov 11, 12:00 pm",263.382,6.3,40.8948,0,82,291.244,82,6.44823,77.9425,0.263382,1,1,77.9425,8.6
"Nov 11, 01:00 pm",248.993,6.7,44.0714,0,78,276.555,78,6.79811,74.1236,0.248993,1,1,74.1236,8.6
"Nov 11, 02:00 pm",210.494,7,51.3867,0,67,237.263,67,6.94857,63.6338,0.210494,1,1,63.6338,8.6
"Nov 11, 03:00 pm",198.471,7.3,61.3657,0,63,224.995,63,7.19932,60.4092,0.198471,1,1,60.4092,9
"Nov 11, 04:00 pm",155.623,7.5,72.8751,16,42,181.286,44,7.24911,49.5531,0.155623,1,1,48.6841,9
"Nov 11, 05:00 pm",0,6.9,80.1414,2,1,4.43792,1,5.97631,1.31228,0,1,3,1.18525,9
"Nov 11, 06:00 pm",0,6.3,0,0,0,0,0,6.3,0,0,1,0,0,3.7
"Nov 11, 07:00 pm",0,5.8,0,0,0,0,0,5.8,0,0,1,0,0,3.7
"Nov 11, 08:00 pm",0,5.9,0,0,0,0,0,5.9,0,0,1,0,0,3.7
"Nov 11, 09:00 pm",0,6.1,0,0,0,0,0,6.1,0,0,1,0,0,6.8
"Nov 11, 10:00 pm",0,6.3,0,0,0,0,0,6.3,0,0,1,0,0,6.8
"Nov 11, 11:00 pm",0,6.2,0,0,0,0,0,6.2,0,0,1,0,0,6.8
"Nov 12, 12:00 am",0,6.1,0,0,0,0,0,6.1,0,0,1,0,0,4.7
"Nov 12, 01:00 am",0,6,0,0,0,0,0,6,0,0,1,0,0,4.7
"Nov 12, 02:00 am",0,6,0,0,0,0,0,6,0,0,1,0,0,4.7
"Nov 12, 03:00 am",0,5.9,0,0,0,0,0,5.9,0,0,1,0,0,4.4
"Nov 12, 04:00 am",0,5.9,0,0,0,0,0,5.9,0,0,1,0,0,4.4
"Nov 12, 05:00 am",0,5.8,0,0,0,0,0,5.8,0,0,1,0,0,4.4
"Nov 12, 06:00 am",0,5.7,0,0,0,0,0,5.7,0,0,1,0,0,5.4
"Nov 12, 07:00 am",14.4263,5.5,78.6208,31,4,37.367,5,4.33513,11.8672,0.0144263,1,2,9.9096,5.4
"Nov 12, 08:00 am",375.14,6.9,69.9757,123,59,405.394,79,7.7075,114.979,0.37514,1,1,109.085,5.4
"Nov 12, 09:00 am",164.394,8.2,58.8056,0,54,190.232,54,8.0088,51.2556,0.164394,1,1,51.2556,8.1
"Nov 12, 10:00 am",225.129,9.5,49.4221,0,72,252.198,72,9.51298,68.3993,0.225129,1,1,68.3993,8.1
"Nov 12, 11:00 am",246.727,11.5,43.0618,0,79,274.242,79,11.6419,75.0782,0.246727,1,1,75.0782,8.1
