,AC inverter power | (W),Ambient temperature | (C),Angle of incidence | (deg),Beam irradiance | (W/m2),Diffuse irradiance | (W/m2),DC array power | (W),Global horizontal irradiance | (W/m2),Module temperature | (C),Plane of array irradiance | (W/m2),Power generated by system | (kW),Shading factor for beam radiation,Sun up over horizon | (0/1),Transmitted plane of array irradiance | (W/m2),Wind speed | (m/s)
"Jun 11, 03:00 am",0,5.2,0,0,0,0,0,5.2,0,0,1,0,0,7.7
"Jun 11, 04:00 am",0,3.8,97.8471,110,2,7.36235,6,2.79759,1.93969,0,1,2,1.93969,8.5
"Jun 11, 05:00 am",85.3528,2.5,89.4074,500,35,109.639,112,1.94134,33.6407,0.0853528,1,1,28.7806,8.5
"Jun 11, 06:00 am",613.711,2.6,76.6667,709,53,649.451,286,4.65495,215.814,0.613711,1,1,172.468,8.5
"Jun 11, 07:00 am",1426.91,2.8,63.5021,641,133,1485.28,454,7.73563,421.323,1.42691,1,1,399.714,9
"Jun 11, 08:00 am",1513.29,3,50.0706,213,295,1574.43,435,8.17631,427.295,1.51329,1,1,424.519,9
"Jun 11, 09:00 am",2850.38,3.1,36.4648,723,223,2963.35,791,13.6865,821.385,2.85038,1,1,818.667,9
"Jun 11, 10:00 am",3097.91,3.3,22.7492,648,267,3222.36,837,12.8391,887.326,3.09791,1,1,886.869,12.2
"Jun 11, 11:00 am",2991.56,3.4,8.97672,511,325,3111.01,801,12.6148,855.395,2.99156,1,1,855.368,12.2
"Jun 11, 12:00 pm",3636.36,4.4,4.85328,731,330,3885.15,1015,16.1982,1085.5,3.63636,1,1,1085.49,12.2
"Jun 11, 01:00 pm",1409.12,5.4,18.6275,83,314,1466.93,389,9.37263,397.637,1.40912,1,1,397.606,13.1
"Jun 11, 02:00 pm",2365.88,6.3,32.3647,346,376,2458.1,659,12.9632,677.732,2.36588,1,1,676.898,13.1
"Jun 11, 03:00 pm",1175.75,7,46.0076,80,286,1226.48,342,10.1226,334.271,1.17575,1,1,333.529,13.1
"Jun 11, 04:00 pm",1121.75,7.6,59.497,182,239,1170.91,339,10.7008,323.98,1.12175,1,1,319.228,11.7
"Jun 11, 05:00 pm",854.661,8.3,72.7507,481,134,896.471,318,10.783,270.491,0.854661,1,1,244.494,11.7
"Jun 11, 06:00 pm",219.838,7.9,85.6383,18,73,246.799,77,8.00916,67.3712,0.219838,1,1,66.4968,11.7
"Jun 11, 07:00 pm",5.75446,7.6,96.1016,7,8,28.5338,8,6.95256,7.65287,0.00575446,1,3,7.65287,12.8
"Jun 11, 08:00 pm",0,7.2,0,0,0,0,0,7.2,0,0,1,0,0,12.8
"Jun 11, 09:00 pm",0,6.9,0,0,0,0,0,6.9,0,0,1,0,0,12.8
"Jun 11, 10:00 pm",0,6.5,0,0,0,0,0,6.5,0,0,1,0,0,10.4
"Jun 11, 11:00 pm",0,6.1,0,0,0,0,0,6.1,0,0,1,0,0,10.4
"Jun 12, 12:00 am",0,5.6,0,0,0,0,0,5.6,0,0,1,0,0,10.4
"Jun 12, 01:00 am",0,5.1,0,0,0,0,0,5.1,0,0,1,0,0,11.3
"Jun 12, 02:00 am",0,4.6,0,0,0,0,0,4.6,0,0,1,0,0,11.3
"Jun 12, 03:00 am",0,3.8,0,0,0,0,0,3.8,0,0,1,0,0,11.3
"Jun 12, 04:00 am",0,3.1,97.8666,0,1,3.68908,1,2.29293,0.969846,0,1,2,0.969846,11.8
"Jun 12, 05:00 am",52.1989,2.3,89.4252,0,21,75.8503,21,1.70317,19.8909,0.0521989,1,1,19.8909,11.8
"Jun 12, 06:00 am",168.471,3.2,76.6914,0,54,194.39,54,2.97305,51.2526,0.168471,1,1,51.2526,11.8
"Jun 12, 07:00 am",405.328,4.1,63.5324,0,122,436.247,122,4.62996,115.838,0.405328,1,1,115.838,11.8
"Jun 12, 08:00 am",766.286,5,50.1058,12,218,805.807,226,6.71386,216.054,0.766286,1,1,215.897,11.8
"Jun 12, 09:00 am",1546.26,6.1,36.5042,107,352,1608.47,436,10.4212,438.384,1.54626,1,1,437.981,11.8
"Jun 12, 10:00 am",688.304,7.2,22.7926,9,196,725.866,204,9.12603,196.537,0.688304,1,1,196.531,9.8
"Jun 12, 11:00 am",1451.66,8.3,9.02521,64,354,1510.81,414,12.9185,415.961,1.45166,1,1,415.958,9.8
"Jun 12, 12:00 pm",2486.42,8.9,4.81051,305,404,2583.59,690,17.7181,726.833,2.48642,1,1,726.829,9.8
"Jun 12, 01:00 pm",2631.64,9.5,18.5774,393,374,2734.96,728,17.4991,768.793,2.63164,1,1,768.647,12.7
"Jun 12, 02:00 pm",2293.39,10.2,32.3111,355,360,2382.7,651,17.1368,669.397,2.29339,1,1,668.546,12.7
"Jun 12, 03:00 pm",1313.27,10.2,45.9509,102,316,1368.11,387,13.91,379.28,1.31327,1,1,378.338,12.7
"Jun 12, 04:00 pm",1017.74,10.2,59.4372,96,257,1063.96,310,12.696,295.138,1.01774,1,1,292.641,13.8
"Jun 12, 05:00 pm",690.556,10.1,72.6879,275,140,728.174,246,11.7238,214.248,0.690556,1,1,199.421,13.8
"Jun 12, 06:00 pm",262.049,9.8,85.5727,74,88,289.883,103,10.0272,82.4224,0.262049,1,1,78.7973,13.8
"Jun 12, 07:00 pm",6.07642,9.5,96.0836,28,9,28.8617,11,8.80663,7.80351,0.00607642,1,3,7.80351,11.1
"Jun 12, 08:00 pm",0,9.1,0,0,0,0,0,9.1,0,0,1,0,0,11.1
"Jun 12, 09:00 pm",0,8.7,0,0,0,0,0,8.7,0,0,1,0,0,11.1
"Jun 12, 10:00 pm",0,8.3,0,0,0,0,0,8.3,0,0,1,0,0,9.3
"Jun 12, 11:00 pm",0,7.8,0,0,0,0,0,7.8,0,0,1,0,0,9.3
"Jun 13, 12:00 am",0,7.4,0,0,0,0,0,7.4,0,0,1,0,0,9.3
"Jun 13, 01:00 am",0,7,0,0,0,0,0,7,0,0,1,0,0,9.6
"Jun 13, 02:00 am",0,6.6,0,0,0,0,0,6.6,0,0,1,0,0,9.6
"Jun 13, 03:00 am",0,6.2,0,0,0,0,0,6.2,0,0,1,0,0,9.6
"Jun 13, 04:00 am",0,5.8,97.8863,126,2,7.29811,6,4.84766,1.93969,0,1,2,1.93969,9
"Jun 13, 05:00 am",91.2516,5.4,89.4464,568,37,115.651,125,4.90675,35.9247,0.0912516,1,1,30.7456,9
"Jun 13, 06:00 am",648.061,6.4,76.7189,781,54,684.633,311,8.63636,232.773,0.648061,1,1,184.971,9
"Jun 13, 07:00 am",1500.94,7.4,63.5652,879,64,1561.68,504,13.4699,460.766,1.50094,1,1,431.02,7.8
"Jun 13, 08:00 am",2278.24,8.4,50.1429,932,73,2366.94,685,17.9717,678.864,2.27824,1,1,666.648,7.8
"Jun 13, 09:00 am",2875.49,9.6,36.5452,960,80,2989.6,834,22.139,861.932,2.87549,1,1,858.294,7.8
"Jun 13, 10:00 am",3276.8,10.8,22.8373,962,90,3409.92,936,24.1005,988.641,3.2768,1,1,987.953,9
"Jun 13, 11:00 am",3542.95,12,9.07447,991,91,3689.56,1014,26.6994,1082.19,3.54295,1,1,1082.13,9
"Jun 13, 12:00 pm",3559.82,12.9,4.76732,992,92,3707.31,1023,27.8344,1093.23,3.55982,1,1,1093.22,9
"Jun 13, 01:00 pm",3383.6,13.9,18.5271,986,89,3522.06,977,27.2758,1036.2,3.3836,1,1,1035.83,9.8
"Jun 13, 02:00 pm",2995.32,14.8,32.2577,971,83,3114.94,879,26.572,915.361,2.99532,1,1,913.05,9.8
"Jun 13, 03:00 pm",2387.33,15.4,45.8948,931,72,2480.41,725,24.6668,729.114,2.38733,1,1,720.556,9.8
"Jun 13, 04:00 pm",1691.1,16.1,59.3786,899,66,1758.15,563,23.1624,530.448,1.6911,1,1,507.161,8.8
"Jun 13, 05:00 pm",843.702,16.7,72.6266,810,51,885.224,363,20.3308,295.594,0.843702,1,1,252.028,8.8
"Jun 13, 06:00 pm",192.682,16.4,85.5091,495,55,219.089,159,16.9106,85.8491,0.192682,1,1,61.41,8.8
"Jun 13, 07:00 pm",0,16.1,96.0653,188,6,18.7606,18,15.3612,5.2219,0,1,3,5.2219,9.7
"Jun 13, 08:00 pm",0,15.9,0,0,0,0,0,15.9,0,0,1,0,0,9.7
"Jun 13, 09:00 pm",0,15.2,0,0,0,0,0,15.2,0,0,1,0,0,9.7
"Jun 13, 10:00 pm",0,14.5,0,0,0,0,0,14.5,0,0,1,0,0,7.3
"Jun 13, 11:00 pm",0,13.8,0,0,0,0,0,13.8,0,0,1,0,0,7.3
"Jun 14, 12:00 am",0,13.1,0,0,0,0,0,13.1,0,0,1,0,0,7.3
"Jun 14, 01:00 am",0,12.5,0,0,0,0,0,12.5,0,0,1,0,0,9.3
"Jun 14, 02:00 am",0,11.8,0,0,0,0,0,11.8,0,0,1,0,0,9.3
"Jun 14, 03:00 am",0,11.3,0,0,0,0,0,11.3,0,0,1,0,0,9.3
"Jun 14, 04:00 am",0,10.7,97.906,126,2,7.14251,6,9.81363,1.93969,0,1,2,1.93969,9.6
"Jun 14, 05:00 am",85.1523,10.2,89.4708,567,36,109.434,124,9.73882,34.6639,0.0851523,1,1,29.7093,9.6
"Jun 14, 06:00 am",629.218,11,76.7492,780,53,665.332,310,13.1559,231.146,0.629218,1,1,183.373,9.6
"Jun 14, 07:00 am",1465.77,11.8,63.6002,879,63,1525.38,503,17.8849,459.262,1.46577,1,1,429.453,7.8
"Jun 14, 08:00 am",2232.58,12.6,50.1818,932,73,2319.48,684,22.2032,678.358,2.23258,1,1,666.105,7.8
"Jun 14, 09:00 am",2822.16,14.5,36.5876,963,82,2933.86,838,27.1493,865.992,2.82216,1,1,862.327,7.8
"Jun 14, 10:00 am",3228.92,16.4,22.8829,982,88,3359.7,951,30.6266,1004.78,3.22892,1,1,1004.07,8.4
"Jun 14, 11:00 am",3424.66,18.3,9.12428,992,90,3565.2,1014,33.7755,1081.98,3.42466,1,1,1081.93,8.4
"Jun 14, 12:00 pm",3442.77,19.1,4.72357,992,92,3584.23,1023,34.8128,1093.28,3.44277,1,1,1093.26,8.4
"Jun 14, 01:00 pm",3279.75,19.8,18.4768,986,89,3413.02,977,33.8441,1036.46,3.27975,1,1,1036.1,9.2
"Jun 14, 02:00 pm",2906.58,20.6,32.2046,971,83,3022.11,880,32.9746,915.831,2.90658,1,1,913.534,9.2
"Jun 14, 03:00 pm",2362.64,20.9,45.8394,944,76,2454.72,738,30.8405,743.005,2.36264,1,1,734.369,9.2
"Jun 14, 04:00 pm",1661.26,21.1,59.321,899,67,1727.3,565,27.7073,532.239,1.66126,1,1,509.042,9.9
"Jun 14, 05:00 pm",856.437,21.4,72.5671,820,57,898.293,374,24.9227,305.266,0.856437,1,1,261.267,9.9
"Jun 14, 06:00 pm",188.907,20.9,85.4478,519,54,215.238,164,21.4356,87.406,0.188907,1,1,61.5926,9.9
"Jun 14, 07:00 pm",0,20.4,96.0465,199,6,18.4105,18,19.684,5.22604,0,1,3,5.22604,9.2
"Jun 14, 08:00 pm",0,20,0,0,0,0,0,20,0,0,1,0,0,9.2
"Jun 14, 09:00 pm",0,19.2,0,0,0,0,0,19.2,0,0,1,0,0,9.2
"Jun 14, 10:00 pm",0,18.5,0,0,0,0,0,18.5,0,0,1,0,0,5.8
"Jun 14, 11:00 pm",0,17.8,0,0,0,0,0,17.8,0,0,1,0,0,5.8
"Jun 15, 12:00 am",0,17,0,0,0,0,0,17,0,0,1,0,0,5.8
"Jun 15, 01:00 am",0,16.2,0,0,0,0,0,16.2,0,0,1,0,0,5.8
"Jun 15, 02:00 am",0,15.3,0,0,0,0,0,15.3,0,0,1,0,0,5.8
"Jun 15, 03:00 am",0,14.3,0,0,0,0,0,14.3,0,0,1,0,0,5.8
"Jun 15, 04:00 am",0,13.4,97.9258,0,2,7.07533,2,11.9577,1.93969,0,1,2,1.93969,4.4
"Jun 15, 05:00 am",133.127,12.4,89.4984,1,47,158.345,47,11.816,43.3911,0.133127,1,1,43.3828,4.4
"Jun 15, 06:00 am",373.704,13,76.7822,9,118,403.927,121,13.9649,112.281,0.373704,1,1,111.729,4.4
"Jun 15, 07:00 am",818.043,13.6,63.6374,100,212,858.896,262,18.8685,246.298,0.818043,1,1,242.899,1.9
"Jun 15, 08:00 am",1934.15,14.2,50.2225,604,213,2009.76,609,29.6207,605.696,1.93415,1,1,597.729,1.9
"Jun 15, 09:00 am",2626.7,15.8,36.6313,865,143,2729.81,822,38.6743,852.107,2.6267,1,1,848.8,1.9
"Jun 15, 10:00 am",2960.72,17.3,22.9295,978,88,3078.74,948,47.1835,1000.74,2.96072,1,1,1000.04,1.3
"Jun 15, 11:00 am",3038.7,18.9,9.17448,898,144,3160.36,980,50.2932,1043.63,3.03871,1,1,1043.58,1.3
"Jun 15, 12:00 pm",3135.73,19.7,4.67913,917,162,3261.99,1023,52.3458,1089.07,3.13573,1,1,1089.06,1.3
"Jun 15, 01:00 pm",2962.73,20.6,18.4264,681,290,3080.84,904,39.0821,960.162,2.96273,1,1,959.915,5.3
"Jun 15, 02:00 pm",543.297,21.5,32.1519,5,171,577.364,175,24.9519,167.96,0.543297,1,1,167.948,5.3
"Jun 15, 03:00 pm",2289.93,21.6,45.7848,598,306,2379.1,726,34.4232,729.73,2.28993,1,1,724.285,5.3
"Jun 15, 04:00 pm",1600.38,21.7,59.2647,854,92,1664.38,566,36.9071,534.916,1.60038,1,1,512.964,1.8
"Jun 15, 05:00 pm",787.424,21.7,72.5092,565,109,827.486,328,29.3966,276.087,0.787424,1,1,245.84,1.8
"Jun 15, 06:00 pm",252.343,21,85.3888,142,87,279.975,117,22.6018,87.6635,0.252343,1,1,80.5518,1.8
"Jun 15, 07:00 pm",6.71634,20.2,96.0275,55,11,29.5135,14,19.4039,8.367,0.00671634,1,3,8.367,7
"Jun 15, 08:00 pm",0,19.5,0,0,0,0,0,19.5,0,0,1,0,0,7
"Jun 15, 09:00 pm",0,18,0,0,0,0,0,18,0,0,1,0,0,7
"Jun 15, 10:00 pm",0,16.6,0,0,0,0,0,16.6,0,0,1,0,0,8.4
"Jun 15, 11:00 pm",0,15.1,0,0,0,0,0,15.1,0,0,1,0,0,8.4
"Jun 16, 12:00 am",0,14.3,0,0,0,0,0,14.3,0,0,1,0,0,8.4
"Jun 16, 01:00 am",0,13.5,0,0,0,0,0,13.5,0,0,1,0,0,6.6
"Jun 16, 02:00 am",0,12.7,0,0,0,0,0,12.7,0,0,1,0,0,6.6
"Jun 16, 03:00 am",0,11.8,0,0,0,0,0,11.8,0,0,1,0,0,6.6
"Jun 16, 04:00 am",0,10.9,97.9456,113,2,7.16604,6,9.06288,1.93969,0,1,2,1.93969,2.6
"Jun 16, 05:00 am",92.3406,10.1,89.5291,512,34,116.761,113,8.99912,31.596,0.0923406,1,1,31.596,2.6
"Jun 16, 06:00 am",582.254,11,76.8177,732,50,617.241,290,14.7695,216.25,0.582254,1,1,171.349,2.6
"Jun 16, 07:00 am",1371.08,11.9,63.6767,860,60,1427.7,490,26.0104,446.677,1.37108,1,1,417.377,0.7
"Jun 16, 08:00 am",2080.49,12.8,50.2648,925,73,2161.53,679,35.1905,672.785,2.08049,1,1,660.542,0.7
"Jun 16, 09:00 am",2592.87,14.9,36.6762,963,81,2694.52,837,43.8827,864.034,2.59287,1,1,860.335,0.7
"Jun 16, 10:00 am",2949.06,16.9,22.9768,981,89,3066.54,951,48.5974,1004.24,2.94906,1,1,1003.52,1
"Jun 16, 11:00 am",3101.84,19,9.2249,990,92,3226.48,1014,53.1202,1081.78,3.10184,1,1,1081.72,1
"Jun 16, 12:00 pm",3009.64,20.1,4.63392,733,294,3129.93,982,53.6271,1052.25,3.00964,1,1,1052.24,1
"Jun 16, 01:00 pm",655.791,21.2,18.376,16,191,692.552,205,26.4213,202.862,0.655791,1,1,202.856,4
"Jun 16, 02:00 pm",2608.35,22.4,32.0996,615,311,2710.67,816,39.6262,848.336,2.60835,1,1,846.898,4
"Jun 16, 03:00 pm",2275.75,22.5,45.7311,894,110,2364.35,739,38.7915,743.699,2.27575,1,1,735.597,4
"Jun 16, 04:00 pm",1638.19,22.6,59.2097,899,68,1703.45,567,31.6993,534.761,1.63819,1,1,511.737,6.2
"Jun 16, 05:00 pm",852.072,22.7,72.4531,821,57,893.814,376,27.6187,307.152,0.852072,1,1,263.299,6.2
"Jun 16, 06:00 pm",194.112,22.5,85.3321,503,56,220.549,163,23.359,89.0341,0.194112,1,1,63.6784,6.2
"Jun 16, 07:00 pm",0,22.4,96.0081,196,6,18.2628,19,21.3791,5.22472,0,1,3,5.22472,4.6
"Jun 16, 08:00 pm",0,22.2,0,0,0,0,0,22.2,0,0,1,0,0,4.6
"Jun 16, 09:00 pm",0,21.5,0,0,0,0,0,21.5,0,0,1,0,0,4.6
"Jun 16, 10:00 pm",0,20.7,0,0,0,0,0,20.7,0,0,1,0,0,3.2
"Jun 16, 11:00 pm",0,20,0,0,0,0,0,20,0,0,1,0,0,3.2
"Jun 17, 12:00 am",0,19.3,0,0,0,0,0,19.3,0,0,1,0,0,3.2
"Jun 17, 01:00 am",0,18.6,0,0,0,0,0,18.6,0,0,1,0,0,3.8
"Jun 17, 02:00 am",0,17.9,0,0,0,0,0,17.9,0,0,1,0,0,3.8
"Jun 17, 03:00 am",0,17.3,0,0,0,0,0,17.3,0,0,1,0,0,3.8
"Jun 17, 04:00 am",0,16.6,97.9655,121,2,6.97602,6,15.1272,1.93969,0,1,2,1.93969,4
"Jun 17, 05:00 am",92.5471,16,89.5629,547,35,116.972,119,15.1912,32.5335,0.0925471,1,1,32.5335,4
"Jun 17, 06:00 am",594.747,16.6,76.8558,772,50,630.032,303,20.1705,226.635,0.594747,1,1,179.242,4
"Jun 17, 07:00 am",1381.98,17.2,63.718,869,61,1438.95,495,26.4014,451.124,1.38198,1,1,421.443,3.6
"Jun 17, 08:00 am",2117.61,17.9,50.3087,931,73,2200.06,683,32.5652,676.082,2.11761,1,1,663.716,3.6
"Jun 17, 09:00 am",2657.84,19.2,36.7223,960,81,2762.29,834,38.3342,861.14,2.65784,1,1,857.435,3.6
"Jun 17, 10:00 am",3031.83,20.5,23.0249,981,87,3153.16,949,42.784,1001.82,3.03183,1,1,1001.1,3.7
"Jun 17, 11:00 am",3211.86,21.9,9.27537,940,138,3341.8,1014,46.0313,1079.01,3.21186,1,1,1078.96,3.7
"Jun 17, 12:00 pm",3086.33,22.6,4.58787,871,155,3210.23,973,45.9622,1036.12,3.08633,1,1,1036.11,3.7
"Jun 17, 01:00 pm",3126.79,23.3,18.3257,746,305,3252.63,978,43.5868,1037.22,3.1268,1,1,1036.95,5.1
"Jun 17, 02:00 pm",465.186,24,32.0478,0,153,497.449,153,27.3089,146.322,0.465186,1,1,146.322,5.1
"Jun 17, 03:00 pm",2300.04,24,45.6782,607,313,2389.61,740,37.3553,743.603,2.30004,1,1,738.128,5.1
"Jun 17, 04:00 pm",1603.99,24,59.156,899,67,1668.11,567,35.8947,534.478,1.60399,1,1,511.537,3.8
"Jun 17, 05:00 pm",819.635,24.1,72.3989,812,52,860.529,368,30.503,300.3,0.819635,1,1,257.022,3.8
"Jun 17, 06:00 pm",184.646,23.9,85.2778,592,50,210.891,177,25.2113,91.4446,0.184646,1,1,61.4205,3.8
"Jun 17, 07:00 pm",0,23.8,95.9884,233,6,18.2111,21,22.5884,5.23921,0,1,3,5.23921,2.4
"Jun 17, 08:00 pm",0,23.7,0,0,0,0,0,23.7,0,0,1,0,0,2.4
"Jun 17, 09:00 pm",0,23,0,0,0,0,0,23,0,0,1,0,0,2.4
"Jun 17, 10:00 pm",0,22.3,0,0,0,0,0,22.3,0,0,1,0,0,0.9
"Jun 17, 11:00 pm",0,21.7,0,0,0,0,0,21.7,0,0,1,0,0,0.9
"Jun 18, 12:00 am",0,21.2,0,0,0,0,0,21.2,0,0,1,0,0,0.9
"Jun 18, 01:00 am",0,20.7,0,0,0,0,0,20.7,0,0,1,0,0,3.2
"Jun 18, 02:00 am",0,20.2,0,0,0,0,0,20.2,0,0,1,0,0,3.2
"Jun 18, 03:00 am",0,19.6,0,0,0,0,0,19.6,0,0,1,0,0,3.2
"Jun 18, 04:00 am",0,19.1,97.9852,0,2,6.8915,2,17.8248,1.93969,0,1,2,1.93969,4.8
"Jun 18, 05:00 am",105.673,18.5,89.5997,0,39,130.352,39,17.9078,36.7031,0.105673,1,1,36.7031,4.8
"Jun 18, 06:00 am",302.548,18.8,76.8963,0,100,331.235,100,19.4244,93.913,0.302548,1,1,93.913,4.8
"Jun 18, 07:00 am",804.199,19,63.7612,106,212,844.693,265,24.3906,248.695,0.804199,1,1,245.065,1.8
"Jun 18, 08:00 am",2076.58,19.2,50.3541,742,191,2157.48,677,36.5253,673.568,2.07658,1,1,663.676,1.8
"Jun 18, 09:00 am",2599.39,19.7,36.7694,962,82,2701.32,837,43.222,863.308,2.59939,1,1,859.577,1.8
"Jun 18, 10:00 am",2961.02,20.1,23.0735,976,87,3079.05,945,46.418,996.86,2.96102,1,1,996.137,2.1
"Jun 18, 11:00 am",3135.33,20.6,9.32579,976,94,3261.57,1003,48.998,1069.66,3.13533,1,1,1069.61,2.1
"Jun 18, 12:00 pm",3193.89,21,4.54092,888,190,3322.96,1024,50.2156,1096.82,3.19389,1,1,1096.81,2.1
"Jun 18, 01:00 pm",2018.48,21.4,18.2754,304,386,2097.2,660,49.5263,689.8,2.01848,1,1,689.693,0.3
"Jun 18, 02:00 pm",2615.53,21.8,31.9966,820,206,2718.15,880,54.6491,920.802,2.61553,1,1,918.907,0.3
"Jun 18, 03:00 pm",2145.23,21.7,45.6264,944,76,2228.74,741,50.5711,745.518,2.14523,1,1,737.041,0.3
"Jun 18, 04:00 pm",1599.34,21.7,59.1039,900,67,1663.3,568,36.9804,535.705,1.59934,1,1,512.819,1.8
"Jun 18, 05:00 pm",852.092,21.6,72.3467,798,66,893.834,377,30.1868,309.005,0.852092,1,1,266.562,1.8
"Jun 18, 06:00 pm",212.16,21.4,85.2261,416,65,238.963,154,23.1985,90.1617,0.21216,1,1,68.9435,1.8
"Jun 18, 07:00 pm",0,21.2,95.9685,165,7,17.6432,18,19.8527,5.0121,0,1,3,5.0121,2.1
"Jun 18, 08:00 pm",0,21,0,0,0,0,0,21,0,0,1,0,0,2.1
"Jun 18, 09:00 pm",0,20.2,0,0,0,0,0,20.2,0,0,1,0,0,2.1
"Jun 18, 10:00 pm",0,19.3,0,0,0,0,0,19.3,0,0,1,0,0,4
"Jun 18, 11:00 pm",0,18.4,0,0,0,0,0,18.4,0,0,1,0,0,4
"Jun 19, 12:00 am",0,17.6,0,0,0,0,0,17.6,0,0,1,0,0,4
"Jun 19, 01:00 am",0,16.9,0,0,0,0,0,16.9,0,0,1,0,0,2.6
"Jun 19, 02:00 am",0,16.1,0,0,0,0,0,16.1,0,0,1,0,0,2.6
"Jun 19, 03:00 am",0,14.9,0,0,0,0,0,14.9,0,0,1,0,0,2.6
"Jun 19, 04:00 am",0,13.8,98.0049,123,2,7.07436,6,11.9886,1.93969,0,1,2,1.93969,2.5
"Jun 19, 05:00 am",99.0438,12.7,89.6394,564,37,123.594,123,11.6899,33.8431,0.0990438,1,1,33.8431,2.5
"Jun 19, 06:00 am",609.052,13.5,76.9392,779,54,644.68,309,17.6726,229.235,0.609052,1,1,181.327,2.5
"Jun 19, 07:00 am",1414.68,14.4,63.8063,876,64,1472.67,501,23.7282,456.012,1.41468,1,1,425.933,3.6
"Jun 19, 08:00 am",2140.07,15.3,50.4008,931,73,2223.38,682,29.994,674.906,2.14007,1,1,662.448,3.6
"Jun 19, 09:00 am",2703.8,16,36.8175,962,82,2810.25,836,35.2568,862.816,2.7038,1,1,859.067,3.6
"Jun 19, 10:00 am",2993.34,16.8,23.1226,946,94,3112.87,925,40.1924,976.049,2.99334,1,1,975.344,3
"Jun 19, 11:00 am",3249.46,17.5,9.37601,917,159,3381.24,1013,43.3725,1076.82,3.24946,1,1,1076.76,3
"Jun 19, 12:00 pm",3053.12,18.3,4.49305,763,221,3175.45,938,42.8471,1008.51,3.05312,1,1,1008.5,3
"Jun 19, 01:00 pm",3206.95,19.1,18.2252,931,137,3336.65,978,37.9989,1034.31,3.20695,1,1,1033.98,5.7
"Jun 19, 02:00 pm",2861.08,19.9,31.946,970,84,2974.54,882,36.7629,918.328,2.86108,1,1,916.1,5.7
"Jun 19, 03:00 pm",2342.65,19.9,45.5757,944,76,2433.92,742,33.5146,746.12,2.34265,1,1,737.68,5.7
"Jun 19, 04:00 pm",1655.42,20,59.0532,900,67,1721.26,569,30.2945,536.396,1.65542,1,1,513.589,5.1
"Jun 19, 05:00 pm",820.986,20,72.2965,794,49,861.915,359,25.2846,293.257,0.820986,1,1,251.113,5.1
"Jun 19, 06:00 pm",200.624,19.8,85.1769,507,56,227.193,165,20.7746,90.812,0.200624,1,1,64.8153,5.1
"Jun 19, 07:00 pm",0,19.6,95.9485,202,7,21.5061,20,18.5989,6.07454,0,1,3,6.07454,5.1
"Jun 19, 08:00 pm",0,19.4,0,0,0,0,0,19.4,0,0,1,0,0,5.1
"Jun 19, 09:00 pm",0,18.6,0,0,0,0,0,18.6,0,0,1,0,0,5.1
"Jun 19, 10:00 pm",0,17.9,0,0,0,0,0,17.9,0,0,1,0,0,2
"Jun 19, 11:00 pm",0,17.2,0,0,0,0,0,17.2,0,0,1,0,0,2
"Jun 20, 12:00 am",0,16.5,0,0,0,0,0,16.5,0,0,1,0,0,2
"Jun 20, 01:00 am",0,15.9,0,0,0,0,0,15.9,0,0,1,0,0,1.4
"Jun 20, 02:00 am",0,15.3,0,0,0,0,0,15.3,0,0,1,0,0,1.4
"Jun 20, 03:00 am",0,14.1,0,0,0,0,0,14.1,0,0,1,0,0,1.4
"Jun 20, 04:00 am",0,12.9,98.0245,122,2,7.10664,6,10.9584,1.93969,0,1,2,1.93969,2.1
"Jun 20, 05:00 am",94.4396,11.8,89.682,563,36,118.901,122,10.6615,32.4105,0.0944396,1,1,32.4105,2.1
"Jun 20, 06:00 am",608.21,12.6,76.9843,778,54,643.817,308,16.9542,228.386,0.60821,1,1,180.495,2.1
"Jun 20, 07:00 am",1393.88,13.5,63.8531,873,63,1451.21,498,25.3664,453.024,1.39388,1,1,422.963,1.6
"Jun 20, 08:00 am",2099.93,14.3,50.4489,929,72,2181.71,680,32.9789,671.986,2.09993,1,1,659.507,1.6
"Jun 20, 09:00 am",2620.21,15.3,36.8663,953,81,2723.03,828,39.5198,854.037,2.62021,1,1,850.304,1.6
"Jun 20, 10:00 am",2919.93,16.2,23.1721,945,95,3036.07,925,45.0238,975.835,2.91993,1,1,975.125,1.4
"Jun 20, 11:00 am",3164.79,17.2,9.42594,990,91,3292.45,1013,49.0602,1080.15,3.16479,1,1,1080.09,1.4
"Jun 20, 12:00 pm",3143.31,18,4.44427,974,95,3269.94,1010,50.1041,1078.68,3.14331,1,1,1078.67,1.4
"Jun 20, 01:00 pm",3096.88,18.9,18.1753,963,92,3221.29,962,42.044,1019.2,3.09688,1,1,1018.86,3.7
"Jun 20, 02:00 pm",2819.64,19.7,31.8961,821,206,2931.23,882,40.6524,922.45,2.81964,1,1,920.575,3.7
"Jun 20, 03:00 pm",1712.2,19.9,45.5261,322,312,1779.97,539,32.432,539.5,1.7122,1,1,536.634,3.7
"Jun 20, 04:00 pm",1708.02,20.1,59.0042,683,189,1775.66,570,28.9778,543.727,1.70802,1,1,526.476,6.3
"Jun 20, 05:00 pm",737.905,20.3,72.2484,448,117,776.706,292,24.1433,248.812,0.737905,1,1,225.079,6.3
"Jun 20, 06:00 pm",265.914,20.1,85.1304,307,86,293.829,152,21.0208,99.74,0.265914,1,1,83.9211,6.3
