Hours since 00:00 Jan 1,Dry bulb temp (C),Wet bulb temp (C),Dew point temp (C),Relative humidity (%),Wind speed (m/s),Wind direction (deg)
1398.5,8.3,6.1,6.09665,86,6.2,350
1399.5,7.2,4.4,4.33468,82,6.7,360
1400.5,6.7,3.3,3.31776,79,7.7,10
1401.5,7.2,2.8,2.87867,74,4.6,350
1402.5,8.9,2.8,2.8949,66,3.6,330
1403.5,10,2.8,2.82652,61,6.2,330
1404.5,10,-0.6,-0.792406,47,6.2,350
1405.5,10,0,0.0565457,50,7.2,360
1406.5,10,0,0.0565457,50,6.2,350
1407.5,9.4,0.6,0.563201,54,5.7,360
1408.5,7.8,1.1,1.19923,63,7.7,360
1409.5,6.7,-2.8,-3.25625,49,5.7,350
1410.5,6.1,-2.2,-2.50646,54,4.1,350
1411.5,5,-1.7,-1.89082,61,3.1,350
1412.5,5,-3.3,-3.77974,53,3.1,350
1413.5,5.6,-1.5,-2.97181,54,3,360
1414.5,6.3,0,-1.5884,57,3,360
1415.5,6.9,1.7,-0.0975823,61,2.9,360
1416.5,7.5,3.3,5.80514,89,2.8,150
1417.5,8.1,5,7.0366,93,2.7,150
1418.5,8.8,6.6,7.08718,89,2.7,170
1419.5,9.4,8.3,8.32535,93,2.6,190
1420.5,9.4,8.9,8.79434,96,5.2,200
1421.5,9.4,9.4,9.4,100,3.1,170
1422.5,9.4,9.4,9.4,100,2.1,220
1423.5,10,10,10,100,2.6,220
1424.5,11.1,10,10.0105,93,4.1,260
1425.5,11.7,8.3,8.36433,80,5.7,290
1426.5,12.2,7.8,7.8991,75,6.2,300
1427.5,13.3,8.3,8.35797,72,5.2,310
1428.5,13.9,8.9,8.93455,72,4.6,320
1429.5,14.4,7.8,7.90292,65,3.1,300
1430.5,14.4,7.8,7.90292,65,5.2,300
1431.5,15,6.7,6.80178,58,4.1,300
1432.5,13.3,6.7,6.6331,64,4.6,340
1433.5,12.2,5.6,5.59064,64,3.1,360
1434.5,10.6,5.6,5.56093,71,3.1,20
1435.5,9.4,6.1,6.12517,80,4.1,30
1436.5,8.9,5.6,5.63832,80,5.2,30
1437.5,8.3,5,5.05407,80,5.2,40
1438.5,7.8,5,5.09464,83,2.6,40
1439.5,6.7,4.4,4.52509,86,2.6,50
1440.5,6.7,3.9,4.01869,83,2.1,40
1441.5,5.6,3.9,3.93121,89,1.5,40
1442.5,5.6,3.9,3.93121,89,2.6,40
1443.5,4.4,3.3,3.36831,93,1.5,70
1444.5,3.9,2.8,2.87256,93,1.5,360
1445.5,3.9,2.8,2.87256,93,2.6,70
1446.5,4.4,3.3,3.36831,93,2.6,70
1447.5,7.8,6.7,6.73919,93,3.1,80
1448.5,12.2,8.3,8.28639,77,4.6,120
1449.5,14.4,8.3,8.34902,67,4.1,110
1450.5,16.7,8.9,8.89405,60,4.6,100
1451.5,20,8.9,8.95513,49,3.6,110
1452.5,20.6,7.8,7.91292,44,3.1,120
1453.5,22.2,10,10.0218,46,6.7,120
1454.5,21.7,9.4,9.56756,46,5.2,150
1455.5,20.6,9.4,9.50475,49,4.1,150
1456.5,18.3,9.4,9.36694,56,3.6,110
1457.5,17.2,9.4,9.36381,60,4.1,110
1458.5,16.1,9.4,9.51615,65,5.2,110
1459.5,16.7,8.9,8.89405,60,5.7,100
1460.5,15.6,8.9,9.04173,65,4.6,140
1461.5,15,9.4,9.57119,70,4.6,130
1462.5,16.7,10.6,10.5395,67,6.2,140
1463.5,16.1,10.6,10.6243,70,6.7,130
1464.5,16.1,11.1,11.0482,72,6.2,130
1465.5,16.1,11.7,11.665,75,7.7,130
1466.5,16.7,12.8,12.8425,78,6.2,130
1467.5,16.7,12.8,12.8425,78,9.3,140
1468.5,16.7,13.3,13.4209,81,7.2,170
1469.5,15,13.9,13.8762,93,9.3,140
1470.5,15,13.9,13.8762,93,5.2,130
1471.5,15,13.9,13.8762,93,10.3,130
1472.5,15.6,13.9,13.964,90,10.8,140
1473.5,16.1,13.9,13.9336,87,10.8,140
1474.5,16.7,14.4,14.5234,87,11.3,140
1475.5,15.6,14.4,14.4709,93,10.3,150
1476.5,15,14.4,14.5271,97,8.2,140
1477.5,15,15,15,100,9.3,130
1478.5,15.6,14.4,14.4709,93,17.5,140
1479.5,15.6,14.4,14.4709,93,12.9,140
1480.5,15,13.9,13.8762,93,14.4,140
1481.5,15,13.9,13.8762,93,10.3,150
1482.5,14.4,14.4,14.4,100,7.2,130
1483.5,15,14.4,14.5271,97,9.3,130
1484.5,15,15,15,100,8.2,130
1485.5,15,15,15,100,7.7,120
1486.5,15.6,15,15.1249,97,5.7,140
1487.5,15,14.4,14.5271,97,7.2,130
1488.5,14.4,14.4,14.4,100,5.2,170
1489.5,15,14.4,14.5271,97,5.7,180
1490.5,15,14.4,14.5271,97,3.6,240
1491.5,13.9,13.9,13.9,100,5.2,180
1492.5,12.8,12.8,12.8,100,4.6,190
1493.5,12.2,12.2,12.2,100,4.6,200
1494.5,12.2,11.7,11.5806,96,3.6,220
1495.5,13.3,12.2,12.1912,93,5.7,250
1496.5,13.3,11.1,11.1809,87,6.2,250
1497.5,13.3,10.6,10.4728,83,6.2,260
1498.5,12.8,9.4,9.43504,80,7.2,270
1499.5,13.9,10,10.1263,78,6.7,260
1500.5,14.4,10,10.0237,75,7.2,270
1501.5,14.4,9.4,9.41499,72,7.2,260
1502.5,15,8.9,8.92053,67,7.7,280
1503.5,12.8,7.8,7.87745,72,7.2,310
1504.5,10.6,6.1,6.15894,74,7.2,300
1505.5,8.9,4.4,4.519,74,6.7,300
1506.5,7.2,3.3,3.44025,77,5.7,300
1507.5,6.7,2.2,2.39614,74,4.1,300
1508.5,6.1,2.2,2.19031,76,4.6,300
1509.5,6.1,1.1,1.24013,71,7.2,310
1510.5,5.6,0.6,0.759848,71,5.7,290
1511.5,3.9,-0.6,-0.493279,73,4.1,300
1512.5,3.9,-0.6,-0.493279,73,4.6,310
1513.5,2.2,-1.1,-1.05967,79,3.6,280
1514.5,1.7,-1.1,-1.03878,82,3.6,300
1515.5,1.1,-1.7,-1.62515,82,3.1,310
1516.5,1.1,-1.7,-1.62515,82,2.6,300
1517.5,0.6,-2.2,-2.11382,82,2.6,310
1518.5,1.1,-1.7,-1.62515,82,3.1,310
1519.5,2.8,-0.6,-0.47588,79,5.2,310
1520.5,4.4,-0.6,-0.587413,70,4.6,290
1521.5,4.4,-1.7,-1.598,65,5.7,290
1522.5,6.1,-1.1,-1.07818,60,5.2,300
1523.5,6.7,-1.1,-0.9767,58,3.1,290
1524.5,7.2,-1.1,-0.987574,56,3.1,270
1525.5,7.8,-1.1,-0.924751,54,6.2,270
1526.5,8.3,-1.1,-0.975977,52,3.1,310
1527.5,8.3,-2.2,-2.06355,48,3.6,300
1528.5,8.3,-1.7,-1.51014,50,4.1,300
1529.5,7.2,-1.7,-1.48291,54,1.5,280
1530.5,6.7,1.1,1.21465,68,0,0
1531.5,5.6,0.6,0.759848,71,0,0
1532.5,4.4,1.1,1.08069,79,0,0
1533.5,3.9,1.1,1.11094,82,1.5,280
1534.5,3.3,1.7,1.66251,89,2.6,200
1535.5,2.8,1.7,1.63094,92,0,0
1536.5,2.2,0.6,0.577374,89,0,0
1537.5,1.7,0,0.0841083,89,0,0
1538.5,0.6,-0.6,-0.547823,92,1.5,60
1539.5,-1.1,-1.7,-1.65534,96,2.1,150
1540.5,0,-0.6,-0.560506,96,3.1,190
1541.5,0,-1.1,-1.14206,92,0,0
1542.5,-0.6,-1.1,-1.15768,96,2.1,330
1543.5,3.3,0.6,0.524697,82,1.5,140
1544.5,6.1,2.2,2.19031,76,3.1,290
1545.5,8.3,-1.7,-1.51014,50,4.1,320
1546.5,10,-3.9,-3.66319,38,6.7,310
1547.5,11.1,-5,-4.97102,32,6.2,320
1548.5,12.2,-3.9,-3.59875,33,6.2,270
1549.5,12.8,-3.9,-3.90768,31,6.2,300
1550.5,13.3,-2.8,-2.63371,33,4.1,290
1551.5,13.3,-2.8,-2.63371,33,3.1,270
1552.5,13.3,-1.7,-1.4567,36,3.1,290
1553.5,11.7,-3.3,-3.25241,35,1.5,340
1554.5,11.1,-3.3,-3.03969,37,2.1,140
1555.5,8.3,1.7,1.67267,63,2.6,140
1556.5,6.1,1.7,1.62709,73,2.6,140
1557.5,4.4,2.2,2.26566,86,1.5,130
1558.5,3.9,1.7,1.77442,86,2.1,90
1559.5,3.3,1.7,1.66251,89,1.5,100
1560.5,2.8,1.1,1.16928,89,3.1,110
1561.5,3.3,1.1,1.18492,86,3.1,120
1562.5,4.4,2.8,2.74758,89,3.1,130
1563.5,6.1,2.2,2.19031,76,3.1,100
1564.5,5.6,2.8,2.94264,83,3.6,110
1565.5,5.6,1.7,1.7062,76,3.6,150
1566.5,7.2,2.8,2.87867,74,2.6,130
1567.5,9.4,2.2,2.26073,61,0,0
1568.5,11.1,1.7,1.88176,53,3.1,180
1569.5,12.2,2.2,2.3604,51,3.1,180
1570.5,13.3,2.8,2.81029,49,3.6,230
1571.5,14.4,3.3,3.52747,48,4.1,190
1572.5,15,3.3,3.47228,46,4.1,210
1573.5,15,2.2,2.19024,42,7.7,290
1574.5,13.3,2.2,2.22454,47,6.2,310
1575.5,15,2.8,2.84413,44,6.2,290
1576.5,13.9,1.1,1.19872,42,4.6,290
1577.5,8.9,5,5.08828,77,9.8,300
1578.5,7.2,5.6,5.50927,89,2.6,160
1579.5,6.7,5.6,5.64866,93,1.5,130
1580.5,7.2,5.6,5.50927,89,1.5,160
1581.5,6.1,5.6,5.51039,96,2.6,250
1582.5,6.7,5,5.01614,89,4.6,300
1583.5,6.1,3.9,3.93571,86,6.2,310
1584.5,6.1,3.9,3.93571,86,4.6,300
1585.5,5.6,3.3,3.44454,86,4.6,290
1586.5,4.4,2.2,2.26566,86,5.2,310
1587.5,3.9,1.1,1.11094,82,6.7,310
1588.5,2.8,0.6,0.531848,85,5.2,320
1589.5,2.8,0,0.0361353,82,5.2,320
1590.5,2.8,1.1,1.16928,89,6.2,310
1591.5,3.3,1.1,1.18492,86,5.7,320
1592.5,3.9,1.1,1.11094,82,5.7,320
1593.5,3.9,0.6,0.594291,79,6.7,320
1594.5,5.6,0.6,0.759848,71,7.7,330
1595.5,5.6,0,0.163362,68,5.2,340
1596.5,6.1,0,0.0185303,65,5.2,310
1597.5,6.7,0.6,0.588935,65,5.7,290
1598.5,7.2,-0.6,-0.507648,58,5.2,320
1599.5,7.8,0,0.0551365,58,4.1,310
1600.5,7.2,0.6,0.631019,63,3.1,30
1601.5,6.7,0,0.157456,63,2.1,80
1602.5,5,1.1,1.12523,76,2.6,130
1603.5,4.4,0.6,0.544214,76,2.1,70
1604.5,3.3,0.6,0.524697,82,2.1,90
1605.5,2.2,0,-0.0569022,85,2.6,80
1606.5,1.7,0,0.0841083,89,2.1,100
1607.5,1.1,0.6,0.5343,96,1.5,90
1608.5,1.7,0.6,0.541582,92,0,0
1609.5,1.1,-0.6,-0.507829,89,2.1,70
1610.5,0.6,-0.6,-0.547823,92,2.1,90
1611.5,0.6,-0.6,-0.547823,92,0,0
1612.5,-1.1,-1.7,-1.65534,96,2.1,120
1613.5,0.6,-0.6,-0.547823,92,2.1,130
1614.5,0.6,-0.6,-0.547823,92,2.1,150
1615.5,3.9,2.8,2.87256,93,3.1,150
1616.5,6.1,2.8,2.73423,79,4.1,140
1617.5,7.8,2.8,2.87281,71,4.1,140
1618.5,10.6,3.3,3.39223,61,5.2,130
1619.5,12.8,2.8,2.91403,51,5.2,140
1620.5,13.9,1.7,1.8472,44,5.2,160
1621.5,15.6,2.2,2.39205,41,5.7,170
1622.5,16.7,2.8,3.03103,40,5.7,160
1623.5,16.7,2.2,2.30914,38,5.2,160
1624.5,16.1,1.7,1.77503,38,5.2,160
1625.5,13.9,1.1,1.19872,42,4.1,170
1626.5,11.1,1.7,1.88176,53,3.6,160
1627.5,12.8,1.1,1.16177,45,2.1,160
1628.5,9.4,2.2,2.26073,61,3.1,140
1629.5,9.4,2.2,2.26073,61,3.6,130
1630.5,11.1,2.8,2.9034,57,4.1,160
1631.5,12.2,2.8,2.90159,53,6.2,190
1632.5,12.2,3.9,3.93197,57,6.2,200
1633.5,11.7,5,5.11671,64,5.2,190
1634.5,11.1,6.1,6.24339,72,4.6,210
1635.5,10.6,6.1,6.15894,74,5.2,210
1636.5,10.6,7.2,7.2935,80,4.6,190
1637.5,10.6,7.8,7.83292,83,4.6,200
1638.5,10,8.9,8.92014,93,5.2,260
1639.5,9.4,8.9,8.79434,96,6.7,260
1640.5,9.4,8.9,8.79434,96,2.1,360
1641.5,10,9.4,9.3914,96,3.6,180
1642.5,8.3,7.2,7.23488,93,9.3,320
1643.5,6.7,5,5.01614,89,8.8,310
1644.5,6.1,4.4,4.42437,89,5.2,330
1645.5,6.7,5,5.01614,89,4.6,350
1646.5,6.1,4.4,4.42437,89,5.7,320
1647.5,6.1,3.3,3.43177,83,4.6,320
1648.5,6.1,2.8,2.73423,79,2.6,340
1649.5,5.6,2.8,2.94264,83,3.6,320
1650.5,5,2.8,2.85511,86,3.1,320
1651.5,5,2.2,2.18563,82,3.1,310
1652.5,4.4,1.7,1.59945,82,3.1,290
1653.5,3.9,0.6,0.594291,79,5.2,300
1654.5,2.8,0,0.0361353,82,3.6,280
1655.5,3.3,0.6,0.524697,82,4.1,290
1656.5,2.2,-0.6,-0.55017,82,3.6,280
1657.5,1.7,-0.6,-0.547548,85,3.6,300
1658.5,2.2,-0.6,-0.55017,82,5.7,310
1659.5,1.1,-2.2,-2.13004,79,8.2,320
1660.5,-0.6,-3.9,-3.95419,78,5.2,340
1661.5,-0.6,-5.6,-5.57458,69,6.2,320
1662.5,-0.6,-8.9,-8.74782,54,8.2,310
1663.5,-0.6,-9.4,-9.47534,51,8.8,310
1664.5,0.6,-9.4,-9.13777,48,7.2,310
1665.5,2.2,-8.9,-8.78236,44,8.2,300
1666.5,2.8,-8.3,-8.2361,44,7.7,310
1667.5,3.9,-7.8,-7.532,43,5.2,300
1668.5,5.6,-6.7,-6.6108,41,5.2,300
1669.5,6.1,-5.6,-5.53613,43,6.7,270
1670.5,6.7,-6.7,-6.61134,38,4.6,270
1671.5,7.2,-7.2,-7.23331,35,7.2,290
1672.5,7.2,-6.7,-6.5121,37,6.2,280
1673.5,5.6,-6.1,-5.98959,43,4.6,260
1674.5,5,-5.6,-5.37022,47,3.6,230
1675.5,5,-5.6,-5.37022,47,2.6,240
1676.5,2.8,-3.9,-3.75162,62,3.6,220
1677.5,1.7,-3.9,-3.76329,67,3.6,210
1678.5,1.1,-3.9,-3.75374,70,3.6,220
1679.5,1.1,-4.4,-4.33625,67,3.6,200
1680.5,1.1,-2.8,-2.6522,76,2.6,120
1681.5,1.1,-2.8,-2.6522,76,0,0
1682.5,0.6,-2.2,-2.11382,82,2.1,100
1683.5,0,-2.2,-2.21589,85,2.1,110
1684.5,0.6,-2.8,-2.61662,79,2.1,90
1685.5,0.6,-3.3,-3.31401,75,2.1,90
1686.5,1.7,-1.7,-1.54618,79,2.1,110
1687.5,5.6,0,0.163362,68,2.1,180
1688.5,8.9,-1.7,-1.5131,48,0,0
1689.5,10,0.6,0.597825,52,2.6,270
1690.5,11.7,2.2,2.43807,53,2.1,210
1691.5,13.9,2.2,2.47015,46,3.1,210
1692.5,15.6,2.8,3.06268,43,2.1,240
1693.5,17.2,3.3,3.4787,40,1.5,210
1694.5,17.8,3.3,3.28797,38,1.5,10
1695.5,18.9,1.7,1.84006,32,2.6,250
1696.5,18.3,2.8,2.96748,36,0,0
1697.5,16.7,2.2,2.30914,38,0,0
1698.5,13.3,3.9,3.92109,53,2.6,90
1699.5,12.8,3.9,3.98361,55,2.1,120
1700.5,11.1,3.3,3.39068,59,2.6,110
1701.5,8.9,3.3,3.31657,68,3.1,120
1702.5,8.9,3.9,3.929,71,0,0
1703.5,7.2,4.4,4.50777,83,0,0
1704.5,7.2,3.9,3.98284,80,1.5,120
1705.5,7.2,3.3,3.44025,77,3.1,130
1706.5,7.2,2.8,2.87867,74,3.1,140
1707.5,7.2,3.3,3.44025,77,2.6,170
1708.5,8.9,3.3,3.31657,68,3.6,190
1709.5,8.3,2.8,2.74341,68,3.6,170
1710.5,9.4,2.8,2.71408,63,3.6,180
1711.5,12.8,3.3,3.45772,53,4.1,200
1712.5,14.4,2.2,2.3004,44,5.7,180
1713.5,16.1,0.6,0.631704,35,7.7,200
1714.5,18.3,1.7,1.74609,33,11.8,190
1715.5,18.9,1.7,1.84006,32,9.8,200
1716.5,20,1.7,1.89253,30,10.8,200
1717.5,18.3,2.2,2.16374,34,7.7,190
1718.5,18.9,2.2,2.27093,33,7.7,200
1719.5,17.8,3.9,4.01577,40,6.2,200
1720.5,16.7,3.3,3.3801,41,4.6,200
1721.5,16.1,3.9,3.84063,44,4.6,180
1722.5,15.6,4.4,4.62597,48,4.1,180
1723.5,15,5.6,5.76561,54,4.6,190
1724.5,13.9,5,5.00738,55,5.2,190
1725.5,13.9,5,5.00738,55,3.6,230
1726.5,13.9,5.6,5.52098,57,5.2,210
1727.5,15,7.8,7.7768,62,5.7,200
1728.5,15.6,8.9,9.04173,65,6.7,210
1729.5,15,9.4,9.57119,70,6.7,220
1730.5,15.6,10.6,10.5679,72,6.7,230
1731.5,13.9,12.2,12.2858,90,5.2,230
1732.5,14.4,13.3,13.2815,93,8.8,280
1733.5,11.1,8.3,8.32183,83,8.2,320
1734.5,10.6,5,5.14975,69,8.2,330
1735.5,10,4.4,4.57577,69,9.8,310
1736.5,11.1,4.4,4.54794,64,9.8,330
1737.5,11.1,1.7,1.88176,53,8.8,320
1738.5,11.7,1.1,1.34084,49,7.2,340
1739.5,12.8,1.7,1.76765,47,7.7,280
1740.5,13.3,0.6,0.657702,42,9.3,300
1741.5,13.3,-1.7,-1.4567,36,8.2,310
1742.5,13.9,-0.6,-0.550497,37,7.7,310
1743.5,13.9,-2.8,-2.52285,32,8.2,310
1744.5,12.8,-2.8,-2.6713,34,6.2,310
1745.5,11.1,-3.3,-3.03969,37,6.2,320
1746.5,7.8,-2.2,-1.97109,50,4.6,320
1747.5,7.2,-1.7,-1.48291,54,4.1,310
1748.5,7.2,-2.8,-2.7962,49,6.7,320
1749.5,6.1,-2.8,-2.75805,53,5.2,320
1750.5,3.9,-2.8,-2.71087,62,3.6,310
1751.5,2.8,-1.7,-1.55373,73,3.1,270
1752.5,2.8,-2.8,-2.71303,67,2.6,290
1753.5,2.8,-2.8,-2.71303,67,3.1,340
1754.5,1.7,-2.8,-2.61435,73,3.6,330
1755.5,1.1,-2.8,-2.6522,76,3.6,340
1756.5,2.2,-2.8,-2.6981,70,3.6,10
1757.5,2.8,-2.8,-2.71303,67,5.7,20
1758.5,2.2,-3.3,-3.28587,67,7.2,20
1759.5,2.2,-6.7,-6.62991,52,8.2,10
1760.5,2.8,-7.2,-7.11466,48,7.2,20
1761.5,5,-8.3,-8.13178,38,6.2,50
1762.5,5.6,-7.8,-7.59502,38,8.8,20
1763.5,6.7,-8.3,-8.04916,34,4.6,40
1764.5,7.8,-6.7,-6.33529,36,6.7,360
1765.5,8.9,-6.7,-6.49711,33,6.2,350
1766.5,8.9,-6.7,-6.49711,33,5.7,10
1767.5,8.9,-6.1,-6.10774,34,6.7,20
1768.5,7.8,-7.2,-7.07819,34,5.2,20
1769.5,6.7,-7.8,-7.67617,35,5.2,360
1770.5,5.6,-7.2,-6.93156,40,5.2,360
1771.5,5,-7.8,-7.47141,40,4.1,20
1772.5,3.9,-8.3,-8.14498,41,4.6,50
1773.5,3.3,-8.3,-8.07663,43,6.7,40
1774.5,2.8,-8.3,-8.2361,44,6.2,50
1775.5,2.2,-8.3,-8.21354,46,4.6,40
1776.5,1.7,-7.8,-7.60075,50,4.1,20
1777.5,1.1,-8.3,-8.15509,50,3.1,20
1778.5,0.6,-7.8,-7.62908,54,3.6,40
1779.5,0,-7.2,-7.04651,59,3.1,30
1780.5,0,-7.2,-7.04651,59,3.6,50
1781.5,0.6,-7.2,-7.1592,56,4.1,30
1782.5,1.7,-6.7,-6.6039,54,3.1,60
1783.5,3.9,-6.1,-6.10368,48,3.1,90
1784.5,6.7,-7.2,-6.95772,37,8.2,120
1785.5,8.3,-6.1,-5.89126,36,6.2,120
1786.5,9.4,-5,-4.91476,36,6.2,120
1787.5,11.7,-5,-4.86612,31,3.6,120
1788.5,13.3,-3.9,-3.90959,30,2.6,130
1789.5,13.9,-3.3,-3.38913,30,2.6,120
1790.5,13.9,-3.9,-3.84163,29,5.2,130
1791.5,13.9,-3.9,-3.84163,29,4.6,90
1792.5,13.9,-3.3,-3.38913,30,4.6,100
1793.5,11.7,-2.2,-2.14614,38,3.6,90
1794.5,9.4,-2.2,-2.23548,44,3.1,100
1795.5,8.3,-0.6,-0.459692,54,3.1,90
1796.5,8.3,-1.1,-0.975977,52,2.1,100
1797.5,7.8,-1.1,-0.924751,54,2.1,90
1798.5,7.2,0,-0.0421411,60,3.6,120
1799.5,6.7,0.6,0.588935,65,3.1,110
1800.5,6.7,0,0.157456,63,4.1,120
1801.5,6.7,0.6,0.588935,65,4.6,120
1802.5,6.7,0,0.157456,63,4.1,120
1803.5,6.7,0,0.157456,63,4.1,110
1804.5,7.2,0,-0.0421411,60,4.6,120
1805.5,7.2,0,-0.0421411,60,6.2,120
1806.5,8.9,1.1,1.32434,59,5.7,130
1807.5,11.1,2.8,2.9034,57,6.2,120
1808.5,13.9,5,5.00738,55,6.2,180
1809.5,15.6,6.7,6.85116,56,5.7,130
1810.5,17.2,7.2,7.25426,52,7.7,140
1811.5,18.3,7.8,7.69327,50,4.1,130
1812.5,18.9,7.8,7.94722,49,3.6,180
1813.5,20.6,8.3,8.56786,46,5.7,180
1814.5,20.6,8.3,8.56786,46,6.2,150
1815.5,20,8.9,8.95513,49,4.1,160
1816.5,18.9,8.3,8.53665,51,5.2,150
1817.5,16.7,8.3,8.39292,58,5.2,150
1818.5,14.4,7.8,7.90292,65,3.6,150
1819.5,13.9,7.8,7.87271,67,3.1,140
1820.5,13.3,7.8,7.73191,69,2.6,130
1821.5,12.8,7.8,7.87745,72,3.1,120
1822.5,11.1,7.2,7.2205,77,3.6,120
1823.5,11.1,7.2,7.2205,77,2.6,110
1824.5,11.1,7.8,7.78026,80,2.1,120
1825.5,10.6,7.2,7.2935,80,2.1,120
1826.5,11.1,7.8,7.78026,80,2.1,90
1827.5,10,7.8,7.76623,86,2.1,100
1828.5,9.4,7.2,7.17699,86,2.6,80
1829.5,8.9,7.2,7.1858,89,3.6,90
1830.5,10.6,8.9,9.02773,90,2.6,80
1831.5,13.9,10,10.1263,78,3.1,80
1832.5,16.7,10,10.0854,65,3.1,150
1833.5,18.9,13.9,13.9499,73,2.6,240
1834.5,20.6,11.1,11.2363,55,4.6,200
1835.5,21.7,10.6,10.5121,49,3.1,210
1836.5,22.2,9.4,9.35916,44,5.2,150
1837.5,23.3,10,10.0089,43,4.1,150
1838.5,23.3,10,10.0089,43,3.1,170
1839.5,23.3,8.9,8.93262,40,3.1,150
1840.5,22.8,10,9.90127,44,3.6,170
1841.5,21.1,8.9,9.02232,46,4.1,190
1842.5,18.9,8.9,8.82378,52,3.6,210
1843.5,16.1,8.9,9.05176,63,3.1,90
1844.5,15,10,9.99147,72,1.5,80
1845.5,13.9,9.4,9.5409,75,2.1,120
1846.5,12.8,9.4,9.43504,80,0,0
1847.5,12.2,8.9,8.85103,80,2.6,120
1848.5,11.7,8.3,8.36433,80,2.1,80
1849.5,11.1,8.3,8.32183,83,2.1,120
1850.5,10,7.8,7.76623,86,0,0
1851.5,10,7.8,7.76623,86,3.1,90
1852.5,9.4,7.8,7.67886,89,2.6,100
1853.5,9.4,8.3,8.32535,93,2.6,110
1854.5,11.7,10,10.1138,90,1.5,100
1855.5,15.6,11.7,11.7755,78,3.1,130
1856.5,18.3,10.6,10.6452,61,4.6,210
1857.5,22.2,10.6,10.6597,48,3.1,220
1858.5,22.8,10,9.90127,44,5.7,200
1859.5,24.4,9.4,9.53707,39,6.2,180
1860.5,24.4,10.6,10.6455,42,7.2,190
1861.5,25.6,11.1,10.9854,40,4.1,240
1862.5,22.8,13.3,13.279,55,4.1,270
1863.5,20.6,13.9,14.0192,66,6.2,360
1864.5,17.2,14.4,14.4701,84,8.2,20
1865.5,17.2,14.4,14.4701,84,5.2,50
1866.5,16.7,14.4,14.5234,87,3.6,130
1867.5,15,13.9,13.8762,93,3.1,360
1868.5,14.4,13.3,13.2815,93,1,220
1869.5,13.3,12.2,12.1912,93,0,0
1870.5,12.8,12.2,12.1776,96,0,0
1871.5,12.8,11.1,11.1998,90,0,0
1872.5,12.8,11.7,11.6956,93,0,0
1873.5,13.3,11.7,11.6935,90,1.5,90
1874.5,13.3,11.7,11.6935,90,2.1,90
1875.5,13.3,12.2,12.1912,93,3.6,70
1876.5,12.8,11.7,11.6956,93,0,0
1877.5,12.8,11.1,11.1998,90,0,0
1878.5,13.3,11.7,11.6935,90,3.1,110
1879.5,15,13.9,13.8762,93,2.6,130
1880.5,18.3,15.6,15.5466,84,3.6,160
1881.5,20,14.4,14.5763,71,3.1,200
1882.5,22.2,11.7,11.5739,51,2.1,220
1883.5,22.8,14.4,14.3609,59,0,0
1884.5,24.4,13.9,13.896,52,2.1,150
1885.5,25.6,12.8,12.7725,45,2.6,80
1886.5,26.7,13.3,13.422,44,3.1,40
1887.5,23.9,12.8,12.8342,50,1.5,80
1888.5,21.1,13.9,14.0182,64,7.2,260
1889.5,17.2,15.6,15.5433,90,3.6,250
1890.5,16.1,15.6,15.623,97,2.1,130
1891.5,15.6,15.6,15.6,100,2.1,110
1892.5,16.1,15.6,15.623,97,2.1,160
1893.5,16.1,15.6,15.623,97,0,0
1894.5,16.1,15.6,15.623,97,2.1,360
1895.5,16.1,15.6,15.623,97,2.1,330
1896.5,15.6,15,15.1249,97,2.1,360
1897.5,15,15,15,100,2.1,110
1898.5,14.4,14.4,14.4,100,2.6,310
1899.5,15,15,15,100,2.6,10
1900.5,15,15,15,100,1.5,30
1901.5,13.9,13.9,13.9,100,1.5,360
1902.5,15.6,15,15.1249,97,4.1,60
1903.5,17.8,15.6,15.6046,87,2.1,10
1904.5,18.3,15.6,15.5466,84,4.6,40
1905.5,20,15.6,15.6358,76,5.2,50
1906.5,21.7,15,15.0637,66,4.6,50
1907.5,21.7,14.4,14.5857,64,2.1,290
1908.5,21.7,15,15.0637,66,4.1,260
1909.5,22.2,14.4,14.5655,62,3.1,50
1910.5,22.8,13.9,13.8283,57,3.6,20
1911.5,22.8,13.9,13.8283,57,4.1,70
1912.5,22.2,13.9,13.7991,59,4.1,70
1913.5,21.1,13.9,14.0182,64,4.1,60
1914.5,20,13.9,13.9088,68,2.1,70
1915.5,18.3,14.4,14.3942,78,3.1,60
1916.5,17.2,14.4,14.4701,84,2.6,50
1917.5,16.1,14.4,14.4575,90,3.1,70
1918.5,16.1,13.9,13.9336,87,3.1,90
1919.5,15.6,14.4,14.4709,93,3.1,90
1920.5,16.1,13.9,13.9336,87,2.1,120
1921.5,15.6,13.9,13.964,90,2.6,130
1922.5,15,13.9,13.8762,93,2.6,120
1923.5,15.6,13.9,13.964,90,1.5,80
1924.5,15,13.9,13.8762,93,0,0
1925.5,14.4,13.3,13.2815,93,0,0
1926.5,15,14.4,14.5271,97,2.6,100
1927.5,17.8,15,15.0573,84,4.6,140
1928.5,20.6,15,15.1513,71,5.2,130
1929.5,20.6,15,15.1513,71,5.7,120
1930.5,20,15,15.0077,73,5.2,150
1931.5,22.8,15.6,15.6261,64,7.2,180
1932.5,22.8,14.4,14.3609,59,7.2,170
1933.5,22.8,14.4,14.3609,59,7.7,160
1934.5,22.2,13.3,13.2688,57,5.7,170
1935.5,20,15.6,15.6358,76,6.7,120
