,"AC inverter power | (W)","Ambient temperature | (C)","Angle of incidence | (deg)","Beam irradiance | (W/m2)","Diffuse irradiance | (W/m2)","DC array power | (W)","Global horizontal irradiance | (W/m2)","Module temperature | (C)","Plane of array irradiance | (W/m2)","Power generated by system | (kW)","Shading factor for beam radiation","Sun up over horizon | (0/1)","Transmitted plane of array irradiance | (W/m2)","Wind speed | (m/s)"
"Aug 7, 08:00 am",1589.79,29,54.2315,655,140,1653.44,538,40.5273,530.728,1.58979,1,1,518.946,3.2
"Aug 7, 09:00 am",2100.22,30.2,39.8583,667,183,2182.01,694,46.1596,708.496,2.10022,1,1,704.972,3.2
"Aug 7, 10:00 am",2476.71,31.3,25.5452,650,248,2573.47,823,50.7533,852.548,2.47671,1,1,851.871,3.2
"Aug 7, 11:00 am",2116.15,32.4,11.7222,325,421,2198.55,730,56.7623,751.957,2.11615,1,1,751.924,0.9
"Aug 7, 12:00 pm",1101.81,33.5,6.7342,55,322,1150.4,375,46.7855,372.897,1.10181,1,1,372.896,0.9
"Aug 7, 01:00 pm",2533.8,34.2,19.4076,701,243,2632.95,888,61.3675,924.303,2.5338,1,1,924.005,0.9
"Aug 7, 02:00 pm",2261.34,34.8,33.6207,759,154,2349.37,779,55.4572,799.861,2.26134,1,1,797.757,2.3
"Aug 7, 03:00 pm",1752.1,35.5,47.99,595,204,1821.25,609,51.4417,611.635,1.7521,1,1,605.097,2.3
"Aug 7, 04:00 pm",759.002,35,62.3563,98,219,798.338,268,41.8935,255.392,0.759002,1,1,252.313,2.3
"Aug 7, 05:00 pm",202.04,34.5,76.6443,0,74,228.638,74,35.7418,70.06,0.20204,1,1,70.06,2.5
"Aug 7, 06:00 pm",61.3707,34.1,90.05,27,28,85.1966,31,33.7316,25.8491,0.0613707,1,3,25.8491,2.5
"Aug 7, 07:00 pm",0,32.8,0,0,0,0,0,32.8,0,0,1,0,0,2.5
"Aug 7, 08:00 pm",0,31.5,0,0,0,0,0,31.5,0,0,1,0,0,4.6
"Aug 7, 09:00 pm",0,30.3,0,0,0,0,0,30.3,0,0,1,0,0,4.6
"Aug 7, 10:00 pm",0,29.7,0,0,0,0,0,29.7,0,0,1,0,0,4.6
"Aug 7, 11:00 pm",0,29.1,0,0,0,0,0,29.1,0,0,1,0,0,3.7
"Aug 8, 12:00 am",0,28.5,0,0,0,0,0,28.5,0,0,1,0,0,3.7
"Aug 8, 01:00 am",0,28.2,0,0,0,0,0,28.2,0,0,1,0,0,3.7
"Aug 8, 02:00 am",0,27.8,0,0,0,0,0,27.8,0,0,1,0,0,2.2
"Aug 8, 03:00 am",0,27.5,0,0,0,0,0,27.5,0,0,1,0,0,2.2
"Aug 8, 04:00 am",0,26.9,0,0,0,0,0,26.9,0,0,1,0,0,2.2
"Aug 8, 05:00 am",0,26.3,92.9411,33,4,10.3347,6,24.9197,3.00579,0,1,2,3.00579,2.4
"Aug 8, 06:00 am",259.694,25.7,82.7965,138,82,287.479,110,26.5275,92.5752,0.259694,1,1,84.2481,2.4
"Aug 8, 07:00 am",885.068,27.4,68.5645,446,140,927.681,325,33.7878,301.488,0.885068,1,1,281.541,2.4
"Aug 8, 08:00 am",1576.38,29,54.2129,573,188,1639.58,535,41.6663,527.877,1.57638,1,1,517.585,2.3
"Aug 8, 09:00 am",1764.99,30.7,39.8189,337,330,1834.59,588,45.5291,592.557,1.76499,1,1,590.784,2.3
"Aug 8, 10:00 am",2231.76,31.6,25.4751,514,288,2318.63,742,50.7547,768.049,2.23176,1,1,767.519,2.3
"Aug 8, 11:00 am",2656.73,32.5,11.5764,621,292,2761.14,881,52.272,921.536,2.65673,1,1,921.476,3.9
"Aug 8, 12:00 pm",2745.78,33.4,6.53422,656,289,2854.08,919,54.2719,962.892,2.74578,1,1,962.876,3.9
"Aug 8, 01:00 pm",1051.36,33.4,19.3729,45,309,1098.52,350,41.6586,346.787,1.05136,1,1,346.768,3.9
"Aug 8, 02:00 pm",694.323,33.5,33.6286,2,233,732.034,235,36.5016,225.165,0.694323,1,1,225.16,7.8
"Aug 8, 03:00 pm",494.465,33.5,48.0218,3,167,527.398,169,35.4288,161.39,0.494465,1,1,161.357,7.8
"Aug 8, 04:00 pm",560.111,32.9,62.4069,22,181,594.573,192,35.0705,182.281,0.560111,1,1,181.588,7.8
"Aug 8, 05:00 pm",435.858,32.3,76.7124,148,125,467.459,169,34.6529,151.53,0.435858,1,1,142.473,4.7
"Aug 8, 06:00 pm",59.4997,31.8,90.0322,12,27,83.2899,28,31.5405,25.0021,0.0594997,1,3,25.0021,4.7
"Aug 8, 07:00 pm",0,31.1,0,0,0,0,0,31.1,0,0,1,0,0,4.7
"Aug 8, 08:00 pm",0,30.5,0,0,0,0,0,30.5,0,0,1,0,0,3.8
"Aug 8, 09:00 pm",0,29.8,0,0,0,0,0,29.8,0,0,1,0,0,3.8
"Aug 8, 10:00 pm",0,29.4,0,0,0,0,0,29.4,0,0,1,0,0,3.8
"Aug 8, 11:00 pm",0,28.9,0,0,0,0,0,28.9,0,0,1,0,0,5.2
"Aug 9, 12:00 am",0,28.5,0,0,0,0,0,28.5,0,0,1,0,0,5.2
"Aug 9, 01:00 am",0,28,0,0,0,0,0,28,0,0,1,0,0,5.2
"Aug 9, 02:00 am",0,27.6,0,0,0,0,0,27.6,0,0,1,0,0,3.4
"Aug 9, 03:00 am",0,27.2,0,0,0,0,0,27.2,0,0,1,0,0,3.4
"Aug 9, 04:00 am",0,27,0,0,0,0,0,27,0,0,1,0,0,3.4
"Aug 9, 05:00 am",0,26.8,92.8962,21,4,10.3085,5,25.3073,3.00364,0,1,2,3.00364,1.8
"Aug 9, 06:00 am",242.139,26.6,82.8127,89,80,269.56,98,27.291,84.6501,0.242139,1,1,79.2831,1.8
"Aug 9, 07:00 am",890.08,27.9,68.5627,461,138,932.827,328,34.9092,305.283,0.89008,1,1,284.667,1.8
"Aug 9, 08:00 am",1601.96,29.2,54.193,620,161,1666.01,536,39.6204,531.619,1.60196,1,1,520.498,4.4
"Aug 9, 09:00 am",1807.03,30.6,39.7785,350,325,1878.1,592,42.7749,598.087,1.80703,1,1,596.253,4.4
"Aug 9, 10:00 am",2535.1,31.8,25.4048,663,249,2634.3,833,49.4481,866.642,2.5351,1,1,865.964,4.4
"Aug 9, 11:00 am",2531.89,33,11.4317,604,272,2630.96,844,53.8671,885.706,2.53189,1,1,885.649,3
"Aug 9, 12:00 pm",2433.09,34.2,6.33893,494,341,2528.05,815,54.3787,853.392,2.43309,1,1,853.38,3
"Aug 9, 01:00 pm",405.78,34.7,19.3436,3,139,436.71,142,38.7841,135.866,0.40578,1,1,135.864,3
"Aug 9, 02:00 pm",1436.52,35.1,33.6409,210,299,1495.2,471,44.4927,479.494,1.43652,1,1,478.911,4
"Aug 9, 03:00 pm",294.588,35.6,48.0574,0,105,323.106,105,37.7028,99.978,0.294588,1,1,99.978,4
"Aug 9, 04:00 pm",263.083,35.1,62.4609,0,94,290.939,94,36.2218,89.3629,0.263083,1,1,89.3629,4
"Aug 9, 05:00 pm",102.958,34.6,76.7838,0,41,127.585,41,34.6472,38.8843,0.102958,1,1,38.8843,1.8
"Aug 9, 06:00 pm",47.9756,34.1,90.015,13,23,71.5469,24,33.487,21.6817,0.0479756,1,3,21.6817,1.8
"Aug 9, 07:00 pm",0,33.2,0,0,0,0,0,33.2,0,0,1,0,0,1.8
"Aug 9, 08:00 pm",0,32.4,0,0,0,0,0,32.4,0,0,1,0,0,5
"Aug 9, 09:00 pm",0,31.6,0,0,0,0,0,31.6,0,0,1,0,0,5
"Aug 9, 10:00 pm",0,30.5,0,0,0,0,0,30.5,0,0,1,0,0,5
"Aug 9, 11:00 pm",0,29.5,0,0,0,0,0,29.5,0,0,1,0,0,4.4
"Aug 10, 12:00 am",0,28.5,0,0,0,0,0,28.5,0,0,1,0,0,4.4
"Aug 10, 01:00 am",0,27.4,0,0,0,0,0,27.4,0,0,1,0,0,4.4
"Aug 10, 02:00 am",0,26.4,0,0,0,0,0,26.4,0,0,1,0,0,1.9
"Aug 10, 03:00 am",0,25.4,0,0,0,0,0,25.4,0,0,1,0,0,1.9
"Aug 10, 04:00 am",0,25.1,0,0,0,0,0,25.1,0,0,1,0,0,1.9
"Aug 10, 05:00 am",0,24.8,92.8495,23,4,10.408,5,23.4263,3.00601,0,1,2,3.00601,2.8
"Aug 10, 06:00 am",243.819,24.5,82.8274,97,79,271.274,99,25.0749,84.8018,0.243819,1,1,78.9558,2.8
"Aug 10, 07:00 am",855.624,26.8,68.5595,379,151,897.458,307,32.5429,287.663,0.855624,1,1,270.716,2.8
"Aug 10, 08:00 am",1546.92,29.2,54.172,547,190,1609.16,520,40.6994,515.284,1.54692,1,1,505.488,2.9
"Aug 10, 09:00 am",1730.54,31.5,39.7372,311,336,1798.94,573,44.9897,579.306,1.73054,1,1,577.682,2.9
"Aug 10, 10:00 am",1870.12,32.9,25.3344,259,390,1943.42,618,47.7488,633.403,1.87012,1,1,633.14,2.9
"Aug 10, 11:00 am",2248.27,34.3,11.2885,399,369,2335.78,747,52.5339,780.662,2.24827,1,1,780.625,2.9
"Aug 10, 12:00 pm",2596.59,35.7,6.14944,650,257,2698.4,880,57.4146,926.232,2.59659,1,1,926.219,2.9
"Aug 10, 01:00 pm",2446.28,36.4,19.32,655,233,2541.78,832,57.2287,871.835,2.44628,1,1,871.56,2.9
"Aug 10, 02:00 pm",1380.42,37,33.6574,138,363,1437.33,476,51.4513,477.952,1.38042,1,1,477.568,1.6
"Aug 10, 03:00 pm",271.869,37.7,48.0967,0,99,299.908,99,40.7659,94.2428,0.271869,1,1,94.2428,1.6
"Aug 10, 04:00 pm",545.462,37,62.5184,24,181,579.579,193,41.1567,183.25,0.545462,1,1,182.488,1.6
"Aug 10, 05:00 pm",343.56,36.4,76.8584,44,116,373.126,129,38.9357,118.873,0.34356,1,1,116.171,1.9
"Aug 10, 06:00 pm",38.5593,35.8,89.9984,0,20,61.9525,20,35.4613,18.9574,0.0385593,1,3,18.9574,1.9
"Aug 10, 07:00 pm",0,34.7,0,0,0,0,0,34.7,0,0,1,0,0,1.9
"Aug 10, 08:00 pm",0,33.5,0,0,0,0,0,33.5,0,0,1,0,0,3
"Aug 10, 09:00 pm",0,32.4,0,0,0,0,0,32.4,0,0,1,0,0,3
"Aug 10, 10:00 pm",0,31.2,0,0,0,0,0,31.2,0,0,1,0,0,3
"Aug 10, 11:00 pm",0,30,0,0,0,0,0,30,0,0,1,0,0,4.4
"Aug 11, 12:00 am",0,28.8,0,0,0,0,0,28.8,0,0,1,0,0,4.4
"Aug 11, 01:00 am",0,27.8,0,0,0,0,0,27.8,0,0,1,0,0,4.4
"Aug 11, 02:00 am",0,26.9,0,0,0,0,0,26.9,0,0,1,0,0,2.7
"Aug 11, 03:00 am",0,26,0,0,0,0,0,26,0,0,1,0,0,2.7
"Aug 11, 04:00 am",0,25.5,0,0,0,0,0,25.5,0,0,1,0,0,2.7
"Aug 11, 05:00 am",0,25.1,92.8011,42,4,9.103,6,23.3492,2.62816,0,1,2,2.62816,1.3
"Aug 11, 06:00 am",243.68,24.6,82.8405,183,73,271.132,110,25.422,90.0668,0.24368,1,1,79.0436,1.3
"Aug 11, 07:00 am",698.614,27.1,68.5549,156,179,736.432,243,32.5076,229.078,0.698614,1,1,222.105,1.3
"Aug 11, 08:00 am",1515.17,29.5,54.1498,522,199,1576.37,513,42.7621,509.759,1.51517,1,1,500.427,1.6
"Aug 11, 09:00 am",2021.72,32,39.6953,622,207,2100.56,681,51.0786,699.776,2.02173,1,1,696.542,1.6
"Aug 11, 10:00 am",2111.52,33.2,25.2641,414,348,2193.74,712,53.8194,738.691,2.11152,1,1,738.276,1.6
"Aug 11, 11:00 am",1862.32,34.4,11.1473,233,414,1935.34,634,55.1817,656.197,1.86232,1,1,656.177,1
"Aug 11, 12:00 pm",2053.36,35.5,5.96703,258,463,2133.38,710,58.0791,734.99,2.05336,1,1,734.984,1
"Aug 11, 01:00 pm",1917.71,36.2,19.3021,326,366,1992.73,664,57.6988,685.214,1.91771,1,1,685.078,1
"Aug 11, 02:00 pm",1696.5,36.9,33.6784,277,352,1763.74,578,52.2094,589.187,1.6965,1,1,588.414,2.2
"Aug 11, 03:00 pm",1703.97,37.5,48.1398,583,200,1771.47,592,52.7996,599.365,1.70397,1,1,592.879,2.2
"Aug 11, 04:00 pm",975.304,36.7,62.5794,294,206,1020.35,351,45.7321,338.292,0.975304,1,1,328.926,2.2
"Aug 11, 05:00 pm",371.093,35.9,76.9364,103,114,401.258,144,38.3194,130.878,0.371093,1,1,124.544,4.3
"Aug 11, 06:00 pm",11.2799,35.1,89.9825,0,11,34.1619,11,34.604,10.4094,0.0112799,1,3,10.4094,4.3
"Aug 11, 07:00 pm",0,34.5,0,0,0,0,0,34.5,0,0,1,0,0,4.3
"Aug 11, 08:00 pm",0,33.8,0,0,0,0,0,33.8,0,0,1,0,0,2.2
"Aug 11, 09:00 pm",0,33.2,0,0,0,0,0,33.2,0,0,1,0,0,2.2
"Aug 11, 10:00 pm",0,32.5,0,0,0,0,0,32.5,0,0,1,0,0,2.2
"Aug 11, 11:00 pm",0,31.9,0,0,0,0,0,31.9,0,0,1,0,0,0.4
"Aug 12, 12:00 am",0,31.2,0,0,0,0,0,31.2,0,0,1,0,0,0.4
"Aug 12, 01:00 am",0,30.5,0,0,0,0,0,30.5,0,0,1,0,0,0.4
"Aug 12, 02:00 am",0,29.8,0,0,0,0,0,29.8,0,0,1,0,0,0.6
"Aug 12, 03:00 am",0,29.1,0,0,0,0,0,29.1,0,0,1,0,0,0.6
"Aug 12, 04:00 am",0,28.6,0,0,0,0,0,28.6,0,0,1,0,0,0.6
"Aug 12, 05:00 am",0,28.2,92.751,34,3,6.62936,5,26.5294,1.9428,0,1,2,1.9428,1.3
"Aug 12, 06:00 am",247.935,27.7,82.8522,153,78,275.475,108,28.6527,90.7624,0.247935,1,1,81.5506,1.3
"Aug 12, 07:00 am",865.504,28.8,68.549,438,139,907.599,318,36.2561,298.394,0.865504,1,1,278.82,1.3
"Aug 12, 08:00 am",1587.78,30,54.1265,653,140,1651.36,532,41.1176,531.503,1.58778,1,1,519.848,3.6
"Aug 12, 09:00 am",2063.01,31.1,39.6527,633,194,2143.39,675,46.203,695.932,2.06301,1,1,692.654,3.6
"Aug 12, 10:00 am",2461.06,32,25.1941,695,198,2557.17,808,50.585,846.407,2.46106,1,1,845.716,3.6
"Aug 12, 11:00 am",2594.91,32.8,11.0086,695,211,2696.66,867,55.4607,915.758,2.59491,1,1,915.698,2.5
"Aug 12, 12:00 pm",2657.58,33.6,5.79309,658,268,2762.02,896,57.0884,946.356,2.65758,1,1,946.344,2.5
"Aug 12, 01:00 pm",2562.04,34.1,19.2904,744,192,2662.39,870,56.8559,911.344,2.56204,1,1,911.034,2.5
"Aug 12, 02:00 pm",2226.78,34.6,33.7038,722,173,2313.45,761,56.1233,790.461,2.22678,1,1,788.441,1.9
"Aug 12, 03:00 pm",1762.57,35.1,48.1868,704,138,1832.08,610,52.1028,618.727,1.76257,1,1,610.864,1.9
"Aug 12, 04:00 pm",1135.72,34.8,62.6438,588,126,1185.29,414,45.8947,401.226,1.13572,1,1,382.419,1.9
"Aug 12, 05:00 pm",469.651,34.5,77.0175,355,101,502.016,202,37.3417,176.925,0.469651,1,1,155.058,5.9
"Aug 12, 06:00 pm",42.1562,34.2,89.9673,18,21,65.6174,23,33.9582,19.9308,0.0421562,1,3,19.9308,5.9
"Aug 12, 07:00 pm",0,33.5,0,0,0,0,0,33.5,0,0,1,0,0,5.9
"Aug 12, 08:00 pm",0,32.7,0,0,0,0,0,32.7,0,0,1,0,0,2.5
"Aug 12, 09:00 pm",0,31.9,0,0,0,0,0,31.9,0,0,1,0,0,2.5
"Aug 12, 10:00 pm",0,30.9,0,0,0,0,0,30.9,0,0,1,0,0,2.5
"Aug 12, 11:00 pm",0,29.8,0,0,0,0,0,29.8,0,0,1,0,0,2.6
"Aug 13, 12:00 am",0,28.7,0,0,0,0,0,28.7,0,0,1,0,0,2.6
"Aug 13, 01:00 am",0,27.8,0,0,0,0,0,27.8,0,0,1,0,0,2.6
"Aug 13, 02:00 am",0,26.8,0,0,0,0,0,26.8,0,0,1,0,0,2.8
"Aug 13, 03:00 am",0,25.9,0,0,0,0,0,25.9,0,0,1,0,0,2.8
"Aug 13, 04:00 am",0,25,0,0,0,0,0,25,0,0,1,0,0,2.8
"Aug 13, 05:00 am",0,24.2,92.6992,30,4,10.4622,5,22.835,3.01335,0,1,2,3.01335,3
"Aug 13, 06:00 am",251.754,23.3,82.8625,139,78,279.373,105,23.9422,89.2481,0.251754,1,1,80.8826,3
"Aug 13, 07:00 am",839.771,26,68.5418,363,151,881.19,298,31.457,280.626,0.839771,1,1,264.41,3
"Aug 13, 08:00 am",1589.77,28.6,54.1022,608,163,1653.41,527,39.9149,528.162,1.58977,1,1,517.331,3.3
"Aug 13, 09:00 am",2152.67,31.3,39.6096,743,146,2236.46,710,47.5962,731.856,2.15267,1,1,728.024,3.3
"Aug 13, 10:00 am",2531.99,32.4,25.1246,770,165,2631.06,840,52.2547,878.742,2.53199,1,1,877.984,3.3
"Aug 13, 11:00 am",2672.4,33.6,10.8729,694,235,2777.49,889,54.8265,939.933,2.6724,1,1,939.876,3.4
"Aug 13, 12:00 pm",2647.78,34.8,5.62914,684,233,2751.79,885,56.0696,937.564,2.64778,1,1,937.552,3.4
"Aug 13, 01:00 pm",2620.78,35.5,19.2849,792,166,2723.63,886,56.6141,931.077,2.62078,1,1,930.747,3.4
"Aug 13, 02:00 pm",2258.07,36.2,33.7339,731,167,2345.97,761,53.3955,789.745,2.25807,1,1,787.692,4
"Aug 13, 03:00 pm",1779.15,36.9,48.2376,703,139,1849.24,608,50.3755,618.787,1.77915,1,1,610.902,4
"Aug 13, 04:00 pm",1118.09,36.5,62.7117,574,125,1167.15,404,45.0291,393.314,1.11809,1,1,374.877,4
"Aug 13, 05:00 pm",452.829,36.1,77.1019,334,101,484.812,195,39.2439,171.788,0.452829,1,1,151.179,4.9
"Aug 13, 06:00 pm",41.6015,35.7,89.9527,17,21,65.0522,22,35.4962,19.9093,0.0416015,1,3,19.9093,4.9
"Aug 13, 07:00 pm",0,34,0,0,0,0,0,34,0,0,1,0,0,4.9
"Aug 13, 08:00 pm",0,32.3,0,0,0,0,0,32.3,0,0,1,0,0,1
"Aug 13, 09:00 pm",0,30.6,0,0,0,0,0,30.6,0,0,1,0,0,1
"Aug 13, 10:00 pm",0,29.1,0,0,0,0,0,29.1,0,0,1,0,0,1
"Aug 13, 11:00 pm",0,27.5,0,0,0,0,0,27.5,0,0,1,0,0,2.1
"Aug 14, 12:00 am",0,25.9,0,0,0,0,0,25.9,0,0,1,0,0,2.1
"Aug 14, 01:00 am",0,25.3,0,0,0,0,0,25.3,0,0,1,0,0,2.1
"Aug 14, 02:00 am",0,24.8,0,0,0,0,0,24.8,0,0,1,0,0,0.9
"Aug 14, 03:00 am",0,24.2,0,0,0,0,0,24.2,0,0,1,0,0,0.9
"Aug 14, 04:00 am",0,23.8,0,0,0,0,0,23.8,0,0,1,0,0,0.9
"Aug 14, 05:00 am",0,23.4,92.6458,31,4,10.5059,5,22.0829,3.01539,0,1,2,3.01539,3.5
"Aug 14, 06:00 am",268.861,22.9,82.8712,148,83,296.838,112,23.635,94.7193,0.268861,1,1,85.8154,3.5
"Aug 14, 07:00 am",486.234,25.6,68.5334,25,153,518.978,163,27.9584,154.244,0.486234,1,1,153.128,3.5
"Aug 14, 08:00 am",1500.91,28.3,54.077,503,214,1561.65,514,46.5239,514.451,1.50091,1,1,505.506,0.1
"Aug 14, 09:00 am",2014.41,31,39.5661,690,176,2092.98,699,57.7197,723.169,2.01441,1,1,719.626,0.1
"Aug 14, 10:00 am",2380.29,32.4,25.0557,786,157,2473.09,845,64.7876,885.829,2.38029,1,1,885.062,0.1
"Aug 14, 11:00 am",2626.73,33.8,10.7406,776,182,2729.84,912,62.2642,962.963,2.62673,1,1,962.9,1.2
"Aug 14, 12:00 pm",2667.75,35.2,5.47681,750,220,2772.63,934,64.5343,990.823,2.66775,1,1,990.81,1.2
"Aug 14, 01:00 pm",2107.17,35.8,19.2859,413,350,2189.22,725,59.2862,759.495,2.10717,1,1,759.323,1.2
"Aug 14, 02:00 pm",2072.51,36.5,33.7686,585,234,2153.26,708,56.5627,737.272,2.07251,1,1,735.623,1.8
"Aug 14, 03:00 pm",1563.24,37.2,48.2923,488,216,1626.01,541,52.5478,548.957,1.56324,1,1,543.458,1.8
"Aug 14, 04:00 pm",1080.21,36.3,62.7831,518,143,1128.19,394,46.8978,382.621,1.08021,1,1,365.909,1.8
"Aug 14, 05:00 pm",436.337,35.4,77.1895,294,103,467.949,185,38.5935,163.616,0.436337,1,1,145.444,4.2
"Aug 14, 06:00 pm",33.4521,34.5,89.9387,10,18,56.7491,19,34.1874,17.2565,0.0334521,1,3,17.2565,4.2
"Aug 14, 07:00 pm",0,33.5,0,0,0,0,0,33.5,0,0,1,0,0,4.2
"Aug 14, 08:00 pm",0,32.4,0,0,0,0,0,32.4,0,0,1,0,0,5.3
"Aug 14, 09:00 pm",0,31.3,0,0,0,0,0,31.3,0,0,1,0,0,5.3
"Aug 14, 10:00 pm",0,30.6,0,0,0,0,0,30.6,0,0,1,0,0,5.3
"Aug 14, 11:00 pm",0,29.8,0,0,0,0,0,29.8,0,0,1,0,0,5.1
"Aug 15, 12:00 am",0,29,0,0,0,0,0,29,0,0,1,0,0,5.1
"Aug 15, 01:00 am",0,28.6,0,0,0,0,0,28.6,0,0,1,0,0,5.1
"Aug 15, 02:00 am",0,28.2,0,0,0,0,0,28.2,0,0,1,0,0,1.8
"Aug 15, 03:00 am",0,27.8,0,0,0,0,0,27.8,0,0,1,0,0,1.8
"Aug 15, 04:00 am",0,27.5,0,0,0,0,0,27.5,0,0,1,0,0,1.8
"Aug 15, 05:00 am",0,27.1,92.5908,20,3,7.71749,4,25.8031,2.25394,0,1,2,2.25394,3
"Aug 15, 06:00 am",229.76,26.8,82.8785,97,75,256.925,94,27.3471,81.421,0.22976,1,1,75.5871,3
"Aug 15, 07:00 am",856.621,28.1,68.5238,402,144,898.482,306,33.8052,290.645,0.856621,1,1,272.702,3
"Aug 15, 08:00 am",1565.97,29.4,54.0509,637,140,1628.83,519,40.8542,523.377,1.56597,1,1,512.072,3.1
"Aug 15, 09:00 am",2147.95,30.8,39.5223,710,166,2231.57,703,47.3498,729.122,2.14795,1,1,725.491,3.1
"Aug 15, 10:00 am",2551.07,31.9,24.9876,775,166,2650.95,843,52.2907,885.542,2.55107,1,1,884.793,3.1
"Aug 15, 11:00 am",2614.07,33,10.6124,653,244,2716.64,857,52.9054,909.783,2.61407,1,1,909.732,3.8
"Aug 15, 12:00 pm",2667.8,34.2,5.33786,681,235,2772.69,882,54.6932,937.578,2.6678,1,1,937.568,3.8
"Aug 15, 01:00 pm",2643.83,34.3,19.2935,731,217,2747.68,879,54.6744,929.321,2.64383,1,1,929.016,3.8
"Aug 15, 02:00 pm",2028.7,34.4,33.808,424,315,2107.8,657,45.9685,681.519,2.0287,1,1,680.319,6.6
"Aug 15, 03:00 pm",826.554,34.5,48.3509,71,230,867.628,277,39.0151,271.044,0.826554,1,1,270.24,6.6
"Aug 15, 04:00 pm",1156.56,33.6,62.858,459,181,1206.73,402,39.6273,391.9,1.15656,1,1,377.023,6.6
"Aug 15, 05:00 pm",456.986,32.7,77.2803,274,112,489.063,187,36.1592,167.137,0.456986,1,1,150.171,3.5
"Aug 15, 06:00 pm",0,31.8,89.9253,0,7,22.0921,7,31.1594,6.6194,0,1,3,6.6194,3.5
"Aug 15, 07:00 pm",0,31.1,0,0,0,0,0,31.1,0,0,1,0,0,3.5
"Aug 15, 08:00 pm",0,30.4,0,0,0,0,0,30.4,0,0,1,0,0,3.8
"Aug 15, 09:00 pm",0,29.7,0,0,0,0,0,29.7,0,0,1,0,0,3.8
"Aug 15, 10:00 pm",0,29.2,0,0,0,0,0,29.2,0,0,1,0,0,3.8
"Aug 15, 11:00 pm",0,28.6,0,0,0,0,0,28.6,0,0,1,0,0,2.5
"Aug 16, 12:00 am",0,28.1,0,0,0,0,0,28.1,0,0,1,0,0,2.5
"Aug 16, 01:00 am",0,27.7,0,0,0,0,0,27.7,0,0,1,0,0,2.5
"Aug 16, 02:00 am",0,27.2,0,0,0,0,0,27.2,0,0,1,0,0,2.2
"Aug 16, 03:00 am",0,26.8,0,0,0,0,0,26.8,0,0,1,0,0,2.2
"Aug 16, 04:00 am",0,26.4,0,0,0,0,0,26.4,0,0,1,0,0,2.2
"Aug 16, 05:00 am",0,26.1,92.5341,38,3,6.72254,5,24.7029,1.95322,0,1,2,1.95322,2.8
"Aug 16, 06:00 am",238.273,25.8,82.8845,188,71,265.613,107,26.514,89.1393,0.238273,1,1,77.835,2.8
"Aug 16, 07:00 am",863.123,27,68.513,460,125,905.156,309,32.9094,294.046,0.863123,1,1,273.526,2.8
"Aug 16, 08:00 am",1567.73,28.2,54.0241,563,188,1630.64,522,41.881,525.299,1.56773,1,1,515.328,1.7
"Aug 16, 09:00 am",1588.75,29.4,39.4783,245,334,1652.36,519,43.9055,528.893,1.58875,1,1,527.646,1.7
"Aug 16, 10:00 am",2370.86,30.2,24.9206,594,263,2463.28,781,52.1711,822.193,2.37086,1,1,821.624,1.7
"Aug 16, 11:00 am",2613.66,31,10.4888,663,253,2716.2,875,56.8303,929.368,2.61366,1,1,929.317,1.6
"Aug 16, 12:00 pm",2638.5,31.7,5.21411,653,270,2742.12,889,58.207,945.387,2.6385,1,1,945.377,1.6
"Aug 16, 01:00 pm",2592.28,32.2,19.3079,789,167,2693.91,880,58.3466,929.81,2.59228,1,1,929.48,1.6
"Aug 16, 02:00 pm",2286.21,32.7,33.8522,673,216,2375.23,758,51.8882,792.965,2.28621,1,1,791.051,2.9
"Aug 16, 03:00 pm",1375.88,33.1,48.4135,269,281,1432.66,459,44.5727,462.129,1.37588,1,1,459.067,2.9
"Aug 16, 04:00 pm",271.074,32.8,62.9363,0,96,299.097,96,34.9132,91.276,0.271074,1,1,91.276,2.9
"Aug 16, 05:00 pm",138.144,32.5,77.3741,0,52,163.46,52,32.7412,49.355,0.138144,1,1,49.355,1.9
"Aug 16, 06:00 pm",18.0641,32.1,89.9125,0,13,41.0727,13,31.1878,12.3082,0.0180641,1,3,12.3082,1.9
"Aug 16, 07:00 pm",0,31.4,0,0,0,0,0,31.4,0,0,1,0,0,1.9
"Aug 16, 08:00 pm",0,30.7,0,0,0,0,0,30.7,0,0,1,0,0,2.7
"Aug 16, 09:00 pm",0,30,0,0,0,0,0,30,0,0,1,0,0,2.7
"Aug 16, 10:00 pm",0,29.5,0,0,0,0,0,29.5,0,0,1,0,0,2.7
"Aug 16, 11:00 pm",0,29,0,0,0,0,0,29,0,0,1,0,0,3.7
"Aug 17, 12:00 am",0,28.5,0,0,0,0,0,28.5,0,0,1,0,0,3.7
"Aug 17, 01:00 am",0,28,0,0,0,0,0,28,0,0,1,0,0,3.7
"Aug 17, 02:00 am",0,27.5,0,0,0,0,0,27.5,0,0,1,0,0,3.1
"Aug 17, 03:00 am",0,27,0,0,0,0,0,27,0,0,1,0,0,3.1
"Aug 17, 04:00 am",0,26.6,0,0,0,0,0,26.6,0,0,1,0,0,3.1
"Aug 17, 05:00 am",0,26.3,92.4758,26,3,6.71423,4,24.8719,1.95235,0,1,2,1.95235,2.5
"Aug 17, 06:00 am",238.418,26,82.889,132,75,265.762,100,26.656,85.8664,0.238418,1,1,77.9309,2.5
"Aug 17, 07:00 am",836.462,27.1,68.501,410,133,877.794,297,32.9481,283.587,0.836462,1,1,265.308,2.5
