,"AC inverter power | (W)","Ambient temperature | (C)","Angle of incidence | (deg)","Beam irradiance | (W/m2)","Diffuse irradiance | (W/m2)","DC array power | (W)","Global horizontal irradiance | (W/m2)","Module temperature | (C)","Plane of array irradiance | (W/m2)","Power generated by system | (kW)","Shading factor for beam radiation","Sun up over horizon | (0/1)","Transmitted plane of array irradiance | (W/m2)","Wind speed | (m/s)"
"Feb 7, 09:00 am",328.104,-5.9,52.7882,0,94,357.337,94,-5.50093,90.9329,0.328104,1,1,90.9329,6.8
"Feb 7, 10:00 am",267.562,-6,44.6072,0,79,295.512,79,-5.89902,75.0772,0.267562,1,1,75.0772,6.8
"Feb 7, 11:00 am",346.729,-5.8,40.2502,0,100,376.364,100,-5.37776,95.8232,0.346729,1,1,95.8232,6.8
"Feb 7, 12:00 pm",342.531,-5.5,40.9645,0,99,372.075,99,-5.07016,94.8512,0.342531,1,1,94.8512,6.8
"Feb 7, 01:00 pm",262.952,-5.2,46.5163,0,78,290.805,78,-5.10953,74.1215,0.262952,1,1,74.1215,6.8
"Feb 7, 02:00 pm",381.509,-4.9,55.4632,0,107,411.903,107,-4.3225,105.329,0.381509,1,1,105.329,6.8
"Feb 7, 03:00 pm",116.611,-4.7,66.4259,0,38,141.504,38,-5.29175,36.0399,0.116611,1,1,36.0399,5.4
"Feb 7, 04:00 pm",128.929,-4.5,77.3394,67,23,154.064,28,-5.05762,43.4299,0.128929,1,3,39.2768,5.4
"Feb 7, 05:00 pm",0,-4.7,0,0,0,0,0,-4.7,0,0,1,0,0,5.4
"Feb 7, 06:00 pm",0,-4.9,0,0,0,0,0,-4.9,0,0,1,0,0,1.9
"Feb 7, 07:00 pm",0,-5.2,0,0,0,0,0,-5.2,0,0,1,0,0,1.9
"Feb 7, 08:00 pm",0,-5.3,0,0,0,0,0,-5.3,0,0,1,0,0,1.9
"Feb 7, 09:00 pm",0,-5.4,0,0,0,0,0,-5.4,0,0,1,0,0,3.3
"Feb 7, 10:00 pm",0,-5.5,0,0,0,0,0,-5.5,0,0,1,0,0,3.3
"Feb 7, 11:00 pm",0,-5.6,0,0,0,0,0,-5.6,0,0,1,0,0,3.3
"Feb 8, 12:00 am",0,-5.6,0,0,0,0,0,-5.6,0,0,1,0,0,3.7
"Feb 8, 01:00 am",0,-5.7,0,0,0,0,0,-5.7,0,0,1,0,0,3.7
"Feb 8, 02:00 am",0,-5.9,0,0,0,0,0,-5.9,0,0,1,0,0,3.7
"Feb 8, 03:00 am",0,-6.2,0,0,0,0,0,-6.2,0,0,1,0,0,4.2
"Feb 8, 04:00 am",0,-6.4,0,0,0,0,0,-6.4,0,0,1,0,0,4.2
"Feb 8, 05:00 am",0,-6.7,0,0,0,0,0,-6.7,0,0,1,0,0,4.2
"Feb 8, 06:00 am",0,-7,81.7148,0,0,0,0,-7,0,0,1,2,0,4.7
"Feb 8, 07:00 am",100.131,-7.3,74.9863,0,32,124.702,32,-8.22808,31.3816,0.100131,1,1,31.3816,4.7
"Feb 8, 08:00 am",228.742,-6.6,63.126,0,67,255.885,67,-6.78517,64.7742,0.228742,1,1,64.7742,4.7
"Feb 8, 09:00 am",582.855,-5.9,52.56,14,149,617.856,154,-3.4181,158.808,0.582855,1,1,158.586,2.2
"Feb 8, 10:00 am",591.84,-5.2,44.3315,2,161,627.055,162,-2.2908,161.719,0.59184,1,1,161.703,2.2
"Feb 8, 11:00 am",598.728,-4.2,39.9395,1,165,634.108,166,-1.21433,164.264,0.598728,1,1,164.258,2.2
"Feb 8, 12:00 pm",403.502,-3.3,40.6556,0,116,434.381,116,-2.0785,112.116,0.403502,1,1,112.116,3.7
"Feb 8, 01:00 pm",384.918,-2.3,46.2422,0,111,415.387,111,-1.31217,107.557,0.384918,1,1,107.557,3.7
"Feb 8, 02:00 pm",269.061,-2,55.2323,0,80,297.042,80,-1.74651,76.7743,0.269061,1,1,76.7743,3.7
"Feb 8, 03:00 pm",163.027,-1.8,66.2332,0,51,188.838,51,-2.3263,48.6897,0.163027,1,1,48.6897,2.9
"Feb 8, 04:00 pm",32.0208,-1.6,77.3257,0,15,55.2909,15,-3.09845,14.2104,0.0320208,1,3,14.2104,2.9
"Feb 8, 05:00 pm",0,-1.7,0,0,0,0,0,-1.7,0,0,1,0,0,2.9
"Feb 8, 06:00 pm",0,-1.8,0,0,0,0,0,-1.8,0,0,1,0,0,1.4
"Feb 8, 07:00 pm",0,-1.9,0,0,0,0,0,-1.9,0,0,1,0,0,1.4
"Feb 8, 08:00 pm",0,-2,0,0,0,0,0,-2,0,0,1,0,0,1.4
"Feb 8, 09:00 pm",0,-2.2,0,0,0,0,0,-2.2,0,0,1,0,0,1.4
"Feb 8, 10:00 pm",0,-2.4,0,0,0,0,0,-2.4,0,0,1,0,0,1.4
"Feb 8, 11:00 pm",0,-2.4,0,0,0,0,0,-2.4,0,0,1,0,0,1.4
"Feb 9, 12:00 am",0,-2.4,0,0,0,0,0,-2.4,0,0,1,0,0,1.8
"Feb 9, 01:00 am",0,-2.4,0,0,0,0,0,-2.4,0,0,1,0,0,1.8
"Feb 9, 02:00 am",0,-2.8,0,0,0,0,0,-2.8,0,0,1,0,0,1.8
"Feb 9, 03:00 am",0,-3.1,0,0,0,0,0,-3.1,0,0,1,0,0,2.5
"Feb 9, 04:00 am",0,-3.4,0,0,0,0,0,-3.4,0,0,1,0,0,2.5
"Feb 9, 05:00 am",0,-4.2,0,0,0,0,0,-4.2,0,0,1,0,0,2.5
"Feb 9, 06:00 am",0,-4.9,81.734,21,1,10.5869,1,-6.74348,3.989,0,1,2,2.6804,3.1
"Feb 9, 07:00 am",392.516,-5.6,74.8325,251,42,423.152,69,-4.46507,122.743,0.392516,1,1,108.142,3.1
"Feb 9, 08:00 am",1031.25,-5,62.9358,391,93,1077.85,194,0.771745,294.277,1.03125,1,1,281.543,3.1
"Feb 9, 09:00 am",1607.11,-4.4,52.3271,522,115,1671.33,314,10.5131,463.408,1.60711,1,1,455.281,0.9
"Feb 9, 10:00 am",1784.72,-3.8,44.0511,423,172,1855,369,13.7018,515.809,1.78472,1,1,512.504,0.9
"Feb 9, 11:00 am",1846.22,-3.2,39.6244,385,204,1918.67,398,15.177,535.597,1.84622,1,1,533.609,0.9
"Feb 9, 12:00 pm",1379.86,-2.6,40.3435,138,256,1436.76,325,12.2364,395.137,1.37986,1,1,394.372,0.7
"Feb 9, 01:00 pm",1254.31,-2,45.9666,170,213,1307.37,289,10.6897,357.984,1.25431,1,1,356.411,0.7
"Feb 9, 02:00 pm",1435.61,-1.8,55.0013,436,138,1494.26,291,12.7221,419.343,1.43561,1,1,411.041,0.7
"Feb 9, 03:00 pm",505.754,-1.6,66.041,109,90,538.947,114,1.53471,145.493,0.505754,1,1,141.232,2.6
"Feb 9, 04:00 pm",214.814,-1.5,77.3135,134,30,241.672,40,-1.22544,70.9017,0.214814,1,3,62.5994,2.6
"Feb 9, 05:00 pm",0,-1.8,0,0,0,0,0,-1.8,0,0,1,0,0,2.6
"Feb 9, 06:00 pm",0,-2,0,0,0,0,0,-2,0,0,1,0,0,1.7
"Feb 9, 07:00 pm",0,-2.3,0,0,0,0,0,-2.3,0,0,1,0,0,1.7
"Feb 9, 08:00 pm",0,-2.4,0,0,0,0,0,-2.4,0,0,1,0,0,1.7
"Feb 9, 09:00 pm",0,-2.5,0,0,0,0,0,-2.5,0,0,1,0,0,3.6
"Feb 9, 10:00 pm",0,-2.6,0,0,0,0,0,-2.6,0,0,1,0,0,3.6
"Feb 9, 11:00 pm",0,-2.3,0,0,0,0,0,-2.3,0,0,1,0,0,3.6
"Feb 10, 12:00 am",0,-2,0,0,0,0,0,-2,0,0,1,0,0,2.3
"Feb 10, 01:00 am",0,-1.6,0,0,0,0,0,-1.6,0,0,1,0,0,2.3
"Feb 10, 02:00 am",0,-1.6,0,0,0,0,0,-1.6,0,0,1,0,0,2.3
"Feb 10, 03:00 am",0,-1.6,0,0,0,0,0,-1.6,0,0,1,0,0,3.8
"Feb 10, 04:00 am",0,-1.6,0,0,0,0,0,-1.6,0,0,1,0,0,3.8
"Feb 10, 05:00 am",0,-1.5,0,0,0,0,0,-1.5,0,0,1,0,0,3.8
"Feb 10, 06:00 am",0,-1.4,81.7512,0,0,0,0,-1.4,0,0,1,2,0,3.9
"Feb 10, 07:00 am",28.2894,-1.3,74.6741,0,14,51.4894,14,-2.75486,13.2523,0.0282894,1,1,13.2523,3.9
"Feb 10, 08:00 am",327.748,-1,62.7413,0,93,356.974,93,-0.60788,92.7051,0.327748,1,1,92.7051,3.9
"Feb 10, 09:00 am",1219.46,-0.8,52.0898,194,196,1271.48,271,4.93593,341.027,1.21946,1,1,338.061,4.5
"Feb 10, 10:00 am",263.962,-0.5,43.7659,0,80,291.837,80,0.156058,76.0328,0.263962,1,1,76.0328,4.5
"Feb 10, 11:00 am",296.251,0.1,39.3048,0,89,324.804,89,0.430087,84.7197,0.296251,1,1,84.7197,4.5
"Feb 10, 12:00 pm",314.094,0.6,40.0282,0,94,343.028,94,1.11949,89.7336,0.314094,1,1,89.7336,3.6
"Feb 10, 01:00 pm",266.106,1.1,45.6896,0,81,294.025,81,1.3314,76.9837,0.266106,1,1,76.9837,3.6
"Feb 10, 02:00 pm",187.829,1.4,54.7701,0,59,214.138,59,1.10218,56.0129,0.187829,1,1,56.0129,3.6
"Feb 10, 03:00 pm",202.897,1.6,65.8495,0,62,229.512,62,1.38412,60.106,0.202897,1,1,60.106,4.6
"Feb 10, 04:00 pm",197.293,1.8,77.3026,123,31,223.794,41,1.7217,66.3115,0.197293,1,3,58.6922,4.6
"Feb 10, 05:00 pm",0,1.1,0,0,0,0,0,1.1,0,0,1,0,0,4.6
"Feb 10, 06:00 pm",0,0.4,0,0,0,0,0,0.4,0,0,1,0,0,4.5
"Feb 10, 07:00 pm",0,-0.4,0,0,0,0,0,-0.4,0,0,1,0,0,4.5
"Feb 10, 08:00 pm",0,-1.3,0,0,0,0,0,-1.3,0,0,1,0,0,4.5
"Feb 10, 09:00 pm",0,-2.2,0,0,0,0,0,-2.2,0,0,1,0,0,9.8
"Feb 10, 10:00 pm",0,-3,0,0,0,0,0,-3,0,0,1,0,0,9.8
"Feb 10, 11:00 pm",0,-4.1,0,0,0,0,0,-4.1,0,0,1,0,0,9.8
"Feb 11, 12:00 am",0,-5.2,0,0,0,0,0,-5.2,0,0,1,0,0,8.2
"Feb 11, 01:00 am",0,-6.3,0,0,0,0,0,-6.3,0,0,1,0,0,8.2
"Feb 11, 02:00 am",0,-7.3,0,0,0,0,0,-7.3,0,0,1,0,0,8.2
"Feb 11, 03:00 am",0,-8.2,0,0,0,0,0,-8.2,0,0,1,0,0,8.5
"Feb 11, 04:00 am",0,-9.2,0,0,0,0,0,-9.2,0,0,1,0,0,8.5
"Feb 11, 05:00 am",0,-10,0,0,0,0,0,-10,0,0,1,0,0,8.5
"Feb 11, 06:00 am",0,-10.9,81.7666,41,1,17.3059,2,-12.0603,6.84129,0,1,2,4.28826,5.7
"Feb 11, 07:00 am",518.227,-11.7,74.5111,389,42,551.709,88,-10.1503,160.161,0.518227,1,1,137.763,5.7
"Feb 11, 08:00 am",1375.04,-11.9,62.5423,497,124,1431.79,257,-6.14552,379.187,1.37504,1,1,363.39,5.7
"Feb 11, 09:00 am",1554.78,-12.1,51.848,380,156,1617.27,304,-5.86083,416.645,1.55478,1,1,410.945,6.4
"Feb 11, 10:00 am",2026.14,-12.3,43.4763,430,189,2105.15,393,-3.88522,542.476,2.02614,1,1,539.286,6.4
"Feb 11, 11:00 am",1098.32,-11.7,38.9809,62,226,1146.81,258,-7.41024,289.861,1.09832,1,1,289.561,6.4
"Feb 11, 12:00 pm",669.086,-11.2,39.7099,4,175,706.174,177,-9.31856,176.947,0.669086,1,1,176.926,7.3
"Feb 11, 01:00 pm",1065.8,-10.6,45.4113,89,205,1113.36,246,-7.19426,282.148,1.0658,1,1,281.363,7.3
"Feb 11, 02:00 pm",1847.4,-10.1,54.539,575,139,1919.9,346,-3.13045,503.954,1.8474,1,1,493.372,7.3
"Feb 11, 03:00 pm",1230.79,-9.6,65.6587,642,66,1283.14,214,-4.95775,351.818,1.23079,1,1,327.256,7.7
"Feb 11, 04:00 pm",307.758,-9.1,77.2931,295,26,336.557,50,-8.3459,102.925,0.307758,1,3,84.6548,7.7
"Feb 11, 05:00 pm",0,-9.3,0,0,0,0,0,-9.3,0,0,1,0,0,7.7
"Feb 11, 06:00 pm",0,-9.5,0,0,0,0,0,-9.5,0,0,1,0,0,5.1
"Feb 11, 07:00 pm",0,-9.7,0,0,0,0,0,-9.7,0,0,1,0,0,5.1
"Feb 11, 08:00 pm",0,-10.3,0,0,0,0,0,-10.3,0,0,1,0,0,5.1
"Feb 11, 09:00 pm",0,-10.9,0,0,0,0,0,-10.9,0,0,1,0,0,5.4
"Feb 11, 10:00 pm",0,-11.5,0,0,0,0,0,-11.5,0,0,1,0,0,5.4
"Feb 11, 11:00 pm",0,-11.4,0,0,0,0,0,-11.4,0,0,1,0,0,5.4
"Feb 12, 12:00 am",0,-11.3,0,0,0,0,0,-11.3,0,0,1,0,0,4.8
"Feb 12, 01:00 am",0,-11.2,0,0,0,0,0,-11.2,0,0,1,0,0,4.8
"Feb 12, 02:00 am",0,-11.9,0,0,0,0,0,-11.9,0,0,1,0,0,4.8
"Feb 12, 03:00 am",0,-12.5,0,0,0,0,0,-12.5,0,0,1,0,0,4.3
"Feb 12, 04:00 am",0,-13.2,0,0,0,0,0,-13.2,0,0,1,0,0,4.3
"Feb 12, 05:00 am",0,-13.5,0,0,0,0,0,-13.5,0,0,1,0,0,4.3
"Feb 12, 06:00 am",0,-13.7,81.7801,47,1,19.4349,2,-14.7867,7.68959,0,1,2,4.76383,5.7
"Feb 12, 07:00 am",540.323,-14,74.3437,399,43,574.32,92,-12.3578,164.991,0.540323,1,1,142.143,5.7
"Feb 12, 08:00 am",1510.27,-12.8,62.3392,713,67,1571.31,262,-6.27863,420.961,1.51027,1,1,398.584,5.7
"Feb 12, 09:00 am",2225.99,-11.7,51.6019,826,79,2312.63,405,1.56786,618.271,2.22599,1,1,606.117,3.9
"Feb 12, 10:00 am",2699.85,-10.5,43.1822,879,86,2806.13,507,6.31986,756.906,2.69985,1,1,750.558,3.9
"Feb 12, 11:00 am",2905.43,-9.1,38.6528,900,89,3020.91,557,9.50653,823.508,2.90543,1,1,819.284,3.9
"Feb 12, 12:00 pm",2796.3,-7.8,39.3887,850,113,2906.84,549,12.8261,804.273,2.7963,1,1,799.983,2.9
"Feb 12, 01:00 pm",2320.6,-6.4,45.132,726,115,2410.99,449,10.6915,663.527,2.3206,1,1,657.283,2.9
"Feb 12, 02:00 pm",1974.18,-6,54.3081,770,89,2051.26,370,8.32256,567.371,1.97418,1,1,553.441,2.9
"Feb 12, 03:00 pm",1195.01,-5.6,65.4687,664,63,1246.3,219,7.15246,359.684,1.19501,1,1,334.553,1
"Feb 12, 04:00 pm",314.781,-5.2,77.285,306,28,343.729,53,-2.04991,107.678,0.314781,1,3,88.7288,1
"Feb 12, 05:00 pm",0,-5.8,0,0,0,0,0,-5.8,0,0,1,0,0,1
"Feb 12, 06:00 pm",0,-6.5,0,0,0,0,0,-6.5,0,0,1,0,0,1.9
"Feb 12, 07:00 pm",0,-7.1,0,0,0,0,0,-7.1,0,0,1,0,0,1.9
"Feb 12, 08:00 pm",0,-7.3,0,0,0,0,0,-7.3,0,0,1,0,0,1.9
"Feb 12, 09:00 pm",0,-7.5,0,0,0,0,0,-7.5,0,0,1,0,0,1.4
"Feb 12, 10:00 pm",0,-7.8,0,0,0,0,0,-7.8,0,0,1,0,0,1.4
"Feb 12, 11:00 pm",0,-7.6,0,0,0,0,0,-7.6,0,0,1,0,0,1.4
"Feb 13, 12:00 am",0,-7.4,0,0,0,0,0,-7.4,0,0,1,0,0,1.6
"Feb 13, 01:00 am",0,-7.3,0,0,0,0,0,-7.3,0,0,1,0,0,1.6
"Feb 13, 02:00 am",0,-6.9,0,0,0,0,0,-6.9,0,0,1,0,0,1.6
"Feb 13, 03:00 am",0,-6.5,0,0,0,0,0,-6.5,0,0,1,0,0,3.3
"Feb 13, 04:00 am",0,-6.1,0,0,0,0,0,-6.1,0,0,1,0,0,3.3
"Feb 13, 05:00 am",0,-5.8,0,0,0,0,0,-5.8,0,0,1,0,0,3.3
"Feb 13, 06:00 am",0,-5.4,81.7917,0,1,3.83786,1,-7.2036,0.969846,0,1,2,0.969846,2.3
"Feb 13, 07:00 am",80.6186,-5.1,74.1719,0,28,104.813,28,-6.57678,26.5548,0.0806186,1,1,26.5548,2.3
"Feb 13, 08:00 am",138.196,-3.8,62.1319,0,44,163.514,44,-4.75178,41.7385,0.138196,1,1,41.7385,2.3
"Feb 13, 09:00 am",220.179,-2.5,51.3517,0,67,247.146,67,-2.66368,63.6344,0.220179,1,1,63.6344,5.4
"Feb 13, 10:00 am",276.218,-1.2,42.8837,0,83,304.349,83,-1.03851,78.8961,0.276218,1,1,78.8961,5.4
"Feb 13, 11:00 am",307.37,0,38.3206,0,92,336.16,92,0.354266,87.6536,0.30737,1,1,87.6536,5.4
"Feb 13, 12:00 pm",323.903,1.3,39.0648,0,97,353.046,97,1.90589,92.6623,0.323903,1,1,92.6623,3.5
"Feb 13, 01:00 pm",275.143,2.5,44.8518,0,84,303.252,84,2.8195,79.9025,0.275143,1,1,79.9025,3.5
"Feb 13, 02:00 pm",200.774,2.7,54.0775,0,63,227.345,63,2.5073,59.8227,0.200774,1,1,59.8227,3.5
"Feb 13, 03:00 pm",173.364,2.9,65.2796,0,55,199.382,55,2.50823,52.4648,0.173364,1,1,52.4648,4
"Feb 13, 04:00 pm",37.9948,3.1,77.2784,0,17,61.3774,17,1.87594,16.1074,0.0379948,1,3,16.1074,4
"Feb 13, 05:00 pm",0,2.6,0,0,0,0,0,2.6,0,0,1,0,0,4
"Feb 13, 06:00 pm",0,2.2,0,0,0,0,0,2.2,0,0,1,0,0,6.7
"Feb 13, 07:00 pm",0,1.7,0,0,0,0,0,1.7,0,0,1,0,0,6.7
"Feb 13, 08:00 pm",0,1.5,0,0,0,0,0,1.5,0,0,1,0,0,6.7
"Feb 13, 09:00 pm",0,1.3,0,0,0,0,0,1.3,0,0,1,0,0,6.1
"Feb 13, 10:00 pm",0,1.1,0,0,0,0,0,1.1,0,0,1,0,0,6.1
"Feb 13, 11:00 pm",0,0.6,0,0,0,0,0,0.6,0,0,1,0,0,6.1
"Feb 14, 12:00 am",0,0,0,0,0,0,0,0,0,0,1,0,0,8
"Feb 14, 01:00 am",0,-0.5,0,0,0,0,0,-0.5,0,0,1,0,0,8
"Feb 14, 02:00 am",0,-1,0,0,0,0,0,-1,0,0,1,0,0,8
"Feb 14, 03:00 am",0,-1.4,0,0,0,0,0,-1.4,0,0,1,0,0,6.2
"Feb 14, 04:00 am",0,-1.8,0,0,0,0,0,-1.8,0,0,1,0,0,6.2
"Feb 14, 05:00 am",0,-2.4,0,0,0,0,0,-2.4,0,0,1,0,0,6.2
"Feb 14, 06:00 am",3.35906,-2.9,81.8015,59,2,26.0939,3,-3.9686,10.3533,0.00335906,1,2,6.68231,6.5
"Feb 14, 07:00 am",550.657,-3.4,73.996,419,45,584.896,100,-1.70833,174.91,0.550657,1,1,151.198,6.5
"Feb 14, 08:00 am",1491.08,-3.2,61.9207,723,68,1551.51,272,2.99848,431.213,1.49109,1,1,409.111,6.5
"Feb 14, 09:00 am",2205.89,-3,51.0974,799,94,2291.74,417,7.19985,626.612,2.20589,1,1,615.313,6.1
"Feb 14, 10:00 am",2467.43,-2.8,42.5811,736,119,2563.8,479,8.90785,698.527,2.46743,1,1,693.496,6.1
"Feb 14, 11:00 am",2886.68,-2.5,37.9845,858,114,3001.3,568,11.5063,824.928,2.88668,1,1,821.161,6.1
"Feb 14, 12:00 pm",2902.77,-2.1,38.7383,901,90,3018.13,561,9.91153,824.25,2.90277,1,1,819.985,7.8
"Feb 14, 01:00 pm",2591.8,-1.7,44.5707,873,85,2693.41,496,8.98877,735.958,2.5918,1,1,728.814,7.8
"Feb 14, 02:00 pm",2031.87,-1.6,53.8473,810,77,2111.09,381,6.66174,579.646,2.03187,1,1,565.489,7.8
"Feb 14, 03:00 pm",1237.83,-1.4,65.0915,676,64,1290.39,229,5.97238,369.662,1.23783,1,1,344.625,4.4
"Feb 14, 04:00 pm",338.098,-1.3,77.2733,325,32,367.547,60,0.276509,115.927,0.338098,1,3,95.8063,4.4
"Feb 14, 05:00 pm",0,-2.3,0,1,0,0,0,-2.3,0,0,1,0,0,4.4
"Feb 14, 06:00 pm",0,-3.3,0,0,0,0,0,-3.3,0,0,1,0,0,3.3
"Feb 14, 07:00 pm",0,-4.3,0,0,0,0,0,-4.3,0,0,1,0,0,3.3
"Feb 14, 08:00 pm",0,-4.9,0,0,0,0,0,-4.9,0,0,1,0,0,3.3
"Feb 14, 09:00 pm",0,-5.6,0,0,0,0,0,-5.6,0,0,1,0,0,2.4
"Feb 14, 10:00 pm",0,-6.3,0,0,0,0,0,-6.3,0,0,1,0,0,2.4
"Feb 14, 11:00 pm",0,-6.1,0,0,0,0,0,-6.1,0,0,1,0,0,2.4
"Feb 15, 12:00 am",0,-5.9,0,0,0,0,0,-5.9,0,0,1,0,0,2.5
"Feb 15, 01:00 am",0,-5.7,0,0,0,0,0,-5.7,0,0,1,0,0,2.5
"Feb 15, 02:00 am",0,-5.7,0,0,0,0,0,-5.7,0,0,1,0,0,2.5
"Feb 15, 03:00 am",0,-5.6,0,0,0,0,0,-5.6,0,0,1,0,0,3.3
"Feb 15, 04:00 am",0,-5.6,0,0,0,0,0,-5.6,0,0,1,0,0,3.3
"Feb 15, 05:00 am",0,-5.2,0,0,0,0,0,-5.2,0,0,1,0,0,3.3
"Feb 15, 06:00 am",0,-4.8,81.8095,0,1,3.81959,1,-6.03735,0.969846,0,1,2,0.969846,5.4
"Feb 15, 07:00 am",47.1547,-4.4,73.8158,0,19,70.7104,19,-5.49079,17.9947,0.0471547,1,1,17.9947,5.4
"Feb 15, 08:00 am",419.631,-3,61.7055,11,111,450.868,114,-2.20054,116.644,0.419631,1,1,116.312,5.4
"Feb 15, 09:00 am",569.043,-1.7,50.8392,7,153,603.717,156,-0.175903,157.165,0.569043,1,1,157.068,6.5
"Feb 15, 10:00 am",311.983,-0.4,42.2744,0,93,340.871,93,0.0249055,88.7588,0.311983,1,1,88.7588,6.5
"Feb 15, 11:00 am",2213.71,0,37.6445,386,274,2299.87,480,9.36837,624.996,2.21371,1,1,623.359,6.5
"Feb 15, 12:00 pm",1339.98,0.3,38.4092,122,249,1395.64,313,6.3465,373.896,1.33998,1,1,373.337,6.1
"Feb 15, 01:00 pm",2420.1,0.7,44.289,664,180,2514.52,496,12.0322,694.88,2.4201,1,1,689.581,6.1
"Feb 15, 02:00 pm",1345.87,0.7,53.6176,319,166,1401.72,287,6.97076,381.456,1.34587,1,1,375.976,6.1
"Feb 15, 03:00 pm",1164.07,0.7,64.9044,499,109,1214.46,233,6.55169,343.439,1.16407,1,1,325.157,5.1
"Feb 15, 04:00 pm",270.201,0.7,77.2162,199,34,298.206,52,1.5589,90.4604,0.270201,1,1,78.1537,5.1
"Feb 15, 05:00 pm",0,-0.2,83.3656,3,0,0.657695,0,-1.52035,0.346599,0,1,3,0.17015,5.1
"Feb 15, 06:00 pm",0,-1.1,0,0,0,0,0,-1.1,0,0,1,0,0,4.4
"Feb 15, 07:00 pm",0,-2,0,0,0,0,0,-2,0,0,1,0,0,4.4
"Feb 15, 08:00 pm",0,-2.8,0,0,0,0,0,-2.8,0,0,1,0,0,4.4
"Feb 15, 09:00 pm",0,-3.6,0,0,0,0,0,-3.6,0,0,1,0,0,8
"Feb 15, 10:00 pm",0,-4.5,0,0,0,0,0,-4.5,0,0,1,0,0,8
"Feb 15, 11:00 pm",0,-6.1,0,0,0,0,0,-6.1,0,0,1,0,0,8
"Feb 16, 12:00 am",0,-7.7,0,0,0,0,0,-7.7,0,0,1,0,0,6.1
"Feb 16, 01:00 am",0,-9.3,0,0,0,0,0,-9.3,0,0,1,0,0,6.1
"Feb 16, 02:00 am",0,-10.2,0,0,0,0,0,-10.2,0,0,1,0,0,6.1
"Feb 16, 03:00 am",0,-11.1,0,0,0,0,0,-11.1,0,0,1,0,0,3.1
"Feb 16, 04:00 am",0,-12,0,0,0,0,0,-12,0,0,1,0,0,3.1
"Feb 16, 05:00 am",0,-12.8,0,0,0,0,0,-12.8,0,0,1,0,0,3.1
"Feb 16, 06:00 am",9.00219,-13.7,81.8158,73,2,31.8419,4,-15.2359,12.3317,0.00900219,1,2,7.79113,3.7
"Feb 16, 07:00 am",614.992,-14.5,73.6317,438,48,650.763,109,-11.907,185.823,0.614992,1,1,161.353,3.7
"Feb 16, 08:00 am",1588.34,-13.9,61.4865,734,70,1651.93,284,-4.83936,443.348,1.58834,1,1,421.52,3.7
"Feb 16, 09:00 am",2322.63,-13.3,50.5772,838,81,2413.1,428,-0.0976576,639.392,2.32263,1,1,628.02,4.2
"Feb 16, 10:00 am",2778,-12.7,41.9638,843,110,2887.72,531,3.71164,769.215,2.778,1,1,763.774,4.2
"Feb 16, 11:00 am",2783.55,-11.9,37.3007,753,132,2893.52,538,4.83601,772.085,2.78355,1,1,769.001,4.2
"Feb 16, 12:00 pm",2886.01,-11,38.0779,849,108,3000.6,561,7.35739,809.948,2.88601,1,1,806.186,3.9
"Feb 16, 01:00 pm",2655.29,-10.2,44.0067,878,86,2759.62,508,6.81624,746.537,2.65529,1,1,739.705,3.9
"Feb 16, 02:00 pm",2094.61,-9.6,53.3886,816,78,2176.19,392,3.74313,589.435,2.09461,1,1,575.658,3.9
"Feb 16, 03:00 pm",1307.4,-9.1,64.7185,687,65,1362.07,238,-0.168705,379.277,1.3074,1,1,354.378,3.4
"Feb 16, 04:00 pm",380.172,-8.5,77.0662,352,35,410.536,68,-6.2864,125.839,0.380172,1,1,104.135,3.4
"Feb 16, 05:00 pm",0,-8.9,83.3977,9,0,2.03024,0,-10.4608,1.03479,0,1,3,0.50632,3.4
"Feb 16, 06:00 pm",0,-9.2,0,0,0,0,0,-9.2,0,0,1,0,0,2.9
"Feb 16, 07:00 pm",0,-9.6,0,0,0,0,0,-9.6,0,0,1,0,0,2.9
"Feb 16, 08:00 pm",0,-9.9,0,0,0,0,0,-9.9,0,0,1,0,0,2.9
"Feb 16, 09:00 pm",0,-10.3,0,0,0,0,0,-10.3,0,0,1,0,0,1.6
"Feb 16, 10:00 pm",0,-10.6,0,0,0,0,0,-10.6,0,0,1,0,0,1.6
"Feb 16, 11:00 pm",0,-10.8,0,0,0,0,0,-10.8,0,0,1,0,0,1.6
"Feb 17, 12:00 am",0,-10.9,0,0,0,0,0,-10.9,0,0,1,0,0,3.2
"Feb 17, 01:00 am",0,-11.1,0,0,0,0,0,-11.1,0,0,1,0,0,3.2
"Feb 17, 02:00 am",0,-11,0,0,0,0,0,-11,0,0,1,0,0,3.2
"Feb 17, 03:00 am",0,-11,0,0,0,0,0,-11,0,0,1,0,0,1.6
"Feb 17, 04:00 am",0,-10.9,0,0,0,0,0,-10.9,0,0,1,0,0,1.6
"Feb 17, 05:00 am",0,-10.7,0,0,0,0,0,-10.7,0,0,1,0,0,1.6
"Feb 17, 06:00 am",7.27,-10.5,81.8204,81,1,30.0775,4,-11.9367,12.4943,0.00727,1,2,7.45666,4.1
"Feb 17, 07:00 am",624.184,-10.3,73.4436,449,49,660.177,114,-7.73411,191.383,0.624184,1,1,166.47,4.1
"Feb 17, 08:00 am",1509.46,-8.5,61.2638,619,105,1570.48,289,-0.349443,426.439,1.50946,1,1,408.292,4.1
