Hours since 00:00 Jan 1,Dry bulb temp (C),Wet bulb temp (C),Dew point temp (C),Relative humidity (%),Wind speed (m/s),Wind direction (deg)
1408.5,15.6,7.86563,-1.1,32,2.1,110
1409.5,14.4,7.36875,-1.1,35,3.1,100
1410.5,12.6,7.20938,1.4,46,3.6,101
1411.5,12,7.35156,2.6,52,3.6,94
1412.5,10.7,7.41875,4.3,64,3.9,114
1413.5,10.2,7.54375,5.1,70,3.6,107
1414.5,9.5,7.46875,5.7,76,3.6,106
1415.5,8.9,7.49375,6.4,83,3.5,104
1416.5,8.4,7.34531,6.4,87,3.7,106
1417.5,8.1,7.24063,6.5,89,3.3,109
1418.5,7.8,7.09688,6.5,91,3.4,116
1419.5,8.2,7.65312,7.2,93,3.9,154
1420.5,8.4,8.00937,7.8,95,4.7,187
1421.5,7.9,7.66563,7.6,97,4,204
1422.5,7.8,7.78047,7.8,100,4.6,220
1423.5,8.3,7.75313,7.2,93,5.2,220
1424.5,9.4,7.68125,6.1,80,8.2,240
1425.5,10.6,8.1,5.6,72,9.3,250
1426.5,12.2,8.52812,5,62,8.2,250
1427.5,13.3,9.31563,5.6,60,7.2,260
1428.5,13.9,9.29062,5,55,8.2,270
1429.5,13.3,8.76875,4.4,55,8.8,310
1430.5,13.3,8.76875,4.4,55,9.3,280
1431.5,13.3,8.76875,4.4,55,8.2,280
1432.5,11.7,7.79375,3.9,59,8.2,290
1433.5,11.1,7.50625,3.9,61,9.3,300
1434.5,10,6.5625,2.8,61,6.7,300
1435.5,9.4,6.275,2.8,64,5.7,280
1436.5,8.9,6.00937,2.8,66,7.2,300
1437.5,8.3,5.64375,2.8,68,7.2,290
1438.5,7.8,5.45625,2.8,71,6.2,310
1439.5,7.8,5.22188,2.2,68,8.2,300
1440.5,7.2,4.7,1.7,68,9.8,310
1441.5,7.2,4.7,1.7,68,11.3,320
1442.5,6.7,4.2,1.1,68,8.2,320
1443.5,6.7,3.96562,0.6,65,6.2,320
1444.5,5.6,3.4125,0.6,71,5.2,320
1445.5,5.6,3.25625,0,68,4.6,340
1446.5,5,2.8125,0,70,6.2,330
1447.5,5.6,3.25625,0,68,6.7,300
1448.5,6.7,3.80937,0,63,6.2,320
1449.5,7.8,4.20625,-0.6,56,7.7,330
1450.5,9.4,5.025,-0.6,50,7.7,310
1451.5,10.6,5.52188,-1.1,45,6.2,330
1452.5,11.7,6.3875,0,45,6.7,340
1453.5,13.3,6.7375,-1.1,37,3.1,350
1454.5,15,7.57813,-1.1,33,3.6,260
1455.5,15,7.42188,-1.7,32,4.1,340
1456.5,15.6,7.86563,-1.1,32,4.6,310
1457.5,14.4,6.97812,-2.2,32,5.2,320
1458.5,12.2,6.02812,-1.7,38,3.1,320
1459.5,10.6,5.52188,-1.1,45,4.1,310
1460.5,8.9,4.60312,-1.1,50,2.6,320
1461.5,8.9,4.60312,-1.1,50,3.6,330
1462.5,7.8,3.81563,-1.7,52,3.6,320
1463.5,7.2,3.52812,-1.7,54,4.6,320
1464.5,6.1,2.89687,-1.7,58,3.6,330
1465.5,5,2.26563,-1.7,62,2.1,310
1466.5,5.6,2.24062,-2.8,55,3.6,340
1467.5,6.1,2.50625,-2.8,53,4.1,340
1468.5,3.3,1.1125,-2.2,67,3.1,320
1469.5,3.3,1.1125,-2.2,67,3.1,330
1470.5,3.9,1.24375,-2.8,62,3.1,360
1471.5,5,2.10938,-2.2,60,3.1,350
1472.5,8.9,3.82187,-3.3,42,3.1,40
1473.5,11.7,6.075,-1.1,42,3.1,50
1474.5,15,7.57813,-1.1,33,1.5,160
1475.5,17.2,8.09844,-3.3,25,1.5,70
1476.5,17.2,8.05938,-3.3,25,2.6,250
1477.5,19.4,8.69687,-5,19,4.6,330
1478.5,20,8.35938,-7.8,15,5.2,320
1479.5,19.4,8.15,-7.2,16,5.2,290
1480.5,18.9,8.66562,-3.9,21,6.7,310
1481.5,17.8,8.03437,-4.4,22,6.2,310
1482.5,16.1,7.42813,-3.3,26,3.6,330
1483.5,14.4,6.97812,-2.2,32,2.6,320
1484.5,13.3,6.7375,-1.1,37,3.1,300
1485.5,12.2,6.49687,-0.6,42,4.1,330
1486.5,10.6,5.67813,-0.6,47,5.2,330
1487.5,9.4,4.16562,-3.3,41,3.6,330
1488.5,8.3,2.90938,-5.6,37,2.1,350
1489.5,8.3,2.83125,-6.1,36,6.2,340
1490.5,7.2,2.04375,-6.7,37,5.7,330
1491.5,5.6,1.225,-6.1,43,4.1,320
1492.5,3.9,0.4625,-5.6,51,4.1,330
1493.5,3.3,0.096875,-5.6,53,4.6,330
1494.5,2.8,-0.16875,-5.6,55,4.6,340
1495.5,3.9,0.30625,-6.1,49,4.6,340
1496.5,6.1,1.4125,-6.7,40,4.6,350
1497.5,10,3.20313,-8.3,27,4.1,350
1498.5,12.2,4.23125,-8.9,22,2.1,330
1499.5,14.4,5.41562,-8.9,19,4.1,20
1500.5,15.6,5.9125,-9.4,17,3.1,320
1501.5,17.2,7.27813,-6.7,19,4.6,340
1502.5,17.8,7.33125,-7.8,17,5.2,350
1503.5,17.8,7.4875,-6.7,18,5.2,320
1504.5,16.7,6.93438,-7.2,19,6.2,330
1505.5,16.1,6.80313,-6.7,21,6.7,330
1506.5,14.4,6.11875,-5.6,25,6.2,330
1507.5,12.2,4.93437,-6.1,28,5.2,330
1508.5,11.1,4.14688,-6.7,28,3.1,350
1509.5,10,3.59375,-6.7,31,3.6,350
1510.5,9.4,3.38437,-6.1,33,3.1,350
1511.5,9.4,3.30625,-6.7,32,4.6,350
1512.5,8.9,2.88437,-7.2,32,4.1,350
1513.5,8.3,2.51875,-7.2,33,2.6,40
1514.5,7.2,1.8875,-7.2,35,3.1,50
1515.5,6.7,1.62187,-7.2,37,4.6,70
1516.5,5.6,1.06875,-6.7,41,3.1,60
1517.5,4.4,0.728125,-5.6,49,3.6,70
1518.5,3.9,0.61875,-5,53,4.1,90
1519.5,4.4,0.884375,-5,51,3.6,70
1520.5,6.1,1.88125,-5,45,6.2,80
1521.5,7.2,2.2,-6.1,39,5.2,80
1522.5,8.3,2.90938,-5.6,37,4.1,80
1523.5,10,4.0625,-5,35,3.6,70
1524.5,12.2,5.24687,-4.4,31,4.1,80
1525.5,12.8,5.6125,-4.4,30,3.1,110
1526.5,14.4,6.43125,-4.4,27,3.1,120
1527.5,15.6,7.1625,-3.9,26,3.1,120
1528.5,15,6.95313,-3.3,28,4.6,120
1529.5,13.9,6.32187,-3.9,29,4.1,110
1530.5,12.2,5.71562,-2.8,35,5.2,110
1531.5,11.1,5.1625,-2.8,38,4.6,130
1532.5,10,4.60938,-2.8,41,5.2,110
1533.5,8.9,4.2125,-2.2,46,4.1,60
1534.5,8.3,3.925,-2.2,48,5.2,80
1535.5,7.2,3.37187,-2.2,52,4.6,70
1536.5,7.2,3.37187,-2.2,52,4.6,100
1537.5,6.1,2.74062,-2.2,56,4.6,80
1538.5,5.6,2.475,-2.2,58,4.6,80
1539.5,4.4,1.74375,-2.2,62,4.6,90
1540.5,3.9,1.47813,-2.2,65,4.6,70
1541.5,3.3,1.1125,-2.2,67,3.6,70
1542.5,3.3,1.1125,-2.2,67,4.1,70
1543.5,3.9,1.47813,-2.2,65,5.2,100
1544.5,5.6,2.24062,-2.8,55,5.7,90
1545.5,8.3,3.37813,-3.9,42,5.7,90
1546.5,10.6,4.50625,-4.4,35,6.2,90
1547.5,12.8,5.53438,-5,29,5.7,110
1548.5,13.9,6.4,-3.3,30,4.6,90
1549.5,15.6,7.63125,-2.2,30,4.6,110
1550.5,16.1,7.89688,-2.2,29,3.6,70
1551.5,15.6,7.7875,-1.7,31,4.1,60
1552.5,16.1,8.01406,-1.7,30,5.2,60
1553.5,15.6,7.94375,-1.1,32,7.2,90
1554.5,13.9,7.25937,-0.6,37,6.2,80
1555.5,12.8,6.70625,-0.6,40,4.1,70
1556.5,11.7,6.3875,0,45,4.1,70
1557.5,11.1,6.1,0,47,4.6,70
1558.5,10.6,5.67813,-0.6,47,5.7,70
1559.5,9.4,5.025,-0.6,50,4.1,90
1560.5,8.9,4.60312,-1.1,50,5.2,70
1561.5,8.3,4.2375,-1.1,52,4.6,90
1562.5,7.8,3.65938,-2.2,50,4.6,70
1563.5,7.2,3.05937,-2.8,49,4.6,70
1564.5,7.2,2.825,-3.9,46,5.7,70
1565.5,7.8,2.8,-5,40,6.2,60
1566.5,6.1,2.0375,-4.4,47,4.1,70
1567.5,7.2,2.66875,-4.4,44,5.7,60
1568.5,9.4,3.93125,-3.9,39,7.2,70
1569.5,10.6,4.81875,-3.3,38,8.8,70
1570.5,12.8,5.45625,-5,29,7.7,60
1571.5,14.4,7.13437,-1.7,33,8.8,90
1572.5,15,7.96875,0,36,8.8,80
1573.5,15.6,8.4125,0.6,36,7.7,70
1574.5,16.1,8.9125,1.1,37,8.2,80
1575.5,16.7,9.12188,1.1,35,6.7,60
1576.5,16.7,9.35625,1.7,37,6.7,90
1577.5,16.1,9.02969,1.7,38,5.7,70
1578.5,16.1,8.63906,0.6,35,5.2,60
1579.5,16.1,8.63906,0.6,35,6.2,60
1580.5,15.6,8.64688,1.1,38,6.2,90
1581.5,14.4,8.69687,2.8,46,6.2,70
1582.5,13.3,9.00313,5,57,8.8,70
1583.5,11.7,9.27812,7.2,74,8.2,70
1584.5,11.7,9.86406,8.3,80,8.8,70
1585.5,11.1,10.475,10,93,6.7,60
1586.5,11.1,10.7484,10.6,96,7.7,60
1587.5,11.1,10.475,10,93,7.7,50
1588.5,11.1,10.475,10,93,7.2,70
1589.5,11.1,10.475,10,93,7.7,60
1590.5,11.1,10.7484,10.6,96,7.2,70
1591.5,11.1,10.7484,10.6,96,8.2,60
1592.5,11.7,11.3094,11.1,96,7.7,80
1593.5,11.7,11.3094,11.1,96,9.3,70
1594.5,12.2,11.8094,11.7,96,7.2,70
1595.5,12.2,11.8094,11.7,96,8.2,70
1596.5,12.8,12.175,11.7,93,6.7,80
1597.5,12.8,12.5266,12.2,97,5.2,80
1598.5,13.3,12.9875,12.8,97,5.7,80
1599.5,13.3,12.9875,12.8,97,6.2,110
1600.5,13.9,13.1969,12.8,93,5.2,90
1601.5,13.9,13.1969,12.8,93,5.2,90
1602.5,13.3,12.9875,12.8,97,4.6,70
1603.5,13.3,12.9875,12.8,97,3.1,90
1604.5,13.9,13.1969,12.8,93,5.7,240
1605.5,13.3,12.3625,11.7,90,3.6,230
1606.5,12.8,12.175,11.7,93,4.1,220
1607.5,12.8,12.175,11.7,93,5.7,200
1608.5,12.2,11.2625,10.6,90,4.6,220
1609.5,11.1,10.475,10,93,4.6,230
1610.5,11.1,10.2406,9.4,90,3.6,190
1611.5,10.6,9.975,9.4,93,3.1,210
1612.5,10.6,10.2484,10,96,4.1,200
1613.5,10.6,10.2484,10,96,4.1,230
1614.5,10.6,10.2484,10,96,5.2,250
1615.5,10.6,10.2875,10,96,5.2,250
1616.5,11.1,10.475,10,93,6.2,270
1617.5,11.7,10.7625,10,90,4.1,250
1618.5,12.2,10.8719,10,86,4.6,260
1619.5,12.2,10.8719,10,86,4.6,270
1620.5,12.2,11.2625,10.6,90,5.2,270
1621.5,13.9,12.3375,11.1,84,4.6,270
1622.5,13.3,11.3469,10,80,7.7,310
1623.5,12.2,10.6375,9.4,83,7.2,320
1624.5,14.4,10.8062,7.8,65,8.2,340
1625.5,13.9,10.5406,7.8,67,7.2,310
1626.5,12.8,10.3781,8.3,75,4.1,310
1627.5,12.2,10.0125,8.3,77,4.1,300
1628.5,11.7,9.59062,7.8,77,4.1,310
1629.5,11.1,9.30313,7.8,80,4.6,300
1630.5,11.1,8.99063,7.2,77,5.2,310
1631.5,10.6,8.56875,6.7,77,4.6,330
1632.5,10.6,8.56875,6.7,77,4.6,350
1633.5,9.4,7.44687,5.6,77,5.7,320
1634.5,8.3,6.89375,5.6,83,5.2,330
1635.5,7.2,5.87187,4.4,83,9.3,330
1636.5,6.7,5.60625,4.4,86,8.2,340
1637.5,5.6,4.58437,3.3,86,9.8,320
1638.5,5.6,4.35,2.8,83,6.7,330
1639.5,5,3.75,2.2,83,6.7,340
1640.5,5,3.51563,1.7,79,6.2,350
1641.5,6.1,4.14687,1.7,74,7.7,340
1642.5,6.7,4.2,1.1,68,6.2,330
1643.5,8.9,6.00937,2.8,66,4.1,310
1644.5,10.6,6.85,2.8,59,4.1,350
1645.5,10.6,7.08438,3.3,61,4.6,30
1646.5,10,6.79688,3.3,64,3.6,50
1647.5,10,6.79688,3.3,64,5.2,10
1648.5,9.4,6.275,2.8,64,4.6,350
1649.5,8.9,6.00937,2.8,66,4.1,340
1650.5,8.9,6.00937,2.8,66,3.6,340
1651.5,8.3,6.65938,5,80,5.2,80
1652.5,7.8,6.2375,4.4,80,5.2,110
1653.5,7.8,5.69063,3.3,74,5.2,100
1654.5,7.2,5.40312,3.3,77,5.2,100
1655.5,6.7,4.90312,2.8,77,5.7,100
1656.5,6.1,4.30312,2.2,76,7.2,100
1657.5,5.6,3.80312,1.7,76,7.7,100
1658.5,4.4,2.29063,-0.6,70,8.2,100
1659.5,3.9,2.025,-0.6,73,6.2,80
1660.5,2.8,1.00312,-1.7,73,5.2,100
1661.5,2.2,-0.14375,-3.9,64,5.7,100
1662.5,2.2,-0.690625,-6.1,55,8.2,90
1663.5,2.2,-0.925,-6.7,52,8.8,90
1664.5,2.2,-0.925,-6.7,52,7.2,100
1665.5,2.8,-0.95,-8.3,44,7.2,100
1666.5,3.3,-0.7625,-8.9,41,7.7,100
1667.5,3.9,-0.31875,-8.3,41,5.7,90
1668.5,5,0.546875,-7.8,40,6.7,90
1669.5,5,0.625,-7.2,41,5.2,90
1670.5,5.6,0.990625,-7.2,40,5.2,100
1671.5,5.6,1.06875,-6.7,41,3.6,60
1672.5,5,0.625,-7.2,41,4.1,60
1673.5,4.4,0.415625,-6.7,45,5.2,60
1674.5,3.9,-0.0062499,-7.2,45,5.2,70
1675.5,3.3,-0.1375,-6.1,50,4.6,70
1676.5,2.2,-0.690625,-6.1,55,4.6,80
1677.5,2.2,-0.6125,-5.6,57,4.6,70
1678.5,1.1,-0.93125,-4.4,67,4.6,60
1679.5,-0.6,-0.834375,-1.1,96,3.6,70
1680.5,-0.6,-0.834375,-1.1,96,2.6,40
1681.5,-1.1,-1.33438,-1.7,96,4.1,80
1682.5,-0.6,-0.834375,-1.1,96,3.1,30
1683.5,-0.6,-0.834375,-1.1,96,2.6,50
1684.5,0,-0.46875,-1.1,92,3.1,360
1685.5,0,-0.625,-1.7,89,3.1,40
1686.5,0,-0.46875,-1.1,92,3.6,50
1687.5,0.6,-0.025,-1.1,89,2.1,50
1688.5,1.1,0.1625,-1.1,85,2.6,350
1689.5,2.2,1.10625,-0.6,82,2.6,360
1690.5,4.4,2.525,0,73,5.2,10
1691.5,4.4,2.29063,-0.6,70,3.6,340
1692.5,6.1,3.2875,-0.6,63,4.6,330
1693.5,7.2,3.84062,-0.6,58,4.6,10
1694.5,8.9,4.99375,0,54,4.6,330
1695.5,8.9,4.60312,-1.1,50,4.6,340
1696.5,8.9,4.36875,-1.7,48,6.2,340
1697.5,8.3,4.2375,-1.1,52,5.2,360
1698.5,7.8,3.81563,-1.7,52,3.6,340
1699.5,7.2,3.52812,-1.7,54,3.1,330
1700.5,6.1,3.05312,-1.1,60,3.6,340
1701.5,5.6,2.63125,-1.7,60,3.6,350
1702.5,5.6,2.63125,-1.7,60,4.1,340
1703.5,5,2.10938,-2.2,60,4.6,350
1704.5,3.3,1.1125,-2.2,67,2.6,330
1705.5,2.8,0.846875,-2.2,70,3.1,330
1706.5,1.7,0.371875,-1.7,79,3.1,320
1707.5,1.7,0.371875,-1.7,79,3.1,330
1708.5,1.1,-0.15,-2.2,79,4.1,330
1709.5,1.1,-0.15,-2.2,79,4.1,320
1710.5,0.6,-0.49375,-2.2,82,3.6,320
1711.5,1.7,0.215625,-2.2,76,4.1,310
1712.5,4.4,1.35313,-3.3,57,5.7,330
1713.5,7.2,2.90312,-3.3,47,4.6,320
1714.5,9.4,3.54062,-5.6,35,4.6,320
1715.5,10.6,4.19375,-5.6,32,5.7,310
1716.5,11.7,4.66875,-6.1,29,4.1,340
1717.5,13.3,5.56563,-5.6,27,2.6,300
1718.5,13.3,5.72188,-5,28,5.7,350
1719.5,13.9,6.16562,-4.4,28,6.7,300
1720.5,13.9,6.24375,-3.9,29,5.2,340
1721.5,12.8,5.925,-3.3,33,5.7,340
1722.5,11.7,5.29375,-3.3,35,5.2,320
1723.5,10,4.60938,-2.8,41,5.2,330
1724.5,8.9,4.05625,-2.8,44,4.1,320
1725.5,7.8,3.50313,-2.8,48,3.6,320
1726.5,6.7,2.79375,-2.8,51,2.6,330
1727.5,6.7,2.79375,-2.8,51,2.6,350
1728.5,6.7,2.79375,-2.8,51,2.6,360
1729.5,5,1.95313,-2.8,58,1.5,340
1730.5,5.6,2.24062,-2.8,55,1.5,90
1731.5,3.9,1.24375,-2.8,62,1.5,60
1732.5,5,1.5625,-3.9,53,3.1,70
1733.5,5,1.5625,-3.9,53,3.1,60
1734.5,3.9,0.93125,-3.9,57,4.1,70
1735.5,5,1.40625,-4.4,51,3.6,100
1736.5,6.1,1.64687,-5.6,43,6.2,90
1737.5,9.4,3.07187,-7.2,30,6.7,100
1738.5,11.1,3.99063,-7.2,27,5.7,120
1739.5,12.8,5.6125,-4.4,30,3.6,130
1740.5,13.9,6.24375,-3.9,29,4.1,140
1741.5,16.7,8.02813,-2.8,27,4.1,140
1742.5,16.7,7.55938,-3.9,24,4.6,190
1743.5,17.2,8.05938,-3.3,25,4.1,200
1744.5,17.2,8.21563,-2.8,26,4.6,210
1745.5,16.7,8.02813,-2.8,27,4.6,190
1746.5,15.6,7.475,-2.8,29,4.1,180
1747.5,15,7.34375,-2.2,31,4.6,150
1748.5,13.3,6.65938,-1.7,36,4.1,160
1749.5,11.7,6.15312,-0.6,43,3.6,160
1750.5,11.1,5.86563,-0.6,45,3.6,180
1751.5,9.4,5.025,-0.6,50,2.1,180
1752.5,8.3,4.78438,0.6,58,2.1,170
1753.5,8.3,4.62813,0,56,3.1,180
1754.5,7.8,4.3625,0,58,3.6,220
1755.5,6.7,3.80937,0,63,3.1,210
1756.5,6.1,3.67812,0.6,68,2.6,210
1757.5,5.6,3.56875,1.1,73,3.1,240
1758.5,6.1,4.30312,2.2,76,3.1,230
1759.5,7.8,5.69063,3.3,74,3.6,230
1760.5,10.6,8.1,5.6,72,3.6,240
1761.5,13.3,9.70625,6.7,64,5.2,270
1762.5,15,10.0781,5.6,54,4.6,260
1763.5,15.6,10.1313,5,50,5.7,230
1764.5,17.2,10.5594,4.4,43,7.2,200
1765.5,18.3,10.8781,3.9,39,5.7,190
1766.5,18.9,11.0094,3.9,37,6.7,220
1767.5,18.3,10.8781,3.9,39,6.2,220
1768.5,18.3,10.8781,3.9,39,6.7,230
1769.5,17.8,10.6125,3.9,40,4.1,240
1770.5,16.1,10.3188,5,48,4.1,270
1771.5,15.6,10.1313,5,50,4.1,250
1772.5,14.4,9.79062,5.6,56,3.1,230
1773.5,13.3,9.31563,5.6,60,2.6,260
1774.5,12.8,8.89375,5,60,2.6,240
1775.5,13.9,9.60312,5.6,58,3.6,250
1776.5,13.9,9.60312,5.6,58,4.1,240
1777.5,13.9,9.60312,5.6,58,3.6,220
1778.5,13.9,9.60312,5.6,58,4.1,230
1779.5,13.3,9.55,6.1,62,4.1,230
1780.5,13.3,10.2531,7.8,69,4.1,240
1781.5,13.3,10.5656,8.3,72,4.1,240
1782.5,12.8,10.3781,8.3,75,4.1,240
1783.5,13.3,10.8781,8.9,75,4.6,240
1784.5,15,11.875,9.4,70,4.6,270
1785.5,17.2,13.0594,10,63,5.2,270
1786.5,19.4,14.2047,10.6,57,4.6,260
1787.5,19.4,14.2047,10.6,57,4.1,280
1788.5,21.1,14.5375,10,49,5.2,270
1789.5,21.1,14.225,9.4,47,3.6,310
1790.5,21.1,14.225,9.4,47,3.1,310
1791.5,22.2,14.6219,9.4,44,3.6,310
1792.5,21.7,14.825,10,48,4.1,260
1793.5,21.1,14.225,9.4,47,3.6,230
1794.5,20,13.9063,9.4,51,3.1,180
1795.5,20,13.9063,9.4,51,4.1,230
1796.5,18.9,13.5094,9.4,55,2.1,270
1797.5,18.9,13.275,8.9,53,1.5,320
1798.5,17.8,13.3469,10,61,2.1,20
1799.5,17.2,13.2938,10.6,65,6.2,70
1800.5,12.2,9.075,6.1,67,6.7,70
1801.5,10,7.26563,4.4,69,8.2,90
1802.5,8.3,6.19063,3.9,74,7.2,90
1803.5,7.2,5.16875,2.8,74,7.7,80
1804.5,6.7,4.66875,2.2,74,8.2,80
1805.5,6.1,3.9125,1.1,71,6.2,70
1806.5,5.6,3.56875,1.1,73,7.2,90
1807.5,6.1,3.67812,0.6,68,8.2,80
1808.5,7.2,4.54375,1.1,66,8.2,100
1809.5,8.9,5.38437,1.1,59,8.8,90
1810.5,10.6,6.225,1.1,52,7.7,80
1811.5,12.2,7.2,1.7,49,7.2,100
1812.5,13.9,8.275,2.2,46,6.2,100
1813.5,15,8.67188,2.2,42,7.2,100
1814.5,15.6,9.27188,2.8,43,8.2,100
1815.5,16.1,9.69375,3.3,43,7.2,90
1816.5,15.6,9.6625,3.9,46,8.2,90
1817.5,15,9.14063,3.3,46,7.7,110
1818.5,13.9,8.5875,3.3,49,8.8,100
1819.5,13.3,8.3,3.3,51,7.2,100
1820.5,11.7,7.24687,2.2,53,9.3,90
1821.5,11.1,6.725,1.7,53,8.8,100
1822.5,10,5.85938,1.1,54,8.8,90
1823.5,10,5.70313,0.6,52,9.3,100
1824.5,9.4,5.3375,0.6,54,9.8,90
1825.5,10,5.70313,0.6,52,8.2,100
1826.5,10,5.70313,0.6,52,8.2,100
1827.5,10,5.46875,0,50,6.2,90
1828.5,10,5.46875,0,50,7.7,90
1829.5,10,6.32813,2.2,59,7.7,90
1830.5,10,5.70313,0.6,52,8.2,100
1831.5,8.3,5.95625,3.3,71,3.6,80
1832.5,6.7,5.60625,4.4,86,5.2,60
1833.5,6.1,5.31875,4.4,89,6.7,90
1834.5,6.1,5.55312,5,93,11.3,100
1835.5,6.7,6.15312,5.6,93,7.7,100
1836.5,6.7,6.15312,5.6,93,6.7,90
1837.5,6.7,6.15312,5.6,93,9.8,90
1838.5,7.2,6.65312,6.1,93,8.2,90
1839.5,8.3,7.75313,7.2,93,7.7,110
1840.5,8.9,8.5875,8.3,96,5.7,110
1841.5,9.4,9.0875,8.9,96,8.2,110
1842.5,9.4,9.0875,8.9,96,6.2,120
1843.5,10,9.6875,9.4,96,6.2,110
1844.5,10,9.98047,10,100,3.1,40
1845.5,9.4,9.0875,8.9,96,4.6,60
1846.5,8.3,8.28047,8.3,100,4.6,80
1847.5,8.3,7.75313,7.2,93,4.1,60
1848.5,7.8,7.4875,7.2,96,4.6,80
1849.5,7.2,6.8875,6.7,96,5.7,90
1850.5,7.2,6.8875,6.7,96,5.2,70
1851.5,6.7,6.68047,6.7,100,6.7,80
1852.5,6.7,6.68047,6.7,100,3.6,350
1853.5,6.7,6.68047,6.7,100,5.2,50
1854.5,6.7,6.3875,6.1,96,4.6,60
1855.5,6.7,6.3875,6.1,96,4.1,70
1856.5,6.7,6.68047,6.7,100,5.2,80
1857.5,7.2,7.18047,7.2,100,4.1,80
1858.5,8.3,7.9875,7.8,96,3.6,40
1859.5,10,8.82813,7.8,86,2.6,40
1860.5,10.6,9.35,8.3,86,2.6,10
1861.5,11.7,9.86406,8.3,80,3.6,10
1862.5,12.2,10.0125,8.3,77,5.2,330
1863.5,12.8,10.3781,8.3,75,6.2,340
1864.5,13.9,10.775,8.3,69,3.6,320
1865.5,14.4,10.8062,7.8,65,5.2,330
1866.5,12.8,10.3781,8.3,75,4.1,310
1867.5,12.2,9.85625,7.8,75,4.1,280
1868.5,10.6,9.11563,7.8,83,4.1,320
1869.5,10,8.82813,7.8,86,3.1,290
1870.5,10,8.82813,7.8,86,4.1,330
1871.5,10.6,8.80313,7.2,80,4.1,330
1872.5,8.9,7.9625,7.2,89,4.1,320
1873.5,8.9,7.72812,6.7,86,3.1,330
1874.5,9.4,8.22812,7.2,86,4.1,330
1875.5,8.3,7.44063,6.7,89,3.6,310
1876.5,8.3,7.75313,7.2,93,1.5,320
1877.5,7.2,6.8875,6.7,96,1.5,100
1878.5,7.2,6.8875,6.7,96,2.6,290
1879.5,8.3,7.75313,7.2,93,2.6,330
1880.5,10,8.82813,7.8,86,2.1,350
1881.5,12.2,9.85625,7.8,75,3.1,40
1882.5,14.4,10.4937,7.2,62,1.5,60
1883.5,17.2,11.4188,6.7,50,2.6,290
1884.5,18.3,11.9719,6.7,47,5.2,310
1885.5,18.9,12.4156,7.2,47,3.1,340
1886.5,18.9,12.4156,7.2,47,2.6,330
1887.5,20,12.8906,7.2,44,4.1,250
1888.5,20,12.5781,6.7,42,4.1,290
1889.5,19.4,12.1344,6.1,42,4.1,300
1890.5,17.8,11.6281,6.7,48,3.6,310
1891.5,16.1,11.0219,6.7,54,2.6,330
1892.5,13.9,10.0719,6.7,62,3.6,300
1893.5,12.8,9.59688,6.7,67,3.6,300
1894.5,12.2,9.54375,7.2,72,3.6,290
1895.5,11.1,8.99063,7.2,77,3.6,300
1896.5,11.1,8.99063,7.2,77,4.1,300
1897.5,10,8.28125,6.7,80,4.6,290
1898.5,8.9,7.72812,6.7,86,3.6,290
1899.5,8.3,7.16719,6.1,86,4.1,290
1900.5,7.8,6.70625,5.6,86,4.1,300
1901.5,8.3,6.425,4.4,77,3.6,310
1902.5,7.2,5.6375,3.9,80,4.1,300
1903.5,10,6.5625,2.8,61,5.2,300
1904.5,12.8,7.4875,1.7,47,4.6,320
1905.5,15,8.16406,0.6,38,6.2,320
1906.5,17.2,9.30938,1.1,34,5.7,340
1907.5,18.9,9.2125,-1.7,25,6.2,310
1908.5,20,9.33594,-3.3,21,7.7,320
1909.5,21.1,9.225,-5.6,16,6.2,330
1910.5,22.2,9.30938,-7.8,13,6.2,320
1911.5,22.2,10.0906,-3.9,17,5.7,340
1912.5,22.2,10.0906,-3.9,17,5.2,320
1913.5,21.1,9.38125,-5,17,6.7,300
1914.5,18.9,8.5875,-3.9,21,3.1,320
1915.5,17.2,8.05938,-3.3,25,3.1,330
1916.5,15,7.5,-1.1,33,3.1,330
1917.5,13.9,7.18125,-0.6,37,2.6,350
1918.5,13.3,6.97188,-0.6,39,3.1,310
1919.5,11.7,6.3875,0,45,3.1,310
1920.5,11.7,6.15312,-0.6,43,4.1,320
1921.5,10,5.46875,0,50,3.6,310
1922.5,8.3,5.01875,1.1,61,2.6,330
1923.5,9.4,4.94687,-0.6,50,2.6,340
1924.5,8.3,4.62813,0,56,3.1,350
1925.5,7.2,4.075,0,61,2.6,310
1926.5,7.2,4.075,0,61,2.6,330
1927.5,11.7,5.60625,-2.2,38,4.1,100
1928.5,12.2,6.2625,-1.1,40,2.1,60
1929.5,15,6.79688,-3.9,27,2.6,110
1930.5,16.7,7.28594,-5.6,22,3.6,110
1931.5,19.4,8.61875,-5,19,1.5,310
1932.5,20,8.82813,-5,18,1.5,270
1933.5,21.7,9.39531,-6.1,15,1.5,230
1934.5,21.7,9.74688,-4.4,17,1.5,160
1935.5,23.3,10.175,-5.6,14,2.1,350
1936.5,23.9,10.3062,-6.1,13,0,0
1937.5,21.7,9.35625,-6.1,15,3.1,110
1938.5,20,9.14063,-3.9,20,3.1,120
1939.5,18.9,8.74375,-3.3,22,3.6,150
1940.5,17.2,8.05938,-3.3,25,3.6,140
1941.5,16.7,7.55938,-3.9,24,4.1,130
1942.5,15,6.64063,-4.4,26,3.1,130
1943.5,13.9,6.24375,-3.9,29,3.6,140
1944.5,12.8,5.69063,-3.9,31,3.6,130
