,"AC inverter power | (W)","Ambient temperature | (C)","Angle of incidence | (deg)","Beam irradiance | (W/m2)","Diffuse irradiance | (W/m2)","DC array power | (W)","Global horizontal irradiance | (W/m2)","Module temperature | (C)","Plane of array irradiance | (W/m2)","Power generated by system | (kW)","Shading factor for beam radiation","Sun up over horizon | (0/1)","Transmitted plane of array irradiance | (W/m2)","Wind speed | (m/s)"
"Apr 2, 07:00 am",553.071,-2.9,76.7466,437,76,587.367,170,0.124296,179.771,0.553071,1,1,153.008,1.8
"Apr 2, 08:00 am",1422.18,-1.3,63.0218,676,103,1480.4,368,9.45427,423.532,1.42218,1,1,401.4,1.8
"Apr 2, 09:00 am",2239.39,0.2,49.4599,780,123,2326.55,550,13.5775,652.104,2.23939,1,1,642.43,4.2
"Apr 2, 10:00 am",2823.7,1.8,36.4276,839,135,2935.47,697,19.5736,835.985,2.8237,1,1,832.844,4.2
"Apr 2, 11:00 am",3197.49,3,24.9135,873,142,3326.74,797,23.8463,963.541,3.19749,1,1,962.706,4.2
"Apr 2, 12:00 pm",3345.16,4.2,18.1931,884,146,3481.69,839,25.8359,1017.31,3.34516,1,1,1017.01,4.4
"Apr 2, 01:00 pm",3256.14,5.4,21.4281,879,145,3388.25,821,26.6461,994.02,3.25614,1,1,993.509,4.4
"Apr 2, 02:00 pm",2944.21,5.9,31.6945,857,136,3061.46,742,25.0033,892.67,2.94421,1,1,890.757,4.4
"Apr 2, 03:00 pm",2450.96,6.5,44.3212,809,127,2546.65,612,20.0239,730.5,2.45096,1,1,724.025,5.5
"Apr 2, 04:00 pm",1718.6,7,57.7323,723,113,1786.59,443,16.3228,516.182,1.7186,1,1,499.447,5.5
"Apr 2, 05:00 pm",869.59,6.8,71.4152,565,90,911.793,252,11.3872,278.237,0.86959,1,1,249.337,5.5
"Apr 2, 06:00 pm",160.838,6.5,85.0913,206,44,186.605,65,6.70386,60.6521,0.160838,1,1,49.9942,5.1
"Apr 2, 07:00 pm",0,6.3,91.7975,5,0,0,0,6.3,0,0,1,3,0,5.1
"Apr 2, 08:00 pm",0,5.2,0,0,0,0,0,5.2,0,0,1,0,0,5.1
"Apr 2, 09:00 pm",0,4.2,0,0,0,0,0,4.2,0,0,1,0,0,6.2
"Apr 2, 10:00 pm",0,3.1,0,0,0,0,0,3.1,0,0,1,0,0,6.2
"Apr 2, 11:00 pm",0,2.4,0,0,0,0,0,2.4,0,0,1,0,0,6.2
"Apr 3, 12:00 am",0,1.7,0,0,0,0,0,1.7,0,0,1,0,0,6.2
"Apr 3, 01:00 am",0,1,0,0,0,0,0,1,0,0,1,0,0,6.2
"Apr 3, 02:00 am",0,0.7,0,0,0,0,0,0.7,0,0,1,0,0,6.2
"Apr 3, 03:00 am",0,0.4,0,0,0,0,0,0.4,0,0,1,0,0,4.8
"Apr 3, 04:00 am",0,0.1,0,0,0,0,0,0.1,0,0,1,0,0,4.8
"Apr 3, 05:00 am",0,-0.2,0,0,0,0,0,-0.2,0,0,1,0,0,4.8
"Apr 3, 06:00 am",5.4663,-0.6,87.9242,154,7,28.2403,17,-1.97393,11.7881,0.0054663,1,2,7.29213,4.4
"Apr 3, 07:00 am",565.523,-0.9,76.5325,446,77,600.112,175,1.42507,184.371,0.565522,1,1,157.188,4.4
"Apr 3, 08:00 am",1442.65,1.1,62.8026,679,104,1501.53,374,8.93682,428.14,1.44265,1,1,406.207,4.4
"Apr 3, 09:00 am",2198.85,3,49.2252,782,123,2284.43,555,18.9135,655.692,2.19885,1,1,646.177,2.7
"Apr 3, 10:00 am",2757.58,5,36.1591,841,136,2866.4,703,25.9652,840.851,2.75758,1,1,837.789,2.7
"Apr 3, 11:00 am",3078.2,6.3,24.5813,747,238,3201.72,802,30.4588,956.766,3.07821,1,1,956.083,2.7
"Apr 3, 12:00 pm",2506.83,7.6,17.8047,400,352,2604.85,667,27.7706,768.02,2.50683,1,1,767.889,2.6
"Apr 3, 01:00 pm",3123.57,8.9,21.1442,756,240,3249.25,825,33.7145,986.177,3.12357,1,1,985.756,2.6
"Apr 3, 02:00 pm",2805.69,9.5,31.5241,696,252,2916.65,746,32.3576,880.53,2.80569,1,1,879.006,2.6
"Apr 3, 03:00 pm",1310.18,10.1,44.2069,129,284,1364.93,362,19.8854,388.832,1.31018,1,1,387.81,3.2
"Apr 3, 04:00 pm",542.499,10.7,57.6436,7,161,576.547,164,13.7989,159.52,0.542499,1,1,159.359,3.2
"Apr 3, 05:00 pm",245.171,10.5,71.3359,0,78,272.654,78,10.9477,74.415,0.245171,1,1,74.415,3.2
"Apr 3, 06:00 pm",53.3143,10.3,85.0135,0,22,76.9868,22,9.22988,20.8539,0.0533143,1,1,20.8539,3.3
"Apr 3, 07:00 pm",0,10.1,91.8619,0,0,0,0,10.1,0,0,1,3,0,3.3
"Apr 3, 08:00 pm",0,8.4,0,0,0,0,0,8.4,0,0,1,0,0,3.3
"Apr 3, 09:00 pm",0,6.7,0,0,0,0,0,6.7,0,0,1,0,0,3
"Apr 3, 10:00 pm",0,5.1,0,0,0,0,0,5.1,0,0,1,0,0,3
"Apr 3, 11:00 pm",0,4.5,0,0,0,0,0,4.5,0,0,1,0,0,3
"Apr 4, 12:00 am",0,3.9,0,0,0,0,0,3.9,0,0,1,0,0,3.8
"Apr 4, 01:00 am",0,3.3,0,0,0,0,0,3.3,0,0,1,0,0,3.8
"Apr 4, 02:00 am",0,3.2,0,0,0,0,0,3.2,0,0,1,0,0,3.8
"Apr 4, 03:00 am",0,3.1,0,0,0,0,0,3.1,0,0,1,0,0,5
"Apr 4, 04:00 am",0,3,0,0,0,0,0,3,0,0,1,0,0,5
"Apr 4, 05:00 am",0,2.6,0,0,0,0,0,2.6,0,0,1,0,0,5
"Apr 4, 06:00 am",23.3195,2.3,87.9127,96,13,46.4263,19,1.06339,14.9568,0.0233195,1,2,12.1419,4.7
"Apr 4, 07:00 am",597.279,2,76.32,266,120,632.624,180,4.24922,183.839,0.597279,1,1,167.708,4.7
"Apr 4, 08:00 am",683.85,2.4,62.5856,119,139,721.302,187,5.20215,195.792,0.68385,1,1,192,4.7
"Apr 4, 09:00 am",1668.76,2.9,48.9933,304,267,1735.06,436,14.0145,483.665,1.66876,1,1,480.036,2.6
"Apr 4, 10:00 am",993.695,3.3,35.8941,48,242,1039.25,275,10.159,282.827,0.993695,1,1,282.658,2.6
"Apr 4, 11:00 am",3012.29,4.4,24.2523,587,342,3132.7,788,26.4887,918.406,3.01229,1,1,917.893,2.6
"Apr 4, 12:00 pm",657.592,5.5,17.418,12,184,694.398,194,10.7039,189.321,0.657592,1,1,189.317,3.2
"Apr 4, 01:00 pm",661.338,6.6,20.8645,1,195,698.236,196,9.89099,189.685,0.661338,1,1,189.684,3.2
"Apr 4, 02:00 pm",996.478,7.5,31.3575,26,262,1042.11,281,13.1418,287.255,0.996478,1,1,287.199,3.2
"Apr 4, 03:00 pm",1447,8.3,44.0951,175,288,1506.01,394,18.276,426.127,1.447,1,1,424.755,2.5
"Apr 4, 04:00 pm",1536.75,9.2,57.5563,521,173,1598.65,415,20.6245,467.673,1.53675,1,1,455.761,2.5
"Apr 4, 05:00 pm",800.951,9.1,71.2573,477,99,841.361,239,15.3318,258.389,0.800951,1,1,234.157,2.5
"Apr 4, 06:00 pm",166.599,8.9,84.9356,210,46,192.482,69,9.4468,63.2232,0.166599,1,1,52.1882,2.3
"Apr 4, 07:00 pm",0,8.8,91.9247,10,0,0,0,8.8,0,0,1,3,0,2.3
"Apr 4, 08:00 pm",0,7.8,0,0,0,0,0,7.8,0,0,1,0,0,2.3
"Apr 4, 09:00 pm",0,6.8,0,0,0,0,0,6.8,0,0,1,0,0,7.2
"Apr 4, 10:00 pm",0,5.8,0,0,0,0,0,5.8,0,0,1,0,0,7.2
"Apr 4, 11:00 pm",0,4.9,0,0,0,0,0,4.9,0,0,1,0,0,7.2
"Apr 5, 12:00 am",0,4,0,0,0,0,0,4,0,0,1,0,0,5.2
"Apr 5, 01:00 am",0,3,0,0,0,0,0,3,0,0,1,0,0,5.2
"Apr 5, 02:00 am",0,2.4,0,0,0,0,0,2.4,0,0,1,0,0,5.2
"Apr 5, 03:00 am",0,1.8,0,0,0,0,0,1.8,0,0,1,0,0,5.7
"Apr 5, 04:00 am",0,1.2,0,0,0,0,0,1.2,0,0,1,0,0,5.7
"Apr 5, 05:00 am",0,1,0,0,0,0,0,1,0,0,1,0,0,5.7
"Apr 5, 06:00 am",19.6419,0.7,87.9013,74,12,42.6799,17,-0.308351,13.2769,0.0196419,1,2,11.0978,6.7
"Apr 5, 07:00 am",501.609,0.4,76.1094,197,104,534.707,149,1.69961,152.103,0.501609,1,1,140.219,6.7
"Apr 5, 08:00 am",1453.7,3,62.3709,513,176,1512.92,385,8.9887,425.516,1.4537,1,1,409.383,6.7
"Apr 5, 09:00 am",1064.18,5.5,48.7644,75,253,1111.7,295,11.3006,304.765,1.06418,1,1,303.886,4.3
"Apr 5, 10:00 am",2744.52,8.1,35.6327,680,248,2852.77,713,24.8378,831.733,2.74452,1,1,829.39,4.3
"Apr 5, 11:00 am",3123.91,10,23.9269,875,143,3249.61,811,30.6828,972.162,3.12391,1,1,971.431,4.3
"Apr 5, 12:00 pm",3325.67,12,17.0332,886,147,3461.22,853,28.7096,1025.18,3.32567,1,1,1024.92,6.8
"Apr 5, 01:00 pm",3218.23,14,20.5891,881,145,3348.48,833,30.3725,999.941,3.21823,1,1,999.49,6.8
"Apr 5, 02:00 pm",2912.51,14.3,31.1946,859,138,3028.31,755,29.0172,899.863,2.91251,1,1,898.053,6.8
"Apr 5, 03:00 pm",2379.65,14.6,43.9858,812,128,2472.42,624,27.51,734.253,2.37965,1,1,727.947,6
"Apr 5, 04:00 pm",1682.74,15,57.4705,730,114,1749.51,455,23.9923,523.219,1.68274,1,1,506.627,6
"Apr 5, 05:00 pm",857.458,14.7,71.1794,577,90,899.341,262,19.1975,283.932,0.857458,1,1,254.72,6
"Apr 5, 06:00 pm",171.914,14.4,84.8576,231,48,197.903,74,14.8024,67.176,0.171914,1,1,54.9469,5.3
"Apr 5, 07:00 pm",0,14.2,91.986,13,1,3.52128,1,13.0034,0.969846,0,1,3,0.969846,5.3
"Apr 5, 08:00 pm",0,13,0,0,0,0,0,13,0,0,1,0,0,5.3
"Apr 5, 09:00 pm",0,11.8,0,0,0,0,0,11.8,0,0,1,0,0,4.5
"Apr 5, 10:00 pm",0,10.6,0,0,0,0,0,10.6,0,0,1,0,0,4.5
"Apr 5, 11:00 pm",0,9.6,0,0,0,0,0,9.6,0,0,1,0,0,4.5
"Apr 6, 12:00 am",0,8.6,0,0,0,0,0,8.6,0,0,1,0,0,4.2
"Apr 6, 01:00 am",0,7.6,0,0,0,0,0,7.6,0,0,1,0,0,4.2
"Apr 6, 02:00 am",0,7,0,0,0,0,0,7,0,0,1,0,0,4.2
"Apr 6, 03:00 am",0,6.3,0,0,0,0,0,6.3,0,0,1,0,0,2.5
"Apr 6, 04:00 am",0,5.7,0,0,0,0,0,5.7,0,0,1,0,0,2.5
"Apr 6, 05:00 am",0,5.3,0,0,0,0,0,5.3,0,0,1,0,0,2.5
"Apr 6, 06:00 am",15.9677,4.9,87.8901,183,10,38.9372,23,3.77528,15.7126,0.0159677,1,2,10.3013,5.2
"Apr 6, 07:00 am",600.448,4.5,75.9007,470,81,635.87,192,6.92758,198.724,0.600448,1,1,170.524,5.2
"Apr 6, 08:00 am",1464.77,5.9,62.1588,690,106,1524.35,391,13.3015,441.813,1.46477,1,1,420.401,5.2
"Apr 6, 09:00 am",2216.09,7.4,48.5385,789,125,2302.34,572,21.8237,669.095,2.21609,1,1,660.022,3.8
"Apr 6, 10:00 am",2765.66,8.9,35.3749,846,135,2874.84,717,27.7385,850.186,2.76566,1,1,847.351,3.8
"Apr 6, 11:00 am",3112.15,10.4,23.6051,876,144,3237.29,816,32.2793,975.966,3.11215,1,1,975.267,3.8
"Apr 6, 12:00 pm",3292.16,12,16.6504,887,147,3426.04,857,31.339,1027.67,3.29216,1,1,1027.43,5.4
"Apr 6, 01:00 pm",3191.81,13.6,20.318,882,145,3320.78,837,32.5445,1002.15,3.19181,1,1,1001.71,5.4
"Apr 6, 02:00 pm",2861.1,14,31.0356,777,192,2974.55,753,30.8626,891.587,2.8611,1,1,889.98,5.4
"Apr 6, 03:00 pm",2151.3,14.5,43.8789,557,227,2235.04,569,24.4938,653.034,2.1513,1,1,648.75,7.4
"Apr 6, 04:00 pm",1066.83,15,57.3861,176,220,1114.43,303,19.5866,320.178,1.06683,1,1,316.202,7.4
"Apr 6, 05:00 pm",122.033,14.7,71.1021,0,43,147.033,43,14.6003,40.7861,0.122033,1,1,40.7861,7.4
"Apr 6, 06:00 pm",200.797,14.5,84.7794,138,61,227.369,77,14.575,70.4225,0.200797,1,1,63.0639,8.4
"Apr 6, 07:00 pm",0,14.3,92.0458,9,1,3.51507,1,13.3997,0.969846,0,1,3,0.969846,8.4
"Apr 6, 08:00 pm",0,12.5,0,0,0,0,0,12.5,0,0,1,0,0,8.4
"Apr 6, 09:00 pm",0,10.7,0,0,0,0,0,10.7,0,0,1,0,0,8.4
"Apr 6, 10:00 pm",0,8.9,0,0,0,0,0,8.9,0,0,1,0,0,8.4
"Apr 6, 11:00 pm",0,8,0,0,0,0,0,8,0,0,1,0,0,8.4
"Apr 7, 12:00 am",0,7.1,0,0,0,0,0,7.1,0,0,1,0,0,5.1
"Apr 7, 01:00 am",0,6.1,0,0,0,0,0,6.1,0,0,1,0,0,5.1
"Apr 7, 02:00 am",0,6.2,0,0,0,0,0,6.2,0,0,1,0,0,5.1
"Apr 7, 03:00 am",0,6.4,0,0,0,0,0,6.4,0,0,1,0,0,4.6
"Apr 7, 04:00 am",0,6.5,0,0,0,0,0,6.5,0,0,1,0,0,4.6
"Apr 7, 05:00 am",0,6.6,0,0,0,0,0,6.6,0,0,1,0,0,4.6
"Apr 7, 06:00 am",18.0264,6.8,87.8792,52,12,41.0342,16,5.54774,12.4828,0.0180264,1,2,10.939,4.7
"Apr 7, 07:00 am",427.537,6.9,75.694,128,101,458.952,132,8.10256,131.346,0.427537,1,1,123.709,4.7
"Apr 7, 08:00 am",1441.24,8.5,61.9493,520,179,1500.07,396,16.1109,434.872,1.44124,1,1,418.947,4.7
"Apr 7, 09:00 am",1464.61,10.1,48.3159,222,272,1524.18,399,16.7214,429.363,1.46461,1,1,426.856,6.4
"Apr 7, 10:00 am",2779.21,11.6,35.1211,720,223,2888.98,722,25.2513,843.903,2.77921,1,1,841.554,6.4
"Apr 7, 11:00 am",3154.41,13.4,23.2872,877,143,3281.57,820,29.8178,977.575,3.15441,1,1,976.906,6.4
"Apr 7, 12:00 pm",3352.72,15.1,16.2696,816,205,3489.63,861,27.6208,1028.19,3.35272,1,1,1027.98,10.6
"Apr 7, 01:00 pm",2824.82,16.9,20.0514,543,314,2936.64,742,27.4472,864.624,2.82482,1,1,864.368,10.6
"Apr 7, 02:00 pm",2829.26,16.8,30.8804,736,201,2941.27,735,27.2675,866.487,2.82926,1,1,864.993,10.6
"Apr 7, 03:00 pm",2422.37,16.7,43.7745,815,129,2516.89,632,25.201,739.202,2.42237,1,1,732.991,11.3
"Apr 7, 04:00 pm",1706.06,16.5,57.3031,733,114,1773.62,462,22.3925,526.26,1.70606,1,1,509.794,11.3
"Apr 7, 05:00 pm",882.571,14.8,71.0255,585,92,925.118,270,17.7425,289.705,0.882571,1,1,260.288,11.3
"Apr 7, 06:00 pm",182.927,13.1,84.7011,247,50,209.137,80,13.3532,70.9547,0.182927,1,1,57.6912,9.2
"Apr 7, 07:00 pm",0,11.3,92.1041,19,1,3.56164,1,10.4274,0.969846,0,1,3,0.969846,9.2
"Apr 7, 08:00 pm",0,9.7,0,0,0,0,0,9.7,0,0,1,0,0,9.2
"Apr 7, 09:00 pm",0,8,0,0,0,0,0,8,0,0,1,0,0,6.8
"Apr 7, 10:00 pm",0,6.4,0,0,0,0,0,6.4,0,0,1,0,0,6.8
"Apr 7, 11:00 pm",0,5.7,0,0,0,0,0,5.7,0,0,1,0,0,6.8
"Apr 8, 12:00 am",0,5.1,0,0,0,0,0,5.1,0,0,1,0,0,6.4
"Apr 8, 01:00 am",0,4.4,0,0,0,0,0,4.4,0,0,1,0,0,6.4
"Apr 8, 02:00 am",0,3.9,0,0,0,0,0,3.9,0,0,1,0,0,6.4
"Apr 8, 03:00 am",0,3.3,0,0,0,0,0,3.3,0,0,1,0,0,4.7
"Apr 8, 04:00 am",0,2.8,0,0,0,0,0,2.8,0,0,1,0,0,4.7
"Apr 8, 05:00 am",0,2.2,0,0,0,0,0,2.2,0,0,1,0,0,4.7
"Apr 8, 06:00 am",0,1.7,87.8686,0,6,21.8071,6,-0.20582,5.67281,0,1,2,5.67281,2.6
"Apr 8, 07:00 am",145.662,1.1,75.4895,0,47,171.128,47,0.235409,44.5991,0.145662,1,1,44.5991,2.6
"Apr 8, 08:00 am",278.393,2.9,61.7425,0,85,306.57,85,3.13626,80.8858,0.278393,1,1,80.8858,2.6
"Apr 8, 09:00 am",693.383,4.6,48.0967,8,198,731.07,203,8.24077,197.265,0.693383,1,1,197.176,2.1
"Apr 8, 10:00 am",2371.79,6.4,34.8712,484,288,2464.25,625,24.3116,716.207,2.3718,1,1,714.67,2.1
"Apr 8, 11:00 am",2638.49,7.9,22.9733,481,335,2742.11,708,29.9711,817.263,2.63849,1,1,816.912,2.1
"Apr 8, 12:00 pm",1184.23,9.3,15.891,33,310,1235.21,337,17.7589,347.568,1.18423,1,1,347.56,3.4
"Apr 8, 01:00 pm",1231.08,10.7,19.7895,28,340,1283.44,362,18.348,362.113,1.23108,1,1,362.101,3.4
"Apr 8, 02:00 pm",447.16,11.3,30.7289,0,138,479.015,138,13.615,132.292,0.44716,1,1,132.292,3.4
"Apr 8, 03:00 pm",429.844,11.8,43.6723,0,133,461.31,133,13.6005,127.394,0.429844,1,1,127.394,2.6
"Apr 8, 04:00 pm",697.268,12.4,57.2214,25,198,735.053,210,16.1999,205.93,0.697268,1,1,205.372,2.6
"Apr 8, 05:00 pm",293.522,12.3,70.9493,0,93,322.018,93,13.3361,88.8231,0.293522,1,1,88.8231,2.6
"Apr 8, 06:00 pm",69.576,12.2,84.6227,0,27,93.5586,27,11.5599,25.6039,0.069576,1,1,25.6039,6.5
"Apr 8, 07:00 pm",0,12.2,92.161,0,0,0,0,12.2,0,0,1,3,0,6.5
"Apr 8, 08:00 pm",0,11.1,0,0,0,0,0,11.1,0,0,1,0,0,6.5
"Apr 8, 09:00 pm",0,10.1,0,0,0,0,0,10.1,0,0,1,0,0,9.7
"Apr 8, 10:00 pm",0,9,0,0,0,0,0,9,0,0,1,0,0,9.7
"Apr 8, 11:00 pm",0,9,0,0,0,0,0,9,0,0,1,0,0,9.7
"Apr 9, 12:00 am",0,8.9,0,0,0,0,0,8.9,0,0,1,0,0,10.3
"Apr 9, 01:00 am",0,8.9,0,0,0,0,0,8.9,0,0,1,0,0,10.3
"Apr 9, 02:00 am",0,9.3,0,0,0,0,0,9.3,0,0,1,0,0,10.3
"Apr 9, 03:00 am",0,9.7,0,0,0,0,0,9.7,0,0,1,0,0,10.9
"Apr 9, 04:00 am",0,10.1,0,0,0,0,0,10.1,0,0,1,0,0,10.9
"Apr 9, 05:00 am",0,9.7,0,0,0,0,0,9.7,0,0,1,0,0,10.9
"Apr 9, 06:00 am",12.1244,9.4,87.8584,0,10,35.0222,10,8.64457,9.46244,0.0121244,1,2,9.46244,10.4
"Apr 9, 07:00 am",264.195,9.1,75.2873,0,83,292.074,83,9.21793,79.1118,0.264195,1,1,79.1118,10.4
"Apr 9, 08:00 am",379.305,8.8,61.5385,0,116,409.65,116,9.35829,111.027,0.379305,1,1,111.027,10.4
"Apr 9, 09:00 am",540.64,8.5,47.8808,0,162,574.644,162,9.68432,155.968,0.54064,1,1,155.968,9.8
"Apr 9, 10:00 am",676.782,8.2,34.6254,3,198,714.059,200,9.90687,194.006,0.676782,1,1,193.996,9.8
"Apr 9, 11:00 am",755.011,8.6,22.6636,0,223,794.246,223,10.6273,216.466,0.755011,1,1,216.466,9.8
"Apr 9, 12:00 pm",897.771,9,15.5147,9,255,940.723,262,11.4902,257.367,0.897771,1,1,257.365,10.3
"Apr 9, 01:00 pm",871.009,9.4,19.5321,7,250,913.25,256,11.8295,250.227,0.871009,1,1,250.224,10.3
"Apr 9, 02:00 pm",945.96,9.5,30.5811,22,259,990.208,275,12.197,271.795,0.94596,1,1,271.752,10.3
"Apr 9, 03:00 pm",2031.68,9.5,43.5725,428,267,2110.89,534,16.9162,594.894,2.03168,1,1,591.692,9
"Apr 9, 04:00 pm",1313.22,9.5,57.1409,289,219,1368.06,358,14.2854,385.377,1.31322,1,1,378.959,9
"Apr 9, 05:00 pm",929.159,8.8,70.8737,441,140,972.953,277,12.093,288.92,0.929159,1,1,266.894,9
"Apr 9, 06:00 pm",161.609,8.1,84.544,81,50,187.392,60,8.21678,54.9444,0.161609,1,1,50.536,5.2
"Apr 9, 07:00 pm",0,7.4,92.2165,8,1,3.6295,1,6.09625,0.969846,0,1,3,0.969846,5.2
"Apr 9, 08:00 pm",0,6.6,0,0,0,0,0,6.6,0,0,1,0,0,5.2
"Apr 9, 09:00 pm",0,5.7,0,0,0,0,0,5.7,0,0,1,0,0,4.3
"Apr 9, 10:00 pm",0,4.8,0,0,0,0,0,4.8,0,0,1,0,0,4.3
"Apr 9, 11:00 pm",0,4.4,0,0,0,0,0,4.4,0,0,1,0,0,4.3
"Apr 10, 12:00 am",0,3.9,0,0,0,0,0,3.9,0,0,1,0,0,1.4
"Apr 10, 01:00 am",0,3.5,0,0,0,0,0,3.5,0,0,1,0,0,1.4
"Apr 10, 02:00 am",0,3.2,0,0,0,0,0,3.2,0,0,1,0,0,1.4
"Apr 10, 03:00 am",0,2.9,0,0,0,0,0,2.9,0,0,1,0,0,4.6
"Apr 10, 04:00 am",0,2.6,0,0,0,0,0,2.6,0,0,1,0,0,4.6
"Apr 10, 05:00 am",0,2,0,0,0,0,0,2,0,0,1,0,0,4.6
"Apr 10, 06:00 am",20.5343,1.4,87.8486,0,12,43.589,12,0.215735,11.3592,0.0205343,1,2,11.3592,5.5
"Apr 10, 07:00 am",397.822,0.7,75.0875,39,108,428.575,118,1.45475,114.558,0.397822,1,1,112.271,5.5
"Apr 10, 08:00 am",732.064,2,61.3374,48,185,770.718,206,4.62081,206.056,0.732064,1,1,204.642,5.5
"Apr 10, 09:00 am",1482.44,3.3,47.6685,176,292,1542.59,395,9.50275,420.233,1.48244,1,1,418.35,6.3
"Apr 10, 10:00 am",2288.87,4.6,34.3839,413,299,2378,590,15.2311,662.759,2.28887,1,1,661.514,6.3
"Apr 10, 11:00 am",2702.34,5.8,22.3583,487,307,2808.73,689,19.0012,795.126,2.70234,1,1,794.801,6.3
"Apr 10, 12:00 pm",1835.44,7,15.1408,126,386,1907.51,489,15.1527,530.472,1.83544,1,1,530.447,7.1
"Apr 10, 01:00 pm",702.923,8.2,19.2796,7,202,740.848,208,10.8451,202.11,0.702923,1,1,202.107,7.1
"Apr 10, 02:00 pm",478.216,7.6,30.4371,0,144,510.776,144,8.87173,138.141,0.478216,1,1,138.141,7.1
"Apr 10, 03:00 pm",356.694,7,43.4749,0,109,386.546,109,7.61773,103.973,0.356694,1,1,103.973,7.7
"Apr 10, 04:00 pm",245.855,6.4,57.0617,0,77,273.353,77,6.51462,73.1754,0.245856,1,1,73.1754,7.7
"Apr 10, 05:00 pm",138.18,6.2,70.7986,0,46,163.497,46,5.8365,43.6395,0.13818,1,1,43.6395,7.7
"Apr 10, 06:00 pm",132.844,6,84.4651,15,44,158.056,46,5.68558,42.9815,0.132844,1,1,42.1598,11
"Apr 10, 07:00 pm",0,5.7,92.2706,2,1,3.64854,1,4.88039,0.969846,0,1,3,0.969846,11
"Apr 10, 08:00 pm",0,4.4,0,0,0,0,0,4.4,0,0,1,0,0,11
"Apr 10, 09:00 pm",0,3.1,0,0,0,0,0,3.1,0,0,1,0,0,7.7
"Apr 10, 10:00 pm",0,1.7,0,0,0,0,0,1.7,0,0,1,0,0,7.7
"Apr 10, 11:00 pm",0,2.5,0,0,0,0,0,2.5,0,0,1,0,0,7.7
"Apr 11, 12:00 am",0,3.2,0,0,0,0,0,3.2,0,0,1,0,0,11.6
"Apr 11, 01:00 am",0,3.9,0,0,0,0,0,3.9,0,0,1,0,0,11.6
"Apr 11, 02:00 am",0,4.4,0,0,0,0,0,4.4,0,0,1,0,0,11.6
"Apr 11, 03:00 am",0,4.8,0,0,0,0,0,4.8,0,0,1,0,0,9.5
"Apr 11, 04:00 am",0,5.3,0,0,0,0,0,5.3,0,0,1,0,0,9.5
"Apr 11, 05:00 am",0,5.2,0,0,0,0,0,5.2,0,0,1,0,0,9.5
"Apr 11, 06:00 am",51.4605,5,87.8392,0,21,75.0979,21,4.30673,19.9133,0.0514605,1,2,19.9133,9.4
"Apr 11, 07:00 am",283.294,4.9,74.8901,0,87,311.573,87,5.0579,82.8848,0.283294,1,1,82.8848,9.4
"Apr 11, 08:00 am",500.318,6.4,61.1394,0,149,533.386,149,7.41633,143.344,0.500318,1,1,143.344,9.4
"Apr 11, 09:00 am",607.84,7.9,47.4598,1,181,643.439,182,10.6106,175.362,0.60784,1,1,175.352,3.6
"Apr 11, 10:00 am",785.023,9.3,34.1467,5,230,825.024,234,13.3027,227.549,0.785023,1,1,227.534,3.6
"Apr 11, 11:00 am",1007.66,11.8,22.0576,12,291,1053.6,300,17.506,296.127,1.00766,1,1,296.119,3.6
"Apr 11, 12:00 pm",1290.19,14.3,14.7694,26,362,1344.33,383,20.5037,383.048,1.29019,1,1,383.043,5.6
"Apr 11, 01:00 pm",1059.1,16.8,19.0318,17,307,1106.47,321,21.951,317.391,1.0591,1,1,317.385,5.6
"Apr 11, 02:00 pm",385.401,17.5,30.2967,0,123,415.88,123,18.8957,117.627,0.385401,1,1,117.627,5.6
"Apr 11, 03:00 pm",519.926,18.2,43.3795,1,163,553.448,164,20.2584,157.525,0.519926,1,1,157.517,4.7
"Apr 11, 04:00 pm",234.293,18.9,56.9836,0,78,261.551,78,19.3459,74.1293,0.234293,1,1,74.1293,4.7
"Apr 11, 05:00 pm",160.062,17.6,70.7238,0,55,185.814,55,17.4286,52.2054,0.160062,1,1,52.2054,4.7
"Apr 11, 06:00 pm",179.475,16.3,84.386,72,58,205.616,68,16.2642,61.4338,0.179475,1,1,57.4652,5.9
"Apr 11, 07:00 pm",0,15.1,92.3232,8,1,3.50598,1,13.9799,0.969846,0,1,3,0.969846,5.9
"Apr 11, 08:00 pm",0,13.4,0,0,0,0,0,13.4,0,0,1,0,0,5.9
"Apr 11, 09:00 pm",0,11.7,0,0,0,0,0,11.7,0,0,1,0,0,8.2
"Apr 11, 10:00 pm",0,10,0,0,0,0,0,10,0,0,1,0,0,8.2
"Apr 11, 11:00 pm",0,8.7,0,0,0,0,0,8.7,0,0,1,0,0,8.2
"Apr 12, 12:00 am",0,7.4,0,0,0,0,0,7.4,0,0,1,0,0,5.1
"Apr 12, 01:00 am",0,6.1,0,0,0,0,0,6.1,0,0,1,0,0,5.1
"Apr 12, 02:00 am",0,6,0,0,0,0,0,6,0,0,1,0,0,5.1
"Apr 12, 03:00 am",0,5.8,0,0,0,0,0,5.8,0,0,1,0,0,4.9
"Apr 12, 04:00 am",0,5.7,0,0,0,0,0,5.7,0,0,1,0,0,4.9
"Apr 12, 05:00 am",0,5.6,0,0,0,0,0,5.6,0,0,1,0,0,4.9
"Apr 12, 06:00 am",30.3998,5.5,87.8304,0,15,53.6395,15,4.02624,14.2062,0.0303998,1,2,14.2062,3.4
